,time,Discharge,T_a,RH,v_a
5147,2022-01-15 03:00:00,2.6614444444444443,-4.832888888888888,94.88111111111112,0.030333333333333358
5148,2022-01-15 03:15:00,2.5736666666666674,-4.951666666666668,96.14733333333334,0.02744444444444444
5149,2022-01-15 03:30:00,2.8091111111111116,-5.463333333333332,97.4491111111111,0.07499999999999996
5150,2022-01-15 03:45:00,2.6854444444444443,-5.201111111111111,96.14455555555554,0.10644444444444441
5151,2022-01-15 04:00:00,2.7225555555555565,-5.483222222222221,98.12377777777779,0.0218888888888889
5152,2022-01-15 04:15:00,2.7543333333333333,-5.507444444444446,96.08622222222219,0.047888888888888856
5153,2022-01-15 04:30:00,2.809333333333334,-5.526555555555557,96.59322222222228,0.051888888888888866
5154,2022-01-15 04:45:00,2.715777777777778,-5.458777777777778,98.7582222222222,-0.002333333333333334
5155,2022-01-15 05:00:00,2.7396666666666674,-5.36122222222222,97.64877777777777,0.004999999999999998
5156,2022-01-15 05:15:00,2.688444444444445,-5.193777777777778,97.59266666666664,-0.0062222222222222245
5157,2022-01-15 05:30:00,2.7696666666666667,-5.2913333333333314,95.97633333333332,-0.00388888888888889
5158,2022-01-15 05:45:00,2.5458888888888893,-5.005555555555555,96.81133333333332,-0.006222222222222222
5159,2022-01-15 06:00:00,2.671888888888889,-5.026000000000001,95.24488888888888,-0.0016666666666666666
5160,2022-01-15 06:15:00,2.4040000000000004,-4.628222222222225,94.96733333333339,0.011666666666666667
5161,2022-01-15 06:30:00,2.428111111111111,-4.407777777777777,93.58777777777777,0.004444444444444444
5162,2022-01-15 06:45:00,2.260555555555556,-4.228222222222222,93.81900000000003,0.017
5163,2022-01-15 07:00:00,2.130222222222222,-3.946111111111109,91.56022222222224,0.10866666666666674
5164,2022-01-15 07:15:00,2.009888888888889,-3.616444444444445,92.83033333333331,0.0014444444444444446
5165,2022-01-15 07:30:00,1.9238888888888899,-3.3885555555555573,89.11766666666664,0.060888888888888874
5166,2022-01-15 07:45:00,1.8362222222222222,-3.175777777777779,90.49777777777776,-0.0018888888888888883
5167,2022-01-15 08:00:00,1.8034444444444448,-3.0646666666666658,89.15822222222226,0.012333333333333335
5168,2022-01-15 08:15:00,1.8104444444444454,-3.117777777777776,88.86166666666666,-0.0037777777777777788
5169,2022-01-15 08:30:00,1.8446666666666665,-3.160444444444444,89.57677777777779,0.009999999999999998
5170,2022-01-15 08:45:00,1.831111111111111,-2.960444444444445,89.2303333333333,0.0347777777777778
5171,2022-01-15 09:00:00,1.803777777777778,-2.760222222222222,88.17233333333334,-0.0041111111111111105
5172,2022-01-15 09:15:00,1.8015555555555554,-0.5917777777777776,80.81133333333335,0.010888888888888887
5173,2022-01-15 09:30:00,1.7990000000000004,2.9105555555555553,69.24199999999999,0.026222222222222227
5174,2022-01-15 09:45:00,1.800777777777778,4.249555555555556,64.45977777777776,0.0931111111111112
5175,2022-01-15 10:00:00,1.802444444444445,5.936999999999998,59.96233333333332,-0.003555555555555556
5176,2022-01-15 10:15:00,1.799,6.703666666666667,57.433666666666674,-0.002888888888888889
5177,2022-01-15 10:30:00,1.8012222222222227,6.587666666666669,57.41299999999997,0.1752222222222222
5178,2022-01-15 10:45:00,1.7986516853932586,5.594044943820225,59.077977528089896,0.23910112359550564
5179,2022-01-15 11:00:00,1.7997777777777777,1.8914444444444443,69.6188888888889,-0.00044444444444444414
5180,2022-01-15 11:15:00,1.8001111111111117,0.3202222222222222,77.39088888888891,0.02822222222222221
5181,2022-01-15 11:30:00,1.8014444444444442,-0.5302222222222225,82.00822222222224,0.03322222222222223
5182,2022-01-15 11:45:00,2.4013333333333335,-1.4316666666666662,84.51933333333334,0.3023333333333334
5183,2022-01-15 12:00:00,2.416444444444445,-1.8814444444444445,85.80577777777778,0.11355555555555555
5184,2022-01-15 12:15:00,1.800777777777778,-1.647111111111111,84.86911111111111,0.05844444444444441
5185,2022-01-15 12:30:00,1.798777777777778,-1.7862222222222215,86.14266666666666,-0.005333333333333333
5186,2022-01-15 12:45:00,2.4122222222222236,-2.492666666666666,87.60477777777776,0.11533333333333338
5187,2022-01-15 13:00:00,1.8021111111111108,-2.444666666666667,86.64822222222223,-0.0017777777777777774
5188,2022-01-15 13:15:00,1.7997777777777777,-2.7946666666666666,89.46333333333334,-0.005555555555555556
5189,2022-01-15 13:30:00,1.799888888888888,-2.848333333333335,88.91088888888888,0.006777777777777779
5190,2022-01-15 13:45:00,1.801888888888889,-2.629777777777778,92.19299999999998,0.014999999999999998
5191,2022-01-15 14:00:00,1.8005555555555557,-2.68588888888889,90.21933333333337,-0.0017777777777777779
5192,2022-01-15 14:15:00,2.416000000000001,-2.206555555555555,94.00877777777777,0.0748888888888889
5193,2022-01-15 14:30:00,1.8052222222222232,-2.6946666666666657,91.57211111111113,-0.00033333333333333305
5194,2022-01-15 14:45:00,1.8011111111111118,-2.4029999999999996,94.03188888888886,-0.0005555555555555559
5195,2022-01-15 15:00:00,1.8005555555555564,-2.3597777777777775,94.08677777777775,0.009222222222222224
5196,2022-01-15 15:15:00,1.806777777777778,-2.2367777777777773,94.19966666666667,0.01588888888888889
5197,2022-01-15 15:30:00,1.8008888888888903,-2.733333333333334,91.5431111111111,0.004888888888888887
5198,2022-01-15 15:45:00,1.8065555555555557,-2.3561111111111113,94.98655555555558,-0.0024444444444444453
5199,2022-01-15 16:00:00,1.7996666666666676,-2.7366666666666664,91.92511111111114,-0.003
5200,2022-01-15 16:15:00,1.8012222222222223,-2.704000000000001,95.32611111111112,-0.0023333333333333335
5201,2022-01-15 16:30:00,1.799777777777778,-2.9482222222222227,92.69511111111113,-0.0045555555555555575
5202,2022-01-15 16:45:00,1.800674157303372,-3.0503370786516864,93.87820224719103,0.0061797752808988755
5203,2022-01-15 17:00:00,1.7972222222222216,-3.0097777777777797,93.60344444444442,0.0008888888888888894
5204,2022-01-15 17:15:00,1.802888888888888,-2.9769999999999994,94.62311111111111,0.0027777777777777766
5205,2022-01-15 17:30:00,1.7993333333333337,-3.0959999999999996,93.05633333333333,0.03355555555555557
5206,2022-01-15 17:45:00,1.8018888888888893,-3.133666666666667,93.28133333333335,-0.005000000000000001
5207,2022-01-15 18:00:00,1.8011111111111113,-2.937444444444445,93.70422222222221,0.013111111111111113
5208,2022-01-15 18:15:00,1.8019999999999998,-2.564111111111111,92.12111111111115,0.028111111111111104
5209,2022-01-15 18:30:00,1.8021111111111114,-2.3762222222222222,90.85855555555557,-0.00011111111111111059
5210,2022-01-15 18:45:00,1.8028888888888894,-2.247333333333334,90.69299999999998,0.028888888888888884
5211,2022-01-15 19:00:00,2.417111111111112,-2.0408888888888894,88.29677777777776,0.05777777777777777
5212,2022-01-15 19:15:00,1.803555555555556,-1.9097777777777774,89.21566666666665,0.025111111111111133
5213,2022-01-15 19:30:00,1.8035555555555556,-1.4922222222222223,87.68855555555557,0.25155555555555553
5214,2022-01-15 19:45:00,1.8003333333333333,-1.5946666666666662,84.9832222222222,0.13577777777777775
5215,2022-01-15 20:00:00,1.800222222222222,-1.2614444444444448,85.6881111111111,0.07555555555555556
5216,2022-01-15 20:15:00,1.7986666666666673,-1.098111111111111,84.12477777777777,0.20677777777777773
5217,2022-01-15 20:30:00,1.800777777777779,-0.7966666666666665,83.39233333333335,0.03799999999999999
5218,2022-01-15 20:45:00,1.8383333333333336,-1.7175555555555557,84.35622222222224,0.0682222222222222
5219,2022-01-15 21:00:00,2.3976666666666677,-2.3792222222222215,86.91133333333335,0.11599999999999999
5220,2022-01-15 21:15:00,1.801333333333333,-2.855333333333334,89.17144444444446,0.057999999999999975
5221,2022-01-15 21:30:00,1.9266666666666663,-3.473222222222221,92.14844444444444,0.11566666666666672
5222,2022-01-15 21:45:00,1.8969999999999996,-3.4834444444444426,92.84722222222219,0.05766666666666663
5223,2022-01-15 22:00:00,2.0980000000000003,-3.765333333333331,91.18233333333333,-0.0021111111111111113
5224,2022-01-15 22:15:00,2.283000000000001,-3.965666666666668,91.46022222222224,0.06044444444444442
5225,2022-01-15 22:30:00,2.2200000000000006,-4.057555555555554,92.74844444444443,0.08444444444444443
5226,2022-01-15 22:45:00,2.0044444444444434,-3.74,93.39555555555556,0.07966666666666668
5227,2022-01-15 23:00:00,2.2835555555555564,-4.179666666666669,93.34266666666667,0.030888888888888872
5228,2022-01-15 23:15:00,2.1556666666666673,-4.015555555555556,93.28077777777776,-0.0018888888888888894
5229,2022-01-15 23:30:00,2.084444444444444,-3.771333333333334,92.02666666666663,-0.0025555555555555557
5230,2022-01-15 23:45:00,2.224777777777778,-3.942000000000001,89.73633333333336,0.014
5231,2022-01-16 00:00:00,,,,
5232,2022-01-16 00:15:00,,,,
5233,2022-01-16 00:30:00,,,,
5234,2022-01-16 00:45:00,,,,
5235,2022-01-16 01:00:00,,,,
5236,2022-01-16 01:15:00,,,,
5237,2022-01-16 01:30:00,,,,
5238,2022-01-16 01:45:00,,,,
5239,2022-01-16 02:00:00,,,,
5240,2022-01-16 02:15:00,,,,
5241,2022-01-16 02:30:00,,,,
5242,2022-01-16 02:45:00,,,,
5243,2022-01-16 03:00:00,,,,
5244,2022-01-16 03:15:00,,,,
5245,2022-01-16 03:30:00,,,,
5246,2022-01-16 03:45:00,,,,
5247,2022-01-16 04:00:00,,,,
5248,2022-01-16 04:15:00,,,,
5249,2022-01-16 04:30:00,,,,
5250,2022-01-16 04:45:00,,,,
5251,2022-01-16 05:00:00,,,,
5252,2022-01-16 05:15:00,,,,
5253,2022-01-16 05:30:00,,,,
5254,2022-01-16 05:45:00,,,,
5255,2022-01-16 06:00:00,,,,
5256,2022-01-16 06:15:00,,,,
5257,2022-01-16 06:30:00,,,,
5258,2022-01-16 06:45:00,,,,
5259,2022-01-16 07:00:00,,,,
5260,2022-01-16 07:15:00,,,,
5261,2022-01-16 07:30:00,,,,
5262,2022-01-16 07:45:00,,,,
5263,2022-01-16 08:00:00,,,,
5264,2022-01-16 08:15:00,,,,
5265,2022-01-16 08:30:00,,,,
5266,2022-01-16 08:45:00,,,,
5267,2022-01-16 09:00:00,,,,
5268,2022-01-16 09:15:00,,,,
5269,2022-01-16 09:30:00,,,,
5270,2022-01-16 09:45:00,,,,
5271,2022-01-16 10:00:00,,,,
5272,2022-01-16 10:15:00,,,,
5273,2022-01-16 10:30:00,,,,
5274,2022-01-16 10:45:00,,,,
5275,2022-01-16 11:00:00,,,,
5276,2022-01-16 11:15:00,,,,
5277,2022-01-16 11:30:00,,,,
5278,2022-01-16 11:45:00,,,,
5279,2022-01-16 12:00:00,,,,
5280,2022-01-16 12:15:00,,,,
5281,2022-01-16 12:30:00,,,,
5282,2022-01-16 12:45:00,,,,
5283,2022-01-16 13:00:00,,,,
5284,2022-01-16 13:15:00,,,,
5285,2022-01-16 13:30:00,,,,
5286,2022-01-16 13:45:00,,,,
5287,2022-01-16 14:00:00,,,,
5288,2022-01-16 14:15:00,,,,
5289,2022-01-16 14:30:00,,,,
5290,2022-01-16 14:45:00,,,,
5291,2022-01-16 15:00:00,,,,
5292,2022-01-16 15:15:00,,,,
5293,2022-01-16 15:30:00,,,,
5294,2022-01-16 15:45:00,,,,
5295,2022-01-16 16:00:00,,,,
5296,2022-01-16 16:15:00,,,,
5297,2022-01-16 16:30:00,,,,
5298,2022-01-16 16:45:00,,,,
5299,2022-01-16 17:00:00,,,,
5300,2022-01-16 17:15:00,,,,
5301,2022-01-16 17:30:00,,,,
5302,2022-01-16 17:45:00,,,,
5303,2022-01-16 18:00:00,,,,
5304,2022-01-16 18:15:00,,,,
5305,2022-01-16 18:30:00,,,,
5306,2022-01-16 18:45:00,,,,
5307,2022-01-16 19:00:00,,,,
5308,2022-01-16 19:15:00,,,,
5309,2022-01-16 19:30:00,,,,
5310,2022-01-16 19:45:00,,,,
5311,2022-01-16 20:00:00,,,,
5312,2022-01-16 20:15:00,,,,
5313,2022-01-16 20:30:00,,,,
5314,2022-01-16 20:45:00,,,,
5315,2022-01-16 21:00:00,,,,
5316,2022-01-16 21:15:00,,,,
5317,2022-01-16 21:30:00,,,,
5318,2022-01-16 21:45:00,,,,
5319,2022-01-16 22:00:00,,,,
5320,2022-01-16 22:15:00,,,,
5321,2022-01-16 22:30:00,,,,
5322,2022-01-16 22:45:00,,,,
5323,2022-01-16 23:00:00,,,,
5324,2022-01-16 23:15:00,,,,
5325,2022-01-16 23:30:00,,,,
5326,2022-01-16 23:45:00,,,,
5327,2022-01-17 00:00:00,1.7988888888888896,-2.418222222222222,85.91433333333336,0.038666666666666655
5328,2022-01-17 00:15:00,1.8003333333333336,-2.3806666666666656,86.59,0.05033333333333331
5329,2022-01-17 00:30:00,1.800444444444445,-2.5941111111111104,88.06688888888891,0.026222222222222216
5330,2022-01-17 00:45:00,1.8032222222222225,-2.2984444444444447,86.87244444444444,-0.0024444444444444453
5331,2022-01-17 01:00:00,1.8005555555555564,-2.3161111111111103,87.31644444444444,0.013555555555555553
5332,2022-01-17 01:15:00,1.8011111111111113,-2.5274444444444453,87.89044444444446,0.030888888888888893
5333,2022-01-17 01:30:00,1.801444444444445,-2.6666666666666665,87.31888888888889,-0.002888888888888889
5334,2022-01-17 01:45:00,1.803258426966292,-2.858539325842698,88.09932584269663,0.1120224719101123
5335,2022-01-17 02:00:00,1.8002222222222226,-2.864555555555557,88.68011111111107,-0.0018888888888888894
5336,2022-01-17 02:15:00,1.801555555555556,-2.981444444444444,88.67100000000002,0.011111111111111112
5337,2022-01-17 02:30:00,1.8033333333333337,-2.884333333333331,88.41611111111109,-0.004555555555555555
5338,2022-01-17 02:45:00,1.801888888888889,-3.0190000000000015,88.66244444444445,-0.002888888888888889
5339,2022-01-17 03:00:00,1.8032222222222225,-2.968333333333335,87.69999999999997,0.034666666666666665
5340,2022-01-17 03:15:00,1.8526666666666673,-3.1064444444444455,87.49788888888887,-0.0032222222222222227
5341,2022-01-17 03:30:00,1.8022222222222215,-2.9590000000000005,88.55211111111109,-0.007222222222222226
5342,2022-01-17 03:45:00,1.8472222222222232,-3.1137777777777784,86.40777777777781,0.01633333333333333
5343,2022-01-17 04:00:00,1.866111111111112,-3.1207777777777785,86.34388888888888,-0.004555555555555556
5344,2022-01-17 04:15:00,2.0585555555555555,-3.402111111111111,85.3486666666667,0.015777777777777776
5345,2022-01-17 04:30:00,2.268444444444445,-3.7772222222222207,86.2418888888889,-0.0008888888888888885
5346,2022-01-17 04:45:00,2.4797777777777785,-4.443666666666665,86.07677777777775,-0.00422222222222222
5347,2022-01-17 05:00:00,2.7622222222222224,-4.938888888888889,86.06366666666668,0.029666666666666706
5348,2022-01-17 05:15:00,2.8822222222222234,-5.183,87.92811111111112,-0.000777777777777779
5349,2022-01-17 05:30:00,3.016555555555556,-5.4801111111111105,86.52388888888888,0.021777777777777788
5350,2022-01-17 05:45:00,3.012222222222221,-5.50988888888889,87.21722222222219,0.03344444444444444
5351,2022-01-17 06:00:00,3.297333333333334,-6.020000000000002,86.43322222222221,0.07566666666666663
5352,2022-01-17 06:15:00,3.406111111111111,-6.27666666666667,86.93455555555556,0.0023333333333333335
5353,2022-01-17 06:30:00,3.566777777777777,-6.642777777777777,88.07933333333335,0.01588888888888889
5354,2022-01-17 06:45:00,3.500888888888888,-6.599888888888886,89.92166666666667,0.004444444444444444
5355,2022-01-17 07:00:00,3.5758888888888882,-6.7124444444444435,87.61711111111104,-0.005777777777777778
5356,2022-01-17 07:15:00,3.5106666666666664,-6.452888888888888,87.70588888888886,0.027666666666666666
5357,2022-01-17 07:30:00,3.484111111111112,-6.3647777777777765,85.52111111111108,0.0038888888888888888
5358,2022-01-17 07:45:00,3.4058888888888887,-6.259333333333331,85.91077777777778,-0.002
5359,2022-01-17 08:00:00,3.2695555555555553,-5.707222222222222,82.27033333333337,0.16622222222222222
5360,2022-01-17 08:15:00,3.3706666666666667,-6.041666666666665,84.0083333333333,0.22155555555555562
5361,2022-01-17 08:30:00,3.3342222222222206,-5.871888888888888,80.7671111111111,0.08455555555555556
5362,2022-01-17 08:45:00,3.4865555555555563,-6.144333333333337,82.37922222222225,0.2400000000000001
5363,2022-01-17 09:00:00,3.4290000000000003,-6.002333333333333,83.57933333333334,0.040666666666666657
5364,2022-01-17 09:15:00,2.2542222222222232,-3.0643333333333342,75.86499999999998,0.02411111111111112
5365,2022-01-17 09:30:00,1.797,0.45299999999999996,62.86511111111114,0.061555555555555544
5366,2022-01-17 09:45:00,1.8025555555555555,1.2572222222222222,59.41988888888889,0.26555555555555554
5367,2022-01-17 10:00:00,1.801333333333333,2.614333333333333,58.31433333333333,0.0718888888888888
5368,2022-01-17 10:15:00,1.7998888888888895,2.6391111111111107,55.47188888888889,0.3478888888888889
5369,2022-01-17 10:30:00,1.8028888888888885,2.763666666666666,54.08011111111113,0.2026666666666666
5370,2022-01-17 10:45:00,1.8019101123595516,4.944044943820225,50.21764044943822,0.09808988764044944
5371,2022-01-17 11:00:00,1.7978888888888889,0.4562222222222223,61.2088888888889,0.28433333333333327
5372,2022-01-17 11:15:00,1.8036666666666665,0.008555555555555568,63.56266666666664,0.02633333333333333
5373,2022-01-17 11:30:00,2.575222222222223,-2.243222222222223,69.69777777777779,0.33811111111111114
5374,2022-01-17 11:45:00,2.140555555555556,-3.0037777777777777,72.2832222222222,0.06955555555555551
5375,2022-01-17 12:00:00,2.139333333333333,-3.0425555555555546,74.10233333333332,0.16433333333333341
5376,2022-01-17 12:15:00,2.271777777777779,-3.4217777777777787,76.53044444444441,0.006222222222222223
5377,2022-01-17 12:30:00,2.4064444444444444,-3.8476666666666657,78.78166666666667,0.21155555555555555
5378,2022-01-17 12:45:00,2.5143333333333335,-4.058888888888887,79.76588888888888,0.10533333333333336
5379,2022-01-17 13:00:00,2.4226666666666654,-4.065111111111108,82.68822222222225,0.1257777777777778
5380,2022-01-17 13:15:00,2.564222222222221,-4.312000000000001,82.63277777777776,0.25888888888888884
5381,2022-01-17 13:30:00,2.447000000000001,-4.118444444444444,83.3151111111111,0.138
5382,2022-01-17 13:45:00,2.3086666666666673,-3.810444444444444,82.408,0.028000000000000004
5383,2022-01-17 14:00:00,2.072000000000001,-3.5029999999999992,85.00422222222221,0.0652222222222222
5384,2022-01-17 14:15:00,2.4058888888888887,-3.98111111111111,83.95833333333333,0.14022222222222222
5385,2022-01-17 14:30:00,2.4944444444444445,-4.158333333333334,83.08000000000001,0.012222222222222221
5386,2022-01-17 14:45:00,2.5516666666666663,-4.504333333333332,86.00744444444443,0.08022222222222217
5387,2022-01-17 15:00:00,2.6061111111111113,-4.398444444444446,86.04511111111111,0.01866666666666666
5388,2022-01-17 15:15:00,2.5495555555555556,-4.454333333333332,87.21200000000003,0.035777777777777776
5389,2022-01-17 15:30:00,2.553,-4.490777777777779,85.64511111111108,0.05455555555555552
5390,2022-01-17 15:45:00,2.4764444444444447,-4.388222222222222,85.37866666666669,0.2725555555555555
5391,2022-01-17 16:00:00,2.764666666666666,-4.959,87.71055555555556,0.0845555555555555
5392,2022-01-17 16:15:00,2.725888888888889,-5.08777777777778,88.90833333333332,0.13877777777777783
5393,2022-01-17 16:30:00,2.7407777777777773,-5.0391111111111115,88.87955555555553,0.13211111111111115
5394,2022-01-17 16:45:00,2.683222222222221,-5.172777777777778,89.24155555555556,0.005555555555555554
5395,2022-01-17 17:00:00,,,,
5396,2022-01-17 17:15:00,,,,
5397,2022-01-17 17:30:00,,,,
5398,2022-01-17 17:45:00,,,,
5399,2022-01-17 18:00:00,,,,
5400,2022-01-17 18:15:00,,,,
5401,2022-01-17 18:30:00,,,,
5402,2022-01-17 18:45:00,,,,
5403,2022-01-17 19:00:00,3.2279999999999993,-6.097111111111112,94.25366666666665,0.04322222222222222
5404,2022-01-17 19:15:00,2.8433333333333333,-5.514,95.85688888888888,0.01922222222222222
5405,2022-01-17 19:30:00,2.511777777777777,-4.8233333333333315,93.92833333333333,0.0928888888888889
5406,2022-01-17 19:45:00,2.371685393258428,-4.465505617977526,92.81887640449438,0.015842696629213483
5407,2022-01-17 20:00:00,2.3270000000000004,-4.33888888888889,92.93677777777779,0.0037777777777777788
5408,2022-01-17 20:15:00,2.2575555555555558,-4.248333333333332,93.7838888888889,0.011999999999999999
5409,2022-01-17 20:30:00,2.340444444444446,-4.350777777777776,94.31988888888893,0.06966666666666663
5410,2022-01-17 20:45:00,2.200111111111111,-4.151333333333334,95.20122222222223,0.06344444444444444
5411,2022-01-17 21:00:00,2.130000000000001,-3.9483333333333337,94.99344444444445,0.03277777777777779
5412,2022-01-17 21:15:00,2.2197777777777774,-4.134666666666669,94.17288888888888,0.11166666666666665
5413,2022-01-17 21:30:00,2.3997777777777785,-4.559000000000001,95.26722222222223,0.09544444444444448
5414,2022-01-17 21:45:00,2.6071111111111107,-4.9617777777777805,94.56377777777777,0.021333333333333333
5415,2022-01-17 22:00:00,2.5804444444444448,-4.999444444444446,95.63488888888891,0.024777777777777784
5416,2022-01-17 22:15:00,2.591,-4.771555555555555,94.7532222222222,0.00511111111111111
5417,2022-01-17 22:30:00,2.131111111111112,-3.7743333333333338,93.01033333333332,0.4780000000000001
5418,2022-01-17 22:45:00,1.824555555555556,-3.050222222222222,90.05622222222225,0.7142222222222222
5419,2022-01-17 23:00:00,1.8020000000000007,-2.591222222222222,88.37999999999998,0.9428888888888886
5420,2022-01-17 23:15:00,1.8002222222222226,-2.466111111111111,88.33333333333336,0.9308888888888889
5421,2022-01-17 23:30:00,1.8027777777777785,-2.235666666666667,86.70111111111112,0.8604444444444446
5422,2022-01-17 23:45:00,1.7996666666666672,-2.262888888888888,87.62888888888885,0.542111111111111
5423,2022-01-18 00:00:00,,,,
5424,2022-01-18 00:15:00,,,,
5425,2022-01-18 00:30:00,,,,
5426,2022-01-18 00:45:00,,,,
5427,2022-01-18 01:00:00,,,,
5428,2022-01-18 01:15:00,,,,
5429,2022-01-18 01:30:00,,,,
5430,2022-01-18 01:45:00,,,,
5431,2022-01-18 02:00:00,,,,
