 

stn;time;pva200s0;tre200s0;rre150z0;ure200s0;tde200s0;fkl010z0
MMGTT;202203300250;6.3;4.8;0.0;73.1;0.4;1.0
MMGTT;202203300300;6.2;4.8;0.0;72.6;0.3;1.0
MMGTT;202203300310;6.2;4.8;0.0;72.6;0.3;1.0
MMGTT;202203300320;6.2;4.8;0.0;72.6;0.3;1.5
MMGTT;202203300330;6.2;4.8;0.0;72.6;0.3;1.5
MMGTT;202203300340;6.3;4.8;0.0;73.6;0.5;0.5
MMGTT;202203300350;6.3;4.8;0.0;73.6;0.5;0.5
MMGTT;202203300400;6.3;4.8;0.0;73.6;0.5;0.5
MMGTT;202203300410;6.4;4.8;0.0;74.7;0.7;1.0
MMGTT;202203300420;6.4;4.8;0.0;74.7;0.7;0.5
MMGTT;202203300430;6.5;4.8;0.0;75.8;0.9;0.5
MMGTT;202203300440;6.6;4.8;0.0;76.4;1.0;0.0
MMGTT;202203300450;6.6;4.8;0.0;76.4;1.0;0.0
MMGTT;202203300500;6.5;4.8;0.0;75.8;0.9;0.0
MMGTT;202203300510;6.5;4.8;0.0;75.8;0.9;0.0
MMGTT;202203300520;6.6;4.7;0.0;76.9;1.0;0.0
MMGTT;202203300530;6.6;4.7;0.0;76.9;1.0;0.0
MMGTT;202203300540;6.7;4.7;0.0;78.0;1.2;0.0
MMGTT;202203300550;6.6;4.6;0.0;78.0;1.1;0.0
MMGTT;202203300600;6.7;4.7;0.0;78.0;1.2;0.0
MMGTT;202203300610;6.8;4.7;0.0;79.1;1.4;0.0
MMGTT;202203300620;6.8;4.8;0.0;78.6;1.4;0.0
MMGTT;202203300630;6.8;4.9;0.0;78.0;1.4;0.0
MMGTT;202203300640;6.9;5.2;0.0;77.5;1.6;0.0
MMGTT;202203300650;7.1;5.4;0.0;78.7;2.0;0.0
MMGTT;202203300700;7.2;5.7;0.0;78.7;2.3;0.5
MMGTT;202203300710;7.4;6.0;0.0;78.8;2.6;2.1
MMGTT;202203300720;7.4;6.1;0.0;78.8;2.7;3.1
MMGTT;202203300730;7.4;6.1;0.0;78.8;2.7;2.1
MMGTT;202203300740;7.5;6.1;0.0;79.9;2.9;2.1
MMGTT;202203300750;7.6;6.1;0.0;80.5;3.0;2.6
MMGTT;202203300800;7.6;6.0;0.0;81.0;3.0;2.1
MMGTT;202203300810;7.6;6.0;0.0;81.0;3.0;2.1
MMGTT;202203300820;7.6;6.1;0.0;80.5;3.0;2.1
MMGTT;202203300830;7.6;6.2;0.0;80.5;3.1;2.1
MMGTT;202203300840;7.7;6.3;0.0;81.1;3.3;2.1
MMGTT;202203300850;7.9;6.4;0.0;82.3;3.6;2.6
MMGTT;202203300900;7.9;6.7;0.0;80.6;3.6;2.1
MMGTT;202203300910;7.9;6.8;0.0;80.0;3.6;2.1
MMGTT;202203300920;7.9;6.8;0.0;80.0;3.6;2.6
MMGTT;202203300930;8.0;6.8;0.0;81.2;3.8;3.1
MMGTT;202203300940;8.1;6.8;0.0;81.7;3.9;4.1
MMGTT;202203300950;8.1;6.7;0.0;82.9;4.0;3.6
MMGTT;202203301000;8.3;6.8;0.0;84.1;4.3;3.6
MMGTT;202203301010;8.4;6.9;0.0;84.1;4.4;3.1
MMGTT;202203301020;8.3;6.8;0.0;84.1;4.3;3.1
MMGTT;202203301030;8.2;6.7;0.0;84.0;4.2;2.6
MMGTT;202203301040;8.1;6.4;0.0;84.0;3.9;2.6
MMGTT;202203301050;8.1;6.4;0.0;84.0;3.9;2.6
MMGTT;202203301100;8.1;6.4;0.0;84.0;3.9;3.1
MMGTT;202203301110;8.1;6.3;0.0;85.2;4.0;2.6
MMGTT;202203301120;8.1;6.2;0.0;85.8;4.0;2.6
MMGTT;202203301130;8.1;6.1;0.0;85.8;3.9;2.6
MMGTT;202203301140;8.2;6.1;0.0;87.0;4.1;3.1
MMGTT;202203301150;8.1;5.9;0.0;87.0;3.9;2.1
MMGTT;202203301200;8.2;5.9;0.0;88.2;4.1;2.1
MMGTT;202203301210;8.2;5.9;0.0;88.2;4.1;2.1
MMGTT;202203301220;8.2;6.0;0.0;88.2;4.2;2.1
MMGTT;202203301230;8.2;5.9;0.0;88.2;4.1;1.5
MMGTT;202203301240;8.2;5.9;0.0;88.2;4.1;1.5
MMGTT;202203301250;8.2;6.1;0.0;87.6;4.2;2.1
MMGTT;202203301300;8.4;6.1;0.0;88.8;4.4;2.1
MMGTT;202203301310;8.4;6.2;0.0;88.2;4.4;2.1
MMGTT;202203301320;8.2;6.2;0.0;87.0;4.2;2.1
MMGTT;202203301330;8.3;6.3;0.0;87.0;4.3;2.1
MMGTT;202203301340;8.2;6.3;0.0;85.8;4.1;2.1
MMGTT;202203301350;8.2;6.3;0.0;85.8;4.1;1.5
MMGTT;202203301400;8.2;6.3;0.0;85.8;4.1;2.1
MMGTT;202203301410;8.2;6.3;0.0;86.4;4.2;1.5
MMGTT;202203301420;8.3;6.4;0.0;86.4;4.3;2.1
MMGTT;202203301430;8.4;6.4;0.0;87.0;4.4;2.1
MMGTT;202203301440;8.3;6.3;0.0;87.0;4.3;2.1
MMGTT;202203301450;8.3;6.2;0.0;87.6;4.3;2.1
MMGTT;202203301500;8.3;6.0;0.0;88.8;4.3;2.1
MMGTT;202203301510;8.4;5.9;0.0;90.1;4.4;2.1
MMGTT;202203301520;8.3;5.8;0.0;90.1;4.3;1.5
MMGTT;202203301530;8.4;5.8;0.0;90.7;4.4;1.0
MMGTT;202203301540;8.4;5.8;0.0;91.3;4.5;1.0
MMGTT;202203301550;8.4;5.8;0.0;91.3;4.5;0.0
MMGTT;202203301600;8.3;5.8;0.0;90.1;4.3;0.0
MMGTT;202203301610;8.4;5.9;0.0;90.1;4.4;0.0
MMGTT;202203301620;8.4;5.9;0.0;90.1;4.4;0.0
MMGTT;202203301630;8.3;6.0;0.0;88.8;4.3;0.0
MMGTT;202203301640;8.3;5.9;0.0;89.4;4.3;0.0
MMGTT;202203301650;8.3;6.0;0.0;88.8;4.3;1.0
MMGTT;202203301700;8.4;6.0;0.0;90.1;4.5;1.0
MMGTT;202203301710;8.4;5.9;0.0;90.1;4.4;1.0
MMGTT;202203301720;8.4;5.8;0.0;91.3;4.5;0.0
MMGTT;202203301730;8.4;5.8;0.0;91.3;4.5;0.0
MMGTT;202203301740;8.4;5.7;0.0;91.3;4.4;0.0
MMGTT;202203301750;8.3;5.7;0.0;90.7;4.3;0.0
MMGTT;202203301800;8.2;5.6;0.0;90.7;4.2;0.0
MMGTT;202203301810;8.2;5.4;0.0;91.3;4.1;0.5
MMGTT;202203301820;8.1;5.2;0.0;91.3;3.9;0.5
MMGTT;202203301830;8.1;5.2;0.0;91.3;3.9;0.0
MMGTT;202203301840;8.1;5.2;0.0;91.9;4.0;0.0
MMGTT;202203301850;8.1;5.1;0.0;91.9;3.9;0.0
MMGTT;202203301900;8.1;5.1;0.0;91.9;3.9;0.0
MMGTT;202203301910;8.1;5.1;0.0;91.9;3.9;0.0
MMGTT;202203301920;8.1;5.1;0.0;91.9;3.9;0.0
MMGTT;202203301930;8.1;5.1;0.0;91.9;3.9;1.0
MMGTT;202203301940;8.0;5.0;0.0;91.9;3.8;1.0
MMGTT;202203301950;8.0;5.0;0.0;91.9;3.8;1.5
MMGTT;202203302000;8.0;5.0;0.0;91.9;3.8;1.0
MMGTT;202203302010;8.0;4.9;0.0;92.6;3.8;0.5
MMGTT;202203302020;8.0;4.9;0.0;91.9;3.7;1.0
MMGTT;202203302030;8.0;4.9;0.0;91.9;3.7;0.5
MMGTT;202203302040;7.9;4.8;0.2;91.9;3.6;0.0
MMGTT;202203302050;7.9;4.8;0.0;91.9;3.6;0.0
MMGTT;202203302100;8.0;4.8;0.0;92.6;3.7;0.0
MMGTT;202203302110;8.0;4.7;0.0;93.2;3.7;0.5
MMGTT;202203302120;7.9;4.7;0.2;92.6;3.6;0.0
MMGTT;202203302130;7.9;4.6;0.0;92.6;3.5;0.0
MMGTT;202203302140;7.8;4.5;0.0;93.2;3.5;0.0
MMGTT;202203302150;7.8;4.4;0.0;93.2;3.4;0.0
MMGTT;202203302200;7.8;4.4;0.2;93.2;3.4;0.0
MMGTT;202203302210;7.9;4.5;0.0;93.9;3.6;0.0
MMGTT;202203302220;7.9;4.5;0.2;93.9;3.6;0.0
MMGTT;202203302230;7.9;4.5;0.4;93.9;3.6;0.0
MMGTT;202203302240;7.9;4.4;0.2;94.5;3.6;0.0
MMGTT;202203302250;7.9;4.4;0.2;94.5;3.6;0.0
MMGTT;202203302300;7.9;4.4;0.4;93.9;3.5;0.0
MMGTT;202203302310;7.8;4.3;0.2;94.5;3.5;0.0
MMGTT;202203302320;7.8;4.3;0.0;94.5;3.5;0.0
MMGTT;202203302330;7.8;4.3;0.0;93.9;3.4;0.0
MMGTT;202203302340;7.7;4.2;0.0;93.9;3.3;0.0
MMGTT;202203302350;7.7;4.2;0.0;93.9;3.3;0.0
MMGTT;202203310000;7.8;4.1;0.0;95.2;3.4;0.0
MMGTT;202203310010;7.7;4.1;0.0;93.8;3.2;0.0
MMGTT;202203310020;7.8;4.1;0.0;95.2;3.4;0.0
MMGTT;202203310030;7.8;4.1;0.0;95.2;3.4;0.0
MMGTT;202203310040;7.7;4.1;0.2;94.5;3.3;0.0
MMGTT;202203310050;7.7;4.1;0.0;94.5;3.3;0.0
MMGTT;202203310100;7.7;4.0;0.0;95.2;3.3;0.0
MMGTT;202203310110;7.7;3.9;0.0;95.2;3.2;0.0
MMGTT;202203310120;7.7;3.9;0.0;95.2;3.2;0.0
MMGTT;202203310130;7.7;3.9;0.0;95.2;3.2;0.0
MMGTT;202203310140;7.7;3.9;0.0;95.2;3.2;0.0
MMGTT;202203310150;7.7;3.9;0.0;95.2;3.2;0.0
MMGTT;202203310200;7.7;3.9;0.0;95.2;3.2;0.0
MMGTT;202203310210;7.7;3.9;0.0;95.2;3.2;0.0
MMGTT;202203310220;7.7;3.9;0.0;95.2;3.2;0.0
MMGTT;202203310230;7.7;3.9;0.0;95.2;3.2;0.0
MMGTT;202203310240;7.7;3.9;0.0;95.2;3.2;0.0
MMGTT;202203310250;7.7;3.9;0.0;95.2;3.2;0.0
MMGTT;202203310300;7.7;3.9;0.0;95.2;3.2;0.0
MMGTT;202203310310;7.7;3.9;0.0;95.2;3.2;0.0
MMGTT;202203310320;7.7;3.9;0.0;95.2;3.2;0.0
MMGTT;202203310330;7.7;3.9;0.0;95.2;3.2;0.0
MMGTT;202203310340;7.7;3.9;0.0;95.2;3.2;0.0
MMGTT;202203310350;7.7;3.9;0.0;95.2;3.2;0.0
MMGTT;202203310400;7.6;3.8;0.0;95.2;3.1;0.0
MMGTT;202203310410;7.7;3.8;0.0;96.5;3.3;0.0
MMGTT;202203310420;7.7;3.8;0.0;96.5;3.3;0.0
MMGTT;202203310430;7.7;3.9;0.0;95.9;3.3;0.0
MMGTT;202203310440;7.7;3.9;0.0;95.9;3.3;0.0
MMGTT;202203310450;7.7;3.9;0.0;95.9;3.3;0.0
MMGTT;202203310500;7.7;3.8;0.0;96.5;3.3;0.0
MMGTT;202203310510;7.7;3.9;0.0;95.9;3.3;0.0
MMGTT;202203310520;7.7;3.9;0.0;95.9;3.3;0.0
MMGTT;202203310530;7.7;3.9;0.0;95.9;3.3;0.0
MMGTT;202203310540;7.7;3.8;0.0;96.5;3.3;0.0
MMGTT;202203310550;7.7;3.8;0.0;96.5;3.3;0.0
MMGTT;202203310600;7.7;3.8;0.0;96.5;3.3;0.0
MMGTT;202203310610;7.7;3.9;0.0;95.9;3.3;0.0
MMGTT;202203310620;7.8;3.9;0.0;96.5;3.4;0.0
MMGTT;202203310630;7.8;4.0;0.0;95.9;3.4;0.0
MMGTT;202203310640;7.8;4.0;0.0;95.9;3.4;0.0
MMGTT;202203310650;7.9;4.1;0.0;95.9;3.5;0.5
MMGTT;202203310700;7.9;4.1;0.0;95.9;3.5;0.5
MMGTT;202203310710;7.9;4.1;0.0;95.9;3.5;0.5
MMGTT;202203310720;7.9;4.2;0.0;95.9;3.6;0.0
MMGTT;202203310730;8.0;4.3;0.0;95.9;3.7;0.5
MMGTT;202203310740;8.0;4.4;0.0;95.9;3.8;0.5
MMGTT;202203310750;8.1;4.5;0.0;95.9;3.9;0.0
MMGTT;202203310800;8.2;4.7;0.0;95.9;4.1;0.0
MMGTT;202203310810;8.2;4.8;0.0;95.9;4.2;0.0
MMGTT;202203310820;8.3;4.9;0.0;95.9;4.3;0.0
MMGTT;202203310830;8.4;5.0;0.0;95.9;4.4;0.5
MMGTT;202203310840;8.4;5.1;0.0;95.9;4.5;0.5
MMGTT;202203310850;8.4;5.2;0.0;94.6;4.4;1.0
MMGTT;202203310900;8.4;5.3;0.0;93.9;4.4;1.0
MMGTT;202203310910;8.6;5.7;0.0;93.9;4.8;2.1
MMGTT;202203310920;8.5;5.7;0.0;93.3;4.7;2.1
MMGTT;202203310930;8.5;5.8;0.0;92.0;4.6;1.0
MMGTT;202203310940;8.6;6.1;0.0;91.4;4.8;0.5
MMGTT;202203310950;8.8;6.7;0.0;89.5;5.1;1.0
MMGTT;202203311000;8.8;7.2;0.0;87.1;5.2;2.1
MMGTT;202203311010;8.7;7.2;0.0;85.9;5.0;4.1
MMGTT;202203311020;8.7;7.1;0.0;85.9;4.9;4.6
MMGTT;202203311030;8.5;6.8;0.0;85.8;4.6;5.1
MMGTT;202203311040;8.4;6.4;0.0;87.0;4.4;4.1
MMGTT;202203311050;8.3;6.1;0.0;88.2;4.3;4.1
MMGTT;202203311100;8.2;6.0;0.0;88.2;4.2;4.6
MMGTT;202203311110;8.0;5.6;0.0;88.2;3.8;6.2
MMGTT;202203311120;7.8;5.3;0.0;88.1;3.5;6.2
MMGTT;202203311130;7.7;5.1;0.0;87.5;3.2;5.7
MMGTT;202203311140;7.6;4.7;0.0;88.7;3.0;5.7
MMGTT;202203311150;7.5;4.3;0.0;90.0;2.8;5.1
MMGTT;202203311200;7.4;3.9;0.2;91.2;2.6;5.1
MMGTT;202203311210;7.3;3.7;0.2;91.8;2.5;4.6
MMGTT;202203311220;7.4;3.6;0.0;93.2;2.6;4.1
MMGTT;202203311230;7.4;3.6;0.2;93.8;2.7;3.1
MMGTT;202203311240;7.3;3.5;0.4;93.2;2.5;3.1
MMGTT;202203311250;7.3;3.4;0.2;93.1;2.4;2.1
MMGTT;202203311300;7.3;3.5;0.0;93.2;2.5;2.1
MMGTT;202203311310;7.4;3.6;0.2;93.8;2.7;1.5
MMGTT;202203311320;7.4;3.6;0.0;93.8;2.7;1.5
MMGTT;202203311330;7.5;3.7;0.0;93.8;2.8;1.5
MMGTT;202203311340;7.5;3.7;0.0;93.8;2.8;2.1
MMGTT;202203311350;7.5;3.8;0.0;93.8;2.9;1.0
MMGTT;202203311400;7.6;3.9;0.0;94.5;3.1;0.5
MMGTT;202203311410;7.6;4.1;0.0;92.5;3.0;1.0
MMGTT;202203311420;7.6;4.1;0.0;92.5;3.0;1.5
MMGTT;202203311430;7.6;4.1;0.0;93.2;3.1;1.5
MMGTT;202203311440;7.6;4.2;0.0;92.5;3.1;1.0
MMGTT;202203311450;7.7;4.2;0.0;93.2;3.2;0.5
MMGTT;202203311500;7.7;4.2;0.0;93.2;3.2;0.5
MMGTT;202203311510;7.7;4.2;0.0;93.2;3.2;0.5
MMGTT;202203311520;7.6;4.2;0.0;91.9;3.0;0.5
MMGTT;202203311530;7.6;4.2;0.2;92.5;3.1;1.0
MMGTT;202203311540;7.5;4.1;0.0;91.9;2.9;2.1
MMGTT;202203311550;7.4;3.9;0.0;91.2;2.6;2.1
MMGTT;202203311600;7.4;3.9;0.2;91.2;2.6;2.1
MMGTT;202203311610;7.4;3.8;0.0;91.9;2.6;1.5
MMGTT;202203311620;7.4;3.8;0.2;91.9;2.6;1.0
MMGTT;202203311630;7.4;3.8;0.0;91.9;2.6;0.5
MMGTT;202203311640;7.5;3.9;0.2;93.2;2.9;0.5
MMGTT;202203311650;7.5;3.9;0.0;93.2;2.9;0.0
MMGTT;202203311700;7.5;3.9;0.0;93.2;2.9;0.0
MMGTT;202203311710;7.6;4.0;0.0;93.2;3.0;1.5
MMGTT;202203311720;7.5;3.9;0.0;93.2;2.9;1.0
MMGTT;202203311730;7.5;3.9;0.0;93.2;2.9;2.1
MMGTT;202203311740;7.4;3.7;0.0;93.2;2.7;5.1
MMGTT;202203311750;7.2;3.2;0.2;93.1;2.2;6.7
MMGTT;202203311800;7.0;2.8;0.6;93.1;1.8;6.2
MMGTT;202203311810;6.7;2.3;0.6;93.1;1.3;6.7
MMGTT;202203311820;6.6;1.8;0.4;94.4;1.0;6.7
MMGTT;202203311830;6.5;1.7;0.6;93.7;0.8;5.1
MMGTT;202203311840;6.5;1.5;0.4;95.1;0.8;4.6
MMGTT;202203311850;6.5;1.5;0.2;95.1;0.8;3.6
MMGTT;202203311900;6.4;1.3;0.4;95.1;0.6;3.1
MMGTT;202203311910;6.2;1.0;0.2;95.1;0.3;3.6
MMGTT;202203311920;6.2;0.8;0.4;95.1;0.1;3.1
MMGTT;202203311930;6.0;0.6;0.6;94.4;-0.2;2.6
MMGTT;202203311940;6.0;0.4;0.4;95.0;-0.3;1.0
MMGTT;202203311950;6.0;0.4;0.4;95.0;-0.3;1.5
MMGTT;202203312000;6.0;0.4;0.4;95.0;-0.3;2.1
MMGTT;202203312010;6.0;0.3;0.4;96.4;-0.2;0.0
MMGTT;202203312020;6.0;0.3;0.6;95.7;-0.3;1.0
MMGTT;202203312030;6.0;0.3;0.2;95.7;-0.3;1.5
MMGTT;202203312040;6.0;0.3;0.4;96.4;-0.2;0.5
MMGTT;202203312050;6.0;0.3;0.4;96.4;-0.2;1.0
MMGTT;202203312100;6.0;0.3;0.4;96.4;-0.2;1.5
MMGTT;202203312110;6.0;0.3;0.2;96.4;-0.2;1.5
MMGTT;202203312120;6.0;0.3;0.2;95.7;-0.3;1.5
MMGTT;202203312130;6.0;0.3;0.4;95.7;-0.3;1.0
MMGTT;202203312140;6.0;0.2;0.2;96.4;-0.3;1.0
MMGTT;202203312150;6.0;0.2;0.2;97.1;-0.2;1.5
MMGTT;202203312200;6.0;0.2;0.2;96.4;-0.3;1.0
MMGTT;202203312210;5.9;0.2;0.2;95.7;-0.4;1.0
MMGTT;202203312220;5.9;0.2;0.2;95.7;-0.4;1.0
MMGTT;202203312230;6.0;0.2;0.2;96.4;-0.3;0.5
MMGTT;202203312240;6.0;0.1;0.2;97.1;-0.3;0.0
MMGTT;202203312250;6.0;0.1;0.2;97.1;-0.3;0.0
MMGTT;202203312300;6.0;0.2;0.2;96.4;-0.3;0.0
MMGTT;202203312310;6.0;0.2;0.2;96.4;-0.3;0.0
MMGTT;202203312320;6.0;0.2;0.2;96.4;-0.3;0.0
MMGTT;202203312330;6.0;0.2;0.2;97.1;-0.2;0.0
MMGTT;202203312340;6.0;0.2;0.2;97.1;-0.2;1.0
MMGTT;202203312350;6.0;0.2;0.0;96.4;-0.3;1.0
MMGTT;202204010000;6.0;0.2;0.2;96.4;-0.3;0.5
MMGTT;202204010010;6.0;0.2;0.2;96.4;-0.3;0.5
MMGTT;202204010020;6.0;0.1;0.2;97.1;-0.3;0.0
MMGTT;202204010030;5.9;0.1;0.2;96.4;-0.4;1.0
MMGTT;202204010040;5.9;0.1;0.2;96.4;-0.4;1.0
MMGTT;202204010050;5.9;0.0;0.4;97.1;-0.4;1.0
MMGTT;202204010100;5.9;-0.1;0.2;97.1;-0.5;1.5
MMGTT;202204010110;5.9;-0.1;0.2;97.1;-0.5;1.0
MMGTT;202204010120;5.9;-0.1;0.2;97.1;-0.5;0.0
MMGTT;202204010130;5.8;-0.2;0.2;97.1;-0.6;0.0
MMGTT;202204010140;5.8;-0.2;0.4;97.1;-0.6;1.0
MMGTT;202204010150;5.8;-0.2;0.2;97.1;-0.6;0.5
MMGTT;202204010200;5.8;-0.2;0.2;97.1;-0.6;1.0
MMGTT;202204010210;5.8;-0.2;0.2;97.1;-0.6;0.0
MMGTT;202204010220;5.8;-0.2;0.2;97.1;-0.6;0.0
MMGTT;202204010230;5.8;-0.3;0.2;97.1;-0.7;0.0
MMGTT;202204010240;5.8;-0.2;0.0;97.1;-0.6;0.0
MMGTT;202204010250;5.8;-0.2;0.2;97.1;-0.6;0.0
MMGTT;202204010300;5.8;-0.3;0.2;97.1;-0.7;0.0
MMGTT;202204010310;5.8;-0.3;0.0;97.1;-0.7;0.0
MMGTT;202204010320;5.8;-0.3;0.2;97.1;-0.7;0.0
MMGTT;202204010330;5.8;-0.3;0.2;97.8;-0.6;0.0
MMGTT;202204010340;5.8;-0.3;0.2;97.8;-0.6;0.0
MMGTT;202204010350;5.8;-0.4;0.2;97.1;-0.8;0.0
MMGTT;202204010400;5.7;-0.4;0.2;96.4;-0.9;0.0
MMGTT;202204010410;5.7;-0.4;0.2;96.4;-0.9;0.0
MMGTT;202204010420;5.7;-0.5;0.2;97.1;-0.9;0.0
MMGTT;202204010430;5.8;-0.5;0.2;97.8;-0.8;0.0
MMGTT;202204010440;5.8;-0.5;0.2;97.8;-0.8;0.0
MMGTT;202204010450;5.8;-0.5;0.2;97.8;-0.8;0.0
MMGTT;202204010500;5.8;-0.5;0.2;97.8;-0.8;0.0
MMGTT;202204010510;5.8;-0.6;0.2;98.5;-0.8;0.0
MMGTT;202204010520;5.8;-0.6;0.2;98.5;-0.8;0.0
MMGTT;202204010530;5.7;-0.6;0.2;97.8;-0.9;0.0
MMGTT;202204010540;5.8;-0.6;0.2;98.5;-0.8;0.0
MMGTT;202204010550;5.8;-0.6;0.2;98.5;-0.8;0.0
MMGTT;202204010600;5.7;-0.6;0.0;97.8;-0.9;0.0
MMGTT;202204010610;5.8;-0.6;0.2;98.5;-0.8;0.0
MMGTT;202204010620;5.8;-0.6;0.2;98.5;-0.8;0.0
MMGTT;202204010630;5.8;-0.5;0.2;97.8;-0.8;0.0
MMGTT;202204010640;5.8;-0.4;0.2;97.8;-0.7;0.0
MMGTT;202204010650;5.8;-0.4;0.0;97.8;-0.7;0.0
MMGTT;202204010700;5.8;-0.3;0.2;97.8;-0.6;0.0
MMGTT;202204010710;5.8;-0.3;0.2;97.8;-0.6;0.0
MMGTT;202204010720;5.8;-0.3;0.0;97.8;-0.6;0.0
MMGTT;202204010730;5.8;-0.3;0.2;97.8;-0.6;0.0
MMGTT;202204010740;5.9;-0.2;0.0;97.8;-0.5;0.0
MMGTT;202204010750;5.8;-0.3;0.2;97.8;-0.6;0.0
MMGTT;202204010800;5.8;-0.3;0.0;97.8;-0.6;0.0
MMGTT;202204010810;5.8;-0.3;0.0;97.8;-0.6;0.0
MMGTT;202204010820;5.8;-0.3;0.2;97.8;-0.6;0.0
MMGTT;202204010830;5.8;-0.3;0.0;97.8;-0.6;0.0
MMGTT;202204010840;5.8;-0.3;0.0;96.4;-0.8;0.0
MMGTT;202204010850;5.8;-0.3;0.2;97.8;-0.6;0.0
MMGTT;202204010900;5.8;-0.3;0.0;97.8;-0.6;0.0
MMGTT;202204010910;5.8;-0.2;0.2;97.1;-0.6;0.0
MMGTT;202204010920;5.8;-0.3;0.2;97.1;-0.7;0.0
MMGTT;202204010930;5.8;-0.3;0.0;97.1;-0.7;0.0
MMGTT;202204010940;5.8;-0.2;0.4;97.1;-0.6;0.0
MMGTT;202204010950;5.9;-0.1;0.2;97.1;-0.5;0.0
MMGTT;202204011000;5.9;0.1;0.2;96.4;-0.4;0.0
MMGTT;202204011010;6.0;0.2;0.0;96.4;-0.3;0.5
MMGTT;202204011020;5.9;0.2;0.0;95.7;-0.4;2.6
MMGTT;202204011030;5.9;0.1;0.2;95.7;-0.5;2.1
MMGTT;202204011040;6.0;0.2;0.0;96.4;-0.3;2.1
MMGTT;202204011050;5.9;0.3;0.0;95.0;-0.4;2.1
MMGTT;202204011100;5.9;0.2;0.2;95.0;-0.5;2.6
MMGTT;202204011110;5.9;0.2;0.0;95.0;-0.5;3.1
MMGTT;202204011120;5.8;0.1;0.2;95.0;-0.6;3.1
MMGTT;202204011130;5.8;0.1;0.0;93.6;-0.8;3.1
MMGTT;202204011140;5.8;0.1;0.0;94.3;-0.7;3.1
MMGTT;202204011150;5.8;0.1;0.2;93.6;-0.8;3.6
MMGTT;202204011200;5.7;-0.1;0.0;93.6;-1.0;3.6
MMGTT;202204011210;5.6;-0.3;0.2;93.6;-1.2;4.1
MMGTT;202204011220;5.6;-0.4;0.0;93.6;-1.3;4.6
MMGTT;202204011230;5.5;-0.7;0.2;94.3;-1.5;5.1
MMGTT;202204011240;5.4;-0.8;0.2;94.3;-1.6;5.1
MMGTT;202204011250;5.4;-0.9;0.0;94.3;-1.7;5.1
MMGTT;202204011300;5.3;-1.2;0.2;94.3;-2.0;5.1
MMGTT;202204011310;5.2;-1.4;0.2;94.3;-2.2;5.1
MMGTT;202204011320;5.1;-1.6;0.0;93.6;-2.5;5.1
MMGTT;202204011330;5.0;-1.8;0.2;94.2;-2.6;5.1
MMGTT;202204011340;5.0;-2.0;0.0;94.2;-2.8;5.7
MMGTT;202204011350;4.9;-2.2;0.2;93.5;-3.1;5.1
MMGTT;202204011400;4.8;-2.4;0.0;93.5;-3.3;6.2
MMGTT;202204011410;4.8;-2.6;0.4;94.2;-3.4;5.1
MMGTT;202204011420;4.7;-2.7;0.2;94.2;-3.5;5.1
MMGTT;202204011430;4.7;-2.8;0.2;94.9;-3.5;5.1
MMGTT;202204011440;4.7;-2.8;0.0;94.9;-3.5;5.1
MMGTT;202204011450;4.7;-2.8;0.2;94.9;-3.5;5.1
MMGTT;202204011500;4.7;-2.8;0.2;94.9;-3.5;5.1
MMGTT;202204011510;4.7;-2.8;0.2;94.9;-3.5;4.1
MMGTT;202204011520;4.7;-2.8;0.2;94.9;-3.5;4.6
MMGTT;202204011530;4.7;-2.9;0.2;94.9;-3.6;4.6
MMGTT;202204011540;4.7;-2.9;0.2;94.9;-3.6;4.1
MMGTT;202204011550;4.6;-3.0;0.2;94.9;-3.7;4.1
MMGTT;202204011600;4.6;-3.1;0.0;95.6;-3.7;5.1
MMGTT;202204011610;4.6;-3.2;0.2;94.9;-3.9;5.1
MMGTT;202204011620;4.6;-3.2;0.0;94.9;-3.9;4.6
MMGTT;202204011630;4.6;-3.2;0.2;94.9;-3.9;4.6
MMGTT;202204011640;4.5;-3.3;0.2;94.9;-4.0;4.1
MMGTT;202204011650;4.5;-3.3;0.0;94.9;-4.0;4.1
MMGTT;202204011700;4.5;-3.4;0.2;94.9;-4.1;3.6
MMGTT;202204011710;4.5;-3.4;0.2;94.9;-4.1;3.1
MMGTT;202204011720;4.5;-3.5;0.2;94.9;-4.2;2.1
MMGTT;202204011730;4.5;-3.5;0.2;94.9;-4.2;2.1
MMGTT;202204011740;4.5;-3.6;0.2;95.6;-4.2;2.1
MMGTT;202204011750;4.4;-3.6;0.2;94.9;-4.3;2.6
MMGTT;202204011800;4.4;-3.6;0.2;94.9;-4.3;2.6
MMGTT;202204011810;4.5;-3.7;0.2;96.3;-4.2;3.1
MMGTT;202204011820;4.4;-3.7;0.0;95.6;-4.3;3.1
MMGTT;202204011830;4.4;-3.7;0.2;95.6;-4.3;2.1
MMGTT;202204011840;4.5;-3.7;0.2;96.3;-4.2;2.1
MMGTT;202204011850;4.4;-3.7;0.2;95.6;-4.3;2.6
MMGTT;202204011900;4.4;-3.7;0.2;95.6;-4.3;2.6
MMGTT;202204011910;4.4;-3.7;0.2;95.6;-4.3;2.6
MMGTT;202204011920;4.4;-3.8;0.2;96.3;-4.3;3.1
MMGTT;202204011930;4.4;-3.8;0.2;95.6;-4.4;2.1
MMGTT;202204011940;4.4;-3.8;0.2;95.6;-4.4;2.1
MMGTT;202204011950;4.4;-3.8;0.0;96.3;-4.3;2.1
