 

stn    time           ods000z0  gre000z0  rre150z0
PLF    201902130120          0         0       0.0
PLF    201902130130          0         0       0.0
PLF    201902130140          0         0       0.0
PLF    201902130150          0         0       0.0
PLF    201902130200          0         0       0.0
PLF    201902130210          0         0       0.0
PLF    201902130220          0         0       0.0
PLF    201902130230          0         0       0.0
PLF    201902130240          0         0       0.0
PLF    201902130250          0         0       0.0
PLF    201902130300          0         0       0.0
PLF    201902130310          0         0       0.0
PLF    201902130320          0         1       0.0
PLF    201902130330          0         0       0.0
PLF    201902130340          0         0       0.0
PLF    201902130350          0         0       0.0
PLF    201902130400          0         0       0.0
PLF    201902130410          0         0       0.0
PLF    201902130420          0         0       0.0
PLF    201902130430          0         1       0.0
PLF    201902130440          0         0       0.0
PLF    201902130450          0         0       0.0
PLF    201902130500          0         1       0.0
PLF    201902130510          0         0       0.0
PLF    201902130520          0         0       0.0
PLF    201902130530          0         0       0.0
PLF    201902130540          0         0       0.0
PLF    201902130550          0         0       0.0
PLF    201902130600          0         0       0.0
PLF    201902130610          0         0       0.0
PLF    201902130620          0         1       0.0
PLF    201902130630          1         1       0.0
PLF    201902130640          3         4       0.0
PLF    201902130650          6         7       0.0
PLF    201902130700          9        10       0.0
PLF    201902130710         12        14       0.0
PLF    201902130720         23        43       0.0
PLF    201902130730         31        85       0.0
PLF    201902130740         34       111       0.0
PLF    201902130750         36       136       0.0
PLF    201902130800         38       162       0.0
PLF    201902130810         39       188       0.0
PLF    201902130820         40       213       0.0
PLF    201902130830         42       236       0.0
