 

stn;time;pva200s0;tre200s0;rre150z0;ure200s0;tde200s0;fkl010z0;dkl010z0;gre000z0
MMGTT;202103090300;4.7;-1.6;0.0;86.8;-3.5;0.5;160;-
MMGTT;202103090310;4.7;-1.6;0.0;86.8;-3.5;2.1;140;-
MMGTT;202103090320;4.7;-1.6;0.0;86.8;-3.5;1.0;110;-
MMGTT;202103090330;4.7;-1.6;0.0;86.8;-3.5;1.5;140;-
MMGTT;202103090340;4.7;-1.6;0.0;86.8;-3.5;1.5;140;-
MMGTT;202103090350;4.7;-1.6;0.0;86.8;-3.5;1.0;140;-
MMGTT;202103090400;4.7;-1.6;0.0;86.8;-3.5;1.5;140;-
MMGTT;202103090410;4.7;-1.6;0.0;86.8;-3.5;1.5;140;-
MMGTT;202103090420;4.8;-1.6;0.0;87.5;-3.4;1.0;140;-
MMGTT;202103090430;4.8;-1.6;0.0;87.5;-3.4;1.0;160;-
MMGTT;202103090440;4.8;-1.5;0.0;86.9;-3.4;1.0;160;-
MMGTT;202103090450;4.8;-1.5;0.0;86.9;-3.4;2.1;140;-
MMGTT;202103090500;4.7;-1.5;0.0;86.2;-3.5;1.5;140;-
MMGTT;202103090510;4.7;-1.4;0.0;84.9;-3.6;1.0;140;-
MMGTT;202103090520;4.8;-1.4;0.0;86.2;-3.4;0.0;140;-
MMGTT;202103090530;4.7;-1.3;0.0;84.9;-3.5;1.0;140;-
MMGTT;202103090540;4.7;-1.3;0.0;84.9;-3.5;0.0;140;-
MMGTT;202103090550;4.7;-1.3;0.0;84.9;-3.5;1.0;140;-
MMGTT;202103090600;4.7;-1.3;0.0;84.9;-3.5;0.5;140;-
MMGTT;202103090610;4.7;-1.3;0.0;84.9;-3.5;0.5;140;-
MMGTT;202103090620;4.7;-1.3;0.0;84.9;-3.5;0.0;140;-
MMGTT;202103090630;4.8;-1.2;0.0;85.0;-3.4;1.5;140;-
MMGTT;202103090640;4.8;-1.2;0.0;85.0;-3.4;0.5;140;-
MMGTT;202103090650;4.9;-1.1;0.0;86.2;-3.1;0.0;140;-
MMGTT;202103090700;4.9;-0.8;0.0;85.0;-3.0;0.5;140;-
MMGTT;202103090710;4.9;-0.7;0.0;85.0;-2.9;0.0;140;-
MMGTT;202103090720;5.0;-0.6;0.0;85.0;-2.8;0.0;140;-
MMGTT;202103090730;5.0;-0.4;0.0;83.8;-2.8;0.0;140;-
MMGTT;202103090740;5.0;-0.2;0.0;83.2;-2.7;0.0;140;-
MMGTT;202103090750;5.1;0.1;0.0;82.6;-2.5;1.5;270;-
MMGTT;202103090800;5.2;0.2;0.0;83.2;-2.3;1.0;270;-
MMGTT;202103090810;5.2;0.2;0.0;83.2;-2.3;0.5;270;-
MMGTT;202103090820;5.2;0.3;0.0;83.9;-2.1;0.5;270;-
MMGTT;202103090830;5.3;0.3;0.0;85.1;-1.9;1.0;270;-
MMGTT;202103090840;5.3;0.3;0.0;85.1;-1.9;1.0;290;-
MMGTT;202103090850;5.4;0.4;0.0;85.8;-1.7;0.0;290;-
MMGTT;202103090900;5.5;0.5;0.0;87.0;-1.4;0.0;-;-
MMGTT;202103090910;5.5;0.6;0.0;85.8;-1.5;0.0;-;-
MMGTT;202103090920;5.5;0.7;0.0;85.8;-1.4;0.0;-;-
MMGTT;202103090930;5.6;0.8;0.0;86.4;-1.2;0.0;-;-
MMGTT;202103090940;5.6;1.0;0.0;85.2;-1.2;0.0;-;-
MMGTT;202103090950;5.7;1.2;0.0;85.9;-0.9;0.0;-;-
MMGTT;202103091000;5.8;1.4;0.0;85.2;-0.8;0.0;-;-
MMGTT;202103091010;5.8;1.7;0.0;84.0;-0.7;0.0;-;-
MMGTT;202103091020;5.8;1.8;0.0;84.1;-0.6;0.5;200;-
MMGTT;202103091030;5.8;1.9;0.0;82.9;-0.7;0.5;230;-
MMGTT;202103091040;5.8;2.0;0.0;82.9;-0.6;0.5;230;-
MMGTT;202103091050;5.8;2.1;0.0;81.1;-0.8;1.0;320;-
MMGTT;202103091100;5.8;2.3;0.0;81.1;-0.6;1.5;290;-
MMGTT;202103091110;5.9;2.5;0.0;81.1;-0.4;0.5;290;-
MMGTT;202103091120;6.0;2.7;0.0;81.2;-0.2;1.0;270;-
MMGTT;202103091130;6.1;2.9;0.0;80.6;-0.1;1.0;270;-
MMGTT;202103091140;6.0;2.8;0.0;80.0;-0.3;2.1;290;-
MMGTT;202103091150;6.0;2.7;0.0;80.6;-0.3;1.5;290;-
MMGTT;202103091200;6.0;2.5;0.0;81.7;-0.3;1.0;320;-
MMGTT;202103091210;6.1;2.5;0.0;82.9;-0.1;0.5;320;-
MMGTT;202103091220;6.1;2.3;0.0;84.1;-0.1;0.5;270;-
MMGTT;202103091230;6.1;2.3;0.0;84.7;0.0;0.5;250;-
MMGTT;202103091240;6.2;2.3;0.0;85.4;0.1;0.0;250;-
MMGTT;202103091250;6.2;2.4;0.0;85.4;0.2;0.0;250;-
MMGTT;202103091300;6.1;2.4;0.0;84.1;0.0;1.0;270;-
MMGTT;202103091310;6.0;2.3;0.0;82.9;-0.3;2.1;320;-
MMGTT;202103091320;5.9;2.1;0.0;82.9;-0.5;3.1;320;-
MMGTT;202103091330;5.9;1.9;0.0;84.1;-0.5;2.1;270;-
MMGTT;202103091340;5.9;1.9;0.0;84.1;-0.5;3.1;270;-
MMGTT;202103091350;5.9;1.8;0.0;85.3;-0.4;3.1;270;-
MMGTT;202103091400;6.0;1.8;0.0;85.9;-0.3;3.1;270;-
MMGTT;202103091410;5.9;1.8;0.0;85.3;-0.4;2.1;270;-
MMGTT;202103091420;5.8;1.8;0.0;84.1;-0.6;3.1;290;-
MMGTT;202103091430;5.8;1.8;0.0;84.1;-0.6;3.6;320;-
MMGTT;202103091440;5.8;1.7;0.0;84.7;-0.6;3.6;290;-
MMGTT;202103091450;5.8;1.6;0.0;85.3;-0.6;2.1;340;-
MMGTT;202103091500;5.8;1.7;0.0;84.7;-0.6;1.5;340;-
MMGTT;202103091510;5.8;1.7;0.0;84.7;-0.6;2.1;320;-
MMGTT;202103091520;5.8;1.6;0.0;85.3;-0.6;3.1;320;-
MMGTT;202103091530;5.8;1.6;0.0;84.7;-0.7;2.6;320;-
MMGTT;202103091540;5.8;1.5;0.0;85.3;-0.7;2.1;290;-
MMGTT;202103091550;5.7;1.4;0.0;84.0;-1.0;5.1;270;-
MMGTT;202103091600;5.6;1.2;0.0;84.0;-1.2;6.2;270;-
MMGTT;202103091610;5.3;0.8;0.0;82.1;-1.9;6.7;270;-
MMGTT;202103091620;5.3;0.6;0.0;82.7;-2.0;5.7;270;-
MMGTT;202103091630;5.3;0.3;0.0;85.1;-1.9;2.6;270;-
MMGTT;202103091640;5.4;0.3;0.0;85.8;-1.8;1.0;320;-
MMGTT;202103091650;5.4;0.2;0.0;86.4;-1.8;0.0;320;-
MMGTT;202103091700;5.4;0.2;0.0;87.0;-1.7;0.0;320;-
MMGTT;202103091710;5.4;0.0;0.0;88.3;-1.7;0.0;320;-
MMGTT;202103091720;5.4;-0.1;0.2;88.9;-1.7;0.0;320;-
MMGTT;202103091730;5.4;-0.2;0.2;89.6;-1.7;0.0;320;-
MMGTT;202103091740;5.4;-0.3;0.2;89.6;-1.8;0.5;320;-
MMGTT;202103091750;5.4;-0.5;0.2;90.9;-1.8;0.5;270;-
MMGTT;202103091800;5.3;-0.6;0.4;90.9;-1.9;0.0;270;-
MMGTT;202103091810;5.3;-0.7;0.2;91.6;-1.9;0.0;270;-
MMGTT;202103091820;5.3;-0.8;0.2;92.2;-1.9;0.0;-;-
MMGTT;202103091830;5.3;-0.8;0.0;92.2;-1.9;0.0;-;-
MMGTT;202103091840;5.4;-0.7;0.0;92.9;-1.7;0.0;-;-
MMGTT;202103091850;5.4;-0.8;0.0;92.9;-1.8;0.0;-;-
MMGTT;202103091900;5.4;-0.8;0.4;92.9;-1.8;0.0;-;-
MMGTT;202103091910;5.4;-0.8;0.0;94.3;-1.6;0.0;-;-
MMGTT;202103091920;5.4;-0.8;0.2;94.3;-1.6;0.0;-;-
MMGTT;202103091930;5.4;-0.8;0.2;93.6;-1.7;0.0;-;-
MMGTT;202103091940;5.4;-0.8;0.0;93.6;-1.7;0.0;-;-
MMGTT;202103091950;5.4;-0.8;0.0;93.6;-1.7;0.0;-;-
MMGTT;202103092000;5.4;-0.9;0.0;94.3;-1.7;0.0;-;-
MMGTT;202103092010;5.4;-0.9;0.0;93.6;-1.8;0.0;-;-
MMGTT;202103092020;5.4;-1.0;0.0;94.3;-1.8;0.0;-;-
MMGTT;202103092030;5.3;-1.1;0.0;94.3;-1.9;0.0;-;-
MMGTT;202103092040;5.3;-1.1;0.0;94.3;-1.9;0.0;-;-
MMGTT;202103092050;5.3;-1.1;0.0;93.6;-2.0;0.0;-;-
MMGTT;202103092100;5.3;-1.1;0.0;93.6;-2.0;0.0;-;-
MMGTT;202103092110;5.3;-1.1;0.0;93.6;-2.0;0.0;-;-
MMGTT;202103092120;5.3;-1.1;0.0;94.3;-1.9;0.0;-;-
MMGTT;202103092130;5.3;-1.1;0.0;93.6;-2.0;0.0;-;-
MMGTT;202103092140;5.3;-1.1;0.0;93.6;-2.0;0.0;-;-
MMGTT;202103092150;5.2;-1.2;0.0;93.6;-2.1;0.0;-;-
MMGTT;202103092200;5.2;-1.3;0.0;93.6;-2.2;0.0;-;-
MMGTT;202103092210;5.2;-1.3;0.0;93.6;-2.2;0.0;-;-
MMGTT;202103092220;5.2;-1.4;0.0;93.6;-2.3;0.0;-;-
MMGTT;202103092230;5.1;-1.4;0.0;92.9;-2.4;0.0;-;-
MMGTT;202103092240;5.1;-1.5;0.0;92.9;-2.5;0.0;-;-
MMGTT;202103092250;5.1;-1.6;0.0;93.6;-2.5;0.0;-;-
MMGTT;202103092300;5.1;-1.6;0.0;93.6;-2.5;0.0;-;-
MMGTT;202103092310;5.0;-1.6;0.0;92.9;-2.6;0.0;-;-
MMGTT;202103092320;5.0;-1.6;0.0;92.9;-2.6;0.0;-;-
MMGTT;202103092330;5.1;-1.7;0.0;94.3;-2.5;0.0;-;-
MMGTT;202103092340;5.1;-1.7;0.0;94.3;-2.5;0.0;-;-
MMGTT;202103092350;5.0;-1.8;0.0;94.2;-2.6;0.0;-;-
MMGTT;202103100000;5.0;-1.8;0.0;92.9;-2.8;0.0;-;-
MMGTT;202103100010;5.0;-1.8;0.0;92.9;-2.8;0.0;-;-
MMGTT;202103100020;5.0;-1.8;0.0;92.9;-2.8;0.5;140;-
MMGTT;202103100030;5.0;-1.8;0.0;94.2;-2.6;1.0;140;-
MMGTT;202103100040;5.0;-1.8;0.0;94.2;-2.6;1.0;140;-
MMGTT;202103100050;5.0;-1.8;0.0;94.2;-2.6;1.0;140;-
MMGTT;202103100100;5.0;-1.8;0.0;92.9;-2.8;0.5;140;-
MMGTT;202103100110;5.0;-1.8;0.0;92.9;-2.8;1.0;140;-
MMGTT;202103100120;5.0;-1.8;0.0;92.9;-2.8;1.0;110;-
MMGTT;202103100130;4.9;-2.0;0.0;92.8;-3.0;0.5;110;-
MMGTT;202103100140;4.8;-2.3;0.0;92.1;-3.4;1.5;110;-
MMGTT;202103100150;4.6;-2.6;0.0;92.1;-3.7;1.0;110;-
MMGTT;202103100200;4.5;-2.9;0.0;92.1;-4.0;0.5;110;-
MMGTT;202103100210;4.5;-3.1;0.0;92.1;-4.2;0.5;110;-
MMGTT;202103100220;4.4;-3.3;0.0;92.1;-4.4;1.0;110;-
MMGTT;202103100230;4.3;-3.6;0.0;91.4;-4.8;1.0;110;-
MMGTT;202103100240;4.3;-3.7;0.0;92.0;-4.8;1.5;110;-
MMGTT;202103100250;4.3;-3.7;0.0;92.0;-4.8;1.0;110;-
MMGTT;202103100300;4.3;-3.7;0.0;92.0;-4.8;1.0;140;-
MMGTT;202103100310;4.3;-3.5;0.0;92.1;-4.6;1.5;140;-
MMGTT;202103100320;4.3;-3.4;0.0;91.4;-4.6;1.0;140;-
MMGTT;202103100330;4.3;-3.6;0.0;92.1;-4.7;1.0;140;-
MMGTT;202103100340;4.3;-3.7;0.0;92.0;-4.8;1.0;140;-
MMGTT;202103100350;4.3;-3.7;0.0;92.0;-4.8;0.5;140;-
MMGTT;202103100400;4.2;-3.9;0.0;90.7;-5.2;0.5;140;-
MMGTT;202103100410;4.1;-4.1;0.0;91.3;-5.3;0.5;140;-
MMGTT;202103100420;4.2;-3.9;0.0;91.3;-5.1;1.0;140;-
MMGTT;202103100430;4.3;-3.8;0.0;93.4;-4.7;1.5;110;-
MMGTT;202103100440;4.4;-3.6;0.0;93.5;-4.5;1.5;110;-
MMGTT;202103100450;4.4;-3.3;0.0;92.8;-4.3;1.0;110;-
MMGTT;202103100500;4.5;-3.2;0.0;92.8;-4.2;1.0;110;-
MMGTT;202103100510;4.5;-3.0;0.0;92.8;-4.0;1.0;110;-
MMGTT;202103100520;4.6;-2.9;0.0;92.8;-3.9;1.0;140;-
MMGTT;202103100530;4.5;-2.8;0.0;91.4;-4.0;0.5;140;-
MMGTT;202103100540;4.6;-2.8;0.0;92.1;-3.9;1.0;140;-
MMGTT;202103100550;4.6;-2.7;0.0;92.1;-3.8;0.5;140;-
MMGTT;202103100600;4.6;-2.7;0.0;92.1;-3.8;1.0;140;-
MMGTT;202103100610;4.6;-2.7;0.0;92.1;-3.8;1.5;110;-
MMGTT;202103100620;4.6;-2.7;0.0;92.1;-3.8;1.5;140;-
MMGTT;202103100630;4.6;-2.7;0.0;92.1;-3.8;1.0;110;-
MMGTT;202103100640;4.6;-2.7;0.0;92.1;-3.8;1.0;140;-
MMGTT;202103100650;4.6;-2.7;0.0;92.1;-3.8;0.5;140;-
MMGTT;202103100700;4.5;-2.8;0.0;91.4;-4.0;1.0;140;-
MMGTT;202103100710;4.5;-2.8;0.0;90.7;-4.1;1.0;140;-
MMGTT;202103100720;4.5;-2.9;0.0;90.7;-4.2;1.0;140;-
MMGTT;202103100730;4.5;-2.9;0.0;90.7;-4.2;1.0;140;-
MMGTT;202103100740;4.4;-2.9;0.0;90.0;-4.3;1.0;110;-
MMGTT;202103100750;4.5;-2.8;0.0;90.1;-4.2;1.5;140;-
MMGTT;202103100800;4.5;-2.7;0.0;90.1;-4.1;1.5;140;-
MMGTT;202103100810;4.5;-2.7;0.0;90.1;-4.1;1.5;140;-
MMGTT;202103100820;4.5;-2.6;0.0;89.4;-4.1;1.5;110;-
MMGTT;202103100830;4.6;-2.2;0.0;88.8;-3.8;1.5;140;-
MMGTT;202103100840;4.7;-1.8;0.0;87.5;-3.6;1.5;140;-
MMGTT;202103100850;4.9;-1.3;0.0;87.5;-3.1;1.5;140;-
MMGTT;202103100900;4.9;-0.8;0.0;85.6;-2.9;2.1;140;-
MMGTT;202103100910;4.9;-0.5;0.0;83.8;-2.9;2.1;140;-
MMGTT;202103100920;4.9;-0.2;0.0;82.0;-2.9;2.1;140;-
MMGTT;202103100930;5.0;0.2;0.0;80.8;-2.7;1.5;140;-
MMGTT;202103100940;5.0;0.4;0.0;79.1;-2.8;1.0;90;-
MMGTT;202103100950;5.0;0.8;0.0;76.8;-2.8;1.5;110;-
MMGTT;202103101000;5.1;1.1;0.0;76.8;-2.5;1.5;110;-
MMGTT;202103101010;5.1;1.3;0.0;75.7;-2.5;0.5;110;-
MMGTT;202103101020;5.3;1.6;0.0;76.9;-2.0;0.5;140;-
MMGTT;202103101030;5.2;1.9;0.0;73.6;-2.3;0.5;140;-
MMGTT;202103101040;5.5;2.3;0.0;75.9;-1.5;1.0;160;-
MMGTT;202103101050;5.6;2.7;0.0;76.0;-1.1;0.5;230;-
MMGTT;202103101100;5.7;3.2;0.0;73.9;-1.0;0.5;200;-
MMGTT;202103101110;5.4;3.8;0.0;67.3;-1.7;0.5;200;-
MMGTT;202103101120;5.2;4.3;0.0;62.1;-2.3;1.0;160;-
MMGTT;202103101130;5.2;4.9;0.0;60.0;-2.2;1.0;160;-
MMGTT;202103101140;5.1;5.4;0.0;56.7;-2.5;1.5;160;-
MMGTT;202103101150;4.9;5.8;0.0;53.1;-3.0;1.0;140;-
MMGTT;202103101200;5.1;6.2;0.0;53.6;-2.5;1.0;140;-
MMGTT;202103101210;5.0;6.3;0.0;52.9;-2.6;1.0;140;-
MMGTT;202103101220;5.2;6.4;0.0;54.1;-2.2;1.0;200;-
MMGTT;202103101230;5.2;6.7;0.0;53.0;-2.2;1.0;160;-
MMGTT;202103101240;5.2;7.1;0.0;51.9;-2.1;0.5;200;-
MMGTT;202103101250;5.3;7.2;0.0;51.9;-2.0;0.5;200;-
MMGTT;202103101300;5.2;7.4;0.0;50.9;-2.1;0.5;200;-
MMGTT;202103101310;5.0;7.5;0.0;48.0;-2.8;0.5;200;-
MMGTT;202103101320;5.7;7.9;0.0;53.7;-0.9;0.5;200;-
MMGTT;202103101330;5.5;7.9;0.0;52.1;-1.3;1.0;200;-
MMGTT;202103101340;5.6;7.8;0.0;52.9;-1.2;0.5;200;-
MMGTT;202103101350;5.4;7.2;0.0;52.7;-1.8;0.5;200;-
MMGTT;202103101400;5.2;6.3;0.0;54.1;-2.3;0.0;200;-
MMGTT;202103101410;5.2;5.6;0.0;57.2;-2.2;0.0;-;-
MMGTT;202103101420;5.2;4.9;0.0;60.0;-2.2;0.0;-;-
MMGTT;202103101430;5.1;4.4;0.0;60.8;-2.5;0.5;110;-
MMGTT;202103101440;5.0;3.8;0.0;62.0;-2.8;1.5;140;-
MMGTT;202103101450;4.9;3.2;0.0;63.3;-3.1;1.5;140;-
MMGTT;202103101500;5.0;2.9;0.0;66.1;-2.8;2.1;140;-
MMGTT;202103101510;5.0;2.7;0.0;68.0;-2.6;2.6;140;-
MMGTT;202103101520;5.0;2.5;0.0;68.0;-2.8;2.1;140;-
MMGTT;202103101530;4.9;2.3;0.0;67.9;-3.0;1.5;140;-
MMGTT;202103101540;4.9;2.2;0.0;67.9;-3.1;1.5;140;-
MMGTT;202103101550;4.8;1.9;0.0;68.4;-3.3;1.5;160;-
MMGTT;202103101600;4.8;1.8;0.0;68.8;-3.3;1.5;140;-
MMGTT;202103101610;4.8;1.6;0.0;69.8;-3.3;1.5;140;-
MMGTT;202103101620;4.8;1.5;0.0;69.8;-3.4;2.1;140;-
MMGTT;202103101630;4.7;1.4;0.0;69.8;-3.5;1.5;160;-
MMGTT;202103101640;4.6;1.3;0.0;68.2;-3.9;2.1;140;-
MMGTT;202103101650;4.6;1.3;0.0;68.2;-3.9;1.5;140;-
MMGTT;202103101700;4.6;1.3;0.0;68.7;-3.8;1.5;140;-
MMGTT;202103101710;4.6;1.2;0.0;69.8;-3.7;1.0;160;-
MMGTT;202103101720;4.7;1.1;0.0;70.8;-3.6;0.5;160;-
MMGTT;202103101730;4.6;1.1;0.0;69.7;-3.8;1.5;140;-
MMGTT;202103101740;4.7;1.1;0.0;70.8;-3.6;1.0;140;-
MMGTT;202103101750;4.8;1.1;0.0;71.9;-3.4;1.0;140;-
MMGTT;202103101800;4.7;1.1;0.0;70.8;-3.6;1.0;160;-
MMGTT;202103101810;4.8;1.1;0.0;71.9;-3.4;1.0;140;-
MMGTT;202103101820;4.8;1.1;0.0;71.9;-3.4;1.0;140;-
MMGTT;202103101830;4.8;1.1;0.0;71.9;-3.4;1.0;160;-
MMGTT;202103101840;4.9;1.2;0.0;73.0;-3.1;0.5;140;-
MMGTT;202103101850;4.9;1.2;0.0;73.5;-3.0;1.0;140;-
MMGTT;202103101900;4.8;1.2;0.0;71.9;-3.3;0.5;160;-
MMGTT;202103101910;4.9;1.2;0.0;73.0;-3.1;0.5;140;-
MMGTT;202103101920;4.9;1.2;0.0;73.0;-3.1;1.0;140;-
MMGTT;202103101930;4.9;1.2;0.0;74.1;-2.9;1.0;110;-
MMGTT;202103101940;4.9;1.2;0.0;73.0;-3.1;1.0;140;-
MMGTT;202103101950;4.9;1.2;0.0;74.1;-2.9;1.0;110;-
MMGTT;202103102000;4.9;1.2;0.0;74.1;-2.9;1.0;160;-
MMGTT;202103102010;5.0;1.2;0.0;75.2;-2.7;1.5;140;-
MMGTT;202103102020;4.9;1.2;0.0;73.0;-3.1;2.1;110;-
MMGTT;202103102030;4.8;1.1;0.0;72.9;-3.2;1.0;160;-
MMGTT;202103102040;4.8;1.1;0.0;72.9;-3.2;1.0;140;-
MMGTT;202103102050;4.9;1.1;0.0;74.6;-2.9;1.0;140;-
MMGTT;202103102100;4.9;1.0;0.0;75.1;-2.9;1.0;160;-
MMGTT;202103102110;5.0;1.0;0.0;75.7;-2.8;1.0;90;-
MMGTT;202103102120;4.9;0.9;0.0;75.1;-3.0;1.0;160;-
MMGTT;202103102130;4.9;0.9;0.0;75.1;-3.0;1.0;110;-
MMGTT;202103102140;4.9;1.0;0.0;75.1;-2.9;1.5;140;-
MMGTT;202103102150;5.0;1.0;0.0;75.7;-2.8;1.0;140;-
MMGTT;202103102200;5.0;1.1;0.0;75.7;-2.7;1.0;140;-
MMGTT;202103102210;5.0;1.1;0.0;75.7;-2.7;1.0;160;-
MMGTT;202103102220;5.0;1.1;0.0;75.7;-2.7;1.0;140;-
MMGTT;202103102230;5.0;1.1;0.0;76.3;-2.6;1.0;110;-
MMGTT;202103102240;4.9;1.2;0.0;73.0;-3.1;1.0;90;-
MMGTT;202103102250;5.0;1.3;0.0;74.1;-2.8;0.5;180;-
MMGTT;202103102300;4.9;1.4;0.0;73.0;-2.9;0.5;180;-
MMGTT;202103102310;4.9;1.4;0.0;73.0;-2.9;2.1;110;-
MMGTT;202103102320;4.9;1.4;0.0;71.9;-3.1;1.5;110;-
MMGTT;202103102330;4.7;1.5;0.0;68.8;-3.6;1.0;110;-
MMGTT;202103102340;4.7;1.7;0.0;67.8;-3.6;1.0;110;-
MMGTT;202103102350;4.9;1.8;0.0;70.9;-2.9;1.0;140;-
MMGTT;202103110000;4.9;1.9;0.0;69.9;-3.0;1.0;230;-
MMGTT;202103110010;5.0;1.9;0.0;72.0;-2.6;1.0;140;-
MMGTT;202103110020;5.1;1.9;0.0;73.1;-2.4;1.0;140;-
MMGTT;202103110030;5.0;1.9;0.0;72.0;-2.6;1.0;140;-
MMGTT;202103110040;5.0;1.9;0.0;72.0;-2.6;1.0;290;-
MMGTT;202103110050;4.8;2.2;0.0;66.9;-3.3;2.1;140;-
MMGTT;202103110100;4.6;3.2;0.0;59.6;-3.9;2.6;110;-
MMGTT;202103110110;4.7;4.8;0.0;54.9;-3.5;3.1;110;-
MMGTT;202103110120;4.7;5.7;0.0;51.1;-3.6;4.1;140;-
MMGTT;202103110130;4.7;6.3;0.0;49.1;-3.6;4.6;90;-
MMGTT;202103110140;4.7;6.8;0.0;47.8;-3.5;5.1;110;-
MMGTT;202103110150;4.7;6.9;0.0;47.1;-3.6;5.1;110;-
MMGTT;202103110200;4.6;7.1;0.0;46.1;-3.7;4.6;90;-
MMGTT;202103110210;4.6;7.2;0.0;45.8;-3.7;5.7;110;-
MMGTT;202103110220;4.6;7.1;0.0;45.7;-3.8;5.1;110;-
MMGTT;202103110230;4.5;7.1;0.0;44.7;-4.1;6.7;110;-
MMGTT;202103110240;4.5;7.1;0.0;44.7;-4.1;5.7;110;-
MMGTT;202103110250;4.5;7.0;0.0;45.0;-4.1;5.7;110;-
MMGTT;202103110300;4.6;7.0;0.0;46.1;-3.8;5.7;110;-
MMGTT;202103110310;4.6;7.1;0.0;45.7;-3.8;5.7;110;-
MMGTT;202103110320;4.4;7.2;0.0;43.7;-4.3;6.7;110;-
MMGTT;202103110330;4.5;7.2;0.0;44.1;-4.2;6.7;110;-
MMGTT;202103110340;4.5;7.2;0.0;44.1;-4.2;6.2;110;-
MMGTT;202103110350;4.5;7.2;0.0;44.1;-4.2;5.1;90;-
MMGTT;202103110400;4.9;6.6;0.0;49.9;-3.1;3.1;270;-
MMGTT;202103110410;4.9;5.5;0.0;53.8;-3.1;1.5;270;-
MMGTT;202103110420;4.9;4.9;0.0;57.0;-2.9;0.5;270;-
MMGTT;202103110430;5.0;4.4;0.0;60.3;-2.6;1.0;110;-
MMGTT;202103110440;4.8;4.3;0.0;58.1;-3.2;2.1;160;-
MMGTT;202103110450;4.9;5.8;0.0;52.7;-3.1;4.6;110;-
MMGTT;202103110500;5.0;6.4;0.0;52.1;-2.7;4.6;110;-
MMGTT;202103110510;5.0;6.8;0.0;50.7;-2.7;4.6;110;-
MMGTT;202103110520;5.0;6.8;0.0;51.1;-2.6;5.1;110;-
MMGTT;202103110530;5.2;6.8;0.0;53.0;-2.1;4.1;140;-
MMGTT;202103110540;5.4;6.7;0.0;55.0;-1.7;2.1;180;-
MMGTT;202103110550;5.3;6.2;0.0;56.1;-1.9;1.5;250;-
MMGTT;202103110600;5.2;5.6;0.0;57.2;-2.2;1.0;230;-
MMGTT;202103110610;5.3;5.2;0.0;59.6;-2.0;1.0;140;-
MMGTT;202103110620;5.7;4.9;0.0;66.0;-0.9;2.1;140;-
MMGTT;202103110630;6.0;4.9;0.0;69.0;-0.3;2.1;90;-
MMGTT;202103110640;6.2;5.3;0.0;69.6;0.2;5.1;90;-
MMGTT;202103110650;6.2;5.7;0.0;67.7;0.2;5.1;110;-
MMGTT;202103110700;6.2;5.7;0.0;68.2;0.3;2.6;160;-
MMGTT;202103110710;6.4;5.6;0.0;70.2;0.6;2.1;140;-
MMGTT;202103110720;6.4;5.5;0.0;71.2;0.7;2.1;140;-
MMGTT;202103110730;6.4;5.7;0.0;69.7;0.6;2.1;110;-
MMGTT;202103110740;6.6;5.9;0.0;70.7;1.0;4.6;140;-
MMGTT;202103110750;6.7;6.1;0.0;70.8;1.2;2.6;140;-
MMGTT;202103110800;6.7;6.2;0.0;70.3;1.2;2.1;140;-
MMGTT;202103110810;6.8;6.4;0.0;70.3;1.4;1.5;160;-
MMGTT;202103110820;6.9;6.4;0.0;71.3;1.6;1.5;140;-
MMGTT;202103110830;7.0;6.4;0.0;72.4;1.8;0.5;140;-
MMGTT;202103110840;6.9;6.4;0.0;71.3;1.6;0.5;140;-
MMGTT;202103110850;6.8;6.4;0.0;70.8;1.5;1.5;230;-
MMGTT;202103110900;7.0;6.4;0.0;72.4;1.8;1.0;90;-
MMGTT;202103110910;6.9;6.6;0.0;70.9;1.7;0.5;90;-
MMGTT;202103110920;7.1;6.8;0.0;71.9;2.1;0.5;110;-
MMGTT;202103110930;7.3;7.1;0.0;72.5;2.5;1.0;110;-
MMGTT;202103110940;7.4;7.3;0.0;72.0;2.6;1.0;200;-
MMGTT;202103110950;7.5;7.7;0.0;71.6;2.9;0.5;200;-
MMGTT;202103111000;7.4;7.9;0.0;69.1;2.6;1.0;200;-
MMGTT;202103111010;7.5;8.1;0.0;69.7;2.9;1.5;270;-
MMGTT;202103111020;7.5;8.2;0.0;68.7;2.8;1.0;50;-
MMGTT;202103111030;7.7;8.4;0.0;69.7;3.2;0.5;90;-
MMGTT;202103111040;7.7;9.1;0.0;67.0;3.3;2.1;140;-
MMGTT;202103111050;7.8;10.3;0.0;62.2;3.4;4.1;110;-
MMGTT;202103111100;8.0;11.1;0.0;60.7;3.8;2.6;110;-
MMGTT;202103111110;8.1;11.4;0.0;59.9;3.9;1.0;200;-
MMGTT;202103111120;7.7;11.8;0.0;55.9;3.3;3.6;140;-
MMGTT;202103111130;7.6;12.1;0.0;53.7;3.0;4.1;110;-
MMGTT;202103111140;7.5;12.3;0.0;52.2;2.8;3.6;160;-
MMGTT;202103111150;7.8;12.6;0.0;53.8;3.5;1.5;110;-
MMGTT;202103111200;8.1;12.8;0.0;55.0;4.0;1.0;320;-
MMGTT;202103111210;7.8;12.6;0.0;53.8;3.5;1.0;200;-
MMGTT;202103111220;7.8;12.6;0.0;53.8;3.5;1.5;200;-
MMGTT;202103111230;7.8;12.6;0.0;53.8;3.5;1.0;290;-
