,When,T_a,RH,p_a,v_a,SnowHeight,SW_global,LW_in,SW_diffuse,SW_direct
1231,2020-12-26 19:45:00,-3.092,20.77,67.624,1.367,104.0,-3.709,190.429,-0.92725,-2.78175
1232,2020-12-26 20:00:00,-3.226,20.816,67.632,1.19,104.0,-4.155,190.094,-1.03875,-3.11625
1233,2020-12-26 20:15:00,-3.197,20.887,67.642,1.043,104.1,-3.671,189.714,-0.91775,-2.75325
1234,2020-12-26 20:30:00,-3.168,20.958,67.651,0.895,104.2,-3.187,189.334,-0.79675,-2.39025
1235,2020-12-26 20:45:00,-3.466,21.316,67.659,0.872,104.25,-3.331,188.95,-0.83275,-2.49825
1236,2020-12-26 21:00:00,-3.765,21.675,67.667,0.848,104.3,-3.475,188.567,-0.86875,-2.60625
1237,2020-12-26 21:15:00,-3.879,21.891,67.668,0.846,104.25,-3.093,188.424,-0.77325,-2.31975
1238,2020-12-26 21:30:00,-3.993,22.107,67.669,0.844,104.2,-2.712,188.281,-0.678,-2.0340000000000003
1239,2020-12-26 21:45:00,-4.412,22.689,67.669,0.77,104.2,-2.813,187.704,-0.70325,-2.10975
1240,2020-12-26 22:00:00,-4.831,23.272,67.67,0.697,104.2,-2.915,187.128,-0.72875,-2.1862500000000002
1241,2020-12-26 22:15:00,-4.856,23.365,67.669,0.558,104.25,-2.559,186.889,-0.63975,-1.9192500000000001
1242,2020-12-26 22:30:00,-4.88,23.459,67.669,0.419,104.3,-2.203,186.65,-0.55075,-1.65225
1243,2020-12-26 22:45:00,-4.996,23.683,67.669,0.476,104.15,-1.438,186.08,-0.3595,-1.0785
1244,2020-12-26 23:00:00,-5.112,23.907,67.67,0.532,104.0,-0.674,185.51,-0.1685,-0.5055000000000001
1245,2020-12-26 23:15:00,-5.306,23.948,67.662,0.637,104.0,-1.711,185.109,-0.42775,-1.28325
1246,2020-12-26 23:30:00,-5.499,23.988,67.655,0.741,104.0,-2.749,184.707,-0.68725,-2.06175
1247,2020-12-26 23:45:00,-6.091,25.021,67.654,0.875,104.0,-2.805,183.872,-0.70125,-2.1037500000000002
1248,2020-12-27 00:00:00,-6.683,26.054,67.654,1.008,104.0,-2.861,183.038,-0.71525,-2.14575
1249,2020-12-27 00:15:00,-6.823,26.435,67.646,1.112,103.95,-2.741,182.504,-0.68525,-2.05575
1250,2020-12-27 00:30:00,-6.962,26.816,67.637,1.215,103.9,-2.621,181.97,-0.65525,-1.9657499999999999
1251,2020-12-27 00:45:00,-7.194,27.176,67.622,1.172,103.95,-3.155,181.508,-0.78875,-2.36625
1252,2020-12-27 01:00:00,-7.426,27.537,67.606,1.13,104.0,-3.689,181.046,-0.92225,-2.76675
1253,2020-12-27 01:15:00,-7.541,27.892,67.597,1.006,104.05,-3.205,180.329,-0.80125,-2.40375
1254,2020-12-27 01:30:00,-7.656,28.247,67.588,0.883,104.1,-2.721,179.612,-0.68025,-2.04075
1255,2020-12-27 01:45:00,-7.813,28.55,67.576,0.912,104.1,-2.61,179.147,-0.6525,-1.9575
1256,2020-12-27 02:00:00,-7.97,28.853,67.564,0.942,104.1,-2.498,178.683,-0.6245,-1.8735000000000002
1257,2020-12-27 02:15:00,-8.047,28.933,67.556,1.072,104.05,-2.555,178.421,-0.63875,-1.9162500000000002
1258,2020-12-27 02:30:00,-8.124,29.014,67.548,1.202,104.0,-2.611,178.16,-0.65275,-1.95825
1259,2020-12-27 02:45:00,-8.286,29.2,67.543,0.998,103.95,-3.016,177.686,-0.754,-2.262
1260,2020-12-27 03:00:00,-8.447,29.386,67.538,0.794,103.9,-3.421,177.212,-0.85525,-2.56575
1261,2020-12-27 03:15:00,-8.784,30.368,67.528,0.97,104.05,-2.913,176.682,-0.72825,-2.1847499999999997
1262,2020-12-27 03:30:00,-9.12,31.35,67.518,1.146,104.2,-2.405,176.153,-0.60125,-1.80375
1263,2020-12-27 03:45:00,-8.995,31.023,67.511,0.852,104.1,-2.305,175.962,-0.57625,-1.7287500000000002
1264,2020-12-27 04:00:00,-8.87,30.696,67.503,0.559,104.0,-2.204,175.771,-0.551,-1.653
1265,2020-12-27 04:15:00,-9.091,31.125,67.493,0.7,104.1,-2.098,175.234,-0.5245,-1.5735
1266,2020-12-27 04:30:00,-9.312,31.554,67.483,0.84,104.2,-1.992,174.698,-0.498,-1.494
1267,2020-12-27 04:45:00,-9.493,31.896,67.478,0.808,104.15,-2.356,174.182,-0.589,-1.767
1268,2020-12-27 05:00:00,-9.674,32.238,67.474,0.775,104.1,-2.72,173.666,-0.68,-2.04
1269,2020-12-27 05:15:00,-10.477,33.974,67.471,0.893,104.1,-2.924,172.833,-0.731,-2.193
1270,2020-12-27 05:30:00,-11.28,35.71,67.467,1.01,104.1,-3.127,171.999,-0.78175,-2.34525
1271,2020-12-27 05:45:00,-11.445,36.238,67.467,0.973,104.0,-2.882,171.5,-0.7205,-2.1615
1272,2020-12-27 06:00:00,-11.609,36.766,67.466,0.936,103.9,-2.636,171.001,-0.659,-1.977
1273,2020-12-27 06:15:00,-11.223,36.28,67.467,0.817,103.95,-2.069,171.064,-0.51725,-1.55175
1274,2020-12-27 06:30:00,-10.837,35.794,67.468,0.697,104.0,-1.503,171.128,-0.37575,-1.1272499999999999
1275,2020-12-27 06:45:00,-11.011,35.645,67.465,0.671,104.05,-1.887,170.78,-0.47175,-1.41525
1276,2020-12-27 07:00:00,-11.185,35.496,67.462,0.644,104.1,-2.271,170.432,-0.56775,-1.70325
1277,2020-12-27 07:15:00,-11.61,36.757,67.464,0.66,104.15,-0.645,169.583,-0.16125,-0.48375
1278,2020-12-27 07:30:00,-12.034,38.018,67.467,0.676,104.2,0.982,168.733,0.2455,0.7364999999999999
1279,2020-12-27 07:45:00,-11.83,38.046,67.465,0.665,104.075,41.024,169.148,10.256,30.768
1280,2020-12-27 08:00:00,-11.626,38.075,67.464,0.654,103.95,81.066,169.564,20.2665,60.7995
1281,2020-12-27 08:15:00,-11.422,38.103,67.462,0.643,103.825,121.109,169.98,30.27725,90.83175
1282,2020-12-27 08:30:00,-11.217,38.132,67.461,0.631,103.7,161.151,170.395,40.28775,120.86325000000001
1283,2020-12-27 08:45:00,-10.825,37.428,67.457,0.649,103.85,204.973,171.732,51.24325,153.72975000000002
1284,2020-12-27 09:00:00,-10.433,36.725,67.454,0.667,104.0,248.796,173.069,62.199,186.59699999999998
1285,2020-12-27 09:15:00,-9.706,35.07,67.458,0.67,103.95,296.266,175.202,74.0665,222.1995
1286,2020-12-27 09:30:00,-8.98,33.414,67.462,0.673,103.9,343.736,177.336,85.934,257.802
1287,2020-12-27 09:45:00,-8.443,32.535,67.461,0.722,104.05,391.167,180.055,97.79175,293.37525
1288,2020-12-27 10:00:00,-7.907,31.656,67.46,0.77,104.2,438.598,182.773,109.6495,328.9485
1289,2020-12-27 10:15:00,-7.541,30.958,67.451,0.883,104.2,473.769,185.101,118.44225,355.32675
1290,2020-12-27 10:30:00,-7.175,30.26,67.442,0.996,104.2,508.94,187.429,127.235,381.705
1291,2020-12-27 10:45:00,-6.661,29.627,67.421,1.045,104.25,510.624,187.55,127.656,382.968
1292,2020-12-27 11:00:00,-6.147,28.995,67.4,1.094,104.3,512.308,187.672,128.077,384.231
1293,2020-12-27 11:15:00,-5.332,27.733,67.37,1.023,104.2,540.667,187.471,135.16675,405.50025000000005
1294,2020-12-27 11:30:00,-4.516,26.472,67.341,0.952,104.1,569.027,187.27,142.25675,426.77025000000003
1295,2020-12-27 11:45:00,-3.896,25.217,67.301,0.996,104.25,602.763,189.199,150.69075,452.07225000000005
1296,2020-12-27 12:00:00,-3.275,23.962,67.261,1.04,104.4,636.499,191.128,159.12475,477.37425
1297,2020-12-27 12:15:00,-2.646,22.881,67.222,1.045,104.35,642.743,192.826,160.68575,482.05725000000007
1298,2020-12-27 12:30:00,-2.017,21.799,67.183,1.049,104.3,648.987,194.525,162.24675,486.74024999999995
1299,2020-12-27 12:45:00,-1.559,20.161,67.144,1.042,104.55,640.682,196.131,160.1705,480.5115
1300,2020-12-27 13:00:00,-1.101,18.522,67.105,1.035,104.8,632.377,197.737,158.09425,474.28274999999996
1301,2020-12-27 13:15:00,-0.602,17.171,67.07,1.253,104.6,650.952,202.178,162.738,488.214
1302,2020-12-27 13:30:00,-0.103,15.819,67.035,1.471,104.4,669.526,206.619,167.3815,502.1445
1303,2020-12-27 13:45:00,0.261,14.839,67.002,1.308,104.55,589.485,209.138,147.37125,442.11375
1304,2020-12-27 14:00:00,0.625,13.858,66.968,1.146,104.7,509.443,211.657,127.36075,382.08225
1305,2020-12-27 14:15:00,0.785,13.402,66.939,1.264,104.6,459.689,216.584,114.92225,344.76675
1306,2020-12-27 14:30:00,0.945,12.946,66.91,1.382,104.5,409.936,221.51,102.484,307.452
1307,2020-12-27 14:45:00,0.838,12.704,66.883,1.234,104.45,319.783,226.493,79.94575,239.83725
1308,2020-12-27 15:00:00,0.731,12.461,66.857,1.086,104.4,229.631,231.476,57.40775,172.22325
1309,2020-12-27 15:15:00,0.838,12.111,66.837,1.01,104.35,203.121,237.3,50.78025,152.34075
1310,2020-12-27 15:30:00,0.945,11.762,66.817,0.934,104.3,176.61,243.124,44.1525,132.4575
1311,2020-12-27 15:45:00,0.931,11.449,66.802,0.964,104.3,135.951,245.122,33.98775,101.96324999999999
1312,2020-12-27 16:00:00,0.918,11.136,66.787,0.994,104.3,95.292,247.119,23.823,71.469
1313,2020-12-27 16:15:00,0.984,10.637,66.773,1.106,104.25,73.364,247.854,18.341,55.023
1314,2020-12-27 16:30:00,1.05,10.139,66.759,1.219,104.2,51.436,248.588,12.859,38.577
1315,2020-12-27 16:45:00,0.91,10.184,66.755,1.197,104.2,34.264,249.403,8.566,25.698
1316,2020-12-27 17:00:00,0.77,10.228,66.751,1.175,104.2,17.092,250.219,4.273,12.818999999999999
1317,2020-12-27 17:15:00,0.528,10.412,66.746,0.905,104.25,8.523,250.841,2.13075,6.39225
1318,2020-12-27 17:30:00,0.286,10.595,66.742,0.636,104.3,-0.045,251.462,-0.01125,-0.03375
1319,2020-12-27 17:45:00,0.411,10.477,66.742,1.103,104.25,-0.904,252.065,-0.226,-0.678
1320,2020-12-27 18:00:00,0.536,10.358,66.743,1.569,104.2,-1.763,252.668,-0.44075,-1.32225
1321,2020-12-27 18:15:00,0.48,10.178,66.748,1.167,104.15,-2.189,253.478,-0.54725,-1.64175
1322,2020-12-27 18:30:00,0.425,9.998,66.752,0.764,104.1,-2.614,254.289,-0.6535,-1.9605
1323,2020-12-27 18:45:00,-0.014,10.823,66.762,1.323,104.15,-2.435,254.914,-0.60875,-1.82625
1324,2020-12-27 19:00:00,-0.453,11.648,66.771,1.881,104.2,-2.256,255.54,-0.564,-1.6919999999999997
1325,2020-12-27 19:15:00,-0.276,12.539,66.783,2.576,104.2,-2.314,255.789,-0.5785,-1.7355
1326,2020-12-27 19:30:00,-0.099,13.43,66.794,3.271,104.2,-2.372,256.038,-0.593,-1.779
1327,2020-12-27 19:45:00,-0.416,14.553,66.808,3.245,104.25,-2.697,253.844,-0.67425,-2.0227500000000003
1328,2020-12-27 20:00:00,-0.733,15.676,66.823,3.219,104.3,-3.022,251.651,-0.7555,-2.2664999999999997
1329,2020-12-27 20:15:00,-1.055,16.624,66.835,2.572,104.2,-2.978,250.035,-0.7445,-2.2335000000000003
1330,2020-12-27 20:30:00,-1.377,17.572,66.848,1.924,104.1,-2.933,248.418,-0.73325,-2.19975
1331,2020-12-27 20:45:00,-1.69,18.303,66.861,2.145,104.1,-3.049,246.545,-0.76225,-2.28675
1332,2020-12-27 21:00:00,-2.003,19.034,66.873,2.365,104.1,-3.166,244.673,-0.7915,-2.3745
1333,2020-12-27 21:15:00,-2.152,19.208,66.884,1.617,104.1,-2.927,244.328,-0.73175,-2.19525
1334,2020-12-27 21:30:00,-2.301,19.382,66.894,0.869,104.1,-2.687,243.983,-0.67175,-2.01525
1335,2020-12-27 21:45:00,-2.61,20.125,66.901,1.181,104.1,-2.488,242.809,-0.622,-1.866
1336,2020-12-27 22:00:00,-2.92,20.868,66.907,1.493,104.1,-2.29,241.635,-0.5725,-1.7175
1337,2020-12-27 22:15:00,-3.133,21.259,66.901,1.252,104.1,-2.691,238.796,-0.67275,-2.01825
1338,2020-12-27 22:30:00,-3.346,21.651,66.896,1.01,104.1,-3.093,235.958,-0.77325,-2.31975
1339,2020-12-27 22:45:00,-3.474,21.957,66.878,1.077,104.1,-2.486,234.978,-0.6215,-1.8645
1340,2020-12-27 23:00:00,-3.602,22.263,66.86,1.144,104.1,-1.879,233.998,-0.46975,-1.4092500000000001
1341,2020-12-27 23:15:00,-3.778,22.512,66.845,1.208,104.05,-1.865,236.855,-0.46625,-1.39875
1342,2020-12-27 23:30:00,-3.955,22.761,66.83,1.272,104.0,-1.851,239.712,-0.46275,-1.38825
1343,2020-12-27 23:45:00,-3.801,22.696,66.817,1.31,104.0,-1.986,242.221,-0.4965,-1.4895
1344,2020-12-28 00:00:00,-3.647,22.631,66.805,1.347,104.0,-2.122,244.731,-0.5305,-1.5915
1345,2020-12-28 00:15:00,-3.831,23.008,66.792,0.997,104.05,-1.938,244.419,-0.4845,-1.4535
1346,2020-12-28 00:30:00,-4.014,23.386,66.78,0.647,104.1,-1.754,244.107,-0.4385,-1.3155000000000001
1347,2020-12-28 00:45:00,-4.094,23.457,66.764,0.691,104.05,-1.441,244.746,-0.36025,-1.08075
1348,2020-12-28 01:00:00,-4.173,23.528,66.749,0.735,104.0,-1.129,245.386,-0.28225,-0.84675
1349,2020-12-28 01:15:00,-4.354,23.829,66.734,0.91,104.05,-1.354,245.056,-0.3385,-1.0155
1350,2020-12-28 01:30:00,-4.534,24.129,66.72,1.084,104.1,-1.58,244.726,-0.395,-1.185
1351,2020-12-28 01:45:00,-4.691,24.641,66.732,1.3,104.0,-1.405,247.012,-0.35125,-1.05375
1352,2020-12-28 02:00:00,-4.849,25.153,66.743,1.516,103.9,-1.231,249.297,-0.30775,-0.9232500000000001
1353,2020-12-28 02:15:00,-4.797,24.888,66.75,1.278,103.95,-1.457,248.954,-0.36425,-1.09275
1354,2020-12-28 02:30:00,-4.746,24.623,66.756,1.04,104.0,-1.684,248.612,-0.421,-1.263
1355,2020-12-28 02:45:00,-5.09,26.105,66.759,0.812,104.0,-1.782,246.194,-0.4455,-1.3365
1356,2020-12-28 03:00:00,-5.434,27.586,66.761,0.583,104.0,-1.881,243.777,-0.47025,-1.41075
1357,2020-12-28 03:15:00,-5.534,28.34,66.756,0.61,104.0,-1.715,241.849,-0.42875,-1.2862500000000001
1358,2020-12-28 03:30:00,-5.635,29.094,66.751,0.636,104.0,-1.55,239.92,-0.3875,-1.1625
1359,2020-12-28 03:45:00,-5.438,28.576,66.746,1.271,103.95,-1.396,240.516,-0.349,-1.047
1360,2020-12-28 04:00:00,-5.241,28.058,66.742,1.905,103.9,-1.242,241.111,-0.3105,-0.9315
1361,2020-12-28 04:15:00,-5.296,27.897,66.731,1.36,103.95,-1.47,240.46,-0.3675,-1.1025
1362,2020-12-28 04:30:00,-5.35,27.736,66.72,0.815,104.0,-1.698,239.809,-0.4245,-1.2734999999999999
1363,2020-12-28 04:45:00,-5.472,28.164,66.722,1.017,103.95,-1.469,241.35,-0.36725,-1.10175
1364,2020-12-28 05:00:00,-5.594,28.592,66.725,1.219,103.9,-1.24,242.891,-0.31,-0.9299999999999999
1365,2020-12-28 05:15:00,-5.741,29.001,66.74,1.314,103.95,-1.399,244.697,-0.34975,-1.04925
1366,2020-12-28 05:30:00,-5.887,29.411,66.756,1.409,104.0,-1.557,246.503,-0.38925,-1.1677499999999998
1367,2020-12-28 05:45:00,-5.899,29.906,66.772,1.655,104.0,-1.516,246.39,-0.379,-1.137
1368,2020-12-28 06:00:00,-5.911,30.4,66.788,1.901,104.0,-1.474,246.278,-0.3685,-1.1055
1369,2020-12-28 06:15:00,-6.032,30.865,66.802,1.331,104.05,-1.584,244.281,-0.396,-1.1880000000000002
1370,2020-12-28 06:30:00,-6.153,31.33,66.816,0.761,104.1,-1.695,242.284,-0.42375,-1.27125
1371,2020-12-28 06:45:00,-6.158,31.484,66.826,0.83,104.1,-1.452,241.298,-0.363,-1.089
1372,2020-12-28 07:00:00,-6.164,31.638,66.836,0.9,104.1,-1.209,240.311,-0.30225,-0.9067500000000001
1373,2020-12-28 07:15:00,-6.084,31.806,66.85,0.95,104.1,-0.818,241.694,-0.2045,-0.6134999999999999
1374,2020-12-28 07:30:00,-6.004,31.974,66.863,1.001,104.1,-0.428,243.077,-0.107,-0.321
1375,2020-12-28 07:45:00,-6.183,32.625,66.876,1.147,104.05,3.567,239.029,0.89175,2.67525
1376,2020-12-28 08:00:00,-6.362,33.276,66.888,1.292,104.0,7.561,234.981,1.89025,5.67075
1377,2020-12-28 08:15:00,-6.205,32.63,66.909,1.137,103.95,17.154,233.203,4.2885,12.8655
1378,2020-12-28 08:30:00,-6.049,31.984,66.93,0.981,103.9,26.747,231.425,6.68675,20.06025
1379,2020-12-28 08:45:00,-6.155,33.02,66.953,1.35,103.95,29.781,237.767,7.44525,22.335749999999997
1380,2020-12-28 09:00:00,-6.261,34.056,66.976,1.718,104.0,32.815,244.108,8.20375,24.61125
1381,2020-12-28 09:15:00,-6.16,34.332,66.996,1.367,103.95,37.517,252.888,9.37925,28.137750000000004
1382,2020-12-28 09:30:00,-6.059,34.608,67.015,1.017,103.9,42.219,261.668,10.55475,31.664250000000003
1383,2020-12-28 09:45:00,-5.591,33.738,67.032,1.84,103.9,72.342,261.626,18.0855,54.2565
1384,2020-12-28 10:00:00,-5.123,32.868,67.049,2.663,103.9,102.466,261.583,25.6165,76.84949999999999
1385,2020-12-28 10:15:00,-4.609,32.159,67.057,2.215,104.0,205.688,251.451,51.422,154.266
1386,2020-12-28 10:30:00,-4.095,31.449,67.066,1.767,104.1,308.91,241.319,77.2275,231.6825
1387,2020-12-28 10:45:00,-3.482,31.636,67.06,2.372,104.35,359.278,233.866,89.8195,269.4585
1388,2020-12-28 11:00:00,-2.868,31.823,67.054,2.977,104.6,409.645,226.412,102.41125,307.23375
1389,2020-12-28 11:15:00,-3.141,32.177,67.06,3.261,104.5,389.192,228.36,97.298,291.894
1390,2020-12-28 11:30:00,-3.414,32.532,67.065,3.545,104.4,368.739,230.308,92.18475,276.55424999999997
1391,2020-12-28 11:45:00,-3.204,32.259,67.065,3.652,104.35,354.516,236.471,88.629,265.887
1392,2020-12-28 12:00:00,-2.995,31.987,67.066,3.758,104.3,340.292,242.633,85.073,255.219
1393,2020-12-28 12:15:00,-2.683,31.007,67.066,3.87,104.3,362.239,250.207,90.55975,271.67924999999997
1394,2020-12-28 12:30:00,-2.371,30.027,67.066,3.981,104.3,384.185,257.781,96.04625,288.13875
1395,2020-12-28 12:45:00,-2.481,31.367,67.072,4.123,104.35,352.6,261.844,88.15,264.45000000000005
1396,2020-12-28 13:00:00,-2.59,32.708,67.077,4.265,104.4,321.015,265.907,80.25375,240.76125
1397,2020-12-28 13:15:00,-2.599,32.705,67.079,4.259,104.4,321.57,265.793,80.3925,241.1775
1398,2020-12-28 13:30:00,-2.607,32.703,67.082,4.252,104.4,322.126,265.679,80.5315,241.59449999999998
1399,2020-12-28 13:45:00,-2.616,32.7,67.085,4.245,104.4,322.682,265.566,80.6705,242.0115
1400,2020-12-28 14:00:00,-2.625,32.698,67.087,4.239,104.4,323.238,265.452,80.8095,242.42849999999999
1401,2020-12-28 14:15:00,-2.634,32.696,67.09,4.232,104.4,323.793,265.338,80.94825,242.84475
1402,2020-12-28 14:30:00,-2.642,32.693,67.092,4.226,104.4,324.349,265.225,81.08725,243.26175
1403,2020-12-28 14:45:00,-2.651,32.691,67.095,4.219,104.4,324.905,265.111,81.22625,243.67874999999998
1404,2020-12-28 15:00:00,-2.66,32.688,67.097,4.212,104.4,325.461,264.998,81.36525,244.09575
1405,2020-12-28 15:15:00,-2.668,32.686,67.1,4.206,104.4,326.016,264.884,81.504,244.512
1406,2020-12-28 15:30:00,-2.677,32.683,67.103,4.199,104.4,326.572,264.77,81.643,244.929
1407,2020-12-28 15:45:00,-2.686,32.681,67.105,4.193,104.4,327.128,264.657,81.782,245.346
1408,2020-12-28 16:00:00,-2.695,32.679,67.108,4.186,104.4,327.684,264.543,81.921,245.76300000000003
1409,2020-12-28 16:15:00,-2.703,32.676,67.11,4.179,104.4,328.239,264.429,82.05975,246.17924999999997
1410,2020-12-28 16:30:00,-2.712,32.674,67.113,4.173,104.4,328.795,264.316,82.19875,246.59625
1411,2020-12-28 16:45:00,-2.721,32.671,67.115,4.166,104.4,329.351,264.202,82.33775,247.01325
1412,2020-12-28 17:00:00,-2.73,32.669,67.118,4.16,104.4,329.907,264.088,82.47675,247.43025
1413,2020-12-28 17:15:00,-2.738,32.667,67.12,4.153,104.4,330.462,263.975,82.6155,247.8465
1414,2020-12-28 17:30:00,-2.747,32.664,67.123,4.146,104.4,331.018,263.861,82.7545,248.26349999999996
1415,2020-12-28 17:45:00,-2.756,32.662,67.126,4.14,104.4,331.574,263.747,82.8935,248.6805
1416,2020-12-28 18:00:00,-2.765,32.659,67.128,4.133,104.4,332.13,263.634,83.0325,249.0975
1417,2020-12-28 18:15:00,-2.773,32.657,67.131,4.127,104.4,332.685,263.52,83.17125,249.51375000000002
1418,2020-12-28 18:30:00,-2.782,32.654,67.133,4.12,104.4,333.241,263.406,83.31025,249.93075
1419,2020-12-28 18:45:00,-2.791,32.652,67.136,4.113,104.4,333.797,263.293,83.44925,250.34775000000002
1420,2020-12-28 19:00:00,-2.8,32.65,67.138,4.107,104.4,334.352,263.179,83.588,250.76399999999998
1421,2020-12-28 19:15:00,-2.808,32.647,67.141,4.1,104.4,334.908,263.065,83.727,251.181
1422,2020-12-28 19:30:00,-2.817,32.645,67.144,4.094,104.4,335.464,262.952,83.866,251.598
1423,2020-12-28 19:45:00,-2.826,32.642,67.146,4.087,104.4,336.02,262.838,84.005,252.015
1424,2020-12-28 20:00:00,-2.834,32.64,67.149,4.08,104.4,336.575,262.725,84.14375,252.43124999999998
1425,2020-12-28 20:15:00,-2.843,32.638,67.151,4.074,104.4,337.131,262.611,84.28275,252.84824999999998
1426,2020-12-28 20:30:00,-2.852,32.635,67.154,4.067,104.4,337.687,262.497,84.42175,253.26525
1427,2020-12-28 20:45:00,-2.861,32.633,67.156,4.061,104.4,338.243,262.384,84.56075,253.68225
1428,2020-12-28 21:00:00,-2.869,32.63,67.159,4.054,104.4,338.798,262.27,84.6995,254.0985
1429,2020-12-28 21:15:00,-2.878,32.628,67.162,4.047,104.4,339.354,262.156,84.8385,254.51549999999997
1430,2020-12-28 21:30:00,-2.887,32.626,67.164,4.041,104.4,339.91,262.043,84.9775,254.9325
1431,2020-12-28 21:45:00,-2.896,32.623,67.167,4.034,104.4,340.466,261.929,85.1165,255.3495
1432,2020-12-28 22:00:00,-2.904,32.621,67.169,4.028,104.4,341.021,261.815,85.25525,255.76575000000003
1433,2020-12-28 22:15:00,-2.913,32.618,67.172,4.021,104.4,341.577,261.702,85.39425,256.18275
1434,2020-12-28 22:30:00,-2.922,32.616,67.174,4.014,104.4,342.133,261.588,85.53325,256.59975
1435,2020-12-28 22:45:00,-2.931,32.613,67.177,4.008,104.4,342.689,261.474,85.67225,257.01675
1436,2020-12-28 23:00:00,-2.939,32.611,67.18,4.001,104.4,343.244,261.361,85.811,257.433
1437,2020-12-28 23:15:00,-2.948,32.609,67.182,3.994,104.4,343.8,261.247,85.95,257.85
1438,2020-12-28 23:30:00,-2.957,32.606,67.185,3.988,104.4,344.356,261.133,86.089,258.267
1439,2020-12-28 23:45:00,-2.966,32.604,67.187,3.981,104.4,344.912,261.02,86.228,258.68399999999997
1440,2020-12-29 00:00:00,-2.974,32.601,67.19,3.975,104.4,345.467,260.906,86.36675,259.10024999999996
1441,2020-12-29 00:15:00,-2.983,32.599,67.192,3.968,104.4,346.023,260.793,86.50575,259.51725
1442,2020-12-29 00:30:00,-2.992,32.597,67.195,3.961,104.4,346.579,260.679,86.64475,259.93425
1443,2020-12-29 00:45:00,-3.0,32.594,67.197,3.955,104.4,347.135,260.565,86.78375,260.35125
1444,2020-12-29 01:00:00,-3.009,32.592,67.2,3.948,104.4,347.69,260.452,86.9225,260.7675
1445,2020-12-29 01:15:00,-3.018,32.589,67.203,3.942,104.4,348.246,260.338,87.0615,261.18449999999996
1446,2020-12-29 01:30:00,-3.027,32.587,67.205,3.935,104.4,348.802,260.224,87.2005,261.6015
1447,2020-12-29 01:45:00,-3.035,32.584,67.208,3.928,104.4,349.358,260.111,87.3395,262.0185
1448,2020-12-29 02:00:00,-3.044,32.582,67.21,3.922,104.4,349.913,259.997,87.47825,262.43475
1449,2020-12-29 02:15:00,-3.053,32.58,67.213,3.915,104.4,350.469,259.883,87.61725,262.85175
1450,2020-12-29 02:30:00,-3.062,32.577,67.215,3.909,104.4,351.025,259.77,87.75625,263.26874999999995
1451,2020-12-29 02:45:00,-3.07,32.575,67.218,3.902,104.4,351.581,259.656,87.89525,263.68575
1452,2020-12-29 03:00:00,-3.079,32.572,67.221,3.895,104.4,352.136,259.542,88.034,264.10200000000003
1453,2020-12-29 03:15:00,-3.088,32.57,67.223,3.889,104.4,352.692,259.429,88.173,264.519
1454,2020-12-29 03:30:00,-3.097,32.568,67.226,3.882,104.4,353.248,259.315,88.312,264.936
1455,2020-12-29 03:45:00,-3.105,32.565,67.228,3.876,104.4,353.804,259.201,88.451,265.35299999999995
1456,2020-12-29 04:00:00,-3.114,32.563,67.231,3.869,104.4,354.359,259.088,88.58975,265.76925
1457,2020-12-29 04:15:00,-3.123,32.56,67.233,3.862,104.4,354.915,258.974,88.72875,266.18625000000003
1458,2020-12-29 04:30:00,-3.132,32.558,67.236,3.856,104.4,355.471,258.861,88.86775,266.60325
1459,2020-12-29 04:45:00,-3.14,32.556,67.239,3.849,104.4,356.027,258.747,89.00675,267.02025
1460,2020-12-29 05:00:00,-3.149,32.553,67.241,3.843,104.4,356.582,258.633,89.1455,267.4365
1461,2020-12-29 05:15:00,-3.158,32.551,67.244,3.836,104.4,357.138,258.52,89.2845,267.8535
1462,2020-12-29 05:30:00,-3.167,32.548,67.246,3.829,104.4,357.694,258.406,89.4235,268.2705
1463,2020-12-29 05:45:00,-3.175,32.546,67.249,3.823,104.4,358.25,258.292,89.5625,268.6875
1464,2020-12-29 06:00:00,-3.184,32.543,67.251,3.816,104.4,358.805,258.179,89.70125,269.10375
1465,2020-12-29 06:15:00,-3.193,32.541,67.254,3.81,104.4,359.361,258.065,89.84025,269.52075
1466,2020-12-29 06:30:00,-3.201,32.539,67.256,3.803,104.4,359.917,257.951,89.97925,269.93775
1467,2020-12-29 06:45:00,-3.21,32.536,67.259,3.796,104.4,360.473,257.838,90.11825,270.35475
1468,2020-12-29 07:00:00,-3.219,32.534,67.262,3.79,104.4,361.028,257.724,90.257,270.771
1469,2020-12-29 07:15:00,-3.228,32.531,67.264,3.783,104.4,361.584,257.61,90.396,271.188
