,When,T_a,RH,p_a,v_a,SnowHeight,SW_global,LW_in
1096,2020-12-27 17:00:00,0.7702211,10.22839,66.75066,1.174778,104.2,17.09154,250.2191
1097,2020-12-27 17:30:00,0.2861878,10.59504,66.74214,0.6359606,104.3,-0.04456859,251.462
1098,2020-12-27 18:00:00,0.5355664,10.35848,66.74286,1.569217,104.2,-1.762954,252.6679
1099,2020-12-27 18:30:00,0.4252507,9.998374,66.75236,0.764006,104.1,-2.614113,254.2887
1100,2020-12-27 19:00:00,-0.4530875,11.64751,66.77136,1.881004,104.2,-2.256063,255.5402
1101,2020-12-27 19:30:00,-0.09923451,13.43022,66.79427,3.271256,104.2,-2.37157,256.0378
1102,2020-12-27 20:00:00,-0.7327113,15.67575,66.82263,3.219075,104.3,-3.022495,251.6511
1103,2020-12-27 20:30:00,-1.377241,17.57215,66.84835,1.92403,104.1,-2.932508,248.418
1104,2020-12-27 21:00:00,-2.002558,19.03419,66.8734,2.365284,104.1,-3.166389,244.6726
1105,2020-12-27 21:30:00,-2.300753,19.38221,66.89429,0.8694724,104.1,-2.686855,243.9826
1106,2020-12-27 22:00:00,-2.919693,20.86751,66.90708,1.493155,104.1,-2.290088,241.6348
1107,2020-12-27 22:30:00,-3.345719,21.65056,66.89563,1.009906,104.1,-3.092701,235.9576
1108,2020-12-27 23:00:00,-3.602072,22.2629,66.85966,1.144111,104.1,-1.878933,233.9976
1109,2020-12-27 23:30:00,-3.954648,22.76098,66.83031,1.27237,104,-1.85102,239.7115
1110,2020-12-28 00:00:00,-3.64678,22.63087,66.80458,1.347406,104,-2.121746,244.7307
1111,2020-12-28 00:30:00,-4.014271,23.38612,66.7798,0.6472049,104.1,-1.753967,244.1071
1112,2020-12-28 01:00:00,-4.173082,23.52805,66.7492,0.7353446,104,-1.129004,245.3858
1113,2020-12-28 01:30:00,-4.534132,24.12921,66.71973,1.084419,104.1,-1.579736,244.7262
1114,2020-12-28 02:00:00,-4.848678,25.15271,66.74346,1.515764,103.9,-1.230835,249.2968
1115,2020-12-28 02:30:00,-4.745656,24.623,66.75598,1.040215,104,-1.683872,248.6119
1116,2020-12-28 03:00:00,-5.433852,27.58644,66.76135,0.5834895,104,-1.880709,243.7771
1117,2020-12-28 03:30:00,-5.635145,29.09352,66.75082,0.636068,104,-1.550142,239.9203
1118,2020-12-28 04:00:00,-5.241117,28.05825,66.74182,1.905336,103.9,-1.242349,241.1113
1119,2020-12-28 04:30:00,-5.349883,27.73554,66.7196,0.8152595,104,-1.697902,239.8088
1120,2020-12-28 05:00:00,-5.594004,28.5918,66.72453,1.218583,103.9,-1.240472,242.8909
1121,2020-12-28 05:30:00,-5.887355,29.41116,66.75561,1.409302,104,-1.557248,246.5027
1122,2020-12-28 06:00:00,-5.911091,30.3999,66.78813,1.900783,104,-1.473846,246.2778
1123,2020-12-28 06:30:00,-6.152771,31.32979,66.81563,0.7612187,104.1,-1.694856,242.2843
1124,2020-12-28 07:00:00,-6.16387,31.6378,66.8357,0.8996748,104.1,-1.208723,240.3108
1125,2020-12-28 07:30:00,-6.004369,31.97413,66.86349,1.001149,104.1,-0.4280209,243.0767
1126,2020-12-28 08:00:00,-6.362112,33.2755,66.88759,1.292038,104,7.561207,234.9813
1127,2020-12-28 08:30:00,-6.048752,31.98358,66.92967,0.9814665,103.9,26.74665,231.4249
1128,2020-12-28 09:00:00,-6.260552,34.05558,66.97623,1.718342,104,32.81479,244.1082
1129,2020-12-28 09:30:00,-6.059328,34.608,67.01502,1.016623,103.9,42.2192,261.6684
1130,2020-12-28 10:00:00,-5.123425,32.86829,67.04881,2.663341,103.9,102.4655,261.5832
1131,2020-12-28 10:30:00,-4.094813,31.44922,67.06607,1.766989,104.1,308.9099,241.3186
1132,2020-12-28 11:00:00,-2.86837,31.82331,67.0544,2.977065,104.6,409.6452,226.4124
1133,2020-12-28 11:30:00,-3.41356,32.53166,67.0647,3.544839,104.4,368.7388,230.3084
1134,2020-12-28 12:00:00,-2.99501,31.98693,67.06623,3.758404,104.3,340.2923,242.6332
1135,2020-12-28 12:30:00,-2.371185,30.02654,67.06628,3.981007,104.3,384.1851,257.7807
1136,2020-12-28 13:00:00,-2.589837,32.70761,67.07686,4.265199,104.4,321.0146,265.9067
1137,2021-01-19 17:30:00,-0.2976422,18.73589,67.11099,2.431727,100.2,6.32166,200.163
1138,2021-01-19 18:00:00,-0.52867,19.36956,67.48866,2.716315,104.1,-3.059672,198.9753
1139,2021-01-19 18:30:00,-0.7496079,19.64617,67.50233,2.54364,104.1,-5.411224,197.9422
1140,2021-01-19 19:00:00,-1.000251,20.09661,67.52489,2.830438,104,-5.169767,197.2606
1141,2021-01-19 19:30:00,-1.18812,20.67359,67.54019,2.496975,104.1,-5.281688,196.591
1142,2021-01-19 20:00:00,-1.338635,21.33073,67.55048,2.842693,104,-5.101862,195.9675
1143,2021-01-19 20:30:00,-1.584119,21.93259,67.5612,2.083106,104,-5.245906,194.9328
1144,2021-01-19 21:00:00,-1.733812,22.44898,67.58552,2.255315,104,-4.974343,194.6888
1145,2021-01-19 21:30:00,-2.034351,23.20512,67.61922,2.079563,103.9,-5.022261,194.1046
1146,2021-01-19 22:00:00,-2.222218,23.66697,67.63965,1.598933,103.9,-4.683737,194.1398
1147,2021-01-19 22:30:00,-2.954016,24.78661,67.6572,2.03324,103.8,-5.070253,192.8612
1148,2021-01-19 23:00:00,-4.211831,25.63343,67.6742,1.857732,103.9,-5.167806,191.1897
1149,2021-01-19 23:30:00,-5.0534,26.95799,67.69289,1.117874,103.9,-4.392149,189.5405
1150,2021-01-20 00:00:00,-5.266376,28.02612,67.69569,0.6774251,103.8,-3.204081,188.7722
1151,2021-01-20 00:30:00,-5.455809,28.35001,67.69173,0.6178256,103.9,-2.509751,188.1046
1152,2021-01-20 01:00:00,-5.545115,29.224,67.68719,0.9980127,103.9,-2.381105,187.7317
1153,2021-01-20 02:00:00,-6.743788,32.5689,67.69781,0.7149829,103.9,-3.366776,186.2724
1154,2021-01-20 02:30:00,-6.545567,32.81505,67.69966,1.005714,103.8,-2.161046,185.5204
1155,2021-01-20 03:00:00,-6.862638,33.56572,67.7036,0.4596724,103.9,-2.24588,185.3803
1156,2021-01-20 03:30:00,-6.825254,33.24071,67.70119,0.8957635,103.7,-2.077621,184.726
1157,2021-01-20 04:00:00,-7.823003,34.83666,67.68739,0.778116,103.7,-2.962914,183.905
1158,2021-01-20 04:30:00,-8.444907,36.45106,67.68307,0.6639167,103.8,-2.166451,183.0465
1159,2021-01-20 05:00:00,-9.023258,37.34747,67.68607,0.9132872,103.7,-2.531513,182.0147
1160,2021-01-20 05:30:00,-8.837708,37.85625,67.70476,0.6516485,103.7,-2.245154,181.3512
1161,2021-01-20 06:00:00,-9.341763,39.76811,67.72623,0.4873542,103.7,-2.056501,180.4505
1162,2021-01-20 06:30:00,-9.776698,41.52713,67.73808,0.5683939,103.7,-1.779873,179.8406
1163,2021-01-20 07:00:00,-9.690263,40.89813,67.76423,0.6547836,103.8,-1.957996,179.8535
1164,2021-01-20 07:30:00,-10.64946,43.04573,67.7949,0.7311866,103.7,0.4025905,178.227
1165,2021-01-20 08:00:00,-10.09122,42.32915,67.80489,0.816155,103.8,41.31251,179.0466
1166,2021-01-20 08:30:00,-7.973566,39.31715,67.82839,0.3912513,103.4,146.1082,181.0452
1167,2021-01-20 09:00:00,-7.492218,37.97619,67.85361,0.5403967,103.3,258.1504,183.9645
1168,2021-01-20 09:30:00,-6.99759,36.76227,67.88552,0.6470792,103.6,360.2691,187.5114
1169,2021-01-20 10:00:00,-6.719273,36.00735,67.90263,0.9352977,103.9,446.2691,190.4668
1170,2021-01-20 10:30:00,-5.833988,34.63656,67.9056,0.91319,104,526.7133,193.4426
1171,2021-01-20 11:00:00,-5.098632,33.21598,67.88548,0.9711726,103.9,229.6046,192.4878
1172,2021-01-20 11:30:00,-3.917441,30.83714,67.86813,1.137936,104.3,498.1054,199.0536
1173,2021-01-20 12:00:00,-2.870077,28.40642,67.82544,1.595901,104.2,682.8855,202.4312
1174,2021-01-20 12:30:00,-2.354951,26.6536,67.78261,1.94835,104.3,700.4888,203.8191
1175,2021-01-20 13:00:00,-1.734714,24.9877,67.73895,2.008832,NAN,701.8403,204.9908
1176,2021-01-20 13:30:00,-1.171578,23.56837,67.70004,2.282624,104.4,686.806,205.6283
1177,2021-01-20 14:00:00,-0.5984251,21.56603,67.65632,2.530531,NAN,657.5176,204.7726
1178,2021-01-20 14:30:00,0.1612795,19.16466,67.62127,2.731864,107.2,610.0354,204.7514
1179,2021-01-19 17:30:00,-0.2976422,18.73589,67.11099,2.431727,100.2,6.32166,200.163
1180,2021-01-19 18:00:00,-0.52867,19.36956,67.48866,2.716315,104.1,-3.059672,198.9753
1181,2021-01-19 18:30:00,-0.7496079,19.64617,67.50233,2.54364,104.1,-5.411224,197.9422
1182,2021-01-19 19:00:00,-1.000251,20.09661,67.52489,2.830438,104,-5.169767,197.2606
1183,2021-01-19 19:30:00,-1.18812,20.67359,67.54019,2.496975,104.1,-5.281688,196.591
1184,2021-01-19 20:00:00,-1.338635,21.33073,67.55048,2.842693,104,-5.101862,195.9675
1185,2021-01-19 20:30:00,-1.584119,21.93259,67.5612,2.083106,104,-5.245906,194.9328
1186,2021-01-19 21:00:00,-1.733812,22.44898,67.58552,2.255315,104,-4.974343,194.6888
1187,2021-01-19 21:30:00,-2.034351,23.20512,67.61922,2.079563,103.9,-5.022261,194.1046
1188,2021-01-19 22:00:00,-2.222218,23.66697,67.63965,1.598933,103.9,-4.683737,194.1398
1189,2021-01-19 22:30:00,-2.954016,24.78661,67.6572,2.03324,103.8,-5.070253,192.8612
1190,2021-01-19 23:00:00,-4.211831,25.63343,67.6742,1.857732,103.9,-5.167806,191.1897
1191,2021-01-19 23:30:00,-5.0534,26.95799,67.69289,1.117874,103.9,-4.392149,189.5405
1192,2021-01-20 00:00:00,-5.266376,28.02612,67.69569,0.6774251,103.8,-3.204081,188.7722
1193,2021-01-20 00:30:00,-5.455809,28.35001,67.69173,0.6178256,103.9,-2.509751,188.1046
1194,2021-01-20 01:00:00,-5.545115,29.224,67.68719,0.9980127,103.9,-2.381105,187.7317
1195,2021-01-20 02:00:00,-6.743788,32.5689,67.69781,0.7149829,103.9,-3.366776,186.2724
1196,2021-01-20 02:30:00,-6.545567,32.81505,67.69966,1.005714,103.8,-2.161046,185.5204
1197,2021-01-20 03:00:00,-6.862638,33.56572,67.7036,0.4596724,103.9,-2.24588,185.3803
1198,2021-01-20 03:30:00,-6.825254,33.24071,67.70119,0.8957635,103.7,-2.077621,184.726
1199,2021-01-20 04:00:00,-7.823003,34.83666,67.68739,0.778116,103.7,-2.962914,183.905
1200,2021-01-20 04:30:00,-8.444907,36.45106,67.68307,0.6639167,103.8,-2.166451,183.0465
1201,2021-01-20 05:00:00,-9.023258,37.34747,67.68607,0.9132872,103.7,-2.531513,182.0147
1202,2021-01-20 05:30:00,-8.837708,37.85625,67.70476,0.6516485,103.7,-2.245154,181.3512
1203,2021-01-20 06:00:00,-9.341763,39.76811,67.72623,0.4873542,103.7,-2.056501,180.4505
1204,2021-01-20 06:30:00,-9.776698,41.52713,67.73808,0.5683939,103.7,-1.779873,179.8406
1205,2021-01-20 07:00:00,-9.690263,40.89813,67.76423,0.6547836,103.8,-1.957996,179.8535
1206,2021-01-20 07:30:00,-10.64946,43.04573,67.7949,0.7311866,103.7,0.4025905,178.227
1207,2021-01-20 08:00:00,-10.09122,42.32915,67.80489,0.816155,103.8,41.31251,179.0466
1208,2021-01-20 08:30:00,-7.973566,39.31715,67.82839,0.3912513,103.4,146.1082,181.0452
1209,2021-01-20 09:00:00,-7.492218,37.97619,67.85361,0.5403967,103.3,258.1504,183.9645
1210,2021-01-20 09:30:00,-6.99759,36.76227,67.88552,0.6470792,103.6,360.2691,187.5114
1211,2021-01-20 10:00:00,-6.719273,36.00735,67.90263,0.9352977,103.9,446.2691,190.4668
1212,2021-01-20 10:30:00,-5.833988,34.63656,67.9056,0.91319,104,526.7133,193.4426
1213,2021-01-20 11:00:00,-5.098632,33.21598,67.88548,0.9711726,103.9,229.6046,192.4878
1214,2021-01-20 11:30:00,-3.917441,30.83714,67.86813,1.137936,104.3,498.1054,199.0536
1215,2021-01-20 12:00:00,-2.870077,28.40642,67.82544,1.595901,104.2,682.8855,202.4312
1216,2021-01-20 12:30:00,-2.354951,26.6536,67.78261,1.94835,104.3,700.4888,203.8191
1217,2021-01-20 13:00:00,-1.734714,24.9877,67.73895,2.008832,NAN,701.8403,204.9908
1218,2021-01-20 13:30:00,-1.171578,23.56837,67.70004,2.282624,104.4,686.806,205.6283
1219,2021-01-20 14:00:00,-0.5984251,21.56603,67.65632,2.530531,NAN,657.5176,204.7726
1220,2021-01-20 14:30:00,0.1612795,19.16466,67.62127,2.731864,107.2,610.0354,204.7514
1221,2021-02-02 11:30:00,-2.471901,32.85558,68.12057,1.085602,103.9,703.5953,204.2578
1222,2021-02-02 12:00:00,-1.591684,30.23147,68.0565,1.183099,104.2,739.9029,207.3062
1223,2021-02-02 12:30:00,-0.6954559,27.16333,67.99266,1.408168,105.3,770.4509,211.8373
1224,2021-02-02 13:00:00,-0.2572304,24.36252,67.93941,1.759533,104,696.6233,213.2822
1225,2021-02-02 13:30:00,0.628341,22.56105,67.87627,1.87005,104.3,682.9601,213.297
1226,2021-02-02 14:00:00,1.052222,21.74862,67.8069,1.685227,104.3,671.8985,214.0809
1227,2021-02-02 14:30:00,2.093173,19.59921,67.75555,1.518655,104.3,579.4042,223.2474
1228,2021-02-02 15:00:00,2.241515,17.88576,67.71215,1.506363,104.1,512.3,221.0308
1229,2021-02-02 15:30:00,3.056857,15.91097,67.66851,1.759506,104.2,502.9028,215.0531
1230,2021-02-02 16:00:00,2.91772,14.21327,67.63201,2.59672,104.1,401.5628,210.9162
1231,2021-02-02 16:30:00,2.5037,14.95121,67.60909,3.351272,104.2,306.1523,208.395
1232,2021-02-02 17:00:00,2.364831,14.285,67.58857,3.71265,104.1,211.9871,206.2547
1233,2021-02-02 17:30:00,1.424473,14.82836,67.57321,3.682752,104.1,43.33262,203.5501
1234,2021-02-02 18:00:00,0.9204405,15.61456,67.56217,3.748754,104,4.544159,205.1893
1235,2021-02-02 18:30:00,0.7726051,15.64701,67.57526,2.800995,104,-4.247969,226.7937
1236,2021-02-02 19:00:00,0.4926669,16.68351,67.59199,2.618803,104,-3.657835,243.2235
1237,2021-02-02 19:30:00,0.218018,19.26475,67.61079,2.663394,104,-3.5682,243.988
1238,2021-02-02 20:00:00,-0.03591139,20.79658,67.62185,2.105334,104,-3.470993,243.5355
1239,2021-02-02 20:30:00,-0.4402774,22.23043,67.63918,2.452264,104,-3.235796,246.4051
1240,2021-02-02 21:00:00,-0.7727003,23.46254,67.64886,2.465862,104,-3.618315,238.6583
1241,2021-02-02 21:30:00,-1.133108,24.64976,67.6642,2.421672,104,-3.609943,232.4367
1242,2021-02-02 22:00:00,-1.718548,26.51113,67.67799,2.436986,104,-4.348061,218.1982
1243,2021-02-02 22:30:00,-2.450186,29.9265,67.69722,2.714961,103.9,-2.477786,248.672
1244,2021-02-02 23:00:00,-2.45131,31.44412,67.71243,2.737434,104,-2.664234,246.4561
1245,2021-02-02 23:30:00,-2.889083,32.55861,67.71503,2.132598,104,-3.585227,228.9338
1246,2021-02-03 00:00:00,-3.546344,34.34612,67.7286,2.121663,104,-3.640853,223.2121
1247,2021-02-03 00:30:00,-3.751447,34.52945,67.73219,1.305158,104,-3.237262,227.0487
1248,2021-02-03 01:00:00,-4.206595,35.83923,67.72526,0.9019331,103.9,-3.446302,209.8712
1249,2021-02-03 01:30:00,-4.540815,36.08571,67.72349,0.8382517,103.9,-2.155602,219.3971
1250,2021-02-03 02:00:00,-4.651366,36.29263,67.7212,0.7905474,103.9,-1.404416,232.9079
1251,2021-02-03 02:30:00,-5.18953,37.22606,67.71524,0.7519839,104,-1.645094,234.0602
1252,2021-02-03 03:00:00,-5.312627,37.70373,67.70788,0.8094703,104,-2.390243,218.2924
1253,2021-02-03 03:30:00,-5.469698,38.60279,67.69965,0.6248627,103.8,-1.864553,218.8491
1254,2021-02-03 04:00:00,-5.586924,39.61844,67.69653,0.5204117,103.9,-1.205923,227.2846
1255,2021-02-03 04:30:00,-6.117268,41.2157,67.695,0.6125824,103.9,-2.103873,222.593
1256,2021-02-03 05:00:00,-5.938525,40.97628,67.70364,0.8856464,103.9,-1.501296,217.7748
1257,2021-02-03 05:30:00,-6.233481,42.07749,67.71086,0.871331,104,-2.582836,207.305
1258,2021-02-03 06:00:00,-6.39949,43.31978,67.72013,1.321878,103.9,-2.627081,201.4239
1259,2021-02-03 06:30:00,-7.085578,45.93184,67.73539,0.6213182,103.9,-2.960316,201.2251
1260,2021-02-03 07:00:00,-7.647906,46.61905,67.76016,1.264839,103.9,-2.238433,204.1562
1261,2021-02-03 07:30:00,-7.369219,47.10985,67.79228,2.013057,104,4.343603,201.8954
1262,2021-02-03 08:00:00,-7.024722,46.79951,67.82098,0.7119563,103.9,72.36,201.8989
1263,2021-02-03 08:30:00,-6.318509,44.84668,67.84706,1.283758,104,171.403,197.3633
1264,2021-02-03 09:00:00,-5.299209,41.31872,67.87591,0.9373193,103.9,282.6259,198.3289
1265,2021-02-03 09:30:00,-4.529227,36.89246,67.89343,0.7773882,103.8,383.1278,202.0813
1266,2021-02-03 10:00:00,-3.462012,36.19939,67.90166,0.7835629,103.8,478.167,203.8106
1267,2021-02-03 10:30:00,-2.902093,34.28696,67.90752,0.9819865,104.1,547.0638,206.2467
1268,2021-02-03 11:00:00,-2.096179,32.49364,67.88607,1.095271,104.2,221.8169,206.6746
1269,2021-02-03 11:30:00,-1.658252,31.33778,67.85194,0.9884881,103.8,528.7236,215.1781
1270,2021-02-03 12:00:00,-1.030304,28.68381,67.8163,1.309309,104.3,588.4716,232.2065
1271,2021-02-03 12:30:00,0.2292347,25.16837,67.77292,1.245555,104,631.3438,240.3659
1272,2021-02-03 13:00:00,0.2194447,22.94507,67.72546,1.460353,104.1,634.4359,239.4257
1273,2021-02-03 13:30:00,0.5058999,20.698,67.68575,1.537427,104,477.4794,233.9777
1274,2021-02-03 14:00:00,0.5098228,19.73492,67.6404,1.718241,104.2,308.1393,232.9334
1275,2021-02-03 14:30:00,0.2541058,19.54098,67.61137,1.386667,104.1,208.4892,246.4693
1276,2021-02-03 15:00:00,0.4466015,18.99587,67.59344,1.518787,104.2,203.4303,258.3907
1277,2021-02-03 15:30:00,0.585242,21.058,67.57034,1.066296,104,170.1449,262.4892
1278,2021-02-03 16:00:00,0.7468669,20.72892,67.53564,1.216223,104,162.4468,242.2924
1279,2021-02-03 16:30:00,0.5433028,20.96878,67.52618,0.9544605,104,117.2766,248.9426
1280,2021-02-03 17:00:00,0.6358862,22.27148,67.51332,1.148938,104,106.6991,246.5813
1281,2021-02-03 17:30:00,0.4997809,21.88027,67.50851,0.7525197,103.9,41.645,237.7608
1282,2021-02-03 18:00:00,-0.07112257,21.7717,67.51774,0.3264284,104.1,3.42708,248.7695
1283,2021-02-03 18:30:00,-0.337262,22.34469,67.5276,0.8135931,104.1,-2.179248,247.3893
1284,2021-02-03 19:00:00,-0.3300421,22.06624,67.53037,1.185686,104,-3.305658,229.8987
1285,2021-02-03 19:30:00,-0.4298609,22.18117,67.53754,1.00984,103.9,-3.569505,216.2286
1286,2021-02-03 20:00:00,-1.44696,23.08555,67.55498,0.7967199,103.8,-3.089167,223.8604
1287,2021-02-03 20:30:00,-1.512813,22.56474,67.57624,1.44364,103.9,-1.257131,254.6665
1288,2021-02-03 21:00:00,-1.497275,22.43695,67.60321,0.7149936,104,-1.407948,259.6673
1289,2021-02-03 21:30:00,-0.6648106,23.64069,67.60071,2.022837,103.8,-2.706171,224.613
1290,2021-02-03 22:00:00,-1.494372,26.88804,67.61306,1.696565,103.8,-3.568009,221.7362
1291,2021-02-03 22:30:00,-1.830973,28.4837,67.60767,1.301379,103.8,-3.086781,235.7993
1292,2021-02-03 23:00:00,-2.670825,28.82582,67.6051,0.8689632,103.9,-2.29604,239.0487
1293,2021-02-03 23:30:00,-3.433581,29.65507,67.60081,0.602375,103.9,-2.862542,232.0411
1294,2021-02-04 00:00:00,-3.5741,30.17852,67.59887,0.7983724,103.9,-1.794003,228.4276
1295,2021-02-04 00:30:00,-4.039823,31.10839,67.60343,0.9135195,103.9,-1.738815,236.2691
1296,2021-02-04 01:00:00,-3.746965,31.58744,67.60208,1.883821,104,-1.540622,235.743
1297,2021-02-04 01:30:00,-4.346161,32.93869,67.60551,1.172829,103.8,-4.197215,212.2131
1298,2021-02-04 02:00:00,-4.63215,34.12914,67.60651,1.356953,103.8,-2.783604,215.7109
1299,2021-02-04 02:30:00,-4.836169,34.88483,67.60049,0.7274121,103.8,-2.602797,213.1642
1300,2021-02-04 03:30:00,-4.91265,35.90266,67.61806,0.4491982,103.8,-0.3340315,241.1479
1301,2021-02-04 04:00:00,-5.605017,36.5723,67.62371,0.79461,103.8,-1.932337,227.2866
1302,2021-02-04 04:30:00,-5.989664,38.10628,67.62457,0.9601379,103.9,-1.531894,229.9121
1303,2021-02-04 05:00:00,-5.896937,39.05815,67.62068,0.9231481,103.9,-2.361861,210.5685
1304,2021-02-04 05:30:00,-5.335937,38.7052,67.62822,1.296887,103.8,-0.9517981,216.829
1305,2021-02-04 06:00:00,-5.946073,38.83482,67.6451,0.7188552,103.8,-3.518662,202.3587
1306,2021-02-04 06:30:00,-6.792236,41.1263,67.66599,1.160671,103.7,-2.662329,196.7405
1307,2021-02-04 07:00:00,-6.796149,40.87111,67.69081,1.221789,103.8,-2.374704,197.9765
1308,2021-02-04 07:30:00,-6.589895,40.80704,67.70082,1.287784,103.8,1.939268,207.8453
1309,2021-02-04 08:00:00,-6.813918,41.09849,67.7458,0.847227,103.8,24.58044,215.7785
1310,2021-02-04 08:30:00,-6.755978,41.7267,67.77274,0.8229169,104,68.9911,224.285
1311,2021-02-04 09:00:00,-6.952131,42.53736,67.80249,0.7202917,103.9,177.6669,222.0279
1312,2021-02-04 09:30:00,-5.072532,40.14193,67.82556,1.023101,103.9,286.4493,222.9252
1313,2021-02-04 10:00:00,-3.804184,36.44788,67.80276,1.248797,104.2,489.216,218.2414
1314,2021-02-04 10:30:00,-3.14234,34.54771,67.79354,1.713722,104.3,421.8164,216.6266
1315,2021-02-04 11:00:00,-1.56673,30.83128,67.79987,1.216499,103.9,435.0983,220.3089
1316,2021-02-04 11:30:00,-0.5374212,24.04686,67.77974,1.534679,103.9,600.978,213.1701
1317,2021-02-04 12:00:00,-0.1086638,21.078,67.73144,1.667952,104,514.0099,229.4146
1318,2021-02-04 12:30:00,0.1901612,15.59092,67.7057,2.221616,104,416.2647,242.8765
1319,2021-02-04 13:00:00,0.4403016,13.03607,67.67491,2.721765,104.4,440.1144,245.5568
1320,2021-02-04 13:30:00,0.8634127,12.63903,67.63332,2.787961,104,450.0951,245.2117
1321,2021-02-04 14:00:00,0.9611333,12.58258,67.54109,2.941834,104.2,464.4775,235.4376
1322,2021-02-04 14:30:00,1.130521,12.62374,67.53564,2.071689,104.1,342.3035,246.7161
1323,2021-02-04 15:00:00,1.109885,12.77526,67.52346,2.355018,104,283.9262,250.4257
1324,2021-02-04 15:30:00,1.152604,13.05103,67.49583,2.031471,104,258.282,252.4344
1325,2021-02-04 16:00:00,0.976174,13.46136,67.48506,1.895988,104.1,155.1764,258.4016
1326,2021-02-04 16:30:00,0.8191179,14.04895,67.46616,2.070062,104.1,106.0567,260.8235
1327,2021-02-04 17:00:00,0.6046669,15.63686,67.45785,1.926993,104,76.85971,252.6947
1328,2021-02-04 17:30:00,0.5116515,15.23865,67.44804,1.079862,104.1,41.01684,240.2943
1329,2021-02-04 18:00:00,0.07716226,15.35199,67.43614,0.7226574,104,4.533877,237.8448
1330,2021-02-04 18:30:00,-0.3536482,15.857,67.43224,0.4954314,104.1,-2.904747,233.3396
1331,2021-02-04 19:00:00,-0.3612555,15.95327,67.44398,0.6096237,104,-1.625304,240.8589
1332,2021-02-04 19:30:00,-0.7305764,16.37564,67.46259,0.5829274,103.9,-1.480957,249.7474
1333,2021-02-04 20:00:00,-0.3122252,16.32767,67.46271,1.877315,103.8,-1.541327,245.1562
1334,2021-02-04 20:30:00,-0.4959902,18.59397,67.45762,2.403378,103.8,-3.44731,226.5708
1335,2021-02-04 21:00:00,-0.3890267,18.82054,67.46741,1.313545,103.9,-2.167488,243.8627
1336,2021-02-04 21:30:00,-1.739386,19.28155,67.46931,0.6932544,103.9,-2.887369,249.0199
1337,2021-02-04 22:00:00,-1.977851,19.92368,67.47792,0.7482491,103.9,-1.990699,242.1051
1338,2021-02-04 22:30:00,-2.183622,20.53978,67.49222,1.160475,103.9,-1.565767,242.3493
1339,2021-02-04 23:00:00,-2.303333,20.71283,67.48425,1.527603,103.9,-2.708921,228.5478
1340,2021-02-04 23:30:00,-2.815296,21.39983,67.4608,0.7275255,103.9,-3.471313,222.0414
1341,2021-02-05 00:00:00,-3.537271,22.84807,67.44549,0.5219011,103.9,-2.137518,220.2413
1342,2021-02-05 00:30:00,-3.046696,22.80961,67.42003,1.653172,103.9,-1.452927,225.8314
1343,2021-02-05 01:00:00,-3.967718,24.41769,67.41086,0.9198261,103.9,-2.635652,234.528
1344,2021-02-05 01:30:00,-4.225274,25.23047,67.40019,0.6730099,103.8,-2.393771,223.755
1345,2021-02-05 02:00:00,-4.654456,25.82511,67.39516,0.6109832,103.9,-2.322138,217.6087
1346,2021-02-05 02:30:00,-4.774106,26.51524,67.37415,0.5405844,103.8,-2.194457,208.1063
1347,2021-02-05 03:00:00,-5.053196,28.08161,67.34575,1.016111,103.7,-2.236983,201.1654
1348,2021-02-05 03:30:00,-5.337698,29.96603,67.33189,1.016711,103.7,-2.353241,202.8262
1349,2021-02-05 04:00:00,-5.399066,31.32038,67.31464,0.6390578,103.8,-2.460981,204.0372
1350,2021-02-05 04:30:00,-5.657103,31.93273,67.30435,0.7592633,103.7,-1.070042,201.993
1351,2021-02-05 05:00:00,-5.996619,32.17724,67.30081,0.9257035,103.7,-1.687652,205.0702
1352,2021-02-05 05:30:00,-5.800548,33.20118,67.33546,0.8271744,103.7,-0.8315956,221.4978
1353,2021-02-05 06:00:00,-5.678012,35.12427,67.35985,0.5325165,103.8,-0.2124225,235.9558
1354,2021-02-05 07:00:00,-6.052842,37.34763,67.39477,0.8870108,103.9,-1.43271,218.9802
1355,2021-02-05 07:30:00,-6.162854,38.24465,67.41753,0.7711203,103.8,2.113743,226.0113
1356,2021-02-05 08:00:00,-6.090407,39.59954,67.4482,0.8285051,103.9,20.39702,235.2726
1357,2021-02-05 08:30:00,-6.106154,40.96899,67.48337,0.4538331,104,82.62486,237.4262
1358,2021-02-05 09:00:00,-5.838162,41.57079,67.5041,0.8460239,104,76.00275,224.1662
1359,2021-02-05 09:30:00,-5.135862,40.9476,67.53793,1.447803,104.1,175.511,250.0366
1360,2021-02-05 10:00:00,-3.438707,38.19658,67.55607,1.213858,103.9,460.6066,248.7001
1361,2021-02-05 10:30:00,-3.241254,37.896,67.55922,3.119199,104.1,386.0316,214.3847
1362,2021-02-05 11:00:00,-3.160042,37.51109,67.55153,2.78878,104.1,259.7134,218.1313
1363,2021-02-05 11:30:00,-2.740996,36.72542,67.54168,3.222865,104.2,421.3405,233.2856
1364,2021-02-05 12:00:00,-2.245788,35.05838,67.51734,3.630648,104.1,407.2495,245.1023
1365,2021-02-05 12:30:00,-1.424132,32.77154,67.47856,2.274328,104.3,445.6142,249.7407
1366,2021-02-05 13:00:00,-0.9050273,30.60439,67.44157,3.548619,104.3,407.0901,239.8762
