,When,Discharge,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing_type,LW_in
2599,2021-03-14 19:30:00,0.0,-7.38,78.157,4.672,0.0,0.0,0.0,783.824,Precp_aSW_directSW_diffuseLW_in,228.235
2600,2021-03-14 20:00:00,0.0,-7.651,82.673,4.392,0.0,0.0,0.0,783.907,Precp_aSW_directSW_diffuseLW_in,229.894
2601,2021-03-14 20:30:00,0.0,-8.076,88.896,4.598,0.0,0.0,0.0,784.031,Precp_aSW_directSW_diffuseLW_in,221.961
2602,2021-03-14 21:00:00,0.0,-8.134,90.304,4.977,0.0,0.0,0.0,784.154,Precp_aSW_directSW_diffuseLW_in,214.028
2603,2021-03-14 21:30:00,0.0,-8.141,90.642,4.323,0.0,0.0,0.0,783.988,Precp_aSW_directSW_diffuseLW_in,221.498
2604,2021-03-14 22:00:00,0.0,-8.078,90.544,4.542,0.0,0.0,0.0,783.821,Precp_aSW_directSW_diffuseLW_in,228.967
2605,2021-03-14 22:30:00,0.0,-7.895,88.709,5.792,0.0,0.0,0.0,783.756,Precp_aSW_directSW_diffuseLW_in,230.254
2606,2021-03-14 23:00:00,0.0,-7.776,85.629,5.682,0.0,0.0,0.0,783.69,Precp_aSW_directSW_diffuseLW_in,231.54
2607,2021-03-14 23:30:00,0.0,-7.668,83.841,4.615,0.0,0.0,0.0,783.718,Precp_aSW_directSW_diffuseLW_in,230.784
2608,2021-03-15 00:00:00,0.0,-7.858,87.39,3.847,0.0,0.0,0.0,783.745,Precp_aSW_directSW_diffuseLW_in,230.027
2609,2021-03-15 00:30:00,0.0,-7.855,88.711,4.048,0.0,0.0,0.0,783.888,Precp_aSW_directSW_diffuseLW_in,230.84
2610,2021-03-15 01:00:00,0.0,-7.85,88.978,4.72,0.0,0.0,0.0,784.03,Precp_aSW_directSW_diffuseLW_in,231.653
2611,2021-03-15 01:30:00,0.0,-7.649,85.959,5.041,0.0,0.0,0.0,783.876,Precp_aSW_directSW_diffuseLW_in,229.278
2612,2021-03-15 02:00:00,0.0,-7.499,81.814,5.368,0.0,0.0,0.0,783.721,Precp_aSW_directSW_diffuseLW_in,226.903
2613,2021-03-15 02:30:00,0.0,-7.554,80.043,4.722,0.0,0.0,0.0,783.635,Precp_aSW_directSW_diffuseLW_in,223.304
2614,2021-03-15 03:00:00,0.0,-7.461,76.396,3.76,0.0,0.0,0.0,783.549,Precp_aSW_directSW_diffuseLW_in,219.705
2615,2021-03-15 03:30:00,0.0,-7.731,80.72,4.647,0.0,0.0,0.0,783.496,Precp_aSW_directSW_diffuseLW_in,218.442
2616,2021-03-15 04:00:00,0.0,-8.042,83.363,4.594,0.0,0.0,0.0,783.442,Precp_aSW_directSW_diffuseLW_in,217.18
2617,2021-03-15 04:30:00,0.0,-7.762,75.571,4.628,0.0,0.0,0.0,783.424,Precp_aSW_directSW_diffuseLW_in,205.706
2618,2021-03-15 05:00:00,0.0,-7.666,71.882,3.65,0.0,0.0,0.0,783.406,Precp_aSW_directSW_diffuseLW_in,194.233
2619,2021-03-15 05:30:00,0.0,-7.481,69.037,3.5,0.65,2.352,0.0,783.296,Precp_aSW_directSW_diffuseLW_in,200.724
2620,2021-03-15 06:00:00,0.0,-7.977,76.874,3.733,1.301,4.704,0.0,783.187,Precp_aSW_directSW_diffuseLW_in,207.214
2621,2021-03-15 06:30:00,0.0,-8.556,86.638,2.664,20.872,31.294,0.0,783.071,Precp_aSW_directSW_diffuseLW_in,211.885
2622,2021-03-15 07:00:00,0.0,-8.519,89.531,3.047,40.444,57.885,0.0,782.955,Precp_aSW_directSW_diffuseLW_in,216.556
2623,2021-03-15 07:30:00,0.0,-8.215,88.871,3.308,70.101,94.078,0.0,783.038,Precp_aSW_directSW_diffuseLW_in,221.039
2624,2021-03-15 08:00:00,0.0,-7.842,87.095,2.959,99.757,130.271,0.0,783.12,Precp_aSW_directSW_diffuseLW_in,225.522
2625,2021-03-15 08:30:00,0.0,-7.369,84.941,2.919,131.138,170.786,0.0,783.097,Precp_aSW_directSW_diffuseLW_in,227.736
2626,2021-03-15 09:00:00,0.0,-6.305,76.172,3.599,162.518,211.302,0.0,783.074,Precp_aSW_directSW_diffuseLW_in,229.949
2627,2021-03-15 09:30:00,0.0,-5.274,70.711,3.017,182.544,261.89,0.0,782.996,Precp_aSW_directSW_diffuseLW_in,229.21
2628,2021-03-15 10:00:00,0.0,-4.798,66.899,4.079,202.57,312.477,0.0,782.919,Precp_aSW_directSW_diffuseLW_in,228.47
2629,2021-03-15 10:30:00,0.0,-4.836,72.012,4.54,235.091,302.035,0.0,782.844,Precp_aSW_directSW_diffuseLW_in,230.481
2630,2021-03-15 11:00:00,0.0,-4.904,75.84,4.609,267.612,291.593,0.0,782.768,Precp_aSW_directSW_diffuseLW_in,232.492
2631,2021-03-15 11:30:00,0.0,-4.653,77.081,5.509,334.442,282.444,0.0,782.588,Precp_aSW_directSW_diffuseLW_in,223.856
2632,2021-03-15 12:00:00,0.0,-4.341,74.023,5.962,401.273,273.296,0.0,782.408,Precp_aSW_directSW_diffuseLW_in,215.219
2633,2021-03-15 12:30:00,0.0,-3.187,64.803,5.884,380.504,279.55,0.0,782.276,Precp_aSW_directSW_diffuseLW_in,222.356
2634,2021-03-15 13:00:00,0.0,-3.357,60.322,6.75,359.734,285.804,0.0,782.143,Precp_aSW_directSW_diffuseLW_in,229.494
2635,2021-03-15 13:30:00,0.0,-3.489,63.166,5.862,316.394,278.847,0.0,782.067,Precp_aSW_directSW_diffuseLW_in,234.414
2636,2021-03-15 14:00:00,0.0,-3.495,62.748,5.969,273.055,271.891,0.0,781.991,Precp_aSW_directSW_diffuseLW_in,239.334
2637,2021-03-15 14:30:00,0.0,-3.976,69.453,6.437,222.192,235.555,0.0,781.866,Precp_aSW_directSW_diffuseLW_in,240.264
2638,2021-03-15 15:00:00,0.0,-4.367,71.052,7.406,171.329,199.218,0.0,781.741,Precp_aSW_directSW_diffuseLW_in,241.194
2639,2021-03-15 15:30:00,0.0,-4.662,74.932,6.804,139.986,168.147,0.0,781.894,Precp_aSW_directSW_diffuseLW_in,233.112
2640,2021-03-15 16:00:00,0.0,-4.483,74.983,6.94,108.642,137.076,0.0,782.048,Precp_aSW_directSW_diffuseLW_in,225.03
2641,2021-03-15 16:30:00,0.0,-4.518,71.512,6.723,77.688,98.375,0.0,782.2,Precp_aSW_directSW_diffuseLW_in,225.618
2642,2021-03-15 17:00:00,1.659,-4.651,64.323,7.753,46.733,59.675,0.0,782.352,Precp_aSW_directSW_diffuseLW_in,226.206
2643,2021-03-15 17:30:00,1.102,-4.958,67.615,7.197,24.016,32.042,0.0,782.638,Precp_aSW_directSW_diffuseLW_in,217.858
2644,2021-03-15 18:00:00,0.0,-5.314,71.546,4.937,1.298,4.409,0.0,782.925,Precp_aSW_directSW_diffuseLW_in,209.511
2645,2021-03-15 18:30:00,0.0,-5.417,72.262,4.414,0.649,2.204,0.0,783.254,Precp_aSW_directSW_diffuseLW_in,213.292
2646,2021-03-15 19:00:00,0.0,-5.636,76.268,5.326,0.0,0.0,0.0,783.582,Precp_aSW_directSW_diffuseLW_in,217.073
2647,2021-03-15 19:30:00,0.0,-5.797,79.799,4.905,0.0,0.0,0.0,783.698,Precp_aSW_directSW_diffuseLW_in,209.91
2648,2021-03-15 20:00:00,0.0,-6.15,87.45,6.09,0.0,0.0,0.0,783.814,Precp_aSW_directSW_diffuseLW_in,202.746
2649,2021-03-15 20:30:00,0.0,-6.305,84.863,6.55,0.0,0.0,0.0,783.956,Precp_aSW_directSW_diffuseLW_in,199.778
2650,2021-03-15 21:00:00,0.0,-6.673,83.216,5.943,0.0,0.0,0.0,784.099,Precp_aSW_directSW_diffuseLW_in,196.811
2651,2021-03-15 21:30:00,0.0,-6.89,73.201,5.886,0.0,0.0,0.0,784.216,Precp_aSW_directSW_diffuseLW_in,204.07
2652,2021-03-15 22:00:00,0.0,-7.175,63.006,5.057,0.0,0.0,0.0,784.334,Precp_aSW_directSW_diffuseLW_in,211.328
2653,2021-03-15 22:30:00,0.0,-7.461,61.71,4.082,0.0,0.0,0.0,784.451,Precp_aSW_directSW_diffuseLW_in,214.434
2654,2021-03-15 23:00:00,0.0,-7.995,62.657,4.325,0.0,0.0,0.0,784.568,Precp_aSW_directSW_diffuseLW_in,217.54
2655,2021-03-15 23:30:00,0.0,-8.416,65.363,3.913,0.0,0.0,0.0,784.76,Precp_aSW_directSW_diffuseLW_in,215.252
2656,2021-03-16 00:00:00,0.0,-8.491,66.85,4.381,0.0,0.0,0.0,784.952,Precp_aSW_directSW_diffuseLW_in,212.963
2657,2021-03-16 00:30:00,0.0,-8.343,70.337,4.79,0.0,0.0,0.0,784.99,Precp_aSW_directSW_diffuseLW_in,213.661
2658,2021-03-16 01:00:00,0.0,-8.366,78.429,4.961,0.0,0.0,0.0,785.028,Precp_aSW_directSW_diffuseLW_in,214.359
2659,2021-03-16 01:30:00,0.0,-8.467,85.093,5.892,0.0,0.0,0.0,785.066,Precp_aSW_directSW_diffuseLW_in,210.513
2660,2021-03-16 02:00:00,0.0,-8.419,86.667,4.989,0.0,0.0,0.0,785.104,Precp_aSW_directSW_diffuseLW_in,206.667
2661,2021-03-16 02:30:00,0.0,-8.264,84.823,4.032,0.0,0.0,0.0,784.965,Precp_aSW_directSW_diffuseLW_in,211.377
2662,2021-03-16 03:00:00,0.0,-8.591,87.829,4.286,0.0,0.0,0.0,784.826,Precp_aSW_directSW_diffuseLW_in,216.086
2663,2021-03-16 03:30:00,0.0,-8.499,82.13,5.186,0.0,0.0,0.0,784.836,Precp_aSW_directSW_diffuseLW_in,218.904
2664,2021-03-16 04:00:00,0.0,-8.306,75.538,6.437,0.0,0.0,0.0,784.846,Precp_aSW_directSW_diffuseLW_in,221.721
2665,2021-03-16 04:30:00,0.0,-8.608,82.675,6.727,0.0,0.0,0.0,784.994,Precp_aSW_directSW_diffuseLW_in,223.305
2666,2021-03-16 05:00:00,0.0,-8.95,89.552,6.048,0.0,0.0,0.0,785.142,Precp_aSW_directSW_diffuseLW_in,224.888
2667,2021-03-16 05:30:00,0.0,-8.98,90.101,4.361,0.89,2.476,0.0,785.362,Precp_aSW_directSW_diffuseLW_in,221.58
2668,2021-03-16 06:00:00,0.0,-8.965,90.071,5.193,1.781,4.952,0.0,785.582,Precp_aSW_directSW_diffuseLW_in,218.272
2669,2021-03-16 06:30:00,0.0,-8.399,76.845,5.953,20.467,32.048,0.0,785.909,Precp_aSW_directSW_diffuseLW_in,218.64
2670,2021-03-16 07:00:00,0.0,-8.43,77.924,4.649,39.153,59.143,0.0,786.236,Precp_aSW_directSW_diffuseLW_in,219.007
2671,2021-03-16 07:30:00,0.0,-8.635,82.789,5.31,81.33,86.41,0.0,786.603,Precp_aSW_directSW_diffuseLW_in,220.732
2672,2021-03-16 08:00:00,0.0,-8.178,74.609,4.743,123.506,113.676,0.0,786.971,Precp_aSW_directSW_diffuseLW_in,222.457
2673,2021-03-16 08:30:00,0.0,-8.024,73.259,4.995,187.182,152.818,0.0,787.312,Precp_aSW_directSW_diffuseLW_in,218.27
2674,2021-03-16 09:00:00,0.0,-7.793,70.521,5.999,250.859,191.961,0.0,787.654,Precp_aSW_directSW_diffuseLW_in,214.082
2675,2021-03-16 09:30:00,0.0,-7.734,70.667,6.279,303.43,214.085,0.0,787.699,Precp_aSW_directSW_diffuseLW_in,212.238
2676,2021-03-16 10:00:00,0.0,-7.522,70.468,6.547,356.0,236.209,0.0,787.744,Precp_aSW_directSW_diffuseLW_in,210.395
2677,2021-03-16 10:30:00,0.0,-7.418,71.049,7.055,401.991,243.05,0.0,787.91,Precp_aSW_directSW_diffuseLW_in,210.889
2678,2021-03-16 11:00:00,0.0,-7.744,75.877,7.263,447.982,249.892,0.0,788.076,Precp_aSW_directSW_diffuseLW_in,211.383
2679,2021-03-16 11:30:00,0.0,-7.448,72.111,6.188,472.133,244.988,0.0,788.14,Precp_aSW_directSW_diffuseLW_in,205.97
2680,2021-03-16 12:00:00,0.13,-6.49,57.792,5.536,496.284,240.084,0.0,788.205,Precp_aSW_directSW_diffuseLW_in,200.556
2681,2021-03-16 12:30:00,0.0,-6.552,58.8,5.561,463.379,244.163,0.0,788.268,Precp_aSW_directSW_diffuseLW_in,201.748
2682,2021-03-16 13:00:00,0.0,-6.643,64.679,4.922,430.473,248.242,0.0,788.331,Precp_aSW_directSW_diffuseLW_in,202.939
2683,2021-03-16 13:30:00,0.076,-7.084,69.762,5.638,405.411,233.526,0.0,788.49,Precp_aSW_directSW_diffuseLW_in,202.345
2684,2021-03-16 14:00:00,0.0,-7.024,67.805,6.647,380.349,218.809,0.0,788.648,Precp_aSW_directSW_diffuseLW_in,201.751
2685,2021-03-16 14:30:00,0.0,-6.786,63.778,6.072,336.912,189.926,0.0,788.658,Precp_aSW_directSW_diffuseLW_in,206.448
2686,2021-03-16 15:00:00,0.0,-6.82,61.971,6.167,293.474,161.044,0.0,788.669,Precp_aSW_directSW_diffuseLW_in,211.146
2687,2021-03-16 15:30:00,0.0,-6.688,59.873,5.933,239.848,135.876,0.0,788.702,Precp_aSW_directSW_diffuseLW_in,202.795
2688,2021-03-16 16:00:00,0.0,-7.055,64.85,5.951,186.223,110.707,0.0,788.734,Precp_aSW_directSW_diffuseLW_in,194.444
2689,2021-03-16 16:30:00,0.116,-7.196,67.207,5.065,121.0,84.098,0.0,788.858,Precp_aSW_directSW_diffuseLW_in,197.628
2690,2021-03-16 17:00:00,0.0,-7.459,63.898,5.46,55.777,57.489,0.0,788.983,Precp_aSW_directSW_diffuseLW_in,200.813
2691,2021-03-16 17:30:00,0.0,-7.694,64.055,4.129,28.776,31.102,0.0,789.052,Precp_aSW_directSW_diffuseLW_in,196.83
2692,2021-03-16 18:00:00,0.0,-7.851,61.289,3.753,1.775,4.715,0.0,789.122,Precp_aSW_directSW_diffuseLW_in,192.847
2693,2021-03-16 18:30:00,0.0,-8.139,66.247,4.502,0.888,2.358,0.0,789.156,Precp_aSW_directSW_diffuseLW_in,196.986
2694,2021-03-16 19:00:00,0.0,-8.652,78.246,3.841,0.0,0.0,0.0,789.189,Precp_aSW_directSW_diffuseLW_in,201.126
2695,2021-03-16 19:30:00,0.0,-8.944,83.224,3.932,0.0,0.0,0.0,789.124,Precp_aSW_directSW_diffuseLW_in,197.604
2696,2021-03-16 20:00:00,0.0,-9.082,84.192,3.732,0.0,0.0,0.0,789.059,Precp_aSW_directSW_diffuseLW_in,194.081
2697,2021-03-16 20:30:00,0.0,-9.257,87.742,3.455,0.0,0.0,0.0,789.064,Precp_aSW_directSW_diffuseLW_in,192.677
2698,2021-03-16 21:00:00,0.0,-9.308,87.872,4.117,0.0,0.0,0.0,789.069,Precp_aSW_directSW_diffuseLW_in,191.273
2699,2021-03-16 21:30:00,0.0,-9.115,84.199,3.296,0.0,0.0,0.0,788.912,Precp_aSW_directSW_diffuseLW_in,190.739
2700,2021-03-16 22:00:00,0.0,-8.745,76.966,3.305,0.0,0.0,0.0,788.756,Precp_aSW_directSW_diffuseLW_in,190.205
2701,2021-03-16 22:30:00,0.0,-9.366,86.484,3.074,0.0,0.0,0.0,788.51,Precp_aSW_directSW_diffuseLW_in,190.35
2702,2021-03-16 23:00:00,0.0,-9.153,85.339,2.666,0.0,0.0,0.0,788.265,Precp_aSW_directSW_diffuseLW_in,190.496
2703,2021-03-16 23:30:00,0.0,-9.208,87.691,2.548,0.0,0.0,0.0,788.144,Precp_aSW_directSW_diffuseLW_in,190.516
2704,2021-03-17 00:00:00,0.0,-9.098,86.347,2.88,0.0,0.0,0.0,788.022,Precp_aSW_directSW_diffuseLW_in,190.536
2705,2021-03-17 00:30:00,0.0,-8.182,70.221,2.911,0.0,0.0,0.0,787.928,Precp_aSW_directSW_diffuseLW_in,202.582
2706,2021-03-17 01:00:00,0.0,-8.159,68.677,2.492,0.0,0.0,0.0,787.833,Precp_aSW_directSW_diffuseLW_in,214.627
2707,2021-03-17 01:30:00,0.0,-8.917,77.188,2.156,0.0,0.0,0.0,787.7,Precp_aSW_directSW_diffuseLW_in,213.199
2708,2021-03-17 02:00:00,0.0,-8.893,76.081,1.769,0.0,0.0,0.0,787.566,Precp_aSW_directSW_diffuseLW_in,211.771
2709,2021-03-17 02:30:00,0.0,-8.669,72.855,1.807,0.0,0.0,0.0,787.34,Precp_aSW_directSW_diffuseLW_in,210.615
2710,2021-03-17 03:00:00,0.0,-8.728,76.69,3.368,0.0,0.0,0.0,787.115,Precp_aSW_directSW_diffuseLW_in,209.459
2711,2021-03-17 03:30:00,0.0,-8.68,77.392,4.476,0.0,0.0,0.0,787.008,Precp_aSW_directSW_diffuseLW_in,212.414
2712,2021-03-17 04:00:00,0.0,-8.665,79.362,4.171,0.0,0.0,0.0,786.901,Precp_aSW_directSW_diffuseLW_in,215.369
2713,2021-03-17 04:30:00,0.0,-8.427,79.885,2.967,0.0,0.0,0.0,786.828,Precp_aSW_directSW_diffuseLW_in,216.146
2714,2021-03-17 05:00:00,0.0,-8.373,77.977,2.495,0.0,0.0,0.0,786.754,Precp_aSW_directSW_diffuseLW_in,216.924
2715,2021-03-17 05:30:00,0.0,-9.113,84.2,2.788,0.553,3.378,0.0,786.66,Precp_aSW_directSW_diffuseLW_in,216.52
2716,2021-03-17 06:00:00,0.0,-9.277,85.981,2.907,1.106,6.755,0.0,786.565,Precp_aSW_directSW_diffuseLW_in,216.117
2717,2021-03-17 06:30:00,0.0,-9.16,88.015,2.352,8.696,41.89,0.0,786.622,Precp_aSW_directSW_diffuseLW_in,227.514
2718,2021-03-17 07:00:00,0.0,-8.943,88.546,2.332,16.287,77.025,0.0,786.679,Precp_aSW_directSW_diffuseLW_in,238.912
2719,2021-03-17 07:30:00,0.0,-8.747,89.073,3.113,38.17,118.792,0.0,786.735,Precp_aSW_directSW_diffuseLW_in,238.186
2720,2021-03-17 08:00:00,0.0,-8.133,87.687,2.937,60.053,160.56,0.0,786.791,Precp_aSW_directSW_diffuseLW_in,237.459
2721,2021-03-17 08:30:00,0.0,-7.496,86.163,2.84,112.243,192.188,0.0,786.79,Precp_aSW_directSW_diffuseLW_in,236.188
2722,2021-03-17 09:00:00,0.0,-6.763,83.223,3.257,164.433,223.815,0.0,786.789,Precp_aSW_directSW_diffuseLW_in,234.918
2723,2021-03-17 09:30:00,0.0,-6.254,80.536,3.541,202.587,251.515,0.0,786.765,Precp_aSW_directSW_diffuseLW_in,232.68
2724,2021-03-17 10:00:00,0.0,-5.882,77.639,3.576,240.742,279.215,0.0,786.741,Precp_aSW_directSW_diffuseLW_in,230.442
2725,2021-03-17 10:30:00,0.0,-5.434,73.261,3.669,317.85,263.405,0.0,786.636,Precp_aSW_directSW_diffuseLW_in,228.198
2726,2021-03-17 11:00:00,0.0,-5.65,72.207,4.021,394.958,247.596,0.0,786.531,Precp_aSW_directSW_diffuseLW_in,225.953
2727,2021-03-17 11:30:00,0.0,-5.92,78.336,4.868,404.53,259.634,0.0,786.568,Precp_aSW_directSW_diffuseLW_in,215.128
2728,2021-03-17 12:00:00,0.0,-6.009,74.164,5.903,414.103,271.673,0.0,786.605,Precp_aSW_directSW_diffuseLW_in,204.304
2729,2021-03-17 12:30:00,0.0,-5.43,58.077,5.871,389.883,272.604,0.0,786.507,Precp_aSW_directSW_diffuseLW_in,209.666
2730,2021-03-17 13:00:00,0.0,-5.153,48.498,4.931,365.663,273.534,0.0,786.409,Precp_aSW_directSW_diffuseLW_in,215.028
2731,2021-03-17 13:30:00,0.0,-5.236,49.186,4.871,357.788,252.06,0.0,786.485,Precp_aSW_directSW_diffuseLW_in,216.894
2732,2021-03-17 14:00:00,0.0,-5.081,48.546,4.169,349.912,230.585,0.0,786.561,Precp_aSW_directSW_diffuseLW_in,218.759
2733,2021-03-17 14:30:00,0.0,-5.235,51.255,4.168,302.14,214.68,0.0,786.584,Precp_aSW_directSW_diffuseLW_in,216.3
2734,2021-03-17 15:00:00,0.0,-5.84,50.806,5.553,254.367,198.776,0.0,786.606,Precp_aSW_directSW_diffuseLW_in,213.84
2735,2021-03-17 15:30:00,0.0,-5.06,46.094,4.322,214.085,161.305,0.0,786.612,Precp_aSW_directSW_diffuseLW_in,207.066
2736,2021-03-17 16:00:00,0.0,-4.791,48.419,4.166,173.803,123.833,0.0,786.618,Precp_aSW_directSW_diffuseLW_in,200.292
2737,2021-03-17 16:30:00,0.0,-4.982,46.173,3.793,109.165,94.162,0.0,786.758,Precp_aSW_directSW_diffuseLW_in,206.098
2738,2021-03-17 17:00:00,0.137,-6.462,55.809,3.864,44.527,64.491,0.0,786.898,Precp_aSW_directSW_diffuseLW_in,211.905
2739,2021-03-17 17:30:00,0.084,-7.44,70.232,4.355,23.096,34.988,0.0,787.05,Precp_aSW_directSW_diffuseLW_in,205.261
2740,2021-03-17 18:00:00,0.0,-7.744,73.635,2.713,1.664,5.486,0.0,787.201,Precp_aSW_directSW_diffuseLW_in,198.617
2741,2021-03-17 18:30:00,0.0,-7.93,80.844,2.344,0.832,2.743,0.0,787.379,Precp_aSW_directSW_diffuseLW_in,194.205
2742,2021-03-17 19:00:00,0.0,-8.25,87.937,2.878,0.0,0.0,0.0,787.557,Precp_aSW_directSW_diffuseLW_in,189.793
2743,2021-03-17 19:30:00,0.0,-8.665,88.994,2.869,0.0,0.0,0.0,787.533,Precp_aSW_directSW_diffuseLW_in,186.715
2744,2021-03-17 20:00:00,0.0,-9.22,90.054,2.244,0.0,0.0,0.0,787.509,Precp_aSW_directSW_diffuseLW_in,183.637
2745,2021-03-17 20:30:00,0.0,-9.337,88.271,1.537,0.0,0.0,0.0,787.457,Precp_aSW_directSW_diffuseLW_in,183.944
2746,2021-03-17 21:00:00,0.0,-9.743,86.281,1.616,0.0,0.0,0.0,787.405,Precp_aSW_directSW_diffuseLW_in,184.251
2747,2021-03-17 21:30:00,0.0,-9.614,84.691,2.551,0.0,0.0,0.0,787.474,Precp_aSW_directSW_diffuseLW_in,190.939
2748,2021-03-17 22:00:00,0.0,-10.065,77.996,2.005,0.0,0.0,0.0,787.544,Precp_aSW_directSW_diffuseLW_in,197.627
2749,2021-03-17 22:30:00,0.0,-10.47,75.459,2.71,0.0,0.0,0.0,787.533,Precp_aSW_directSW_diffuseLW_in,196.434
2750,2021-03-17 23:00:00,0.0,-10.414,80.766,2.617,0.0,0.0,0.0,787.522,Precp_aSW_directSW_diffuseLW_in,195.242
2751,2021-03-17 23:30:00,0.0,-10.219,82.738,1.454,0.0,0.0,0.0,787.348,Precp_aSW_directSW_diffuseLW_in,196.412
2752,2021-03-18 00:00:00,0.0,-10.301,80.806,1.547,0.0,0.0,0.0,787.174,Precp_aSW_directSW_diffuseLW_in,197.581
2753,2021-03-18 00:30:00,0.0,-9.973,83.211,1.55,0.0,0.0,0.0,787.11,Precp_aSW_directSW_diffuseLW_in,193.197
2754,2021-03-18 01:00:00,0.0,-10.655,87.555,1.634,0.0,0.0,0.0,787.046,Precp_aSW_directSW_diffuseLW_in,188.813
2755,2021-03-18 01:30:00,0.0,-10.236,87.959,1.172,0.0,0.0,0.0,786.894,Precp_aSW_directSW_diffuseLW_in,197.054
2756,2021-03-18 02:00:00,0.0,-9.937,82.684,1.179,0.0,0.0,0.0,786.742,Precp_aSW_directSW_diffuseLW_in,205.294
2757,2021-03-18 02:30:00,0.0,-10.927,78.716,1.339,0.0,0.0,0.0,786.645,Precp_aSW_directSW_diffuseLW_in,213.29
2758,2021-03-18 03:00:00,0.0,-11.492,76.048,1.157,0.0,0.0,0.0,786.548,Precp_aSW_directSW_diffuseLW_in,221.287
2759,2021-03-18 03:30:00,0.0,-11.051,74.041,1.05,0.0,0.0,0.0,786.522,Precp_aSW_directSW_diffuseLW_in,214.384
2760,2021-03-18 04:00:00,0.0,-11.608,73.742,1.065,0.0,0.0,0.0,786.495,Precp_aSW_directSW_diffuseLW_in,207.482
2761,2021-03-18 04:30:00,0.0,-11.449,74.597,1.056,0.0,0.0,0.0,786.514,Precp_aSW_directSW_diffuseLW_in,209.959
2762,2021-03-18 05:00:00,0.0,-11.878,73.982,1.05,0.0,0.0,0.0,786.532,Precp_aSW_directSW_diffuseLW_in,212.435
2763,2021-03-18 05:30:00,0.0,-11.523,73.072,1.099,1.162,3.02,0.0,786.517,Precp_aSW_directSW_diffuseLW_in,214.35
2764,2021-03-18 06:00:00,0.0,-11.165,76.266,1.199,2.325,6.04,0.0,786.502,Precp_aSW_directSW_diffuseLW_in,216.266
2765,2021-03-18 06:30:00,0.0,-11.126,83.511,2.288,25.332,40.887,0.0,786.452,Precp_aSW_directSW_diffuseLW_in,205.735
2766,2021-03-18 07:00:00,0.0,-10.626,84.974,3.761,48.338,75.735,0.0,786.402,Precp_aSW_directSW_diffuseLW_in,195.204
2767,2021-03-18 07:30:00,0.0,-10.887,85.062,3.577,124.771,98.108,0.0,786.474,Precp_aSW_directSW_diffuseLW_in,191.305
2768,2021-03-18 08:00:00,0.0,-10.844,75.348,2.777,201.204,120.481,0.0,786.546,Precp_aSW_directSW_diffuseLW_in,187.405
2769,2021-03-18 08:30:00,0.0,-9.509,63.688,2.765,256.42,139.466,0.0,786.512,Precp_aSW_directSW_diffuseLW_in,184.506
2770,2021-03-18 09:00:00,0.0,-10.301,59.086,3.328,311.637,158.451,0.0,786.479,Precp_aSW_directSW_diffuseLW_in,181.607
2771,2021-03-18 09:30:00,0.0,-8.364,51.617,2.572,352.227,192.01,0.0,786.36,Precp_aSW_directSW_diffuseLW_in,190.562
2772,2021-03-18 10:00:00,0.0,-5.957,42.89,1.92,392.817,225.57,0.0,786.242,Precp_aSW_directSW_diffuseLW_in,199.518
2773,2021-03-18 10:30:00,0.0,-3.673,37.446,1.523,400.034,249.508,0.0,786.126,Precp_aSW_directSW_diffuseLW_in,203.946
2774,2021-03-18 11:00:00,0.0,-2.273,34.477,1.505,407.251,273.446,0.0,786.009,Precp_aSW_directSW_diffuseLW_in,208.374
2775,2021-03-18 11:30:00,0.123,-2.393,35.28,1.834,378.912,304.867,0.0,785.973,Precp_aSW_directSW_diffuseLW_in,213.924
2776,2021-03-18 12:00:00,0.315,-3.32,36.639,2.155,350.572,336.288,0.0,785.936,Precp_aSW_directSW_diffuseLW_in,219.475
2777,2021-03-18 12:30:00,7.426,-4.886,38.992,2.806,285.949,350.62,0.0,785.702,Precp_aSW_directSW_diffuseLW_in,225.135
2778,2021-03-18 13:00:00,0.0,-3.323,35.695,2.351,221.326,364.951,0.0,785.468,Precp_aSW_directSW_diffuseLW_in,230.795
2779,2021-03-18 13:30:00,0.0,-4.545,35.098,2.962,231.234,334.287,0.0,785.314,Precp_aSW_directSW_diffuseLW_in,227.816
2780,2021-03-18 14:00:00,0.0,-5.759,38.352,3.724,241.142,303.622,0.0,785.159,Precp_aSW_directSW_diffuseLW_in,224.836
2781,2021-03-18 14:30:00,0.0,-5.695,40.018,4.13,186.113,271.51,0.0,785.008,Precp_aSW_directSW_diffuseLW_in,231.964
2782,2021-03-18 15:00:00,7.755,-5.885,40.981,3.672,131.084,239.398,0.0,784.858,Precp_aSW_directSW_diffuseLW_in,239.091
2783,2021-03-18 15:30:00,9.235,-6.12,42.63,4.105,129.098,189.02,0.0,784.68,Precp_aSW_directSW_diffuseLW_in,227.54
2784,2021-03-18 16:00:00,9.196,-6.359,44.74,3.204,127.111,138.643,0.0,784.503,Precp_aSW_directSW_diffuseLW_in,215.989
2785,2021-03-18 16:30:00,9.676,-7.789,47.058,1.507,94.592,102.031,0.0,784.513,Precp_aSW_directSW_diffuseLW_in,200.02
2786,2021-03-18 17:00:00,0.0,-8.517,48.367,1.234,62.073,65.419,0.0,784.523,Precp_aSW_directSW_diffuseLW_in,184.051
