,When,ghics,difcs,zen,sea,Unnamed: 0,T_a,RH,v_a,p_a,SW_direct,SW_diffuse,a,vp_a,LW_in,cld,e_a,Discharge,Prec,T_s,T_bulk,f_cone,TotalE,SW,LW,Qs,Ql,Qf,Qg,ppt,dpt,cdt,vp_ice,ghi,dif
3786,2021-01-31 10:45:00,273.052,17.646,73.705,0.284,4651,-10.52,35.13,1.901,622.608,430.275,143.425,0.35,0.963,150.122,0,0.556,0,0,0,0,1,177.304,372.905,-149.752,-45.849,0,0,0,0,0,0,6.133,573.7,143.425
3787,2021-01-31 11:00:00,221.833,14.336,76.284,0.239,4652,-10.37,33.42,2.264,622.65,397.725,132.575,0.35,0.927,149.64,0,0.553,0,0,0,0,1,140.632,344.695,-150.235,-53.829,0,0,0,0,0,0,6.133,530.3,132.575
3788,2021-01-31 11:15:00,169.435,10.95,78.937,0.193,4653,-10.18,33.37,1.862,622.597,418.125,139.375,0.35,0.94,150.35,0,0.554,0,0,0,0,1,169.394,362.375,-149.525,-43.456,0,0,0,0,0,0,6.133,557.5,139.375
3789,2021-01-31 11:30:00,116.891,7.554,81.655,0.146,4654,-9.71,33.86,1.663,622.543,463.2,154.4,0.35,0.99,152.514,0,0.558,0,0,0,0,1,217.063,401.44,-147.361,-37.016,0,0,0,0,0,0,6.133,617.6,154.4
3790,2021-01-31 11:45:00,66.357,4.288,84.43,0.097,4655,-9.66,33.84,2.037,622.49,525.225,175.075,0.35,0.993,152.699,0,0.559,0,0,0,0,1,262.916,455.195,-147.175,-45.104,0,0,0,0,0,0,6.133,700.3,175.075
3791,2021-01-31 12:00:00,23.315,1.507,87.258,0.048,4656,-9.53,32.54,2.443,622.436,520.95,173.65,0.35,0.965,152.36,0,0.556,0,0,0,0,1,250.614,451.49,-147.515,-53.361,0,0,0,0,0,0,6.133,694.6,173.65
3792,2021-01-31 12:15:00,0.892,0.058,90.132,0.0,4657,-9.52,32.22,2.41,622.309,519.075,173.025,0.35,0.956,152.184,0,0.556,0,0,0,0,1,249.6,449.865,-147.691,-52.574,0,0,0,0,0,0,6.133,692.1,173.025
3793,2021-01-31 12:30:00,0.0,0.0,93.046,0.0,4658,-8.89,31.02,2.12,622.182,552.9,184.3,0.35,0.967,153.848,0,0.556,0,0,0,0,1,289.975,479.18,-146.027,-43.179,0,0,0,0,0,0,6.133,737.2,184.3
3794,2021-01-31 12:45:00,0.0,0.0,95.997,0.0,4659,-8.64,30.97,2.3,622.054,552.825,184.275,0.35,0.985,154.808,0,0.558,0,0,0,0,1,288.53,479.115,-145.067,-45.518,0,0,0,0,0,0,6.133,737.1,184.275
3795,2021-01-31 13:00:00,0.0,0.0,98.979,0.0,4660,-8.52,30.89,2.51,621.927,557.775,185.925,0.35,0.992,155.23,0,0.558,0,0,0,0,1,289.786,483.405,-144.645,-48.974,0,0,0,0,0,0,6.133,743.7,185.925
3796,2021-01-31 13:15:00,0.0,0.0,101.988,0.0,4661,-8.32,29.61,2.204,621.802,568.125,189.375,0.35,0.966,155.091,0,0.556,0,0,0,0,1,305.605,492.375,-144.784,-41.986,0,0,0,0,0,0,6.133,757.5,189.375
3797,2021-01-31 13:30:00,0.0,0.0,105.021,0.0,4662,-7.69,28.15,2.186,621.676,550.275,183.425,0.35,0.964,156.486,0,0.556,0,0,0,0,1,295.035,476.905,-143.389,-38.482,0,0,0,0,0,0,6.133,733.7,183.425
3798,2021-01-31 13:45:00,0.0,0.0,108.074,0.0,4663,-7.437,28.06,2.738,621.551,535.425,178.475,0.35,0.98,157.431,0,0.557,0,0,0,0,1,274.988,464.035,-142.443,-46.604,0,0,0,0,0,0,6.133,713.9,178.475
3799,2021-01-31 14:00:00,0.0,0.0,111.144,0.0,4664,-7.414,28.31,3.143,621.425,522.75,174.25,0.35,0.991,157.724,0,0.558,0,0,0,0,1,257.578,453.05,-142.151,-53.321,0,0,0,0,0,0,6.133,697.0,174.25
3800,2021-01-31 14:15:00,0.0,0.0,114.226,0.0,4665,-7.155,27.44,3.238,621.369,504.225,168.075,0.35,0.98,158.065,0,0.557,0,0,0,0,1,242.177,436.995,-141.809,-53.009,0,0,0,0,0,0,6.133,672.3,168.075
3801,2021-01-31 14:30:00,0.0,0.0,117.318,0.0,4666,-6.714,27.19,2.77,621.314,475.8,158.6,0.35,1.004,159.646,0,0.559,0,0,0,0,1,229.582,412.36,-140.229,-42.549,0,0,0,0,0,0,6.133,634.4,158.6
3802,2021-01-31 14:45:00,0.0,0.0,120.415,0.0,4667,-6.633,26.0,2.105,621.258,450.525,150.175,0.35,0.966,158.956,0,0.556,0,0,0,0,1,217.595,390.455,-140.919,-31.941,0,0,0,0,0,0,6.133,600.7,150.175
3803,2021-01-31 15:00:00,0.0,0.0,123.514,0.0,4668,-6.739,26.15,3.13,621.202,422.7,140.9,0.35,0.964,158.657,0,0.555,0,0,0,0,1,176.874,366.34,-141.217,-48.249,0,0,0,0,0,0,6.133,563.6,140.9
3804,2021-01-31 15:15:00,0.0,0.0,126.61,0.0,4669,-6.331,25.27,2.437,621.13,391.425,130.475,0.35,0.961,159.532,0,0.555,0,0,0,0,1,163.605,339.235,-140.342,-35.288,0,0,0,0,0,0,6.133,521.9,130.475
3805,2021-01-31 15:30:00,0.0,0.0,129.699,0.0,4670,-5.638,22.81,1.52,621.058,360.45,120.15,0.35,0.915,160.004,0,0.551,0,0,0,0,1,152.922,312.39,-139.87,-19.598,0,0,0,0,0,0,6.133,480.6,120.15
3806,2021-01-31 15:45:00,0.0,0.0,132.776,0.0,4671,-5.729,24.65,2.264,620.987,326.775,108.925,0.35,0.982,161.415,0,0.557,0,0,0,0,1,115.087,283.205,-138.46,-29.659,0,0,0,0,0,0,6.133,435.7,108.925
3807,2021-01-31 16:00:00,0.0,0.0,135.832,0.0,4672,-6.163,24.2,3.035,620.915,289.725,96.575,0.35,0.933,159.228,0,0.553,0,0,0,0,1,67.682,251.095,-140.647,-42.766,0,0,0,0,0,0,6.133,386.3,96.575
3808,2021-01-31 16:15:00,0.0,0.0,138.861,0.0,4673,-5.919,24.18,2.14,620.915,253.05,84.35,0.35,0.949,160.198,0,0.554,0,0,0,0,1,50.673,219.31,-139.677,-28.961,0,0,0,0,0,0,6.133,337.4,84.35
3809,2021-01-31 16:30:00,0.0,0.0,141.852,0.0,4674,-5.946,24.23,1.32,620.915,211.8,70.6,0.35,0.949,160.136,0,0.554,0,0,0,0,1,25.876,183.56,-139.739,-17.945,0,0,0,0,0,0,6.133,282.4,70.6
3810,2021-01-31 16:45:00,0.0,0.0,144.793,0.0,4675,-5.992,23.75,1.677,620.915,172.425,57.475,0.35,0.927,159.492,0,0.552,60,0,0,0,1,-13.922,149.435,-140.382,-22.975,0,0,0,0,0,0,6.133,229.9,57.475
3811,2021-01-31 17:00:00,0.0,0.0,147.665,0.0,4676,-6.238,24.43,1.128,620.916,124.725,41.575,0.35,0.936,159.139,0,0.553,60,0,0,0,1,-48.728,108.095,-140.735,-16.088,0,0,0,0,0,0,6.133,166.3,41.575
3812,2021-01-31 17:15:00,0.0,0.0,150.446,0.0,4677,-6.431,24.15,1.468,620.961,19.748,6.582,0.35,0.912,158.1,0,0.551,60,0,0,0,1,-146.247,17.115,-141.775,-21.586,0,0,0,0,0,0,6.133,26.33,6.582
3813,2021-01-31 17:30:00,0.0,0.0,153.105,0.0,4678,-6.574,23.92,1.582,621.007,15.652,5.218,0.35,0.893,157.31,0,0.549,60,0,0,0,1,-152.781,13.565,-142.565,-23.782,0,0,0,0,0,0,6.133,20.87,5.218
3814,2021-01-31 17:45:00,0.0,0.0,155.599,0.0,4679,-6.668,24.03,0.979,621.053,6.533,2.178,0.35,0.891,157.037,0,0.549,60,0,0,0,1,-152.104,5.662,-142.838,-14.929,0,0,0,0,0,0,6.133,8.711,2.178
3815,2021-01-31 18:00:00,0.0,0.0,157.869,0.0,4680,-6.872,26.33,0.323,621.099,-0.887,-0.296,0.35,0.961,158.275,0,0.555,60,0,0,0,1,-147.445,-0.769,-141.599,-5.076,0,0,0,0,0,0,6.133,-1.183,-0.296
3816,2021-01-31 18:15:00,0.0,0.0,159.838,0.0,4681,-7.255,28.67,0.078,621.183,-3.085,-1.028,0.35,1.016,158.653,0,0.56,60,0,0,0,1,-145.19,-2.673,-141.222,-1.294,0,0,0,0,0,0,6.133,-4.113,-1.028
3817,2021-01-31 18:30:00,0.0,0.0,161.408,0.0,4682,-7.753,27.7,0.099,621.267,-2.769,-0.923,0.35,0.944,155.874,0,0.554,60,0,0,0,1,-148.156,-2.4,-144.001,-1.756,0,0,0,0,0,0,6.133,-3.692,-0.923
3818,2021-01-31 18:45:00,0.0,0.0,162.469,0.0,4683,-7.921,28.3,0.084,621.351,-3.046,-1.016,0.35,0.952,155.679,0,0.555,60,0,0,0,1,-148.358,-2.64,-144.195,-1.522,0,0,0,0,0,0,6.133,-4.062,-1.016
3819,2021-01-31 19:00:00,0.0,0.0,162.925,0.0,4684,-7.987,30.86,0.104,621.434,-2.884,-0.961,0.35,1.033,157.35,0,0.561,60,0,0,0,1,-146.924,-2.499,-142.524,-1.901,0,0,0,0,0,0,6.133,-3.845,-0.961
3820,2021-01-31 19:15:00,0.0,0.0,162.728,0.0,4685,-8.15,32.64,0.134,621.541,-2.132,-0.71,0.35,1.079,157.953,0,0.565,60,0,0,0,1,-146.268,-1.847,-141.921,-2.499,0,0,0,0,0,0,6.133,-2.842,-0.71
3821,2021-01-31 19:30:00,0.0,0.0,161.9,0.0,4686,-7.872,28.38,1.591,621.647,-2.444,-0.814,0.35,0.958,155.938,0,0.555,60,0,0,0,1,-174.723,-2.118,-143.936,-28.669,0,0,0,0,0,0,6.133,-3.258,-0.814
3822,2021-01-31 19:45:00,0.0,0.0,160.521,0.0,4687,-7.851,27.62,2.897,621.754,-2.719,-0.906,0.35,0.934,155.418,0,0.553,60,0,0,0,1,-198.885,-2.356,-144.456,-52.072,0,0,0,0,0,0,6.133,-3.625,-0.906
3823,2021-01-31 20:00:00,0.0,0.0,158.699,0.0,4688,-7.761,27.54,2.225,621.86,-2.602,-0.867,0.35,0.938,155.713,0,0.554,60,0,0,0,1,-185.958,-2.255,-144.161,-39.542,0,0,0,0,0,0,6.133,-3.469,-0.867
3824,2021-01-31 20:15:00,0.0,0.0,156.538,0.0,4689,-7.804,27.24,2.517,621.951,-2.197,-0.732,0.35,0.925,155.298,0,0.552,60,0,0,0,1,-191.465,-1.904,-144.576,-44.985,0,0,0,0,0,0,6.133,-2.929,-0.732
3825,2021-01-31 20:30:00,0.0,0.0,154.125,0.0,4690,-7.786,26.66,2.539,622.042,-2.113,-0.704,0.35,0.906,154.893,0,0.551,60,0,0,0,1,-192.093,-1.831,-144.982,-45.28,0,0,0,0,0,0,6.133,-2.817,-0.704
3826,2021-01-31 20:45:00,0.0,0.0,151.525,0.0,4691,-7.81,26.56,2.327,622.133,-2.006,-0.668,0.35,0.901,154.715,0,0.55,60,0,0,0,1,-188.532,-1.738,-145.16,-41.634,0,0,0,0,0,0,6.133,-2.674,-0.668
3827,2021-01-31 21:00:00,0.0,0.0,148.788,0.0,4692,-7.898,26.35,2.613,622.224,-1.828,-0.61,0.35,0.888,154.191,0,0.549,60,0,0,0,1,-194.553,-1.585,-145.684,-47.284,0,0,0,0,0,0,6.133,-2.438,-0.61
3828,2021-01-31 21:15:00,0.0,0.0,145.947,0.0,4693,-8.03,27.08,2.507,622.287,-1.897,-0.632,0.35,0.903,154.27,0,0.551,60,0,0,0,1,-193.377,-1.644,-145.604,-46.129,0,0,0,0,0,0,6.133,-2.529,-0.632
3829,2021-01-31 21:30:00,0.0,0.0,143.031,0.0,4694,-8.04,27.49,2.883,622.349,-1.745,-0.582,0.35,0.916,154.562,0,0.552,60,0,0,0,1,-199.944,-1.513,-145.313,-53.119,0,0,0,0,0,0,6.133,-2.327,-0.582
3830,2021-01-31 21:45:00,0.0,0.0,140.056,0.0,4695,-7.983,27.57,2.966,622.412,-1.8,-0.6,0.35,0.923,154.853,0,0.552,60,0,0,0,1,-200.848,-1.56,-145.022,-54.266,0,0,0,0,0,0,6.133,-2.4,-0.6
3831,2021-01-31 22:00:00,0.0,0.0,137.039,0.0,4696,-8.03,29.66,1.262,622.475,-2.0,-0.667,0.35,0.989,156.289,0,0.558,60,0,0,0,1,-168.547,-1.734,-143.586,-23.228,0,0,0,0,0,0,6.133,-2.667,-0.667
3832,2021-01-31 22:15:00,0.0,0.0,133.991,0.0,4697,-8.15,29.17,0.898,622.509,-2.186,-0.728,0.35,0.964,155.437,0,0.556,60,0,0,0,1,-163.108,-1.894,-144.437,-16.776,0,0,0,0,0,0,6.133,-2.914,-0.728
3833,2021-01-31 22:30:00,0.0,0.0,130.919,0.0,4698,-8.26,30.58,2.252,622.543,-2.136,-0.712,0.35,1.002,156.047,0,0.559,60,0,0,0,1,-188.32,-1.851,-143.827,-42.641,0,0,0,0,0,0,6.133,-2.848,-0.712
3834,2021-01-31 22:45:00,0.0,0.0,127.832,0.0,4699,-8.54,30.89,2.764,622.577,-2.071,-0.69,0.35,0.99,155.15,0,0.558,60,0,0,0,1,-200.633,-1.795,-144.725,-54.113,0,0,0,0,0,0,6.133,-2.761,-0.69
3835,2021-01-31 23:00:00,0.0,0.0,124.735,0.0,4700,-8.43,28.71,2.264,622.61,-2.482,-0.828,0.35,0.928,153.972,0,0.553,60,0,0,0,1,-191.81,-2.152,-145.903,-43.756,0,0,0,0,0,0,6.133,-3.31,-0.828
3836,2021-01-31 23:15:00,0.0,0.0,121.634,0.0,4701,-8.52,29.41,2.608,622.596,-2.351,-0.784,0.35,0.944,154.145,0,0.554,60,0,0,0,1,-198.709,-2.038,-145.73,-50.941,0,0,0,0,0,0,6.133,-3.135,-0.784
3837,2021-01-31 23:30:00,0.0,0.0,118.533,0.0,4702,-8.75,29.62,2.5,622.582,-3.434,-1.144,0.35,0.934,153.389,0,0.554,60,0,0,0,1,-199.609,-2.976,-146.485,-50.148,0,0,0,0,0,0,6.133,-4.578,-1.144
3838,2021-01-31 23:45:00,0.0,0.0,115.435,0.0,4703,-8.84,30.43,2.313,622.568,-2.97,-0.99,0.35,0.953,153.624,0,0.555,60,0,0,0,1,-195.698,-2.574,-146.25,-46.874,0,0,0,0,0,0,6.133,-3.96,-0.99
3839,2021-02-01 00:00:00,0.0,0.0,112.345,0.0,4704,-9.35,34.55,0.766,622.554,-2.725,-0.908,0.35,1.039,154.388,0,0.562,60,0,0,0,1,-164.267,-2.361,-145.487,-16.418,0,0,0,0,0,0,6.133,-3.633,-0.908
3840,2021-02-01 00:15:00,0.0,0.0,109.266,0.0,4705,-9.66,31.01,1.531,622.508,-2.723,-0.908,0.35,0.91,150.806,0,0.552,60,0,0,0,1,-185.33,-2.36,-149.069,-33.901,0,0,0,0,0,0,6.133,-3.631,-0.908
3841,2021-02-01 00:30:00,0.0,0.0,106.202,0.0,4706,-9.57,32.02,3.332,622.462,-2.667,-0.889,0.35,0.946,151.852,0,0.555,60,0,0,0,1,-223.422,-2.311,-148.023,-73.087,0,0,0,0,0,0,6.133,-3.556,-0.889
3842,2021-02-01 00:45:00,0.0,0.0,103.156,0.0,4707,-9.71,31.43,3.313,622.417,-2.301,-0.767,0.35,0.919,150.9,0,0.553,60,0,0,0,1,-224.697,-1.994,-148.975,-73.729,0,0,0,0,0,0,6.133,-3.068,-0.767
3843,2021-02-01 01:00:00,0.0,0.0,100.131,0.0,4708,-9.62,30.92,2.936,622.371,-2.051,-0.684,0.35,0.91,150.9,0,0.552,60,0,0,0,1,-215.481,-1.778,-148.975,-64.728,0,0,0,0,0,0,6.133,-2.735,-0.684
3844,2021-02-01 01:15:00,0.0,0.0,97.133,0.0,4709,-9.59,31.9,3.237,622.259,-1.891,-0.63,0.35,0.941,151.692,0,0.554,60,0,0,0,1,-220.95,-1.639,-148.183,-71.129,0,0,0,0,0,0,6.133,-2.521,-0.63
3845,2021-02-01 01:30:00,0.0,0.0,94.164,0.0,4710,-9.64,31.14,3.098,622.147,-1.94,-0.647,0.35,0.915,150.974,0,0.552,60,0,0,0,1,-218.999,-1.682,-148.9,-68.417,0,0,0,0,0,0,6.133,-2.587,-0.647
3846,2021-02-01 01:45:00,0.0,0.0,91.228,0.0,4711,-9.59,31.55,3.022,622.034,-1.525,-0.508,0.35,0.931,151.453,0,0.554,60,0,0,0,1,-216.124,-1.321,-148.422,-66.38,0,0,0,0,0,0,6.133,-2.033,-0.508
3847,2021-02-01 02:00:00,11.579,0.748,88.331,0.029,4712,-9.48,30.03,2.415,621.922,-1.332,-0.444,0.35,0.894,150.818,0,0.55,60,0,0,0,1,-202.641,-1.154,-149.057,-52.429,0,0,0,0,0,0,6.133,-1.776,-0.444
3848,2021-02-01 02:15:00,48.965,3.164,85.478,0.079,4713,-9.29,32.11,2.054,621.977,-0.854,-0.285,0.35,0.97,153.018,0,0.557,60,0,0,0,1,-191.299,-0.74,-146.856,-43.702,0,0,0,0,0,0,6.133,-1.139,-0.285
3849,2021-02-01 02:30:00,97.816,6.322,82.673,0.128,4714,-9.94,35.5,0.521,622.033,-0.689,-0.23,0.35,1.019,152.634,0,0.561,60,0,0,0,1,-159.7,-0.597,-147.241,-11.862,0,0,0,0,0,0,6.133,-0.919,-0.23
3850,2021-02-01 02:45:00,150.145,9.703,79.923,0.176,4715,-10.27,36.51,0.301,622.088,-0.76,-0.253,0.35,1.021,151.937,0,0.561,60,0,0,0,1,-155.677,-0.658,-147.937,-7.081,0,0,0,0,0,0,6.133,-1.013,-0.253
3851,2021-02-01 03:00:00,202.948,13.116,77.236,0.223,4716,-10.43,39.99,0.025,622.144,-0.886,-0.296,0.35,1.104,153.286,0,0.567,60,0,0,0,1,-147.954,-0.768,-146.588,-0.597,0,0,0,0,0,0,6.133,-1.182,-0.296
3852,2021-02-01 03:15:00,254.896,16.473,74.617,0.268,4717,-10.24,35.18,1.007,622.026,-0.59,-0.197,0.35,0.986,151.252,0,0.558,60,0,0,0,1,-172.752,-0.512,-148.622,-23.618,0,0,0,0,0,0,6.133,-0.787,-0.197
3853,2021-02-01 03:30:00,305.263,19.728,72.076,0.313,4718,-9.76,35.63,2.387,621.908,-0.702,-0.234,0.35,1.037,153.429,0,0.562,60,0,0,0,1,-200.405,-0.608,-146.446,-53.351,0,0,0,0,0,0,6.133,-0.936,-0.234
3854,2021-02-01 03:45:00,353.575,22.85,69.621,0.356,4719,-9.23,33.23,2.04,621.79,-0.811,-0.27,0.35,1.009,154.009,0,0.56,60,0,0,0,1,-189.68,-0.703,-145.866,-43.111,0,0,0,0,0,0,6.133,-1.081,-0.27
3855,2021-02-01 04:00:00,399.479,25.817,67.264,0.397,4720,-8.84,34.3,1.039,621.672,-1.022,-0.341,0.35,1.074,156.274,0,0.565,60,0,0,0,1,-165.511,-0.886,-143.6,-21.025,0,0,0,0,0,0,6.133,-1.363,-0.341
3856,2021-02-01 04:15:00,442.692,28.61,65.014,0.436,4721,-9.46,38.03,0.692,621.724,-1.394,-0.464,0.35,1.134,156.074,0,0.569,60,0,0,0,1,-159.995,-1.208,-143.801,-14.987,0,0,0,0,0,0,6.133,-1.858,-0.464
3857,2021-02-01 04:30:00,482.974,31.213,62.884,0.473,4722,-10.39,38.8,0.544,621.775,-1.198,-0.399,0.35,1.075,152.785,0,0.565,60,0,0,0,1,-161.068,-1.038,-147.089,-12.941,0,0,0,0,0,0,6.133,-1.597,-0.399
3858,2021-02-01 04:45:00,520.116,33.613,60.887,0.508,4723,-10.31,39.12,1.675,621.827,-1.393,-0.464,0.35,1.09,153.284,0,0.566,60,0,0,0,1,-187.34,-1.207,-146.591,-39.542,0,0,0,0,0,0,6.133,-1.857,-0.464
3859,2021-02-01 05:00:00,553.932,35.799,59.036,0.54,4724,-10.78,41.85,1.356,621.878,-1.359,-0.453,0.35,1.124,152.883,0,0.569,60,0,0,0,1,-181.643,-1.178,-146.992,-33.473,0,0,0,0,0,0,6.133,-1.812,-0.453
3860,2021-02-01 05:15:00,584.261,37.759,57.348,0.57,4725,-11.07,41.87,0.441,621.936,-1.117,-0.372,0.35,1.098,151.739,0,0.567,60,0,0,0,1,-160.283,-0.968,-148.135,-11.18,0,0,0,0,0,0,6.133,-1.489,-0.372
3861,2021-02-01 05:30:00,610.96,39.484,55.835,0.596,4726,-10.63,40.57,1.865,621.993,-1.837,-0.612,0.35,1.102,152.803,0,0.567,60,0,0,0,1,-194.069,-1.592,-147.071,-45.406,0,0,0,0,0,0,6.133,-2.449,-0.612
3862,2021-02-01 05:45:00,633.904,40.967,54.515,0.619,4727,-10.18,41.94,2.045,622.051,-2.366,-0.788,0.35,1.181,155.34,0,0.573,60,0,0,0,1,-194.269,-2.05,-144.534,-47.685,0,0,0,0,0,0,6.133,-3.154,-0.788
3863,2021-02-01 06:00:00,652.989,42.2,53.4,0.639,4728,-10.24,41.74,1.027,622.108,-2.348,-0.782,0.35,1.17,154.992,0,0.572,60,0,0,0,1,-171.008,-2.035,-144.883,-24.091,0,0,0,0,0,0,6.133,-3.13,-0.782
3864,2021-02-01 06:15:00,668.127,43.179,52.504,0.654,4729,-10.56,44.58,0.013,622.249,-2.25,-0.75,0.35,1.218,155.158,0,0.576,60,0,0,0,1,-146.982,-1.95,-144.717,-0.315,0,0,0,0,0,0,6.133,-3.0,-0.75
3865,2021-02-01 06:30:00,679.251,43.898,51.839,0.666,4730,-10.62,43.02,0.219,622.39,-2.263,-0.754,0.35,1.17,154.129,0,0.572,60,0,0,0,1,-153.037,-1.961,-145.746,-5.33,0,0,0,0,0,0,6.133,-3.017,-0.754
3866,2021-02-01 06:45:00,686.311,44.354,51.414,0.673,4731,-10.64,44.78,0.447,622.531,-2.177,-0.726,0.35,1.216,154.933,0,0.575,60,0,0,0,1,-157.731,-1.887,-144.941,-10.902,0,0,0,0,0,0,6.133,-2.903,-0.726
3867,2021-02-01 07:00:00,689.273,44.545,51.235,0.677,4732,-10.82,43.36,0.318,622.672,-2.094,-0.698,0.35,1.16,153.499,0,0.572,60,0,0,0,1,-156.08,-1.815,-146.376,-7.889,0,0,0,0,0,0,6.133,-2.792,-0.698
3868,2021-02-01 07:15:00,688.126,44.471,51.304,0.675,4733,-10.99,46.33,0.104,622.755,-1.389,-0.463,0.35,1.223,154.272,0,0.576,60,0,0,0,1,-149.428,-1.204,-145.603,-2.621,0,0,0,0,0,0,6.133,-1.852,-0.463
3869,2021-02-01 07:30:00,682.874,44.132,51.621,0.67,4734,-10.9,44.73,0.91,622.838,1.871,0.624,0.35,1.189,153.86,0,0.574,60,0,0,0,1,-167.141,1.622,-146.014,-22.749,0,0,0,0,0,0,6.133,2.495,0.624
3870,2021-02-01 07:45:00,673.541,43.529,52.181,0.66,4735,-10.48,45.29,2.361,622.921,10.665,3.555,0.35,1.245,155.833,0,0.577,60,0,0,0,1,-191.554,9.243,-144.042,-56.755,0,0,0,0,0,0,6.133,14.22,3.555
3871,2021-02-01 08:00:00,660.168,42.664,52.976,0.646,4736,-10.38,45.22,1.846,623.005,50.445,16.815,0.35,1.253,156.205,0,0.578,60,0,0,0,1,-143.908,43.719,-143.67,-43.958,0,0,0,0,0,0,6.133,67.26,16.815
3872,2021-02-01 08:15:00,642.818,41.543,53.995,0.628,4737,-10.67,43.88,0.779,623.14,96.975,32.325,0.35,1.188,154.364,0,0.574,60,0,0,0,1,-80.538,84.045,-145.511,-19.072,0,0,0,0,0,0,6.133,129.3,32.325
3873,2021-02-01 08:30:00,621.567,40.17,55.227,0.607,4738,-11.13,46.63,0.614,623.275,124.5,41.5,0.35,1.217,153.849,0,0.576,60,0,0,0,1,-53.809,107.9,-146.025,-15.684,0,0,0,0,0,0,6.133,166.0,41.5
3874,2021-02-01 08:45:00,596.513,38.551,56.656,0.582,4739,-11.3,45.24,0.13,623.41,157.425,52.475,0.35,1.165,152.506,0,0.572,60,0,0,0,1,-14.306,136.435,-147.369,-3.372,0,0,0,0,0,0,6.133,209.9,52.475
3875,2021-02-01 09:00:00,567.773,36.693,58.268,0.554,4740,-10.51,41.54,0.59,623.545,198.3,66.1,0.35,1.14,153.8,0,0.57,0,0,0,0,1,11.548,171.86,-146.074,-14.238,0,0,0,0,0,0,6.133,264.4,66.1
3876,2021-02-01 09:15:00,535.479,34.606,60.049,0.523,4741,-10.17,39.48,1.469,623.677,224.925,74.975,0.35,1.113,154.045,0,0.568,0,0,0,0,1,14.796,194.935,-145.83,-34.31,0,0,0,0,0,0,6.133,299.9,74.975
3877,2021-02-01 09:30:00,499.787,32.3,61.983,0.489,4742,-10.19,39.28,1.541,623.809,233.325,77.775,0.35,1.105,153.853,0,0.567,0,0,0,0,1,20.124,202.215,-146.022,-36.07,0,0,0,0,0,0,6.133,311.1,77.775
3878,2021-02-01 09:45:00,460.87,29.784,64.055,0.453,4743,-9.72,36.38,0.725,623.942,254.625,84.875,0.35,1.063,154.046,0,0.564,0,0,0,0,1,58.656,220.675,-145.828,-16.191,0,0,0,0,0,0,6.133,339.5,84.875
3879,2021-02-01 10:00:00,418.926,27.074,66.254,0.414,4744,-8.71,35.42,0.914,624.074,314.775,104.925,0.35,1.12,157.521,0,0.568,0,0,0,0,1,112.157,272.805,-142.354,-18.294,0,0,0,0,0,0,6.133,419.7,104.925
3880,2021-02-01 10:15:00,374.182,24.182,68.565,0.374,4745,-8.45,36.25,1.605,624.09,285.225,95.075,0.35,1.17,159.105,0,0.572,0,0,0,0,1,75.259,247.195,-140.769,-31.167,0,0,0,0,0,0,6.133,380.3,95.075
3881,2021-02-01 10:30:00,326.899,21.126,70.978,0.332,4746,-8.66,35.76,2.32,624.107,207.75,69.25,0.35,1.135,157.939,0,0.569,60,0,0,0,1,-8.057,180.05,-141.935,-46.172,0,0,0,0,0,0,6.133,277.0,69.25
3882,2021-02-01 10:45:00,277.395,17.927,73.482,0.288,4747,-8.08,33.76,1.536,624.123,231.3,77.1,0.35,1.122,159.002,0,0.568,0,0,0,0,1,31.065,200.46,-140.872,-28.522,0,0,0,0,0,0,6.133,308.4,77.1
3883,2021-02-01 11:00:00,226.08,14.611,76.067,0.243,4748,-8.07,34.09,2.148,624.139,394.95,131.65,0.35,1.133,159.264,0,0.569,0,0,0,0,1,161.841,342.29,-140.61,-39.838,0,0,0,0,0,0,6.133,526.6,131.65
3884,2021-02-01 11:15:00,173.544,11.216,78.725,0.197,4749,-7.732,32.6,2.094,624.067,486.45,162.15,0.35,1.113,159.629,0,0.567,0,0,0,0,1,244.139,421.59,-140.245,-37.206,0,0,0,0,0,0,6.133,648.6,162.15
3885,2021-02-01 11:30:00,120.781,7.806,81.448,0.149,4750,-7.469,33.2,1.995,623.996,472.125,157.375,0.35,1.157,161.128,0,0.57,0,0,0,0,1,236.191,409.175,-138.747,-34.237,0,0,0,0,0,0,6.133,629.5,157.375
3886,2021-02-01 11:45:00,69.828,4.513,84.228,0.101,4751,-6.998,32.36,2.275,623.924,528.15,176.05,0.35,1.169,162.484,0,0.571,0,0,0,0,1,283.763,457.73,-137.391,-36.576,0,0,0,0,0,0,6.133,704.2,176.05
3887,2021-02-01 12:00:00,25.823,1.669,87.06,0.051,4752,-6.711,31.09,2.091,623.852,532.8,177.6,0.35,1.149,162.744,0,0.57,0,0,0,0,1,292.394,461.76,-137.13,-32.236,0,0,0,0,0,0,6.133,710.4,177.6
3888,2021-02-01 12:15:00,1.471,0.095,89.938,0.001,4753,-6.526,30.71,2.216,623.765,537.75,179.25,0.35,1.151,163.226,0,0.57,0,0,0,0,1,296.185,466.05,-136.648,-33.216,0,0,0,0,0,0,6.133,717.0,179.25
