,When,ghics,difcs,zen,sea,Unnamed: 0,T_a,RH,v_a,p_a,SW_direct,SW_diffuse,a,vp_a,LW_in,cld,e_a,Discharge,Prec,ghi,dif
1234,2021-02-12 20:30:00,0.0,0.0,151.457,0.0,5842,-3.785,20.84,3.136,624.316,-2.386,-0.796,0.35,0.962,165.501,0,0.554,60,0,-3.182,-0.796
1235,2021-02-12 20:45:00,0.0,0.0,149.037,0.0,5843,-3.998,21.18,3.447,624.33,-2.645,-0.882,0.35,0.962,165.0,0,0.554,60,0,-3.527,-0.882
1236,2021-02-12 21:00:00,0.0,0.0,146.453,0.0,5844,-4.189,20.72,3.365,624.344,-2.758,-0.919,0.35,0.928,163.697,0,0.552,60,0,-3.677,-0.919
1237,2021-02-12 21:15:00,0.0,0.0,143.74,0.0,5845,-4.197,20.53,3.591,624.368,-2.841,-0.947,0.35,0.919,163.449,0,0.551,60,0,-3.788,-0.947
1238,2021-02-12 21:30:00,0.0,0.0,140.929,0.0,5846,-4.234,20.43,3.769,624.393,-2.687,-0.896,0.35,0.912,163.183,0,0.55,60,0,-3.583,-0.896
1239,2021-02-12 21:45:00,0.0,0.0,138.04,0.0,5847,-4.245,21.26,3.456,624.418,-2.723,-0.908,0.35,0.948,164.069,0,0.553,60,0,-3.631,-0.908
1240,2021-02-12 22:00:00,0.0,0.0,135.092,0.0,5848,-4.485,21.41,3.384,624.443,-2.748,-0.916,0.35,0.937,163.246,0,0.553,60,0,-3.664,-0.916
1241,2021-02-12 22:15:00,0.0,0.0,132.097,0.0,5849,-4.58,21.83,2.965,624.477,-2.402,-0.8,0.35,0.949,163.309,0,0.554,60,0,-3.202,-0.8
1242,2021-02-12 22:30:00,0.0,0.0,129.066,0.0,5850,-4.544,22.15,3.042,624.51,-2.432,-0.811,0.35,0.966,163.797,0,0.555,60,0,-3.243,-0.811
1243,2021-02-12 22:45:00,0.0,0.0,126.009,0.0,5851,-4.454,21.59,2.504,624.544,-2.626,-0.875,0.35,0.948,163.569,0,0.553,60,0,-3.501,-0.875
1244,2021-02-12 23:00:00,0.0,0.0,122.932,0.0,5852,-4.579,22.44,2.863,624.578,-2.686,-0.895,0.35,0.976,163.957,0,0.556,60,0,-3.581,-0.895
1245,2021-02-12 23:15:00,0.0,0.0,119.841,0.0,5853,-4.554,21.66,2.734,624.617,-2.697,-0.899,0.35,0.943,163.233,0,0.553,60,0,-3.596,-0.899
1246,2021-02-12 23:30:00,0.0,0.0,116.742,0.0,5854,-4.683,22.06,3.516,624.657,-3.266,-1.089,0.35,0.952,163.13,0,0.554,60,0,-4.355,-1.089
1247,2021-02-12 23:45:00,0.0,0.0,113.639,0.0,5855,-5.013,22.54,2.896,624.696,-3.373,-1.124,0.35,0.948,162.276,0,0.554,60,0,-4.497,-1.124
1248,2021-02-13 00:00:00,0.0,0.0,110.538,0.0,5856,-5.147,23.08,2.972,624.735,-2.979,-0.993,0.35,0.961,162.276,0,0.555,60,0,-3.972,-0.993
1249,2021-02-13 00:15:00,0.0,0.0,107.441,0.0,5857,-5.248,23.36,2.556,624.722,-2.871,-0.957,0.35,0.965,162.142,0,0.555,60,0,-3.828,-0.957
1250,2021-02-13 00:30:00,0.0,0.0,104.353,0.0,5858,-5.358,22.76,2.403,624.708,-2.866,-0.955,0.35,0.933,161.092,0,0.552,60,0,-3.821,-0.955
1251,2021-02-13 00:45:00,0.0,0.0,101.277,0.0,5859,-5.352,22.84,3.023,624.695,-2.759,-0.92,0.35,0.936,161.197,0,0.553,60,0,-3.679,-0.92
1252,2021-02-13 01:00:00,0.0,0.0,98.217,0.0,5860,-5.489,24.29,3.305,624.682,-2.788,-0.929,0.35,0.986,162.058,0,0.557,60,0,-3.717,-0.929
1253,2021-02-13 01:15:00,0.0,0.0,95.178,0.0,5861,-5.557,23.29,2.859,624.678,-2.641,-0.88,0.35,0.94,160.811,0,0.553,60,0,-3.521,-0.88
1254,2021-02-13 01:30:00,0.0,0.0,92.163,0.0,5862,-5.525,22.98,2.779,624.675,-2.688,-0.896,0.35,0.93,160.633,0,0.552,60,0,-3.584,-0.896
1255,2021-02-13 01:45:00,5.033,0.325,89.176,0.014,5863,-5.493,23.95,2.867,624.672,-2.655,-0.885,0.35,0.971,161.716,0,0.556,60,0,-3.54,-0.885
1256,2021-02-13 02:00:00,37.333,2.413,86.222,0.066,5864,-5.689,23.53,2.707,624.669,-2.656,-0.886,0.35,0.94,160.509,0,0.553,60,0,-3.542,-0.886
1257,2021-02-13 02:15:00,85.843,5.548,83.306,0.117,5865,-5.76,23.1,2.936,624.654,-2.629,-0.876,0.35,0.918,159.799,0,0.551,60,0,-3.505,-0.876
1258,2021-02-13 02:30:00,139.631,9.024,80.434,0.167,5866,-5.808,23.2,2.962,624.638,-2.563,-0.854,0.35,0.919,159.703,0,0.551,60,0,-3.417,-0.854
1259,2021-02-13 02:45:00,194.663,12.58,77.612,0.216,5867,-6.096,24.25,3.122,624.623,-2.536,-0.845,0.35,0.939,159.546,0,0.553,60,0,-3.381,-0.845
1260,2021-02-13 03:00:00,249.277,16.11,74.846,0.264,5868,-6.206,25.69,3.217,624.607,-2.597,-0.866,0.35,0.987,160.417,0,0.557,60,0,-3.463,-0.866
1261,2021-02-13 03:15:00,302.619,19.557,72.145,0.312,5869,-6.483,25.81,3.609,624.586,-2.62,-0.873,0.35,0.97,159.397,0,0.556,60,0,-3.493,-0.873
1262,2021-02-13 03:30:00,354.154,22.888,69.515,0.358,5870,-6.662,27.06,3.673,624.565,-2.468,-0.822,0.35,1.004,159.748,0,0.559,60,0,-3.29,-0.822
1263,2021-02-13 03:45:00,403.493,26.076,66.968,0.402,5871,-6.73,26.24,2.727,624.544,-2.574,-0.858,0.35,0.968,158.772,0,0.556,60,0,-3.432,-0.858
1264,2021-02-13 04:00:00,450.328,29.103,64.513,0.445,5872,-6.886,26.28,3.351,624.523,-2.403,-0.801,0.35,0.958,158.176,0,0.555,60,0,-3.204,-0.801
1265,2021-02-13 04:15:00,494.396,31.951,62.162,0.486,5873,-6.733,25.65,2.012,624.475,-2.411,-0.804,0.35,0.946,158.245,0,0.554,60,0,-3.215,-0.804
1266,2021-02-13 04:30:00,535.469,34.606,59.928,0.525,5874,-6.953,28.8,2.905,624.427,-2.316,-0.772,0.35,1.044,159.985,0,0.562,60,0,-3.088,-0.772
1267,2021-02-13 04:45:00,573.342,37.053,57.825,0.562,5875,-6.893,27.82,2.725,624.378,-2.416,-0.806,0.35,1.013,159.439,0,0.559,60,0,-3.222,-0.806
1268,2021-02-13 05:00:00,607.834,39.282,55.869,0.596,5876,-7.177,29.18,3.721,624.33,-2.386,-0.796,0.35,1.04,159.37,0,0.562,60,0,-3.182,-0.796
1269,2021-02-13 05:15:00,638.784,41.282,54.076,0.627,5877,-7.283,28.9,3.868,624.342,-2.429,-0.81,0.35,1.022,158.72,0,0.56,60,0,-3.239,-0.81
1270,2021-02-13 05:30:00,666.049,43.044,52.463,0.655,5878,-7.364,29.77,3.759,624.355,-2.315,-0.772,0.35,1.046,159.064,0,0.562,60,0,-3.087,-0.772
1271,2021-02-13 05:45:00,689.505,44.56,51.048,0.68,5879,-7.617,29.68,4.231,624.367,-2.454,-0.818,0.35,1.022,157.969,0,0.56,60,0,-3.272,-0.818
1272,2021-02-13 06:00:00,709.045,45.823,49.847,0.701,5880,-7.794,30.27,4.232,624.379,-2.23,-0.743,0.35,1.028,157.696,0,0.561,60,0,-2.973,-0.743
1273,2021-02-13 06:15:00,724.582,46.827,48.877,0.718,5881,-7.842,30.17,4.207,624.395,-2.314,-0.771,0.35,1.021,157.428,0,0.56,60,0,-3.085,-0.771
1274,2021-02-13 06:30:00,736.046,47.568,48.153,0.73,5882,-7.764,31.68,2.913,624.412,-2.385,-0.795,0.35,1.079,158.848,0,0.565,60,0,-3.18,-0.795
1275,2021-02-13 06:45:00,743.386,48.043,47.685,0.739,5883,-7.653,31.92,1.8,624.428,-2.317,-0.772,0.35,1.096,159.472,0,0.566,60,0,-3.089,-0.772
1276,2021-02-13 07:00:00,746.57,48.248,47.481,0.742,5884,-8.0,32.22,2.978,624.445,-1.753,-0.584,0.35,1.077,158.27,0,0.565,60,0,-2.337,-0.584
1277,2021-02-13 07:15:00,745.583,48.184,47.544,0.741,5885,-8.15,32.99,2.282,624.5,0.984,0.328,0.35,1.09,158.194,0,0.566,60,0,1.312,0.328
1278,2021-02-13 07:30:00,740.43,47.851,47.874,0.735,5886,-8.3,34.27,1.008,624.554,13.74,4.58,0.35,1.119,158.444,0,0.568,60,0,18.32,4.58
1279,2021-02-13 07:45:00,731.133,47.251,48.465,0.725,5887,-8.41,31.92,3.707,624.609,36.428,12.142,0.35,1.034,156.401,0,0.562,60,0,48.57,12.142
1280,2021-02-13 08:00:00,717.735,46.385,49.307,0.71,5888,-8.05,30.6,3.09,624.664,96.975,32.325,0.35,1.019,156.906,0,0.56,60,0,129.3,32.325
1281,2021-02-13 08:15:00,700.295,45.258,50.388,0.691,5889,-8.15,34.6,0.705,624.683,151.125,50.375,0.35,1.143,159.275,0,0.57,0,0,201.5,50.375
1282,2021-02-13 08:30:00,678.892,43.874,51.692,0.669,5890,-7.405,33.09,0.853,624.702,157.2,52.4,0.35,1.159,161.316,0,0.57,0,0,209.6,52.4
1283,2021-02-13 08:45:00,653.622,42.241,53.203,0.642,5891,-7.513,34.2,1.236,624.721,182.775,60.925,0.35,1.188,161.63,0,0.572,0,0,243.7,60.925
1284,2021-02-13 09:00:00,624.6,40.366,54.904,0.613,5892,-7.12,33.7,0.496,624.74,219.375,73.125,0.35,1.206,162.92,0,0.574,0,0,292.5,73.125
1285,2021-02-13 09:15:00,591.958,38.256,56.776,0.58,5893,-6.893,34.98,2.269,624.748,261.6,87.2,0.35,1.274,164.742,0,0.578,0,0,348.8,87.2
1286,2021-02-13 09:30:00,555.85,35.923,58.804,0.544,5894,-6.804,36.0,1.921,624.756,283.95,94.65,0.35,1.32,165.796,0,0.581,0,0,378.6,94.65
1287,2021-02-13 09:45:00,516.445,33.376,60.97,0.507,5895,-6.259,34.34,1.16,624.765,307.35,102.45,0.35,1.314,166.982,0,0.58,0,0,409.8,102.45
1288,2021-02-13 10:00:00,473.935,30.629,63.261,0.467,5896,-5.814,34.82,2.126,624.773,331.5,110.5,0.35,1.378,169.215,0,0.584,0,0,442.0,110.5
1289,2021-02-13 10:15:00,428.536,27.695,65.662,0.425,5897,-5.978,31.69,1.131,624.728,407.55,135.85,0.35,1.239,166.26,0,0.575,0,0,543.4,135.85
1290,2021-02-13 10:30:00,380.49,24.59,68.162,0.381,5898,-5.154,32.55,1.119,624.683,354.675,118.225,0.35,1.355,170.415,0,0.583,0,0,472.9,118.225
1291,2021-02-13 10:45:00,330.081,21.332,70.749,0.336,5899,-5.314,32.65,1.853,624.638,393.0,131.0,0.35,1.342,169.802,0,0.582,0,0,524.0,131.0
1292,2021-02-13 11:00:00,277.649,17.943,73.413,0.29,5900,-5.181,32.83,1.618,624.593,415.875,138.625,0.35,1.364,170.508,0,0.583,0,0,554.5,138.625
1293,2021-02-13 11:15:00,223.639,14.453,76.145,0.242,5901,-4.992,31.4,1.46,624.422,421.8,140.6,0.35,1.323,170.237,0,0.581,0,0,562.4,140.6
1294,2021-02-13 11:30:00,168.703,10.903,78.938,0.193,5902,-4.487,31.29,1.728,624.252,486.075,162.025,0.35,1.37,172.33,0,0.583,0,0,648.1,162.025
1295,2021-02-13 11:45:00,113.98,7.366,81.784,0.143,5903,-4.319,31.37,1.831,624.081,488.625,162.875,0.35,1.391,173.123,0,0.585,0,0,651.5,162.875
1296,2021-02-13 12:00:00,61.923,4.002,84.676,0.093,5904,-3.975,29.85,1.908,623.91,505.125,168.375,0.35,1.358,173.39,0,0.582,0,0,673.5,168.375
1297,2021-02-13 12:15:00,19.033,1.23,87.609,0.042,5905,-3.468,29.54,1.89,623.712,507.525,169.175,0.35,1.396,175.344,0,0.585,0,0,676.7,169.175
1298,2021-02-13 12:30:00,0.0,0.0,90.578,0.0,5906,-3.418,28.45,1.71,623.514,444.3,148.1,0.35,1.35,174.623,0,0.582,0,0,592.4,148.1
1299,2021-02-13 12:45:00,0.0,0.0,93.577,0.0,5907,-2.992,28.07,2.053,623.316,486.3,162.1,0.35,1.375,176.152,0,0.583,0,0,648.4,162.1
1300,2021-02-13 13:00:00,0.0,0.0,96.603,0.0,5908,-3.057,27.9,2.496,623.118,434.625,144.875,0.35,1.36,175.714,0,0.582,0,0,579.5,144.875
1301,2021-02-13 13:15:00,0.0,0.0,99.65,0.0,5909,-2.521,26.51,1.309,622.914,463.5,154.5,0.35,1.345,176.781,0,0.581,0,0,618.0,154.5
1302,2021-02-13 13:30:00,0.0,0.0,102.716,0.0,5910,-2.212,25.94,1.383,622.71,508.65,169.55,0.35,1.347,177.591,0,0.581,0,0,678.2,169.55
1303,2021-02-13 13:45:00,0.0,0.0,105.795,0.0,5911,-1.844,24.59,2.655,622.506,408.9,136.3,0.35,1.312,177.856,0,0.579,0,0,545.2,136.3
1304,2021-02-13 14:00:00,0.0,0.0,108.885,0.0,5912,-1.543,23.83,1.296,622.302,355.725,118.575,0.35,1.3,178.385,0,0.578,0,0,474.3,118.575
1305,2021-02-13 14:15:00,0.0,0.0,111.982,0.0,5913,-1.612,23.56,1.803,622.18,381.6,127.2,0.35,1.279,177.791,0,0.577,0,0,508.8,127.2
1306,2021-02-13 14:30:00,0.0,0.0,115.081,0.0,5914,-1.033,21.71,1.709,622.059,297.15,99.05,0.35,1.229,178.257,0,0.573,0,0,396.2,99.05
1307,2021-02-13 14:45:00,0.0,0.0,118.178,0.0,5915,-1.406,21.89,2.375,621.937,336.9,112.3,0.35,1.206,176.832,0,0.572,0,0,449.2,112.3
1308,2021-02-13 15:00:00,0.0,0.0,121.269,0.0,5916,-1.093,21.21,2.171,621.815,265.5,88.5,0.35,1.196,177.402,0,0.571,0,0,354.0,88.5
1309,2021-02-13 15:15:00,0.0,0.0,124.349,0.0,5917,-0.697,20.12,1.912,621.746,343.2,114.4,0.35,1.168,177.797,0,0.569,0,0,457.6,114.4
1310,2021-02-13 15:30:00,0.0,0.0,127.411,0.0,5918,-0.649,20.14,1.964,621.678,210.45,70.15,0.35,1.173,178.032,0,0.569,0,0,280.6,70.15
1311,2021-02-13 15:45:00,0.0,0.0,130.45,0.0,5919,-0.794,19.65,2.858,621.609,237.3,79.1,0.35,1.132,176.775,0,0.567,0,0,316.4,79.1
1312,2021-02-13 16:00:00,0.0,0.0,133.456,0.0,5920,-0.624,18.74,1.885,621.54,195.825,65.275,0.35,1.094,176.318,0,0.564,0,0,261.1,65.275
1313,2021-02-13 16:15:00,0.0,0.0,136.421,0.0,5921,-0.414,18.83,1.699,621.49,149.025,49.675,0.35,1.116,177.352,0,0.565,0,0,198.7,49.675
1314,2021-02-13 16:30:00,0.0,0.0,139.331,0.0,5922,-0.486,18.37,2.05,621.441,139.575,46.525,0.35,1.083,176.414,0,0.563,0,0,186.1,46.525
1315,2021-02-13 16:45:00,0.0,0.0,142.172,0.0,5923,-0.454,18.47,2.639,621.391,99.75,33.25,0.35,1.091,176.689,0,0.563,0,0,133.0,33.25
1316,2021-02-13 17:00:00,0.0,0.0,144.924,0.0,5924,-0.376,18.31,1.02,621.341,76.725,25.575,0.35,1.088,176.809,0,0.563,0,0,102.3,25.575
1317,2021-02-13 17:15:00,0.0,0.0,147.561,0.0,5925,-0.416,18.86,2.176,621.38,62.25,20.75,0.35,1.117,177.383,0,0.565,0,0,83.0,20.75
1318,2021-02-13 17:30:00,0.0,0.0,150.051,0.0,5926,-0.523,19.01,1.461,621.418,34.98,11.66,0.35,1.117,177.118,0,0.565,0,0,46.64,11.66
1319,2021-02-13 17:45:00,0.0,0.0,152.352,0.0,5927,-0.9,19.67,2.986,621.456,19.86,6.62,0.35,1.125,176.339,0,0.566,0,0,26.48,6.62
1320,2021-02-13 18:00:00,0.0,0.0,154.41,0.0,5928,-1.245,19.93,2.185,621.494,4.892,1.631,0.35,1.111,175.173,0,0.565,60,0,6.523,1.631
1321,2021-02-13 18:15:00,0.0,0.0,156.162,0.0,5929,-1.36,20.21,2.331,621.606,-1.404,-0.468,0.35,1.117,175.025,0,0.566,60,0,-1.872,-0.468
1322,2021-02-13 18:30:00,0.0,0.0,157.533,0.0,5930,-1.416,21.13,1.97,621.718,-1.787,-0.596,0.35,1.163,175.898,0,0.569,60,0,-2.383,-0.596
1323,2021-02-13 18:45:00,0.0,0.0,158.45,0.0,5931,-1.362,20.62,1.142,621.83,-1.677,-0.559,0.35,1.14,175.519,0,0.567,60,0,-2.236,-0.559
1324,2021-02-13 19:00:00,0.0,0.0,158.853,0.0,5932,-1.316,21.06,1.325,621.942,-1.592,-0.531,0.35,1.168,176.249,0,0.569,60,0,-2.123,-0.531
1325,2021-02-13 19:15:00,0.0,0.0,158.712,0.0,5933,-1.457,22.24,3.53,622.053,-1.748,-0.582,0.35,1.221,177.01,0,0.573,60,0,-2.33,-0.582
1326,2021-02-13 19:30:00,0.0,0.0,158.038,0.0,5934,-1.481,23.2,1.451,622.164,-1.951,-0.65,0.35,1.271,177.976,0,0.576,60,0,-2.601,-0.65
1327,2021-02-13 19:45:00,0.0,0.0,156.879,0.0,5935,-1.668,24.29,0.866,622.274,-2.025,-0.675,0.35,1.313,178.32,0,0.579,60,0,-2.7,-0.675
1328,2021-02-13 20:00:00,0.0,0.0,155.302,0.0,5936,-1.773,25.12,0.797,622.385,-2.013,-0.671,0.35,1.347,178.713,0,0.581,60,0,-2.684,-0.671
1329,2021-02-13 20:15:00,0.0,0.0,153.383,0.0,5937,-2.09,27.75,2.525,622.424,-1.845,-0.615,0.35,1.454,179.854,0,0.588,60,0,-2.46,-0.615
1330,2021-02-13 20:30:00,0.0,0.0,151.192,0.0,5938,-2.159,27.62,3.244,622.463,-2.273,-0.758,0.35,1.439,179.426,0,0.587,60,0,-3.031,-0.758
1331,2021-02-13 20:45:00,0.0,0.0,148.786,0.0,5939,-2.228,27.49,2.647,622.503,-2.731,-0.91,0.35,1.425,178.998,0,0.586,60,0,-3.641,-0.91
1332,2021-02-13 21:00:00,0.0,0.0,146.215,0.0,5940,-2.34,28.12,2.85,622.542,-2.933,-0.978,0.35,1.446,179.08,0,0.587,60,0,-3.911,-0.978
1333,2021-02-13 21:15:00,0.0,0.0,143.514,0.0,5941,-2.477,28.26,0.455,622.578,-2.987,-0.996,0.35,1.438,178.598,0,0.587,60,0,-3.983,-0.996
1334,2021-02-13 21:30:00,0.0,0.0,140.712,0.0,5942,-2.62,29.33,0.727,622.615,-2.703,-0.901,0.35,1.477,178.911,0,0.589,60,0,-3.604,-0.901
1335,2021-02-13 21:45:00,0.0,0.0,137.832,0.0,5943,-2.781,29.9,0.691,622.651,-2.528,-0.842,0.35,1.488,178.686,0,0.59,60,0,-3.37,-0.842
1336,2021-02-13 22:00:00,0.0,0.0,134.89,0.0,5944,-2.985,29.42,1.153,622.688,-2.618,-0.872,0.35,1.442,177.369,0,0.587,60,0,-3.49,-0.872
1337,2021-02-13 22:15:00,0.0,0.0,131.9,0.0,5945,-3.011,29.73,1.06,622.636,-2.588,-0.862,0.35,1.454,177.519,0,0.588,60,0,-3.45,-0.862
1338,2021-02-13 22:30:00,0.0,0.0,128.874,0.0,5946,-3.063,30.12,0.669,622.584,-2.536,-0.846,0.35,1.468,177.62,0,0.589,60,0,-3.382,-0.846
1339,2021-02-13 22:45:00,0.0,0.0,125.819,0.0,5947,-3.333,29.29,0.835,622.533,-2.74,-0.914,0.35,1.399,175.723,0,0.585,60,0,-3.654,-0.914
1340,2021-02-13 23:00:00,0.0,0.0,122.744,0.0,5948,-3.468,31.66,1.281,622.481,-2.437,-0.812,0.35,1.497,177.089,0,0.59,60,0,-3.249,-0.812
1341,2021-02-13 23:15:00,0.0,0.0,119.655,0.0,5949,-3.452,28.99,1.189,622.482,-2.522,-0.841,0.35,1.372,174.944,0,0.583,60,0,-3.363,-0.841
1342,2021-02-13 23:30:00,0.0,0.0,116.557,0.0,5950,-3.556,30.03,1.037,622.484,-2.474,-0.825,0.35,1.41,175.37,0,0.585,60,0,-3.299,-0.825
1343,2021-02-13 23:45:00,0.0,0.0,113.455,0.0,5951,-3.537,29.51,1.417,622.485,-2.368,-0.789,0.35,1.388,175.016,0,0.584,60,0,-3.157,-0.789
1344,2021-02-14 00:00:00,0.0,0.0,110.353,0.0,5952,-3.54,30.61,0.979,622.487,-2.072,-0.69,0.35,1.439,175.92,0,0.587,60,0,-2.762,-0.69
1345,2021-02-14 00:15:00,0.0,0.0,107.255,0.0,5953,-3.718,30.36,0.424,622.459,-2.06,-0.687,0.35,1.408,174.933,0,0.585,60,0,-2.747,-0.687
1346,2021-02-14 00:30:00,0.0,0.0,104.165,0.0,5954,-4.146,31.33,0.257,622.432,-2.417,-0.806,0.35,1.407,173.845,0,0.585,60,0,-3.223,-0.806
1347,2021-02-14 00:45:00,0.0,0.0,101.087,0.0,5955,-4.519,31.86,1.016,622.405,-2.327,-0.776,0.35,1.391,172.636,0,0.585,60,0,-3.103,-0.776
1348,2021-02-14 01:00:00,0.0,0.0,98.025,0.0,5956,-4.59,31.5,0.849,622.378,-2.34,-0.78,0.35,1.368,172.048,0,0.583,60,0,-3.12,-0.78
1349,2021-02-14 01:15:00,0.0,0.0,94.983,0.0,5957,-4.451,31.17,1.005,622.335,-2.332,-0.778,0.35,1.368,172.392,0,0.583,60,0,-3.11,-0.778
1350,2021-02-14 01:30:00,0.0,0.0,91.964,0.0,5958,-4.512,32.28,0.27,622.293,-2.444,-0.815,0.35,1.411,172.99,0,0.586,60,0,-3.259,-0.815
1351,2021-02-14 01:45:00,6.344,0.41,88.973,0.018,5959,-4.488,31.71,1.418,622.25,-2.593,-0.864,0.35,1.388,172.654,0,0.584,60,0,-3.457,-0.864
1352,2021-02-14 02:00:00,40.398,2.611,86.015,0.07,5960,-4.514,32.04,1.038,622.208,-2.446,-0.815,0.35,1.4,172.797,0,0.585,60,0,-3.261,-0.815
1353,2021-02-14 02:15:00,89.643,5.793,83.094,0.121,5961,-4.657,32.64,1.753,622.18,-2.452,-0.818,0.35,1.411,172.633,0,0.586,60,0,-3.27,-0.818
1354,2021-02-14 02:30:00,143.763,9.291,80.217,0.171,5962,-4.854,35.23,0.473,622.151,-2.566,-0.855,0.35,1.5,173.662,0,0.591,60,0,-3.421,-0.855
1355,2021-02-14 02:45:00,198.981,12.859,77.389,0.22,5963,-5.489,35.52,0.161,622.123,-2.364,-0.788,0.35,1.441,171.099,0,0.588,60,0,-3.152,-0.788
1356,2021-02-14 03:00:00,253.719,16.397,74.616,0.268,5964,-5.314,34.5,1.285,622.094,-2.112,-0.704,0.35,1.419,171.144,0,0.587,60,0,-2.816,-0.704
1357,2021-02-14 03:15:00,307.154,19.85,71.908,0.316,5965,-5.279,35.06,2.417,622.033,-1.976,-0.659,0.35,1.445,171.69,0,0.588,60,0,-2.635,-0.659
1358,2021-02-14 03:30:00,358.763,23.186,69.271,0.362,5966,-5.3,35.23,2.548,621.971,-1.926,-0.642,0.35,1.45,171.718,0,0.588,60,0,-2.568,-0.642
1359,2021-02-14 03:45:00,408.166,26.378,66.716,0.406,5967,-5.37,35.59,2.934,621.909,-2.092,-0.697,0.35,1.457,171.663,0,0.589,60,0,-2.789,-0.697
1360,2021-02-14 04:00:00,455.055,29.409,64.253,0.449,5968,-5.593,36.24,1.839,621.847,-2.528,-0.842,0.35,1.459,171.139,0,0.589,60,0,-3.37,-0.842
1361,2021-02-14 04:15:00,499.171,32.26,61.894,0.491,5969,-5.77,36.03,2.297,621.89,-2.424,-0.808,0.35,1.431,170.232,0,0.587,60,0,-3.232,-0.808
1362,2021-02-14 04:30:00,540.286,34.917,59.651,0.53,5970,-5.971,37.27,0.546,621.934,-2.32,-0.773,0.35,1.457,170.187,0,0.589,60,0,-3.093,-0.773
1363,2021-02-14 04:45:00,578.195,37.367,57.54,0.567,5971,-5.991,36.19,1.352,621.978,-1.96,-0.653,0.35,1.413,169.388,0,0.586,60,0,-2.613,-0.653
1364,2021-02-14 05:00:00,612.719,39.598,55.575,0.601,5972,-5.986,37.22,1.179,622.022,-1.862,-0.62,0.35,1.454,170.09,0,0.589,60,0,-2.482,-0.62
1365,2021-02-14 05:15:00,643.696,41.6,53.773,0.632,5973,-6.099,36.99,1.877,622.038,-1.823,-0.608,0.35,1.432,169.453,0,0.588,60,0,-2.431,-0.608
1366,2021-02-14 05:30:00,670.983,43.363,52.151,0.661,5974,-6.165,37.17,1.371,622.055,-1.927,-0.642,0.35,1.432,169.286,0,0.588,60,0,-2.569,-0.642
1367,2021-02-14 05:45:00,694.457,44.88,50.728,0.685,5975,-6.348,39.54,1.293,622.072,-2.498,-0.832,0.35,1.502,169.995,0,0.592,60,0,-3.33,-0.832
1368,2021-02-14 06:00:00,714.01,46.144,49.521,0.706,5976,-6.676,37.68,0.676,622.088,-2.315,-0.772,0.35,1.396,167.425,0,0.586,60,0,-3.087,-0.772
1369,2021-02-14 06:15:00,729.555,47.149,48.546,0.724,5977,-6.487,38.13,1.117,622.156,-2.044,-0.681,0.35,1.433,168.518,0,0.588,60,0,-2.725,-0.681
1370,2021-02-14 06:30:00,741.023,47.89,47.817,0.736,5978,-6.669,36.34,1.957,622.224,-2.54,-0.846,0.35,1.347,166.591,0,0.583,60,0,-3.386,-0.846
1371,2021-02-14 06:45:00,748.363,48.364,47.346,0.744,5979,-6.604,37.19,2.404,622.292,-2.27,-0.756,0.35,1.385,167.419,0,0.585,60,0,-3.026,-0.756
1372,2021-02-14 07:00:00,751.541,48.57,47.141,0.748,5980,-6.669,35.89,1.665,622.36,-1.795,-0.598,0.35,1.33,166.295,0,0.582,60,0,-2.393,-0.598
1373,2021-02-14 07:15:00,750.545,48.505,47.206,0.747,5981,-6.86,39.25,1.456,622.478,1.037,0.346,0.35,1.434,167.616,0,0.588,60,0,1.383,0.346
1374,2021-02-14 07:30:00,745.377,48.171,47.538,0.741,5982,-7.336,38.69,1.391,622.596,10.582,3.528,0.35,1.362,165.251,0,0.584,60,0,14.11,3.528
1375,2021-02-14 07:45:00,736.063,47.569,48.134,0.731,5983,-7.369,40.07,0.66,622.715,26.408,8.802,0.35,1.407,165.94,0,0.586,60,0,35.21,8.802
1376,2021-02-14 08:00:00,722.642,46.702,48.982,0.716,5984,-7.58,41.01,0.277,622.833,46.898,15.632,0.35,1.417,165.594,0,0.587,60,0,62.53,15.632
1377,2021-02-14 08:15:00,705.175,45.573,50.07,0.697,5985,-7.169,39.22,0.565,622.969,74.925,24.975,0.35,1.399,166.281,0,0.586,60,0,99.9,24.975
1378,2021-02-14 08:30:00,683.741,44.188,51.383,0.674,5986,-6.571,38.48,0.988,623.105,82.65,27.55,0.35,1.437,168.378,0,0.588,60,0,110.2,27.55
1379,2021-02-14 08:45:00,658.435,42.552,52.903,0.647,5987,-6.66,38.89,2.233,623.242,88.8,29.6,0.35,1.442,168.251,0,0.588,60,0,118.4,29.6
1380,2021-02-14 09:00:00,629.373,40.674,54.612,0.618,5988,-5.892,37.44,0.912,623.378,115.275,38.425,0.35,1.473,170.64,0,0.59,0,0,153.7,38.425
1381,2021-02-14 09:15:00,596.689,38.562,56.494,0.585,5989,-6.372,38.96,1.21,623.436,186.675,62.225,0.35,1.477,169.533,0,0.59,0,0,248.9,62.225
1382,2021-02-14 09:30:00,560.532,36.225,58.531,0.549,5990,-5.777,36.99,1.122,623.494,238.8,79.6,0.35,1.468,170.843,0,0.59,0,0,318.4,79.6
1383,2021-02-14 09:45:00,521.076,33.675,60.707,0.511,5991,-5.086,35.73,0.773,623.552,301.35,100.45,0.35,1.495,172.997,0,0.591,0,0,401.8,100.45
