,When,Unnamed: 0,T_a,RH,v_a,p_a,SW_direct,LW_in,SW_diffuse
870,2021-02-08 18:30:00,8567,-1.217,19.32,0.3,625.952,-2.754,224.7,-0.918
871,2021-02-08 18:45:00,8568,-1.422,18.77,0.806,626.035,-2.96,218.2,-0.987
872,2021-02-08 19:00:00,8569,-1.454,19.7,0.621,626.117,-3.407,213.7,-1.136
873,2021-02-08 19:15:00,8570,-1.926,19.95,0.085,626.138,-3.232,215.4,-1.078
874,2021-02-08 19:30:00,8571,-1.65,21.6,2.05,626.16,-3.204,210.2,-1.068
875,2021-02-08 19:45:00,8572,-1.66,22.2,1.091,626.181,-3.001,220.1,-1.0
876,2021-02-08 20:00:00,8573,-1.657,22.36,2.232,626.202,-2.678,221.9,-0.893
877,2021-02-08 20:15:00,8574,-1.496,22.75,1.783,626.224,-2.584,233.3,-0.861
878,2021-02-08 20:30:00,8575,-1.574,22.1,1.23,626.246,-2.331,237.4,-0.777
879,2021-02-08 20:45:00,8576,-1.947,23.22,0.19,626.268,-1.948,252.3,-0.65
880,2021-02-08 21:00:00,8577,-2.356,24.92,0.134,626.29,-2.318,242.2,-0.772
881,2021-02-08 21:15:00,8578,-2.199,24.17,0.83,626.263,-2.159,238.0,-0.72
882,2021-02-08 21:30:00,8579,-1.987,23.61,1.768,626.236,-1.81,250.2,-0.603
883,2021-02-08 21:45:00,8580,-2.064,23.2,2.307,626.209,-2.072,245.5,-0.691
884,2021-02-08 22:00:00,8581,-1.916,22.96,1.676,626.182,-2.523,226.3,-0.841
885,2021-02-08 22:15:00,8582,-2.018,22.83,1.729,626.134,-2.011,237.6,-0.67
886,2021-02-08 22:30:00,8583,-2.132,23.44,1.193,626.086,-2.094,238.0,-0.698
887,2021-02-08 22:45:00,8584,-2.818,25.65,1.081,626.037,-2.636,222.6,-0.879
888,2021-02-08 23:00:00,8585,-3.315,25.38,0.393,625.989,-2.95,208.5,-0.983
889,2021-02-08 23:15:00,8586,-2.993,23.67,1.244,625.925,-2.819,209.2,-0.94
890,2021-02-08 23:30:00,8587,-2.841,24.54,2.005,625.862,-2.803,208.9,-0.934
891,2021-02-08 23:45:00,8588,-3.052,26.75,3.485,625.798,-2.218,222.7,-0.739
892,2021-02-09 00:00:00,8589,-3.09,26.97,3.479,625.735,-1.945,232.9,-0.648
893,2021-02-09 00:15:00,8590,-2.995,27.1,3.378,625.693,-1.622,243.6,-0.54
894,2021-02-09 00:30:00,8591,-3.037,27.96,2.639,625.651,-1.488,244.8,-0.496
895,2021-02-09 00:45:00,8592,-2.971,26.5,2.152,625.61,-1.307,252.1,-0.436
896,2021-02-09 01:00:00,8593,-2.854,26.35,1.707,625.568,-1.251,247.3,-0.417
897,2021-02-09 01:15:00,8594,-2.899,28.14,1.143,625.466,-1.324,243.3,-0.442
898,2021-02-09 01:30:00,8595,-3.398,27.61,1.37,625.363,-1.396,237.1,-0.465
899,2021-02-09 01:45:00,8596,-4.12,28.48,0.664,625.261,-2.82,219.0,-0.94
900,2021-02-09 02:00:00,8597,-3.735,28.21,1.066,625.158,-2.783,214.1,-0.928
901,2021-02-09 02:15:00,8598,-3.766,28.27,1.223,625.07,-2.482,210.9,-0.827
902,2021-02-09 02:30:00,8599,-3.942,28.86,0.654,624.982,-2.626,210.3,-0.876
903,2021-02-09 02:45:00,8600,-4.481,28.43,0.602,624.893,-2.577,209.1,-0.859
904,2021-02-09 03:00:00,8601,-4.498,29.63,2.284,624.805,-2.593,206.5,-0.864
905,2021-02-09 03:15:00,8602,-4.601,28.17,3.634,624.728,-2.585,200.2,-0.862
906,2021-02-09 03:30:00,8603,-4.263,28.02,3.67,624.651,-2.677,195.6,-0.892
907,2021-02-09 03:45:00,8604,-4.458,27.9,3.368,624.574,-2.776,193.6,-0.926
908,2021-02-09 04:00:00,8605,-4.502,27.94,3.315,624.497,-2.497,193.9,-0.832
909,2021-02-09 04:15:00,8606,-4.669,28.1,2.105,624.403,-2.746,193.1,-0.916
910,2021-02-09 04:30:00,8607,-5.071,29.04,2.985,624.308,-2.479,193.9,-0.826
911,2021-02-09 04:45:00,8608,-5.126,28.67,1.791,624.214,-2.489,193.6,-0.83
912,2021-02-09 05:00:00,8609,-5.328,28.58,2.784,624.119,-2.386,192.4,-0.795
913,2021-02-09 05:15:00,8610,-5.165,27.7,2.096,624.116,-2.462,195.6,-0.82
914,2021-02-09 05:30:00,8611,-5.304,28.75,2.505,624.112,-1.871,206.7,-0.624
915,2021-02-09 05:45:00,8612,-5.467,28.36,2.265,624.109,-1.214,224.1,-0.405
916,2021-02-09 06:00:00,8613,-5.52,29.27,2.426,624.106,-1.366,226.4,-0.456
917,2021-02-09 06:15:00,8614,-5.866,32.66,1.584,624.135,-1.633,219.1,-0.544
918,2021-02-09 06:30:00,8615,-6.347,31.03,0.708,624.165,-1.196,227.9,-0.399
919,2021-02-09 06:45:00,8616,-6.449,32.88,0.87,624.195,-1.219,226.7,-0.406
920,2021-02-09 07:00:00,8617,-6.231,31.44,1.543,624.225,-1.562,213.0,-0.52
921,2021-02-09 07:15:00,8618,-6.049,32.78,1.0,624.251,-0.41,193.6,-0.136
922,2021-02-09 07:30:00,8619,-6.452,34.0,0.663,624.277,5.109,190.2,1.703
923,2021-02-09 07:45:00,8620,-6.423,31.98,0.631,624.302,16.395,188.8,5.465
924,2021-02-09 08:00:00,8621,-6.5,33.85,0.905,624.328,49.59,187.7,16.53
925,2021-02-09 08:15:00,8622,-6.549,33.14,0.465,624.419,80.4,188.2,26.8
926,2021-02-09 08:30:00,8623,-6.231,33.72,0.291,624.51,69.75,206.3,23.25
927,2021-02-09 08:45:00,8624,-6.237,32.62,0.405,624.602,75.825,216.2,25.275
928,2021-02-09 09:00:00,8625,-5.43,31.15,0.612,624.693,108.825,218.0,36.275
929,2021-02-09 09:15:00,8626,-5.413,31.4,0.758,624.754,178.65,233.2,59.55
930,2021-02-09 09:30:00,8627,-5.158,31.11,0.427,624.816,272.25,218.4,90.75
931,2021-02-09 09:45:00,8628,-4.858,30.14,1.61,624.877,238.05,204.9,79.35
932,2021-02-09 10:00:00,8629,-4.72,29.17,1.268,624.938,180.075,211.0,60.025
933,2021-02-09 10:15:00,8630,-4.02,28.98,1.53,624.898,359.7,208.9,119.9
934,2021-02-09 10:30:00,8631,-3.92,28.67,1.722,624.858,410.7,214.8,136.9
935,2021-02-09 10:45:00,8632,-3.635,28.28,1.807,624.818,501.0,214.8,167.0
936,2021-02-09 11:00:00,8633,-3.694,27.88,1.855,624.777,510.375,203.3,170.125
937,2021-02-09 11:15:00,8634,-2.957,25.4,1.139,624.563,527.1,202.9,175.7
938,2021-02-09 11:30:00,8635,-1.711,23.24,0.946,624.348,541.725,202.5,180.575
939,2021-02-09 11:45:00,8636,-1.347,22.81,1.234,624.133,551.475,205.4,183.825
940,2021-02-09 12:00:00,8637,-0.792,21.52,1.085,623.919,567.825,208.4,189.275
941,2021-02-09 12:15:00,8638,-0.824,22.18,2.825,623.623,570.975,215.1,190.325
942,2021-02-09 12:30:00,8639,-0.693,22.56,3.39,623.327,532.35,232.6,177.45
943,2021-02-09 12:45:00,8640,-0.79,21.75,3.423,623.031,484.575,240.1,161.525
944,2021-02-09 13:00:00,8641,-0.148,20.78,1.757,622.735,402.3,255.7,134.1
945,2021-02-09 13:15:00,8642,-0.512,21.78,2.296,622.578,319.425,264.7,106.475
946,2021-02-09 13:30:00,8643,-0.498,22.37,2.504,622.42,340.65,277.1,113.55
947,2021-02-09 13:45:00,8644,-0.821,22.04,2.798,622.263,446.7,273.4,148.9
948,2021-02-09 14:00:00,8645,-0.839,20.51,2.887,622.106,355.425,258.0,118.475
949,2021-02-09 14:15:00,8646,-0.532,20.21,3.092,621.965,438.675,243.9,146.225
950,2021-02-09 14:30:00,8647,0.076,19.86,3.945,621.825,438.75,251.8,146.25
951,2021-02-09 14:45:00,8648,0.231,20.05,2.856,621.684,428.55,253.9,142.85
952,2021-02-09 15:00:00,8649,0.494,20.62,2.393,621.543,318.15,255.1,106.05
953,2021-02-09 15:15:00,8650,0.004,20.78,2.294,621.451,196.125,270.7,65.375
954,2021-02-09 15:30:00,8651,0.042,20.74,2.997,621.358,194.925,285.0,64.975
955,2021-02-09 15:45:00,8652,-0.186,21.19,4.051,621.265,268.875,267.4,89.625
956,2021-02-09 16:00:00,8653,-0.083,20.93,2.628,621.172,112.8,268.1,37.6
957,2021-02-09 16:15:00,8654,-0.555,24.62,1.919,621.17,96.675,286.8,32.225
958,2021-02-09 16:30:00,8655,-0.525,23.37,2.076,621.168,204.3,282.3,68.1
959,2021-02-09 16:45:00,8656,-0.407,22.97,1.153,621.166,199.725,246.5,66.575
960,2021-02-09 17:00:00,8657,-0.369,24.48,2.641,621.164,157.275,253.1,52.425
961,2021-02-09 17:15:00,8658,-0.693,26.42,3.975,621.156,32.34,250.0,10.78
962,2021-02-09 17:30:00,8659,-0.831,27.46,3.196,621.148,15.015,270.2,5.005
963,2021-02-09 17:45:00,8660,-0.953,29.13,2.98,621.14,7.935,284.1,2.645
964,2021-02-09 18:00:00,8661,-1.07,30.2,2.88,621.132,1.135,286.6,0.378
965,2021-02-09 18:15:00,8662,-1.152,30.58,1.885,621.346,-0.884,294.6,-0.294
966,2021-02-09 18:30:00,8663,-1.302,33.57,3.079,621.56,-1.316,293.8,-0.438
967,2021-02-09 18:45:00,8664,-1.85,39.31,3.354,621.774,-1.75,277.3,-0.583
968,2021-02-09 19:00:00,8665,-2.876,55.82,2.211,621.988,-1.198,288.5,-0.399
969,2021-02-09 19:15:00,8666,-3.512,53.45,2.391,622.025,-1.232,289.6,-0.411
970,2021-02-09 19:30:00,8667,-3.103,54.24,1.485,622.061,-1.579,276.1,-0.526
971,2021-02-09 19:45:00,8668,-3.34,49.94,1.628,622.098,-1.28,282.2,-0.426
972,2021-02-09 20:00:00,8669,-3.092,48.95,1.277,622.134,-1.095,290.8,-0.365
973,2021-02-09 20:15:00,8670,-2.953,48.27,1.46,622.204,-1.22,285.3,-0.406
974,2021-02-09 20:30:00,8671,-3.081,48.23,1.767,622.274,-1.382,275.1,-0.46
975,2021-02-09 20:45:00,8672,-3.206,57.32,1.916,622.345,-1.394,275.3,-0.464
976,2021-02-09 21:00:00,8673,-4.438,78.07,1.224,622.415,-1.223,281.1,-0.408
977,2021-02-09 21:15:00,8674,-5.026,77.38,1.471,622.464,-1.778,255.7,-0.593
978,2021-02-09 21:30:00,8675,-4.868,75.11,1.666,622.513,-2.591,224.3,-0.864
979,2021-02-09 21:45:00,8676,-5.099,78.94,2.774,622.562,-1.942,231.1,-0.647
980,2021-02-09 22:00:00,8677,-5.24,74.67,2.139,622.612,-1.552,252.7,-0.517
981,2021-02-09 22:15:00,8678,-5.095,73.68,2.405,622.561,-1.363,259.5,-0.454
982,2021-02-09 22:30:00,8679,-4.865,66.45,1.853,622.51,-1.899,242.9,-0.633
983,2021-02-09 22:45:00,8680,-4.644,64.9,0.954,622.459,-1.361,254.0,-0.454
984,2021-02-09 23:00:00,8681,-4.787,73.6,0.806,622.409,-0.861,271.6,-0.287
985,2021-02-09 23:15:00,8682,-5.364,78.33,1.096,622.416,-0.842,281.2,-0.28
986,2021-02-09 23:30:00,8683,-5.632,81.0,0.755,622.424,-0.8,287.6,-0.266
987,2021-02-09 23:45:00,8684,-5.764,82.9,1.256,622.431,-0.78,286.8,-0.26
988,2021-02-10 00:00:00,8685,-6.15,87.6,1.521,622.439,-0.839,283.4,-0.28
989,2021-02-10 00:15:00,8686,-6.075,85.3,0.691,622.389,-0.763,289.6,-0.254
990,2021-02-10 00:30:00,8687,-6.155,90.4,2.171,622.339,-1.406,264.7,-0.468
991,2021-02-10 00:45:00,8688,-6.64,92.2,1.526,622.289,-1.921,238.5,-0.64
992,2021-02-10 01:00:00,8689,-6.592,92.1,0.222,622.239,-1.788,244.6,-0.596
993,2021-02-10 01:15:00,8690,-6.59,94.2,0.977,622.26,-1.713,253.2,-0.571
994,2021-02-10 01:30:00,8691,-6.71,95.1,1.441,622.281,-1.528,260.4,-0.509
995,2021-02-10 01:45:00,8692,-6.739,93.9,0.613,622.302,-1.172,269.7,-0.39
996,2021-02-10 02:00:00,8693,-6.609,94.4,0.519,622.323,-0.908,277.7,-0.303
997,2021-02-10 02:15:00,8694,-6.749,94.6,1.207,622.262,-0.596,292.4,-0.198
998,2021-02-10 02:30:00,8695,-6.779,93.5,0.728,622.201,-0.541,301.9,-0.18
999,2021-02-10 02:45:00,8696,-6.73,92.2,0.856,622.141,-0.934,303.0,-0.311
1000,2021-02-10 03:00:00,8697,-6.769,94.3,1.182,622.08,-0.795,301.7,-0.265
1001,2021-02-10 03:15:00,8698,-6.846,95.0,1.298,622.042,-0.779,301.3,-0.26
1002,2021-02-10 03:30:00,8699,-6.873,94.4,1.072,622.004,-0.772,299.0,-0.257
1003,2021-02-10 03:45:00,8700,-6.916,94.2,1.29,621.966,-0.8,295.4,-0.266
1004,2021-02-10 04:00:00,8701,-6.959,93.6,0.873,621.928,-0.929,291.9,-0.31
1005,2021-02-10 04:15:00,8702,-7.074,93.9,0.928,621.938,-0.834,287.3,-0.278
1006,2021-02-10 04:30:00,8703,-7.061,93.4,0.269,621.947,-1.12,280.8,-0.373
1007,2021-02-10 04:45:00,8704,-6.935,93.7,0.7,621.957,-1.33,279.0,-0.444
1008,2021-02-10 05:00:00,8705,-6.946,94.1,0.582,621.967,-1.975,274.6,-0.658
1009,2021-02-10 05:15:00,8706,-6.955,93.5,0.397,622.059,-2.746,268.7,-0.915
1010,2021-02-10 05:30:00,8707,-7.114,93.5,0.671,622.151,-2.81,262.3,-0.936
1011,2021-02-10 05:45:00,8708,-7.499,93.0,0.39,622.243,-2.626,257.5,-0.876
1012,2021-02-10 06:00:00,8709,-7.744,92.3,0.6,622.335,-3.021,252.7,-1.007
1013,2021-02-10 06:15:00,8710,-8.32,85.5,1.052,622.4,-2.77,240.2,-0.924
1014,2021-02-10 06:30:00,8711,-8.61,90.5,1.175,622.464,-2.411,236.4,-0.804
1015,2021-02-10 06:45:00,8712,-8.42,91.4,0.37,622.529,-2.496,253.9,-0.832
1016,2021-02-10 07:00:00,8713,-8.21,91.1,1.658,622.594,-2.298,264.4,-0.766
1017,2021-02-10 07:15:00,8714,-8.16,90.9,0.635,622.716,0.293,255.6,0.098
1018,2021-02-10 07:30:00,8715,-8.31,86.2,1.055,622.837,7.432,238.2,2.478
1019,2021-02-10 07:45:00,8716,-8.49,90.6,0.562,622.959,15.893,219.9,5.298
1020,2021-02-10 08:00:00,8717,-8.32,71.55,1.338,623.081,24.15,212.1,8.05
1021,2021-02-10 08:15:00,8718,-8.01,71.61,2.453,623.288,62.4,214.5,20.8
1022,2021-02-10 08:30:00,8719,-7.788,67.43,2.597,623.495,67.125,217.8,22.375
1023,2021-02-10 08:45:00,8720,-7.754,68.22,2.915,623.703,79.425,228.5,26.475
1024,2021-02-10 09:00:00,8721,-7.682,61.48,2.449,623.91,166.35,225.0,55.45
1025,2021-02-10 09:15:00,8722,-7.318,60.93,2.236,623.992,179.175,218.5,59.725
1026,2021-02-10 09:30:00,8723,-6.656,86.2,1.707,624.073,147.3,217.6,49.1
1027,2021-02-10 09:45:00,8724,-6.954,93.5,2.101,624.155,160.65,216.1,53.55
1028,2021-02-10 10:00:00,8725,-7.296,92.0,2.116,624.237,317.625,214.8,105.875
1029,2021-02-10 10:15:00,8726,-6.828,83.4,1.814,624.299,439.8,216.5,146.6
1030,2021-02-10 10:30:00,8727,-5.877,85.7,1.253,624.361,477.0,220.5,159.0
1031,2021-02-10 10:45:00,8728,-6.272,81.8,2.236,624.422,521.4,223.6,173.8
1032,2021-02-10 11:00:00,8729,-6.554,78.24,2.936,624.484,532.875,221.9,177.625
1033,2021-02-10 11:15:00,8730,-5.868,73.9,2.225,624.392,546.9,219.0,182.3
1034,2021-02-10 11:30:00,8731,-5.134,71.36,2.339,624.3,565.425,218.5,188.475
1035,2021-02-10 11:45:00,8732,-5.277,70.66,2.799,624.209,591.525,219.6,197.175
1036,2021-02-10 12:00:00,8733,-4.888,64.91,2.616,624.117,609.0,222.3,203.0
1037,2021-02-10 12:15:00,8734,-4.365,63.79,2.118,624.023,531.15,223.7,177.05
1038,2021-02-10 12:30:00,8735,-4.17,58.33,4.35,623.929,422.25,226.5,140.75
1039,2021-02-10 12:45:00,8736,-3.913,59.06,4.263,623.836,596.25,230.3,198.75
1040,2021-02-10 13:00:00,8737,-3.648,55.62,4.403,623.742,624.0,226.2,208.0
1041,2021-02-10 13:15:00,8738,-3.073,49.71,3.135,623.634,616.5,223.1,205.5
1042,2021-02-10 13:30:00,8739,-3.323,49.45,3.832,623.526,558.975,224.1,186.325
1043,2021-02-10 13:45:00,8740,-3.123,50.67,3.371,623.418,547.65,222.4,182.55
1044,2021-02-10 14:00:00,8741,-2.747,62.09,3.218,623.31,464.25,220.5,154.75
1045,2021-02-10 14:15:00,8742,-4.246,70.4,4.467,623.308,316.425,219.2,105.475
1046,2021-02-10 14:30:00,8743,-5.222,83.9,3.917,623.307,533.1,220.6,177.7
1047,2021-02-10 14:45:00,8744,-6.016,88.8,4.088,623.305,488.325,218.8,162.775
1048,2021-02-10 15:00:00,8745,-6.025,88.7,3.845,623.303,472.125,218.7,157.375
1049,2021-02-10 15:15:00,8746,-5.57,88.2,3.762,623.298,441.9,221.5,147.3
1050,2021-02-10 15:30:00,8747,-5.481,77.56,3.824,623.293,406.725,221.0,135.575
1051,2021-02-10 15:45:00,8748,-4.956,71.33,2.579,623.288,365.625,219.8,121.875
1052,2021-02-10 16:00:00,8749,-4.483,78.75,1.376,623.283,321.3,220.5,107.1
1053,2021-02-10 16:15:00,8750,-4.019,73.32,1.069,623.265,272.7,218.9,90.9
1054,2021-02-10 16:30:00,8751,-3.88,61.39,0.959,623.246,132.375,217.7,44.125
1055,2021-02-10 16:45:00,8752,-3.601,56.94,3.075,623.228,30.495,216.1,10.165
1056,2021-02-10 17:00:00,8753,-3.912,55.19,3.907,623.21,27.255,215.9,9.085
1057,2021-02-10 17:15:00,8754,-4.306,51.67,3.973,623.194,21.21,216.4,7.07
1058,2021-02-10 17:30:00,8755,-4.458,53.65,4.785,623.178,16.365,218.0,5.455
1059,2021-02-10 17:45:00,8756,-4.438,52.77,5.874,623.163,8.392,216.4,2.798
1060,2021-02-10 18:00:00,8757,-4.494,56.02,4.411,623.147,1.667,213.6,0.556
1061,2021-02-10 18:15:00,8758,-4.979,53.73,6.764,623.292,-2.348,215.8,-0.782
1062,2021-02-10 18:30:00,8759,-5.337,50.76,7.474,623.437,-2.597,231.5,-0.866
1063,2021-02-10 18:45:00,8760,-5.204,50.81,6.5,623.583,-2.218,235.0,-0.739
1064,2021-02-10 19:00:00,8761,-5.1,49.21,4.69,623.728,-3.059,222.4,-1.02
1065,2021-02-10 19:15:00,8762,-5.112,48.52,3.515,623.802,-3.334,215.2,-1.111
1066,2021-02-10 19:30:00,8763,-5.187,47.65,3.521,623.877,-2.947,212.4,-0.982
1067,2021-02-10 19:45:00,8764,-5.123,47.65,3.872,623.951,-3.161,211.8,-1.054
1068,2021-02-10 20:00:00,8765,-4.929,46.51,4.081,624.025,-2.848,211.5,-0.949
1069,2021-02-10 20:15:00,8766,-4.877,47.24,3.961,624.113,-2.746,211.0,-0.916
1070,2021-02-10 20:30:00,8767,-4.842,47.57,3.559,624.2,-2.595,210.5,-0.865
1071,2021-02-10 20:45:00,8768,-5.112,47.9,4.022,624.288,-2.593,210.8,-0.864
1072,2021-02-10 21:00:00,8769,-5.203,49.59,3.311,624.375,-2.408,215.3,-0.803
1073,2021-02-10 21:15:00,8770,-5.3,47.27,3.538,624.314,-2.375,217.3,-0.792
1074,2021-02-10 21:30:00,8771,-5.293,48.73,2.974,624.253,-2.766,207.7,-0.922
1075,2021-02-10 21:45:00,8772,-5.381,47.89,3.976,624.192,-2.708,207.4,-0.902
1076,2021-02-10 22:00:00,8773,-5.785,46.15,4.819,624.132,-2.843,208.5,-0.948
1077,2021-02-10 22:15:00,8774,-6.056,47.82,4.294,624.121,-2.487,205.7,-0.829
1078,2021-02-10 22:30:00,8775,-6.082,47.25,3.808,624.11,-2.512,204.1,-0.838
1079,2021-02-10 22:45:00,8776,-6.018,47.34,3.591,624.099,-2.517,202.8,-0.839
1080,2021-02-10 23:00:00,8777,-5.764,47.44,3.863,624.088,-2.54,202.1,-0.846
1081,2021-02-10 23:15:00,8778,-5.589,48.51,4.185,624.091,-2.356,201.7,-0.785
1082,2021-02-10 23:30:00,8779,-5.607,50.58,2.715,624.094,-2.392,201.0,-0.798
1083,2021-02-10 23:45:00,8780,-5.372,52.51,1.412,624.097,-2.365,200.4,-0.788
1084,2021-02-11 00:00:00,8781,-5.456,53.64,1.021,624.1,-2.565,199.8,-0.855
1085,2021-02-11 00:15:00,8782,-5.688,54.4,0.443,624.031,-2.512,200.0,-0.837
1086,2021-02-11 00:30:00,8783,-5.748,53.99,1.91,623.962,-2.297,199.6,-0.766
1087,2021-02-11 00:45:00,8784,-6.007,53.48,2.6,623.893,-2.313,199.7,-0.771
1088,2021-02-11 01:00:00,8785,-6.315,53.17,3.413,623.824,-2.144,198.8,-0.714
1089,2021-02-11 01:15:00,8786,-6.51,54.04,3.362,623.746,-2.457,197.8,-0.819
1090,2021-02-11 01:30:00,8787,-6.24,51.36,3.058,623.669,-2.406,197.4,-0.802
1091,2021-02-11 01:45:00,8788,-5.995,50.73,2.492,623.592,-2.437,196.9,-0.812
1092,2021-02-11 02:00:00,8789,-6.011,50.26,1.878,623.514,-2.28,196.7,-0.76
1093,2021-02-11 02:15:00,8790,-6.102,49.89,1.423,623.43,-2.072,201.0,-0.691
1094,2021-02-11 02:30:00,8791,-6.729,54.8,1.657,623.345,-1.678,207.1,-0.559
1095,2021-02-11 02:45:00,8792,-6.656,49.67,2.184,623.261,-1.912,204.3,-0.637
1096,2021-02-11 03:00:00,8793,-6.856,52.76,2.703,623.176,-2.076,201.5,-0.692
1097,2021-02-11 03:15:00,8794,-7.077,52.35,2.595,623.105,-2.075,204.7,-0.692
1098,2021-02-11 03:30:00,8795,-7.21,49.32,2.94,623.034,-2.133,199.7,-0.711
1099,2021-02-11 03:45:00,8796,-7.415,49.93,2.452,622.963,-1.988,199.6,-0.663
1100,2021-02-11 04:00:00,8797,-7.33,49.05,2.695,622.892,-1.868,197.4,-0.622
1101,2021-02-11 04:15:00,8798,-7.26,47.17,2.688,622.892,-2.062,198.1,-0.688
1102,2021-02-11 04:30:00,8799,-7.402,49.22,3.239,622.892,-2.183,198.5,-0.728
1103,2021-02-11 04:45:00,8800,-7.494,46.25,2.723,622.892,-2.174,196.8,-0.725
1104,2021-02-11 05:00:00,8801,-7.547,44.69,3.042,622.892,-1.954,197.8,-0.651
1105,2021-02-11 05:15:00,8802,-7.631,48.87,3.68,622.894,-1.994,199.8,-0.665
1106,2021-02-11 05:30:00,8803,-7.983,47.4,3.436,622.896,-2.057,192.6,-0.686
1107,2021-02-11 05:45:00,8804,-7.833,45.31,2.666,622.898,-2.112,190.6,-0.704
1108,2021-02-11 06:00:00,8805,-7.852,45.59,3.002,622.9,-2.083,189.9,-0.694
1109,2021-02-11 06:15:00,8806,-7.983,47.14,2.626,622.932,-2.114,189.5,-0.704
1110,2021-02-11 06:30:00,8807,-8.11,46.12,3.038,622.964,-2.156,188.9,-0.719
1111,2021-02-11 06:45:00,8808,-8.24,48.08,3.228,622.996,-2.156,188.1,-0.719
1112,2021-02-11 07:00:00,8809,-8.44,47.66,4.048,623.028,-1.915,187.8,-0.638
1113,2021-02-11 07:15:00,8810,-8.63,47.58,3.683,623.106,0.652,187.7,0.218
1114,2021-02-11 07:30:00,8811,-8.78,46.7,4.181,623.183,7.23,187.7,2.41
1115,2021-02-11 07:45:00,8812,-8.62,45.86,3.544,623.261,30.338,187.9,10.112
1116,2021-02-11 08:00:00,8813,-8.45,45.33,3.46,623.338,83.625,187.2,27.875
1117,2021-02-11 08:15:00,8814,-8.51,48.49,3.593,623.355,117.075,186.3,39.025
1118,2021-02-11 08:30:00,8815,-8.26,46.47,3.844,623.372,150.0,185.6,50.0
1119,2021-02-11 08:45:00,8816,-7.587,52.27,1.897,623.389,186.675,184.4,62.225
1120,2021-02-11 09:00:00,8817,-7.0,51.66,1.292,623.405,225.0,185.9,75.0
1121,2021-02-11 09:15:00,8818,-6.754,50.44,1.21,623.439,263.4,187.4,87.8
1122,2021-02-11 09:30:00,8819,-6.617,50.25,1.51,623.473,302.325,188.4,100.775
1123,2021-02-11 09:45:00,8820,-6.435,49.39,1.087,623.507,339.9,189.8,113.3
1124,2021-02-11 10:00:00,8821,-5.984,49.03,1.228,623.54,377.775,191.3,125.925
1125,2021-02-11 10:15:00,8822,-5.486,47.04,1.423,623.502,411.375,193.8,137.125
1126,2021-02-11 10:30:00,8823,-5.426,46.16,1.823,623.463,442.95,196.1,147.65
1127,2021-02-11 10:45:00,8824,-5.229,47.13,2.177,623.424,471.825,196.9,157.275
1128,2021-02-11 11:00:00,8825,-4.916,45.74,1.659,623.385,498.6,199.0,166.2
1129,2021-02-11 11:15:00,8826,-4.891,46.68,2.023,623.274,521.175,201.6,173.725
1130,2021-02-11 11:30:00,8827,-4.667,44.89,1.99,623.164,541.725,203.5,180.575
1131,2021-02-11 11:45:00,8828,-4.175,43.71,2.139,623.053,559.875,204.6,186.625
1132,2021-02-11 12:00:00,8829,-4.078,43.04,2.613,622.942,571.95,206.1,190.65
1133,2021-02-11 12:15:00,8830,-3.77,42.3,2.512,622.786,582.9,207.0,194.3
1134,2021-02-11 12:30:00,8831,-3.556,40.28,2.572,622.629,589.425,207.7,196.475
1135,2021-02-11 12:45:00,8832,-3.055,40.25,2.709,622.472,591.075,209.0,197.025
1136,2021-02-11 13:00:00,8833,-3.024,39.22,2.835,622.316,591.075,209.6,197.025
1137,2021-02-11 13:15:00,8834,-2.41,36.51,2.317,622.126,588.225,210.1,196.075
1138,2021-02-11 13:30:00,8835,-1.96,34.89,2.485,621.936,579.975,210.9,193.325
1139,2021-02-11 13:45:00,8836,-2.082,32.65,3.073,621.745,568.725,210.9,189.575
1140,2021-02-11 14:00:00,8837,-1.635,29.73,2.673,621.555,554.25,211.4,184.75
1141,2021-02-11 14:15:00,8838,-1.504,24.8,3.026,621.383,534.525,211.8,178.175
1142,2021-02-11 14:30:00,8839,-1.091,24.59,3.872,621.21,513.3,213.0,171.1
1143,2021-02-11 14:45:00,8840,-1.057,22.69,3.433,621.037,488.4,214.0,162.8
1144,2021-02-11 15:00:00,8841,-0.741,22.81,3.242,620.864,461.55,213.4,153.85
1145,2021-02-11 15:15:00,8842,-0.737,22.28,3.439,620.807,431.7,212.8,143.9
1146,2021-02-11 15:30:00,8843,-0.462,20.04,3.358,620.75,398.025,212.6,132.675
1147,2021-02-11 15:45:00,8844,0.002,20.79,2.159,620.692,362.775,212.2,120.925
1148,2021-02-11 16:00:00,8845,-0.773,21.2,3.896,620.635,325.5,210.6,108.5
1149,2021-02-11 16:15:00,8846,-0.669,21.32,5.09,620.622,287.625,209.4,95.875
1150,2021-02-11 16:30:00,8847,-0.673,21.55,4.162,620.61,248.325,208.5,82.775
1151,2021-02-11 16:45:00,8848,-0.765,20.7,3.942,620.597,207.825,207.8,69.275
1152,2021-02-11 17:00:00,8849,-0.911,20.98,4.702,620.584,167.625,207.7,55.875
1153,2021-02-11 17:15:00,8850,-1.118,20.15,3.846,620.631,80.25,208.1,26.75
1154,2021-02-11 17:30:00,8851,-1.144,20.12,3.331,620.677,11.933,207.5,3.978
1155,2021-02-11 17:45:00,8852,-1.236,18.97,3.881,620.723,7.208,206.5,2.402
1156,2021-02-11 18:00:00,8853,-1.242,18.54,2.457,620.77,2.2,205.8,0.734
