,When,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing_type,LW_in
2784,2019-02-28 17:00:00,7.188,68.057,0.797,48.171,31.874,0.0,910.316,T_aRHv_ap_aSW_directSW_diffuseLW_in,244.634
2785,2019-02-28 17:15:00,6.78,69.223,0.771,36.17,24.128,0.0,910.295,T_aRHv_ap_aSW_directSW_diffuseLW_in,243.611
2786,2019-02-28 17:30:00,6.372,70.39,0.745,24.17,16.382,0.0,910.273,T_aRHv_ap_aSW_directSW_diffuseLW_in,242.589
2787,2019-02-28 17:45:00,5.964,71.557,0.718,12.17,8.636,0.0,910.251,T_aRHv_ap_aSW_directSW_diffuseLW_in,241.567
2788,2019-02-28 18:00:00,5.556,72.724,0.692,0.169,0.89,0.0,910.229,T_aRHv_ap_aSW_directSW_diffuseLW_in,240.544
2789,2019-02-28 18:15:00,5.325,73.113,0.686,0.127,0.668,0.0,910.264,T_aRHv_ap_aSW_directSW_diffuseLW_in,242.43
2790,2019-02-28 18:30:00,5.093,73.503,0.68,0.084,0.445,0.0,910.299,T_aRHv_ap_aSW_directSW_diffuseLW_in,244.317
2791,2019-02-28 18:45:00,4.861,73.893,0.675,0.042,0.223,0.0,910.335,T_aRHv_ap_aSW_directSW_diffuseLW_in,246.204
2792,2019-02-28 19:00:00,4.629,74.282,0.669,0.0,0.0,0.0,910.37,T_aRHv_ap_aSW_directSW_diffuseLW_in,248.09
2793,2019-02-28 19:15:00,4.43,75.051,0.689,0.0,0.0,0.0,910.399,T_aRHv_ap_aSW_directSW_diffuseLW_in,248.787
2794,2019-02-28 19:30:00,4.231,75.819,0.709,0.0,0.0,0.0,910.428,T_aRHv_ap_aSW_directSW_diffuseLW_in,249.484
2795,2019-02-28 19:45:00,4.032,76.588,0.729,0.0,0.0,0.0,910.457,T_aRHv_ap_aSW_directSW_diffuseLW_in,250.182
2796,2019-02-28 20:00:00,3.833,77.356,0.749,0.0,0.0,0.0,910.486,T_aRHv_ap_aSW_directSW_diffuseLW_in,250.879
2797,2019-02-28 20:15:00,3.787,77.995,0.769,0.0,0.0,0.0,910.497,T_aRHv_ap_aSW_directSW_diffuseLW_in,255.54
2798,2019-02-28 20:30:00,3.742,78.633,0.789,0.0,0.0,0.0,910.508,T_aRHv_ap_aSW_directSW_diffuseLW_in,260.201
2799,2019-02-28 20:45:00,3.697,79.272,0.81,0.0,0.0,0.0,910.519,T_aRHv_ap_aSW_directSW_diffuseLW_in,264.862
2800,2019-02-28 21:00:00,3.652,79.91,0.83,0.0,0.0,0.0,910.53,T_aRHv_ap_aSW_directSW_diffuseLW_in,269.523
2801,2019-02-28 21:15:00,3.593,80.809,0.811,0.0,0.0,0.0,910.545,T_aRHv_ap_aSW_directSW_diffuseLW_in,266.676
2802,2019-02-28 21:30:00,3.534,81.707,0.791,0.0,0.0,0.0,910.56,T_aRHv_ap_aSW_directSW_diffuseLW_in,263.83
2803,2019-02-28 21:45:00,3.475,82.605,0.772,0.0,0.0,0.0,910.575,T_aRHv_ap_aSW_directSW_diffuseLW_in,260.983
2804,2019-02-28 22:00:00,3.416,83.504,0.753,0.0,0.0,0.0,910.59,T_aRHv_ap_aSW_directSW_diffuseLW_in,258.136
2805,2019-02-28 22:15:00,3.501,83.467,0.746,0.0,0.0,0.0,910.531,T_aRHv_ap_aSW_directSW_diffuseLW_in,267.54
2806,2019-02-28 22:30:00,3.586,83.43,0.739,0.0,0.0,0.0,910.472,T_aRHv_ap_aSW_directSW_diffuseLW_in,276.944
2807,2019-02-28 22:45:00,3.671,83.393,0.732,0.0,0.0,0.0,910.414,T_aRHv_ap_aSW_directSW_diffuseLW_in,286.348
2808,2019-02-28 23:00:00,3.756,83.356,0.725,0.0,0.0,0.0,910.355,T_aRHv_ap_aSW_directSW_diffuseLW_in,295.752
2809,2019-02-28 23:15:00,3.78,83.464,0.739,0.0,0.0,0.0,910.261,T_aRHv_ap_aSW_directSW_diffuseLW_in,294.85
2810,2019-02-28 23:30:00,3.804,83.572,0.752,0.0,0.0,0.0,910.167,T_aRHv_ap_aSW_directSW_diffuseLW_in,293.947
2811,2019-02-28 23:45:00,3.827,83.68,0.766,0.0,0.0,0.0,910.073,T_aRHv_ap_aSW_directSW_diffuseLW_in,293.044
2812,2019-03-01 00:00:00,3.851,83.788,0.779,0.0,0.0,0.0,909.979,T_aRHv_ap_aSW_directSW_diffuseLW_in,292.142
2813,2019-03-01 00:15:00,3.781,84.156,0.776,0.0,0.0,0.0,909.758,T_aRHv_ap_aSW_directSW_diffuseLW_in,291.794
2814,2019-03-01 00:30:00,3.711,84.524,0.774,0.0,0.0,0.0,909.538,T_aRHv_ap_aSW_directSW_diffuseLW_in,291.446
2815,2019-03-01 00:45:00,3.641,84.892,0.771,0.0,0.0,0.0,909.317,T_aRHv_ap_aSW_directSW_diffuseLW_in,291.098
2816,2019-03-01 01:00:00,3.571,85.26,0.768,0.0,0.0,0.0,909.096,T_aRHv_ap_aSW_directSW_diffuseLW_in,290.75
2817,2019-03-01 01:15:00,3.506,85.458,0.783,0.0,0.0,0.0,909.016,T_aRHv_ap_aSW_directSW_diffuseLW_in,291.689
2818,2019-03-01 01:30:00,3.442,85.657,0.798,0.0,0.0,0.0,908.937,T_aRHv_ap_aSW_directSW_diffuseLW_in,292.628
2819,2019-03-01 01:45:00,3.377,85.855,0.813,0.0,0.0,0.0,908.857,T_aRHv_ap_aSW_directSW_diffuseLW_in,293.566
2820,2019-03-01 02:00:00,3.312,86.054,0.828,0.0,0.0,0.0,908.778,T_aRHv_ap_aSW_directSW_diffuseLW_in,294.505
2821,2019-03-01 02:15:00,3.273,86.069,0.82,0.0,0.0,0.0,908.535,T_aRHv_ap_aSW_directSW_diffuseLW_in,293.614
2822,2019-03-01 02:30:00,3.235,86.085,0.812,0.0,0.0,0.0,908.291,T_aRHv_ap_aSW_directSW_diffuseLW_in,292.723
2823,2019-03-01 02:45:00,3.196,86.101,0.803,0.0,0.0,0.0,908.048,T_aRHv_ap_aSW_directSW_diffuseLW_in,291.832
2824,2019-03-01 03:00:00,3.157,86.116,0.795,0.0,0.0,0.0,907.805,T_aRHv_ap_aSW_directSW_diffuseLW_in,290.941
2825,2019-03-01 03:15:00,3.237,86.17,0.798,0.0,0.0,0.0,907.679,T_aRHv_ap_aSW_directSW_diffuseLW_in,294.13
2826,2019-03-01 03:30:00,3.317,86.223,0.802,0.0,0.0,0.0,907.553,T_aRHv_ap_aSW_directSW_diffuseLW_in,297.319
2827,2019-03-01 03:45:00,3.397,86.276,0.805,0.0,0.0,0.0,907.427,T_aRHv_ap_aSW_directSW_diffuseLW_in,300.509
2828,2019-03-01 04:00:00,3.477,86.329,0.808,0.0,0.0,0.0,907.301,T_aRHv_ap_aSW_directSW_diffuseLW_in,303.698
2829,2019-03-01 04:15:00,3.454,86.316,0.824,0.0,0.0,0.0,907.241,T_aRHv_ap_aSW_directSW_diffuseLW_in,300.544
2830,2019-03-01 04:30:00,3.432,86.303,0.839,0.0,0.0,0.0,907.181,T_aRHv_ap_aSW_directSW_diffuseLW_in,297.39
2831,2019-03-01 04:45:00,3.41,86.29,0.855,0.0,0.0,0.0,907.122,T_aRHv_ap_aSW_directSW_diffuseLW_in,294.236
2832,2019-03-01 05:00:00,3.388,86.277,0.87,0.0,0.0,0.0,907.062,T_aRHv_ap_aSW_directSW_diffuseLW_in,291.082
2833,2019-03-01 05:15:00,3.383,86.428,0.865,0.0,0.0,0.0,906.881,T_aRHv_ap_aSW_directSW_diffuseLW_in,295.764
2834,2019-03-01 05:30:00,3.378,86.579,0.859,0.0,0.0,0.0,906.701,T_aRHv_ap_aSW_directSW_diffuseLW_in,300.446
2835,2019-03-01 05:45:00,3.372,86.73,0.854,0.0,0.0,0.0,906.52,T_aRHv_ap_aSW_directSW_diffuseLW_in,305.128
2836,2019-03-01 06:00:00,3.367,86.881,0.849,0.0,0.0,0.0,906.339,T_aRHv_ap_aSW_directSW_diffuseLW_in,309.81
2837,2019-03-01 06:15:00,3.401,86.871,0.86,0.002,1.935,0.0,906.221,T_aRHv_ap_aSW_directSW_diffuseLW_in,310.006
2838,2019-03-01 06:30:00,3.435,86.861,0.871,0.004,3.87,0.0,906.102,T_aRHv_ap_aSW_directSW_diffuseLW_in,310.203
2839,2019-03-01 06:45:00,3.468,86.85,0.882,0.006,5.805,0.0,905.984,T_aRHv_ap_aSW_directSW_diffuseLW_in,310.4
2840,2019-03-01 07:00:00,3.502,86.84,0.894,0.008,7.74,0.0,905.866,T_aRHv_ap_aSW_directSW_diffuseLW_in,310.596
2841,2019-03-01 07:15:00,3.466,87.109,0.896,0.23,20.901,0.0,905.902,T_aRHv_ap_aSW_directSW_diffuseLW_in,309.927
2842,2019-03-01 07:30:00,3.43,87.379,0.899,0.453,34.062,0.0,905.937,T_aRHv_ap_aSW_directSW_diffuseLW_in,309.258
2843,2019-03-01 07:45:00,3.393,87.648,0.902,0.676,47.223,0.0,905.973,T_aRHv_ap_aSW_directSW_diffuseLW_in,308.588
2844,2019-03-01 08:00:00,3.357,87.917,0.905,0.898,60.384,0.0,906.009,T_aRHv_ap_aSW_directSW_diffuseLW_in,307.919
2845,2019-03-01 08:15:00,3.33,88.126,0.909,7.421,75.53,0.0,906.037,T_aRHv_ap_aSW_directSW_diffuseLW_in,305.003
2846,2019-03-01 08:30:00,3.302,88.334,0.913,13.944,90.675,0.0,906.065,T_aRHv_ap_aSW_directSW_diffuseLW_in,302.088
2847,2019-03-01 08:45:00,3.274,88.543,0.917,20.467,105.82,0.0,906.093,T_aRHv_ap_aSW_directSW_diffuseLW_in,299.172
2848,2019-03-01 09:00:00,3.247,88.752,0.92,26.99,120.966,0.0,906.122,T_aRHv_ap_aSW_directSW_diffuseLW_in,296.256
2849,2019-03-01 09:15:00,3.149,88.706,0.89,23.807,107.23,0.0,906.124,T_aRHv_ap_aSW_directSW_diffuseLW_in,300.215
2850,2019-03-01 09:30:00,3.051,88.661,0.859,20.624,93.494,0.0,906.127,T_aRHv_ap_aSW_directSW_diffuseLW_in,304.175
2851,2019-03-01 09:45:00,2.953,88.615,0.829,17.441,79.757,0.0,906.13,T_aRHv_ap_aSW_directSW_diffuseLW_in,308.134
2852,2019-03-01 10:00:00,2.855,88.569,0.798,14.258,66.021,0.0,906.133,T_aRHv_ap_aSW_directSW_diffuseLW_in,312.094
2853,2019-03-01 10:15:00,2.839,88.622,0.871,19.447,75.694,0.0,906.13,T_aRHv_ap_aSW_directSW_diffuseLW_in,311.198
2854,2019-03-01 10:30:00,2.823,88.676,0.943,24.636,85.366,0.0,906.127,T_aRHv_ap_aSW_directSW_diffuseLW_in,310.301
2855,2019-03-01 10:45:00,2.808,88.729,1.015,29.826,95.038,0.0,906.124,T_aRHv_ap_aSW_directSW_diffuseLW_in,309.404
2856,2019-03-01 11:00:00,2.792,88.782,1.087,35.015,104.711,0.0,906.122,T_aRHv_ap_aSW_directSW_diffuseLW_in,308.508
2857,2019-03-01 11:15:00,2.768,89.313,1.102,27.252,108.771,0.0,906.095,T_aRHv_ap_aSW_directSW_diffuseLW_in,309.902
2858,2019-03-01 11:30:00,2.744,89.844,1.118,19.49,112.83,0.0,906.069,T_aRHv_ap_aSW_directSW_diffuseLW_in,311.296
2859,2019-03-01 11:45:00,2.719,90.375,1.133,11.728,116.89,0.0,906.042,T_aRHv_ap_aSW_directSW_diffuseLW_in,312.69
2860,2019-03-01 12:00:00,2.695,90.906,1.149,3.965,120.95,0.0,906.016,T_aRHv_ap_aSW_directSW_diffuseLW_in,314.084
2861,2019-03-01 12:15:00,2.568,91.436,1.083,3.824,114.946,0.0,905.96,T_aRHv_ap_aSW_directSW_diffuseLW_in,313.763
2862,2019-03-01 12:30:00,2.441,91.966,1.017,3.684,108.941,0.0,905.905,T_aRHv_ap_aSW_directSW_diffuseLW_in,313.442
2863,2019-03-01 12:45:00,2.313,92.496,0.951,3.544,102.936,0.0,905.85,T_aRHv_ap_aSW_directSW_diffuseLW_in,313.121
2864,2019-03-01 13:00:00,2.186,93.026,0.885,3.403,96.932,0.0,905.794,T_aRHv_ap_aSW_directSW_diffuseLW_in,312.8
2865,2019-03-01 13:15:00,2.128,93.353,0.815,3.157,94.154,0.0,905.871,T_aRHv_ap_aSW_directSW_diffuseLW_in,313.856
2866,2019-03-01 13:30:00,2.071,93.68,0.745,2.912,91.376,0.0,905.947,T_aRHv_ap_aSW_directSW_diffuseLW_in,314.912
2867,2019-03-01 13:45:00,2.014,94.007,0.676,2.666,88.598,0.0,906.024,T_aRHv_ap_aSW_directSW_diffuseLW_in,315.967
2868,2019-03-01 14:00:00,1.957,94.334,0.606,2.42,85.82,0.0,906.1,T_aRHv_ap_aSW_directSW_diffuseLW_in,317.023
2869,2019-03-01 14:15:00,1.881,94.652,0.589,1.817,77.188,0.0,906.152,T_aRHv_ap_aSW_directSW_diffuseLW_in,316.666
2870,2019-03-01 14:30:00,1.806,94.969,0.573,1.214,68.556,0.0,906.204,T_aRHv_ap_aSW_directSW_diffuseLW_in,316.309
2871,2019-03-01 14:45:00,1.73,95.287,0.557,0.612,59.924,0.0,906.255,T_aRHv_ap_aSW_directSW_diffuseLW_in,315.952
2872,2019-03-01 15:00:00,1.655,95.605,0.54,0.009,51.292,0.0,906.307,T_aRHv_ap_aSW_directSW_diffuseLW_in,315.595
2873,2019-03-01 15:15:00,1.611,95.687,0.537,0.545,49.442,0.0,906.377,T_aRHv_ap_aSW_directSW_diffuseLW_in,315.679
2874,2019-03-01 15:30:00,1.568,95.769,0.534,1.08,47.593,0.0,906.447,T_aRHv_ap_aSW_directSW_diffuseLW_in,315.764
2875,2019-03-01 15:45:00,1.524,95.851,0.53,1.616,45.744,0.0,906.517,T_aRHv_ap_aSW_directSW_diffuseLW_in,315.848
2876,2019-03-01 16:00:00,1.48,95.933,0.527,2.152,43.894,0.0,906.587,T_aRHv_ap_aSW_directSW_diffuseLW_in,315.932
2877,2019-03-01 16:15:00,1.427,96.085,0.516,1.614,36.911,0.0,906.7,T_aRHv_ap_aSW_directSW_diffuseLW_in,314.819
2878,2019-03-01 16:30:00,1.373,96.237,0.505,1.076,29.928,0.0,906.813,T_aRHv_ap_aSW_directSW_diffuseLW_in,313.706
2879,2019-03-01 16:45:00,1.32,96.389,0.494,0.538,22.945,0.0,906.927,T_aRHv_ap_aSW_directSW_diffuseLW_in,312.594
2880,2019-03-01 17:00:00,1.266,96.541,0.483,0.0,15.962,0.0,907.04,T_aRHv_ap_aSW_directSW_diffuseLW_in,311.481
2881,2019-03-01 17:15:00,1.25,96.356,0.484,0.0,12.06,0.0,907.161,T_aRHv_ap_aSW_directSW_diffuseLW_in,308.219
2882,2019-03-01 17:30:00,1.233,96.171,0.485,0.0,8.158,0.0,907.283,T_aRHv_ap_aSW_directSW_diffuseLW_in,304.958
2883,2019-03-01 17:45:00,1.217,95.987,0.486,0.0,4.257,0.0,907.404,T_aRHv_ap_aSW_directSW_diffuseLW_in,301.696
2884,2019-03-01 18:00:00,1.2,95.802,0.487,0.0,0.355,0.0,907.525,T_aRHv_ap_aSW_directSW_diffuseLW_in,298.434
2885,2019-03-01 18:15:00,1.194,95.725,0.485,0.0,0.266,0.0,907.681,T_aRHv_ap_aSW_directSW_diffuseLW_in,300.924
2886,2019-03-01 18:30:00,1.188,95.649,0.483,0.0,0.178,0.0,907.837,T_aRHv_ap_aSW_directSW_diffuseLW_in,303.415
2887,2019-03-01 18:45:00,1.183,95.572,0.481,0.0,0.089,0.0,907.993,T_aRHv_ap_aSW_directSW_diffuseLW_in,305.906
2888,2019-03-01 19:00:00,1.177,95.496,0.479,0.0,0.0,0.0,908.15,T_aRHv_ap_aSW_directSW_diffuseLW_in,308.396
2889,2019-03-01 19:15:00,1.16,95.623,0.47,0.0,0.0,0.0,908.198,T_aRHv_ap_aSW_directSW_diffuseLW_in,309.148
2890,2019-03-01 19:30:00,1.143,95.751,0.462,0.0,0.0,0.0,908.246,T_aRHv_ap_aSW_directSW_diffuseLW_in,309.899
2891,2019-03-01 19:45:00,1.127,95.878,0.453,0.0,0.0,0.0,908.294,T_aRHv_ap_aSW_directSW_diffuseLW_in,310.65
2892,2019-03-01 20:00:00,1.11,96.006,0.444,0.0,0.0,0.0,908.342,T_aRHv_ap_aSW_directSW_diffuseLW_in,311.402
2893,2019-03-01 20:15:00,1.148,95.782,0.441,0.0,0.0,0.0,908.403,T_aRHv_ap_aSW_directSW_diffuseLW_in,311.718
2894,2019-03-01 20:30:00,1.187,95.557,0.438,0.0,0.0,0.0,908.464,T_aRHv_ap_aSW_directSW_diffuseLW_in,312.034
2895,2019-03-01 20:45:00,1.225,95.333,0.435,0.0,0.0,0.0,908.525,T_aRHv_ap_aSW_directSW_diffuseLW_in,312.35
2896,2019-03-01 21:00:00,1.264,95.108,0.432,0.0,0.0,0.0,908.587,T_aRHv_ap_aSW_directSW_diffuseLW_in,312.666
2897,2019-03-01 21:15:00,1.327,95.147,0.416,0.0,0.0,0.0,908.61,T_aRHv_ap_aSW_directSW_diffuseLW_in,312.028
2898,2019-03-01 21:30:00,1.391,95.186,0.401,0.0,0.0,0.0,908.633,T_aRHv_ap_aSW_directSW_diffuseLW_in,311.389
2899,2019-03-01 21:45:00,1.454,95.226,0.385,0.0,0.0,0.0,908.656,T_aRHv_ap_aSW_directSW_diffuseLW_in,310.75
2900,2019-03-01 22:00:00,1.518,95.265,0.369,0.0,0.0,0.0,908.679,T_aRHv_ap_aSW_directSW_diffuseLW_in,310.112
2901,2019-03-01 22:15:00,1.534,95.019,0.345,0.0,0.0,0.0,908.643,T_aRHv_ap_aSW_directSW_diffuseLW_in,310.888
2902,2019-03-01 22:30:00,1.551,94.773,0.32,0.0,0.0,0.0,908.607,T_aRHv_ap_aSW_directSW_diffuseLW_in,311.665
2903,2019-03-01 22:45:00,1.567,94.527,0.295,0.0,0.0,0.0,908.571,T_aRHv_ap_aSW_directSW_diffuseLW_in,312.442
2904,2019-03-01 23:00:00,1.584,94.281,0.27,0.0,0.0,0.0,908.535,T_aRHv_ap_aSW_directSW_diffuseLW_in,313.218
2905,2019-03-01 23:15:00,1.565,94.197,0.257,0.0,0.0,0.0,908.578,T_aRHv_ap_aSW_directSW_diffuseLW_in,311.088
2906,2019-03-01 23:30:00,1.547,94.114,0.244,0.0,0.0,0.0,908.622,T_aRHv_ap_aSW_directSW_diffuseLW_in,308.957
2907,2019-03-01 23:45:00,1.528,94.03,0.231,0.0,0.0,0.0,908.665,T_aRHv_ap_aSW_directSW_diffuseLW_in,306.826
2908,2019-03-02 00:00:00,1.509,93.946,0.218,0.0,0.0,0.0,908.708,T_aRHv_ap_aSW_directSW_diffuseLW_in,304.696
2909,2019-03-02 00:15:00,1.463,94.067,0.224,0.0,0.0,0.0,908.655,T_aRHv_ap_aSW_directSW_diffuseLW_in,304.263
2910,2019-03-02 00:30:00,1.417,94.188,0.229,0.0,0.0,0.0,908.603,T_aRHv_ap_aSW_directSW_diffuseLW_in,303.83
2911,2019-03-02 00:45:00,1.371,94.309,0.235,0.0,0.0,0.0,908.55,T_aRHv_ap_aSW_directSW_diffuseLW_in,303.396
2912,2019-03-02 01:00:00,1.325,94.43,0.241,0.0,0.0,0.0,908.497,T_aRHv_ap_aSW_directSW_diffuseLW_in,302.963
2913,2019-03-02 01:15:00,1.256,94.415,0.245,0.0,0.0,0.0,908.423,T_aRHv_ap_aSW_directSW_diffuseLW_in,298.159
2914,2019-03-02 01:30:00,1.187,94.399,0.25,0.0,0.0,0.0,908.35,T_aRHv_ap_aSW_directSW_diffuseLW_in,293.355
2915,2019-03-02 01:45:00,1.118,94.384,0.254,0.0,0.0,0.0,908.276,T_aRHv_ap_aSW_directSW_diffuseLW_in,288.551
2916,2019-03-02 02:00:00,1.049,94.368,0.259,0.0,0.0,0.0,908.203,T_aRHv_ap_aSW_directSW_diffuseLW_in,283.747
2917,2019-03-02 02:15:00,1.044,94.398,0.279,0.0,0.0,0.0,908.099,T_aRHv_ap_aSW_directSW_diffuseLW_in,286.106
2918,2019-03-02 02:30:00,1.039,94.428,0.3,0.0,0.0,0.0,907.995,T_aRHv_ap_aSW_directSW_diffuseLW_in,288.464
2919,2019-03-02 02:45:00,1.035,94.458,0.32,0.0,0.0,0.0,907.892,T_aRHv_ap_aSW_directSW_diffuseLW_in,290.822
2920,2019-03-02 03:00:00,1.03,94.488,0.34,0.0,0.0,0.0,907.788,T_aRHv_ap_aSW_directSW_diffuseLW_in,293.181
2921,2019-03-02 03:15:00,0.94,94.579,0.336,0.0,0.0,0.0,907.71,T_aRHv_ap_aSW_directSW_diffuseLW_in,288.993
2922,2019-03-02 03:30:00,0.85,94.67,0.333,0.0,0.0,0.0,907.632,T_aRHv_ap_aSW_directSW_diffuseLW_in,284.805
2923,2019-03-02 03:45:00,0.76,94.762,0.329,0.0,0.0,0.0,907.555,T_aRHv_ap_aSW_directSW_diffuseLW_in,280.617
2924,2019-03-02 04:00:00,0.67,94.853,0.325,0.0,0.0,0.0,907.477,T_aRHv_ap_aSW_directSW_diffuseLW_in,276.429
2925,2019-03-02 04:15:00,0.627,94.786,0.328,0.0,0.0,0.0,907.45,T_aRHv_ap_aSW_directSW_diffuseLW_in,272.676
2926,2019-03-02 04:30:00,0.584,94.719,0.33,0.0,0.0,0.0,907.424,T_aRHv_ap_aSW_directSW_diffuseLW_in,268.923
2927,2019-03-02 04:45:00,0.54,94.653,0.333,0.0,0.0,0.0,907.397,T_aRHv_ap_aSW_directSW_diffuseLW_in,265.17
2928,2019-03-02 05:00:00,0.497,94.586,0.335,0.0,0.0,0.0,907.37,T_aRHv_ap_aSW_directSW_diffuseLW_in,261.417
2929,2019-03-02 05:15:00,0.408,94.65,0.34,0.0,0.0,0.0,907.283,T_aRHv_ap_aSW_directSW_diffuseLW_in,260.188
2930,2019-03-02 05:30:00,0.32,94.713,0.344,0.0,0.0,0.0,907.195,T_aRHv_ap_aSW_directSW_diffuseLW_in,258.96
2931,2019-03-02 05:45:00,0.231,94.777,0.349,0.0,0.0,0.0,907.107,T_aRHv_ap_aSW_directSW_diffuseLW_in,257.731
2932,2019-03-02 06:00:00,0.143,94.841,0.353,0.0,0.0,0.0,907.02,T_aRHv_ap_aSW_directSW_diffuseLW_in,256.503
2933,2019-03-02 06:15:00,0.199,94.882,0.374,0.808,4.114,0.0,906.992,T_aRHv_ap_aSW_directSW_diffuseLW_in,257.64
2934,2019-03-02 06:30:00,0.254,94.924,0.395,1.616,8.228,0.0,906.963,T_aRHv_ap_aSW_directSW_diffuseLW_in,258.776
2935,2019-03-02 06:45:00,0.31,94.965,0.416,2.425,12.343,0.0,906.935,T_aRHv_ap_aSW_directSW_diffuseLW_in,259.912
2936,2019-03-02 07:00:00,0.366,95.007,0.437,3.233,16.457,0.0,906.907,T_aRHv_ap_aSW_directSW_diffuseLW_in,261.049
2937,2019-03-02 07:15:00,0.543,94.727,0.433,10.601,30.399,0.0,906.834,T_aRHv_ap_aSW_directSW_diffuseLW_in,264.419
2938,2019-03-02 07:30:00,0.72,94.448,0.429,17.968,44.341,0.0,906.761,T_aRHv_ap_aSW_directSW_diffuseLW_in,267.788
2939,2019-03-02 07:45:00,0.896,94.169,0.424,25.336,58.283,0.0,906.688,T_aRHv_ap_aSW_directSW_diffuseLW_in,271.158
2940,2019-03-02 08:00:00,1.073,93.889,0.42,32.704,72.225,0.0,906.615,T_aRHv_ap_aSW_directSW_diffuseLW_in,274.528
2941,2019-03-02 08:15:00,1.274,92.41,0.4,37.958,87.89,0.0,906.537,T_aRHv_ap_aSW_directSW_diffuseLW_in,277.644
2942,2019-03-02 08:30:00,1.474,90.932,0.379,43.213,103.556,0.0,906.46,T_aRHv_ap_aSW_directSW_diffuseLW_in,280.759
2943,2019-03-02 08:45:00,1.674,89.453,0.359,48.468,119.221,0.0,906.382,T_aRHv_ap_aSW_directSW_diffuseLW_in,283.874
2944,2019-03-02 09:00:00,1.875,87.974,0.339,53.722,134.887,0.0,906.305,T_aRHv_ap_aSW_directSW_diffuseLW_in,286.99
2945,2019-03-02 09:15:00,2.02,87.786,0.386,61.417,155.313,0.0,906.384,T_aRHv_ap_aSW_directSW_diffuseLW_in,285.029
2946,2019-03-02 09:30:00,2.165,87.597,0.434,69.112,175.739,0.0,906.464,T_aRHv_ap_aSW_directSW_diffuseLW_in,283.068
2947,2019-03-02 09:45:00,2.31,87.409,0.482,76.806,196.165,0.0,906.543,T_aRHv_ap_aSW_directSW_diffuseLW_in,281.107
2948,2019-03-02 10:00:00,2.455,87.22,0.53,84.501,216.591,0.0,906.623,T_aRHv_ap_aSW_directSW_diffuseLW_in,279.146
2949,2019-03-02 10:15:00,2.556,86.86,0.555,88.878,226.101,0.0,906.713,T_aRHv_ap_aSW_directSW_diffuseLW_in,281.173
2950,2019-03-02 10:30:00,2.657,86.499,0.58,93.254,235.612,0.0,906.804,T_aRHv_ap_aSW_directSW_diffuseLW_in,283.2
2951,2019-03-02 10:45:00,2.759,86.138,0.605,97.631,245.122,0.0,906.894,T_aRHv_ap_aSW_directSW_diffuseLW_in,285.226
2952,2019-03-02 11:00:00,2.86,85.778,0.63,102.007,254.632,0.0,906.985,T_aRHv_ap_aSW_directSW_diffuseLW_in,287.253
2953,2019-03-02 11:15:00,2.973,85.229,0.626,112.323,250.012,0.0,906.932,T_aRHv_ap_aSW_directSW_diffuseLW_in,287.395
2954,2019-03-02 11:30:00,3.087,84.681,0.623,122.639,245.392,0.0,906.879,T_aRHv_ap_aSW_directSW_diffuseLW_in,287.538
2955,2019-03-02 11:45:00,3.2,84.133,0.619,132.955,240.773,0.0,906.827,T_aRHv_ap_aSW_directSW_diffuseLW_in,287.68
2956,2019-03-02 12:00:00,3.314,83.585,0.615,143.271,236.153,0.0,906.774,T_aRHv_ap_aSW_directSW_diffuseLW_in,287.822
2957,2019-03-02 12:15:00,3.334,83.468,0.604,120.569,233.138,0.0,906.668,T_aRHv_ap_aSW_directSW_diffuseLW_in,289.036
2958,2019-03-02 12:30:00,3.354,83.352,0.593,97.866,230.124,0.0,906.562,T_aRHv_ap_aSW_directSW_diffuseLW_in,290.249
2959,2019-03-02 12:45:00,3.374,83.236,0.582,75.164,227.11,0.0,906.456,T_aRHv_ap_aSW_directSW_diffuseLW_in,291.462
2960,2019-03-02 13:00:00,3.395,83.12,0.571,52.462,224.095,0.0,906.35,T_aRHv_ap_aSW_directSW_diffuseLW_in,292.676
2961,2019-03-02 13:15:00,3.47,82.858,0.57,52.547,222.878,0.0,906.326,T_aRHv_ap_aSW_directSW_diffuseLW_in,293.228
2962,2019-03-02 13:30:00,3.545,82.596,0.569,52.632,221.661,0.0,906.303,T_aRHv_ap_aSW_directSW_diffuseLW_in,293.781
2963,2019-03-02 13:45:00,3.621,82.334,0.568,52.718,220.444,0.0,906.279,T_aRHv_ap_aSW_directSW_diffuseLW_in,294.334
2964,2019-03-02 14:00:00,3.696,82.072,0.568,52.803,219.227,0.0,906.255,T_aRHv_ap_aSW_directSW_diffuseLW_in,294.886
2965,2019-03-02 14:15:00,3.716,82.035,0.57,48.899,207.037,0.0,906.254,T_aRHv_ap_aSW_directSW_diffuseLW_in,295.219
2966,2019-03-02 14:30:00,3.737,81.999,0.573,44.996,194.847,0.0,906.252,T_aRHv_ap_aSW_directSW_diffuseLW_in,295.552
2967,2019-03-02 14:45:00,3.757,81.962,0.576,41.092,182.657,0.0,906.25,T_aRHv_ap_aSW_directSW_diffuseLW_in,295.885
2968,2019-03-02 15:00:00,4.1,78.3,0.4,37.188,170.467,0.0,906.4,SW_directSW_diffuseLW_in,296.218
2969,2019-03-02 15:15:00,4.2,79.6,0.6,28.644,154.163,0.0,906.3,SW_directSW_diffuseLW_in,297.325
