,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing_type,LW_in,Discharge,a,vp_a,cld
1699,2019-04-11 12:00:00,0.893,5.436,84.456,0.999,24.2,329.157,0.0,901.454,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,317.938,0.0,0.502,7.593,0
1700,2019-04-11 13:00:00,0.825,5.732,83.761,0.996,42.56,278.385,0.0,901.851,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,316.855,0.0,0.501,7.687,0
1701,2019-04-11 14:00:00,0.704,5.513,84.924,1.078,36.246,239.389,0.0,901.901,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,311.969,0.0,0.499,7.676,0
1702,2019-04-11 15:00:00,0.551,5.148,86.52,0.922,20.234,203.664,0.0,902.054,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,309.906,0.0,0.498,7.624,0
1703,2019-04-11 16:00:00,0.38,4.82,87.395,0.849,30.754,159.196,0.0,902.119,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,306.441,0.0,0.496,7.527,0
1704,2019-04-11 17:00:00,0.202,4.432,88.712,0.762,11.203,95.331,0.0,902.2,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,296.028,0.0,0.495,7.435,0
1705,2019-04-11 18:00:00,0.023,3.851,90.412,0.707,5.155,32.634,0.0,902.592,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,301.36,0.0,0.493,7.275,0
1706,2019-04-11 19:00:00,0.0,3.333,90.926,0.651,0.0,0.356,0.0,902.844,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,301.254,0.0,0.492,7.053,0
1707,2019-04-11 20:00:00,0.0,2.985,90.902,0.671,0.0,0.0,0.0,903.345,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,311.798,0.0,0.49,6.88,0
1708,2019-04-11 21:00:00,0.0,2.728,91.073,0.672,0.0,0.0,0.0,903.047,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,303.431,0.0,0.489,6.768,0
1709,2019-04-11 22:00:00,0.0,2.572,92.159,0.877,0.0,0.0,0.0,903.315,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,304.208,0.0,0.488,6.773,0
1710,2019-04-11 23:00:00,0.0,2.204,92.813,0.709,0.0,0.0,0.0,902.981,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,300.446,0.0,0.486,6.644,0
1711,2019-04-12 00:00:00,0.0,2.193,92.261,0.643,0.0,0.0,0.0,902.993,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,305.836,0.0,0.485,6.599,0
1712,2019-04-12 01:00:00,0.0,1.799,92.247,0.606,0.0,0.0,0.0,903.017,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,292.113,0.0,0.483,6.415,0
1713,2019-04-12 02:00:00,0.0,1.604,92.713,0.572,0.0,0.0,0.0,902.886,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,298.436,0.0,0.482,6.358,0
1714,2019-04-12 03:00:00,0.0,1.174,92.978,0.64,0.0,0.0,0.0,902.9,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,294.188,0.0,0.481,6.182,0
1715,2019-04-12 04:00:00,0.0,0.981,93.697,0.634,0.0,0.0,0.0,903.053,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,302.975,0.0,0.479,6.144,0
1716,2019-04-12 05:00:00,0.015,0.672,93.969,0.571,0.0,0.124,0.0,903.214,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,288.64,0.0,0.478,6.025,0
1717,2019-04-12 06:00:00,0.193,0.391,94.061,0.622,7.53,18.988,0.0,903.459,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,292.595,0.0,0.477,5.91,0
1718,2019-04-12 07:00:00,0.372,0.902,92.475,0.628,49.317,69.394,0.0,903.48,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,295.103,0.0,0.475,6.029,0
1719,2019-04-12 08:00:00,0.544,1.903,89.092,0.642,53.368,124.805,0.0,903.45,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,295.353,0.0,0.474,6.242,0
1720,2019-04-12 09:00:00,0.7,2.786,86.3,0.677,96.021,229.969,0.0,903.707,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,300.118,0.0,0.472,6.44,0
1721,2019-04-12 10:00:00,0.824,3.788,82.874,0.847,106.843,278.259,0.0,903.674,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,298.507,0.0,0.471,6.639,0
1722,2019-04-12 11:00:00,0.897,5.05,78.911,0.879,236.019,287.617,0.0,903.578,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,301.189,0.0,0.47,6.906,0
1723,2019-04-12 12:00:00,0.899,5.705,76.295,0.844,198.466,373.107,0.0,903.643,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,301.082,0.0,0.468,6.989,0
1724,2019-04-12 13:00:00,0.831,5.832,74.941,0.844,153.826,301.398,0.0,904.116,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,307.062,0.0,0.467,6.925,0
1725,2019-04-12 14:00:00,0.709,5.891,74.835,0.884,125.72,278.04,0.0,903.84,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,314.811,0.0,0.466,6.944,0
1726,2019-04-12 15:00:00,0.555,5.912,73.529,0.858,217.791,200.892,0.0,903.942,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,304.028,0.0,0.465,6.833,0
1727,2019-04-12 16:00:00,0.384,5.525,73.759,0.82,78.984,172.697,0.0,904.068,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,298.489,0.0,0.463,6.673,0
1728,2019-04-12 17:00:00,0.205,5.09,74.526,0.669,80.031,91.468,0.0,904.252,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,289.573,0.0,0.462,6.541,0
1729,2019-04-12 18:00:00,0.027,3.848,77.465,0.575,28.9,33.368,0.0,904.43,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,272.694,0.0,0.461,6.232,0
1730,2019-04-12 19:00:00,0.0,2.85,80.771,0.502,0.036,0.595,0.0,904.75,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,267.192,0.0,0.459,6.055,0
1731,2019-04-12 20:00:00,0.0,2.167,83.288,0.481,0.0,0.0,0.0,904.861,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,263.911,0.0,0.458,5.947,0
1732,2019-04-12 21:00:00,0.0,1.264,86.285,0.43,0.0,0.0,0.0,904.812,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,277.846,0.0,0.457,5.774,0
1733,2019-04-12 22:00:00,0.0,0.616,88.042,0.497,0.0,0.0,0.0,904.67,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,256.677,0.0,0.455,5.622,0
1734,2019-04-12 23:00:00,0.0,-0.155,89.893,0.472,0.0,0.0,0.0,904.708,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,239.906,0.0,0.454,5.428,0
1735,2019-04-13 00:00:00,0.0,-0.043,89.03,0.49,0.0,0.0,0.0,904.752,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,242.124,0.0,0.453,5.42,0
1736,2019-04-13 01:00:00,0.0,-0.268,88.867,0.453,0.0,0.0,0.0,904.503,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,244.478,0.0,0.452,5.322,0
1737,2019-04-13 02:00:00,0.0,-0.734,90.025,0.421,0.0,0.0,0.0,904.256,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,238.382,0.0,0.45,5.211,0
1738,2019-04-13 03:00:00,0.0,-0.73,90.837,0.363,0.0,0.0,0.0,904.053,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,251.053,0.0,0.449,5.259,0
1739,2019-04-13 04:00:00,0.0,-1.05,91.637,0.279,0.0,0.0,0.0,903.789,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,238.157,0.0,0.448,5.183,0
1740,2019-04-13 05:00:00,0.02,-1.114,92.077,0.194,0.018,0.362,0.0,903.682,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,239.739,0.0,0.447,5.183,0
1741,2019-04-13 06:00:00,0.199,-0.954,92.57,0.211,32.508,32.579,0.0,904.115,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,244.643,0.0,0.445,5.273,0
1742,2019-04-13 07:00:00,0.378,0.39,90.246,0.296,58.831,71.833,0.0,904.345,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,287.293,0.0,0.444,5.67,0
1743,2019-04-13 08:00:00,0.55,1.826,84.537,0.392,116.704,112.905,0.0,904.506,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,278.385,0.0,0.443,5.89,0
1744,2019-04-13 09:00:00,0.706,3.04,79.767,0.485,149.053,144.398,0.0,904.464,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,278.483,0.0,0.442,6.061,0
1745,2019-04-13 10:00:00,0.83,3.616,79.643,0.482,210.755,225.25,0.0,904.094,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,287.658,0.0,0.441,6.303,0
1746,2019-04-13 11:00:00,0.903,4.211,77.738,0.612,309.026,168.216,0.0,903.811,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,281.691,0.0,0.439,6.415,0
1747,2019-04-13 12:00:00,0.905,4.28,78.965,0.797,200.076,189.344,0.0,903.682,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,281.604,0.0,0.438,6.548,0
1748,2019-04-13 13:00:00,0.836,4.378,79.455,0.782,327.312,164.281,0.0,904.076,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,273.378,0.0,0.437,6.635,0
1749,2019-04-13 14:00:00,0.714,4.154,78.687,0.723,185.103,197.368,0.0,903.847,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,291.842,0.0,0.436,6.468,0
1750,2019-04-13 15:00:00,0.559,3.989,78.85,0.719,149.208,178.259,0.0,903.714,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,284.352,0.0,0.435,6.406,0
1751,2019-04-13 16:00:00,0.388,3.33,80.025,0.762,102.672,115.057,0.0,903.904,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,284.739,0.0,0.433,6.206,0
1752,2019-04-13 17:00:00,0.209,2.371,82.081,0.769,31.76,52.721,0.0,903.964,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,293.371,0.0,0.432,5.947,0
1753,2019-04-13 18:00:00,0.031,1.589,82.801,0.55,11.709,26.525,0.0,904.28,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,286.839,0.0,0.431,5.672,0
1754,2019-04-13 19:00:00,0.0,1.108,84.089,0.486,0.001,0.451,0.0,904.367,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,280.534,0.0,0.43,5.565,0
1755,2019-04-13 20:00:00,0.0,0.139,87.284,0.472,0.0,0.0,0.0,904.721,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,288.898,0.0,0.429,5.385,0
1756,2019-04-13 21:00:00,0.0,-0.247,88.887,0.407,0.0,0.0,0.0,904.447,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,288.683,0.0,0.428,5.331,0
1757,2019-04-13 22:00:00,0.0,-0.396,89.556,0.499,0.0,0.0,0.0,903.98,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,290.045,0.0,0.426,5.314,0
1758,2019-04-13 23:00:00,0.0,-0.743,90.555,0.611,0.0,0.0,0.0,903.807,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,276.619,0.0,0.425,5.238,0
1759,2019-04-14 00:00:00,0.0,-0.691,89.89,0.53,0.0,0.0,0.0,903.05,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,278.349,0.0,0.424,5.22,0
1760,2019-04-14 01:00:00,0.0,-0.932,90.806,0.529,0.0,0.0,0.1,902.875,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,278.763,0.0,0.85,5.18,0
1761,2019-04-14 02:00:00,0.0,-1.382,91.474,0.409,0.0,0.0,0.1,902.769,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,278.747,0.0,0.85,5.049,0
1762,2019-04-14 03:00:00,0.0,-1.877,92.411,0.403,0.0,0.0,0.0,902.95,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,280.304,0.0,0.847,4.917,0
1763,2019-04-14 04:00:00,0.0,-2.296,93.062,0.389,0.0,0.0,0.0,902.939,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,271.899,0.0,0.844,4.801,0
1764,2019-04-14 05:00:00,0.026,-2.603,91.604,0.402,0.0,0.445,0.0,902.919,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,272.142,0.0,0.841,4.619,0
1765,2019-04-14 06:00:00,0.204,-2.468,91.096,0.475,9.636,29.599,0.0,903.177,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,270.492,0.0,0.838,4.64,0
1766,2019-04-14 07:00:00,0.383,-1.727,88.654,0.577,71.993,83.764,0.0,903.039,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,251.356,0.0,0.836,4.77,0
1767,2019-04-14 08:00:00,0.555,-0.849,84.545,0.697,115.581,161.025,0.0,903.103,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,257.938,0.0,0.833,4.853,0
1768,2019-04-14 09:00:00,0.712,-0.043,82.635,0.784,115.734,225.433,0.0,903.148,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,267.989,0.0,0.83,5.031,0
1769,2019-04-14 10:00:00,0.837,0.311,82.478,0.872,91.106,278.912,0.0,903.609,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,277.952,0.0,0.827,5.152,0
1770,2019-04-14 11:00:00,0.909,0.898,80.693,0.963,180.444,283.008,0.0,903.521,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,277.873,0.0,0.824,5.26,0
1771,2019-04-14 12:00:00,0.911,1.547,78.704,0.969,275.597,260.87,0.0,903.984,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,276.077,0.0,0.821,5.375,0
1772,2019-04-14 13:00:00,0.841,1.688,78.849,0.951,332.287,303.299,0.0,904.672,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,269.663,0.0,0.819,5.44,0
1773,2019-04-14 14:00:00,0.718,1.633,79.979,0.937,319.493,270.494,0.0,904.635,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,267.74,0.0,0.816,5.496,0
1774,2019-04-14 15:00:00,0.563,1.485,79.671,0.907,245.631,204.408,0.0,904.615,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,263.282,0.0,0.813,5.417,0
1775,2019-04-14 16:00:00,0.392,1.03,80.943,0.888,129.464,166.969,0.0,905.011,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,267.525,0.0,0.81,5.326,0
1776,2019-04-14 17:00:00,0.213,0.714,83.453,0.826,65.768,102.842,0.0,905.229,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,270.764,0.0,0.808,5.368,0
1777,2019-04-14 18:00:00,0.035,-0.037,87.017,0.659,29.719,35.817,0.0,905.882,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,255.539,0.0,0.805,5.3,0
1778,2019-04-14 19:00:00,0.0,-0.577,89.73,0.505,0.181,1.234,0.0,907.125,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,238.889,0.0,0.802,5.254,0
1779,2019-04-14 20:00:00,0.0,-0.448,91.351,0.477,0.0,0.0,0.0,906.968,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,251.35,0.0,0.799,5.399,0
1780,2019-04-14 21:00:00,0.0,-0.452,92.682,0.572,0.0,0.0,0.0,906.496,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,248.457,0.0,0.797,5.477,0
1781,2019-04-14 22:00:00,0.0,-1.292,92.746,0.543,0.0,0.0,0.0,906.884,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,248.878,0.0,0.794,5.153,0
1782,2019-04-14 23:00:00,0.0,-1.377,92.565,0.506,0.0,0.0,0.0,907.018,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,238.445,0.0,0.791,5.111,0
1783,2019-04-15 00:00:00,0.0,-1.283,92.506,0.476,0.0,0.0,0.0,907.056,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,248.403,0.0,0.789,5.143,0
1784,2019-04-15 01:00:00,0.0,-1.261,92.777,0.492,0.0,0.0,0.0,907.203,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,253.033,0.0,0.786,5.167,0
1785,2019-04-15 02:00:00,0.0,-1.413,91.902,0.538,0.0,0.0,0.0,906.721,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,244.799,0.0,0.783,5.061,0
1786,2019-04-15 03:00:00,0.0,-1.663,91.359,0.533,0.0,0.0,0.0,906.655,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,241.188,0.0,0.781,4.939,0
1787,2019-04-15 04:00:00,0.0,-2.172,90.578,0.593,0.0,0.0,0.0,906.784,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,225.973,0.0,0.778,4.716,0
1788,2019-04-15 05:00:00,0.031,-1.954,89.402,0.563,0.122,0.858,0.0,906.685,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,223.542,0.0,0.776,4.731,0
1789,2019-04-15 06:00:00,0.209,-0.752,86.85,0.44,45.738,29.315,0.0,906.83,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,228.318,0.0,0.773,5.02,0
1790,2019-04-15 07:00:00,0.388,0.49,82.389,0.409,163.298,74.814,0.0,906.876,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,223.445,0.0,0.77,5.214,0
1791,2019-04-15 08:00:00,0.561,2.111,75.556,0.42,332.739,97.416,0.0,906.933,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,229.846,0.0,0.768,5.373,0
1792,2019-04-15 09:00:00,0.717,3.533,70.983,0.436,508.909,104.673,0.0,906.765,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,226.723,0.0,0.765,5.585,0
1793,2019-04-15 10:00:00,0.843,5.261,67.762,0.274,631.807,116.037,0.0,907.434,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,231.471,0.0,0.763,6.018,0
1794,2019-04-15 11:00:00,0.916,6.387,67.388,0.307,734.843,109.914,0.0,907.004,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,235.233,0.0,0.76,6.471,0
1795,2019-04-15 12:00:00,0.917,7.101,67.616,0.442,763.703,110.757,0.0,906.794,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,239.445,0.0,0.758,6.82,0
1796,2019-04-15 13:00:00,0.847,7.828,67.532,0.49,732.571,111.88,0.0,906.72,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,243.513,0.0,0.755,7.159,0
1797,2019-04-15 14:00:00,0.723,8.072,68.044,0.552,636.631,117.298,0.0,905.825,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,249.813,0.0,0.752,7.334,0
1798,2019-04-15 15:00:00,0.567,8.335,68.47,0.603,512.422,104.836,0.0,905.423,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,252.281,0.0,0.75,7.513,0
1799,2019-04-15 16:00:00,0.395,7.935,70.239,0.637,368.548,84.667,0.0,904.843,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,251.536,0.0,0.747,7.501,0
1800,2019-04-15 17:00:00,0.217,7.412,71.361,0.578,197.741,66.193,0.0,904.554,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,250.982,0.0,0.745,7.353,0
1801,2019-04-15 18:00:00,0.039,5.784,76.915,0.462,54.97,33.17,0.0,904.454,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,248.515,0.0,0.743,7.085,0
1802,2019-04-15 19:00:00,0.0,3.977,82.384,0.476,0.415,1.508,0.0,904.84,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,246.005,0.0,0.74,6.688,0
1803,2019-04-15 20:00:00,0.0,2.341,86.209,0.461,0.0,0.0,0.0,904.866,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,244.801,0.0,0.738,6.232,0
1804,2019-04-15 21:00:00,0.0,1.55,87.348,0.484,0.0,0.0,0.0,905.002,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,244.38,0.0,0.735,5.967,0
1805,2019-04-15 22:00:00,0.0,0.814,87.689,0.449,0.0,0.0,0.0,905.413,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,244.374,0.0,0.733,5.681,0
1806,2019-04-15 23:00:00,0.0,0.409,88.338,0.405,0.0,0.0,0.0,905.383,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,247.643,0.0,0.73,5.558,0
1807,2019-04-16 00:00:00,0.0,0.037,89.177,0.48,0.0,0.0,0.0,905.666,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,247.511,0.0,0.728,5.461,0
1808,2019-04-16 01:00:00,0.0,-0.17,89.753,0.551,0.0,0.0,0.0,905.645,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,254.881,0.0,0.726,5.414,0
1809,2019-04-16 02:00:00,0.0,-0.211,88.727,0.594,0.0,0.0,0.0,905.557,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,255.778,0.0,0.723,5.336,0
1810,2019-04-16 03:00:00,0.0,-0.115,89.646,0.627,0.0,0.0,0.0,905.463,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,261.886,0.0,0.721,5.429,0
1811,2019-04-16 04:00:00,0.0,0.373,88.51,0.667,0.0,0.0,0.0,905.631,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,273.441,0.0,0.718,5.554,0
1812,2019-04-16 05:00:00,0.036,0.587,87.793,0.712,0.0,1.029,0.0,905.673,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,274.408,0.0,0.716,5.595,0
1813,2019-04-16 06:00:00,0.214,1.429,86.69,0.686,10.121,46.246,0.0,906.091,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,277.348,0.0,0.714,5.871,0
1814,2019-04-16 07:00:00,0.393,3.229,83.153,0.53,48.469,115.905,0.0,906.297,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,279.499,0.0,0.711,6.403,0
1815,2019-04-16 08:00:00,0.566,5.18,77.104,0.331,91.318,200.051,0.0,906.354,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,289.072,0.0,0.709,6.81,0
1816,2019-04-16 09:00:00,0.723,6.486,71.711,0.305,165.53,225.36,0.0,906.529,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,280.552,0.0,0.707,6.933,0
1817,2019-04-16 10:00:00,0.849,7.197,71.669,0.383,182.947,279.994,0.0,906.571,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,295.481,0.0,0.704,7.277,0
1818,2019-04-16 11:00:00,0.922,7.871,71.364,0.476,120.048,414.541,0.0,906.566,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,311.336,0.0,0.702,7.587,0
1819,2019-04-16 12:00:00,0.923,7.924,71.082,0.586,68.801,334.574,0.0,906.57,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,317.557,0.0,0.7,7.585,0
1820,2019-04-16 13:00:00,0.852,7.838,72.492,0.653,82.844,404.172,0.0,906.91,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,319.588,0.0,0.697,7.69,0
1821,2019-04-16 14:00:00,0.728,7.743,72.933,0.668,46.611,294.299,0.0,906.979,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,322.272,0.0,0.695,7.687,0
1822,2019-04-16 15:00:00,0.572,7.249,75.815,0.63,18.772,217.904,0.0,906.907,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,321.321,0.0,0.693,7.725,0
1823,2019-04-16 16:00:00,0.399,6.667,80.608,0.596,31.578,189.022,0.0,906.977,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,316.266,0.0,0.691,7.891,0
