MultiMADD2 N°2023
Measuring site:	MultiMADD2 n° 2023 - UniFR

Timezone:	GMT+01:00
Conductivity:	Compensated at 25°C

Date and time	M1 - Wind direction	M2 - Average wind	M3 - Maximum wind	M4 - Air temperature	M5 - Humidity	M6 - Atmospheric pressure	M7 - Rain
2020.12.25 08:20:00	0	0.0	0.0	-2.0	91.3	894.2	0.00
2020.12.25 08:25:00	0	0.0	0.0	-2.0	91.4	894.3	0.00
2020.12.25 08:30:00	0	0.0	0.0	-2.0	91.3	894.3	0.00
2020.12.25 08:35:00	0	0.0	0.0	-2.0	91.2	894.4	0.00
2020.12.25 08:40:00	0	0.0	0.0	-2.0	91.2	894.5	0.00
2020.12.25 08:45:00	0	0.0	0.0	-2.0	91.1	894.6	0.00
2020.12.25 08:50:00	0	0.0	0.0	-2.0	91.0	894.6	0.00
2020.12.25 08:55:00	0	0.0	0.0	-2.0	91.0	894.6	0.00
2020.12.25 09:00:00	0	0.0	0.0	-2.0	90.9	894.6	0.00
2020.12.25 09:05:00	0	0.0	0.0	-2.1	90.6	894.6	0.00
2020.12.25 09:10:00	0	0.0	0.0	-2.1	90.4	894.7	0.00
2020.12.25 09:15:00	0	0.0	0.0	-2.1	90.0	894.8	0.00
2020.12.25 09:20:00	0	0.0	0.0	-2.1	89.3	894.7	0.00
2020.12.25 09:25:00	0	0.0	0.0	-2.1	89.3	894.9	0.00
2020.12.25 09:30:00	0	0.0	0.0	-2.1	89.1	894.9	0.00
2020.12.25 09:35:00	0	0.0	0.0	-2.1	88.7	894.9	0.00
2020.12.25 09:40:00	0	0.0	0.0	-2.2	88.3	895.0	0.00
2020.12.25 09:45:00	0	0.0	0.0	-2.2	88.2	895.1	0.00
2020.12.25 09:50:00	0	0.0	0.0	-2.2	88.4	895.1	0.00
2020.12.25 09:55:00	0	0.0	0.0	-2.2	87.9	895.1	0.00
2020.12.25 10:00:00	0	0.0	0.0	-2.2	88.3	895.1	0.00
2020.12.25 10:05:00	0	0.0	0.0	-2.2	87.6	895.2	0.00
2020.12.25 10:10:00	0	0.0	0.0	-2.2	87.1	895.3	0.00
2020.12.25 10:15:00	0	0.0	0.0	-2.2	87.3	895.3	0.00
2020.12.25 10:20:00	0	0.0	0.0	-2.2	87.5	895.3	0.00
2020.12.25 10:25:00	0	0.0	0.0	-2.2	86.8	895.3	0.00
2020.12.25 10:30:00	0	0.0	0.0	-2.2	86.9	895.4	0.00
2020.12.25 10:35:00	0	0.0	0.0	-2.2	87.3	895.4	0.00
2020.12.25 10:40:00	0	0.0	0.0	-2.2	87.4	895.4	0.00
2020.12.25 10:45:00	0	0.0	0.0	-2.2	87.6	895.4	0.00
2020.12.25 10:50:00	0	0.0	0.0	-2.2	86.9	895.4	0.00
2020.12.25 10:55:00	0	0.0	0.0	-2.2	86.8	895.4	0.00
2020.12.25 11:00:00	0	0.0	0.0	-2.2	86.6	895.4	0.00
2020.12.25 11:05:00	0	0.0	0.0	-2.2	85.7	895.5	0.00
2020.12.25 11:10:00	0	0.0	0.0	-2.1	86.6	895.4	0.00
2020.12.25 11:15:00	0	0.0	0.0	-2.1	86.0	895.3	0.00
2020.12.25 11:20:00	0	0.0	0.0	-2.0	85.8	895.3	0.00
2020.12.25 11:25:00	0	0.0	0.0	-2.0	85.9	895.3	0.00
2020.12.25 11:30:00	0	0.0	0.0	-2.0	85.9	895.3	0.00
2020.12.25 11:35:00	0	0.0	0.0	-2.0	86.4	895.2	0.00
2020.12.25 11:40:00	0	0.0	0.0	-2.2	86.8	895.2	0.00
2020.12.25 11:45:00	0	0.0	0.0	-2.2	86.9	895.3	0.00
2020.12.25 11:50:00	0	0.0	0.0	-2.2	87.1	895.3	0.00
2020.12.25 11:55:00	0	0.0	0.0	-2.2	87.7	895.3	0.00
2020.12.25 12:00:00	0	0.0	0.0	-2.2	87.9	895.3	0.00
2020.12.25 12:05:00	0	0.0	0.0	-2.2	87.7	895.3	0.00
2020.12.25 12:10:00	0	0.0	0.0	-2.2	87.2	895.3	0.00
2020.12.25 12:15:00	0	0.0	0.0	-2.2	86.8	895.3	0.00
2020.12.25 12:20:00	0	0.0	0.0	-2.2	86.5	895.1	0.00
2020.12.25 12:25:00	0	0.0	0.0	-2.2	86.9	895.2	0.00
2020.12.25 12:30:00	0	0.0	0.0	-2.3	86.0	895.2	0.00
2020.12.25 12:35:00	0	0.0	0.0	-2.3	86.7	895.2	0.00
2020.12.25 12:40:00	0	0.0	0.0	-2.3	86.7	895.2	0.00
2020.12.25 12:45:00	0	0.0	0.0	-2.4	86.3	895.1	0.00
2020.12.25 12:50:00	0	0.0	0.0	-2.5	86.5	895.1	0.00
2020.12.25 12:55:00	0	0.0	0.0	-2.5	87.2	895.2	0.00
2020.12.25 13:00:00	0	0.0	0.0	-2.6	87.5	895.3	0.00
2020.12.25 13:05:00	0	0.0	0.0	-2.6	86.3	895.2	0.00
2020.12.25 13:10:00	0	0.0	0.0	-2.6	87.1	895.2	0.00
2020.12.25 13:15:00	0	0.0	0.0	-2.6	88.5	895.2	0.00
2020.12.25 13:20:00	0	0.0	0.0	-2.6	88.7	895.1	0.00
2020.12.25 13:25:00	0	0.0	0.0	-2.6	88.2	895.0	0.00
2020.12.25 13:30:00	0	0.0	0.0	-2.6	88.8	894.9	0.00
2020.12.25 13:35:00	0	0.0	0.0	-2.5	88.7	894.9	0.00
2020.12.25 13:40:00	0	0.0	0.0	-2.5	88.7	894.8	0.00
2020.12.25 13:45:00	0	0.0	0.0	-2.5	88.9	894.8	0.00
2020.12.25 13:50:00	0	0.0	0.0	-2.5	89.0	894.8	0.00
2020.12.25 13:55:00	0	0.0	0.0	-2.5	89.3	894.8	0.00
2020.12.25 14:00:00	0	0.0	0.0	-2.5	89.1	894.7	0.00
2020.12.25 14:05:00	0	0.0	0.0	-2.5	88.6	894.8	0.00
2020.12.25 14:10:00	0	0.0	0.0	-2.4	89.3	894.7	0.00
2020.12.25 14:15:00	0	0.0	0.0	-2.4	89.3	894.7	0.00
2020.12.25 14:20:00	0	0.0	0.0	-2.4	89.4	894.8	0.00
2020.12.25 14:25:00	0	0.0	0.0	-2.4	89.2	894.7	0.00
2020.12.25 14:30:00	0	0.0	0.0	-2.4	89.1	894.7	0.00
2020.12.25 14:35:00	0	0.0	0.0	-2.4	89.2	894.7	0.00
2020.12.25 14:40:00	0	0.0	0.0	-2.4	89.2	894.6	0.00
2020.12.25 14:45:00	0	0.0	0.0	-2.4	89.2	894.6	0.00
2020.12.25 14:50:00	0	0.0	0.0	-2.4	89.3	894.6	0.00
2020.12.25 14:55:00	0	0.0	0.0	-2.4	89.4	894.7	0.00
2020.12.25 15:00:00	0	0.0	0.0	-2.4	89.2	894.6	0.00
2020.12.25 15:05:00	0	0.0	0.0	-2.4	89.2	894.6	0.00
2020.12.25 15:10:00	0	0.0	0.0	-2.5	89.0	894.6	0.00
2020.12.25 15:15:00	0	0.0	0.0	-2.5	88.8	894.6	0.00
2020.12.25 15:20:00	0	0.0	0.0	-2.5	88.8	894.7	0.00
2020.12.25 15:25:00	0	0.0	0.0	-2.5	88.9	894.7	0.00
2020.12.25 15:30:00	0	0.0	0.0	-2.5	88.9	894.7	0.00
2020.12.25 15:35:00	0	0.0	0.0	-2.5	89.0	894.7	0.00
2020.12.25 15:40:00	0	0.0	0.0	-2.6	89.1	894.7	0.00
2020.12.25 15:45:00	0	0.0	0.0	-2.6	89.5	894.8	0.00
2020.12.25 15:50:00	0	0.0	0.0	-2.6	89.7	894.8	0.00
2020.12.25 15:55:00	0	0.0	0.0	-2.6	89.9	894.8	0.00
2020.12.25 16:00:00	0	0.0	0.0	-2.6	90.0	894.8	0.00
2020.12.25 16:05:00	0	0.0	0.0	-2.6	90.2	894.8	0.00
2020.12.25 16:10:00	0	0.0	0.0	-2.6	90.3	894.8	0.00
2020.12.25 16:15:00	0	0.0	0.0	-2.6	90.4	894.8	0.00
2020.12.25 16:20:00	0	0.0	0.0	-2.6	90.3	894.8	0.00
2020.12.25 16:25:00	0	0.0	0.0	-2.6	90.4	894.8	0.00
2020.12.25 16:30:00	0	0.0	0.0	-2.6	90.4	894.9	0.00
2020.12.25 16:35:00	0	0.0	0.0	-2.6	90.3	895.0	0.00
2020.12.25 16:40:00	0	0.0	0.0	-2.6	90.3	895.0	0.00
2020.12.25 16:45:00	0	0.0	0.0	-2.7	90.3	895.1	0.00
2020.12.25 16:50:00	0	0.0	0.0	-2.7	90.2	895.1	0.00
2020.12.25 16:55:00	0	0.0	0.0	-2.7	90.3	895.1	0.00
2020.12.25 17:00:00	0	0.0	0.0	-2.7	90.4	895.3	0.00
2020.12.25 17:05:00	0	0.0	0.0	-2.7	90.4	895.4	0.00
2020.12.25 17:10:00	0	0.0	0.0	-2.7	90.3	895.4	0.00
2020.12.25 17:15:00	0	0.0	0.0	-2.8	90.1	895.5	0.00
2020.12.25 17:20:00	0	0.0	0.0	-2.8	90.0	895.5	0.00
2020.12.25 17:25:00	0	0.0	0.0	-2.8	89.8	895.5	0.00
2020.12.25 17:30:00	0	0.0	0.0	-2.9	89.7	895.6	0.00
2020.12.25 17:35:00	0	0.0	0.0	-2.9	89.6	895.6	0.00
2020.12.25 17:40:00	0	0.0	0.0	-2.9	89.4	895.6	0.00
2020.12.25 17:45:00	0	0.0	0.0	-2.9	89.6	895.5	0.00
2020.12.25 17:50:00	0	0.0	0.0	-2.9	89.9	895.6	0.00
2020.12.25 17:55:00	0	0.0	0.0	-2.9	90.1	895.6	0.00
2020.12.25 18:00:00	0	0.0	0.0	-2.9	90.2	895.5	0.00
2020.12.25 18:05:00	0	0.0	0.0	-2.9	90.2	895.6	0.00
2020.12.25 18:10:00	0	0.0	0.0	-2.9	90.1	895.6	0.00
2020.12.25 18:15:00	0	0.0	0.0	-2.9	90.2	895.7	0.00
2020.12.25 18:20:00	0	0.0	0.0	-2.9	90.2	895.7	0.00
2020.12.25 18:25:00	0	0.0	0.0	-2.9	90.2	895.7	0.00
2020.12.25 18:30:00	0	0.0	0.0	-2.9	90.3	895.7	0.00
2020.12.25 18:35:00	0	0.0	0.0	-2.8	90.1	895.8	0.00
2020.12.25 18:40:00	0	0.0	0.0	-2.8	89.9	895.7	0.00
2020.12.25 18:45:00	0	0.0	0.0	-2.8	89.8	895.8	0.00
2020.12.25 18:50:00	0	0.0	0.0	-2.8	89.8	895.9	0.00
2020.12.25 18:55:00	0	0.0	0.0	-2.8	89.9	895.9	0.00
2020.12.25 19:00:00	0	0.0	0.0	-2.8	89.9	895.9	0.00
2020.12.25 19:05:00	0	0.0	0.0	-2.8	90.0	895.9	0.00
2020.12.25 19:10:00	0	0.0	0.0	-2.8	90.1	896.0	0.00
2020.12.25 19:15:00	0	0.0	0.0	-2.8	90.1	896.0	0.00
2020.12.25 19:20:00	0	0.0	0.0	-2.8	90.1	896.0	0.00
2020.12.25 19:25:00	0	0.0	0.0	-2.8	90.1	896.0	0.00
2020.12.25 19:30:00	0	0.0	0.0	-2.8	90.2	896.1	0.00
2020.12.25 19:35:00	0	0.0	0.0	-2.8	90.3	896.1	0.00
2020.12.25 19:40:00	0	0.0	0.0	-2.8	90.3	896.1	0.00
2020.12.25 19:45:00	0	0.0	0.0	-2.8	90.3	896.1	0.00
2020.12.25 19:50:00	0	0.0	0.0	-2.8	90.3	896.1	0.00
2020.12.25 19:55:00	0	0.0	0.0	-2.8	90.4	896.1	0.00
2020.12.25 20:00:00	0	0.0	0.0	-2.8	90.3	896.2	0.00
2020.12.25 20:05:00	0	0.0	0.0	-2.8	90.3	896.2	0.00
2020.12.25 20:10:00	0	0.0	0.0	-2.8	90.3	896.3	0.00
2020.12.25 20:15:00	0	0.0	0.0	-2.8	90.3	896.3	0.00
2020.12.25 20:20:00	0	0.0	0.0	-2.8	90.1	896.5	0.00
2020.12.25 20:25:00	0	0.0	0.0	-2.8	90.0	896.5	0.00
2020.12.25 20:30:00	0	0.0	0.0	-2.8	89.9	896.7	0.00
2020.12.25 20:35:00	0	0.0	0.0	-2.9	89.7	896.7	0.00
2020.12.25 20:40:00	0	0.0	0.0	-2.9	89.5	896.8	0.00
2020.12.25 20:45:00	0	0.0	0.0	-2.9	89.5	896.9	0.00
2020.12.25 20:50:00	0	0.0	0.0	-3.0	89.3	897.0	0.00
2020.12.25 20:55:00	0	0.0	0.0	-3.0	89.0	897.0	0.00
2020.12.25 21:00:00	0	0.0	0.0	-3.0	89.0	897.0	0.00
2020.12.25 21:05:00	0	0.0	0.0	-3.1	88.8	897.0	0.00
2020.12.25 21:10:00	0	0.0	0.0	-3.1	88.8	897.0	0.00
2020.12.25 21:15:00	0	0.0	0.0	-3.1	88.8	897.2	0.00
2020.12.25 21:20:00	0	0.0	0.0	-3.2	88.7	897.2	0.00
2020.12.25 21:25:00	0	0.0	0.0	-3.2	88.8	897.3	0.00
2020.12.25 21:30:00	0	0.0	0.0	-3.2	88.9	897.4	0.00
2020.12.25 21:35:00	0	0.0	0.0	-3.2	88.9	897.5	0.00
2020.12.25 21:40:00	0	0.0	0.0	-3.2	88.9	897.5	0.00
2020.12.25 21:45:00	0	0.0	0.0	-3.3	89.0	897.6	0.00
2020.12.25 21:50:00	0	0.0	0.0	-3.3	88.9	897.6	0.00
2020.12.25 21:55:00	0	0.0	0.0	-3.3	88.8	897.6	0.00
2020.12.25 22:00:00	0	0.0	0.0	-3.3	88.6	897.6	0.00
2020.12.25 22:05:00	0	0.0	0.0	-3.4	88.3	897.6	0.00
2020.12.25 22:10:00	0	0.0	0.0	-3.4	88.3	897.6	0.00
2020.12.25 22:15:00	0	0.0	0.0	-3.4	88.1	897.8	0.00
2020.12.25 22:20:00	0	0.0	0.0	-3.4	87.8	897.8	0.00
2020.12.25 22:25:00	0	0.0	0.0	-3.5	87.8	897.9	0.00
2020.12.25 22:30:00	0	0.0	0.0	-3.5	87.9	898.0	0.00
2020.12.25 22:35:00	0	0.0	0.0	-3.5	87.8	898.1	0.00
2020.12.25 22:40:00	0	0.0	0.0	-3.5	87.9	898.1	0.00
2020.12.25 22:45:00	0	0.0	0.0	-3.6	87.6	898.2	0.00
2020.12.25 22:50:00	0	0.0	0.0	-3.6	87.7	898.2	0.00
2020.12.25 22:55:00	0	0.0	0.0	-3.6	87.2	898.3	0.00
2020.12.25 23:00:00	0	0.0	0.0	-3.7	87.3	898.3	0.00
2020.12.25 23:05:00	0	0.0	0.0	-3.7	87.3	898.3	0.00
2020.12.25 23:10:00	0	0.0	0.0	-3.7	87.3	898.4	0.00
2020.12.25 23:15:00	0	0.0	0.0	-3.8	87.0	898.4	0.00
2020.12.25 23:20:00	0	0.0	0.0	-3.8	86.9	898.5	0.00
2020.12.25 23:25:00	0	0.0	0.0	-3.8	87.2	898.5	0.00
2020.12.25 23:30:00	0	0.0	0.0	-3.9	86.4	898.5	0.00
2020.12.25 23:35:00	0	0.0	0.0	-3.9	86.7	898.6	0.00
2020.12.25 23:40:00	0	0.0	0.0	-3.9	86.8	898.6	0.00
2020.12.25 23:45:00	0	0.0	0.0	-3.9	87.0	898.7	0.00
2020.12.25 23:50:00	0	0.0	0.0	-4.0	86.8	898.7	0.00
2020.12.25 23:55:00	0	0.0	0.0	-4.0	87.0	898.8	0.00
2020.12.26 00:00:00	0	0.0	0.0	-4.1	86.9	898.9	0.00
2020.12.26 00:05:00	0	0.0	0.0	-4.1	87.0	899.0	0.00
2020.12.26 00:10:00	0	0.0	0.0	-4.1	86.9	899.0	0.00
2020.12.26 00:15:00	0	0.0	0.0	-4.2	86.8	899.1	0.00
2020.12.26 00:20:00	0	0.0	0.0	-4.2	87.0	899.2	0.00
2020.12.26 00:25:00	0	0.0	0.0	-4.3	87.2	899.2	0.00
2020.12.26 00:30:00	0	0.0	0.0	-4.3	87.2	899.2	0.00
2020.12.26 00:35:00	0	0.0	0.0	-4.3	87.6	899.2	0.00
2020.12.26 00:40:00	0	0.0	0.0	-4.3	87.7	899.1	0.00
2020.12.26 00:45:00	0	0.0	0.0	-4.4	87.5	899.2	0.00
2020.12.26 00:50:00	0	0.0	0.0	-4.4	87.6	899.3	0.00
2020.12.26 00:55:00	0	0.0	0.0	-4.4	87.7	899.4	0.00
2020.12.26 01:00:00	0	0.0	0.0	-4.4	87.4	899.4	0.00
2020.12.26 01:05:00	0	0.0	0.0	-4.4	87.0	899.5	0.00
2020.12.26 01:10:00	0	0.0	0.0	-4.4	87.0	899.5	0.00
2020.12.26 01:15:00	0	0.0	0.0	-4.5	87.1	899.6	0.00
2020.12.26 01:20:00	0	0.0	0.0	-4.5	87.3	899.7	0.00
2020.12.26 01:25:00	0	0.0	0.0	-4.5	87.3	899.7	0.00
2020.12.26 01:30:00	0	0.0	0.0	-4.5	87.3	899.7	0.00
2020.12.26 01:35:00	0	0.0	0.0	-4.5	87.1	899.7	0.00
2020.12.26 01:40:00	0	0.0	0.0	-4.5	87.7	899.6	0.00
2020.12.26 01:45:00	0	0.0	0.0	-4.6	87.9	899.7	0.00
2020.12.26 01:50:00	0	0.0	0.0	-4.6	88.3	899.7	0.00
2020.12.26 01:55:00	0	0.0	0.0	-4.6	88.4	899.7	0.00
2020.12.26 02:00:00	0	0.0	0.0	-4.6	88.5	899.7	0.00
2020.12.26 02:05:00	0	0.0	0.0	-4.6	88.5	899.6	0.00
2020.12.26 02:10:00	0	0.0	0.0	-4.6	88.2	899.5	0.00
2020.12.26 02:15:00	0	0.0	0.0	-4.6	88.4	899.5	0.00
2020.12.26 02:20:00	0	0.0	0.0	-4.6	88.3	899.6	0.00
2020.12.26 02:25:00	0	0.0	0.0	-4.6	88.4	899.6	0.00
2020.12.26 02:30:00	0	0.0	0.0	-4.6	88.2	899.6	0.00
2020.12.26 02:35:00	0	0.0	0.0	-4.6	88.5	899.7	0.00
2020.12.26 02:40:00	0	0.0	0.0	-4.6	88.4	899.7	0.00
2020.12.26 02:45:00	0	0.0	0.0	-4.6	88.6	899.7	0.00
2020.12.26 02:50:00	0	0.0	0.0	-4.7	88.6	899.7	0.00
2020.12.26 02:55:00	0	0.0	0.0	-4.7	88.7	899.7	0.00
2020.12.26 03:00:00	0	0.0	0.0	-4.7	88.5	899.7	0.00
2020.12.26 03:05:00	0	0.0	0.0	-4.7	88.6	899.7	0.00
2020.12.26 03:10:00	0	0.0	0.0	-4.7	88.6	899.7	0.00
2020.12.26 03:15:00	0	0.0	0.0	-4.7	88.6	899.7	0.00
2020.12.26 03:20:00	0	0.0	0.0	-4.7	88.7	899.7	0.00
2020.12.26 03:25:00	0	0.0	0.0	-4.7	88.8	899.7	0.00
2020.12.26 03:30:00	0	0.0	0.0	-4.7	88.8	899.7	0.00
2020.12.26 03:35:00	0	0.0	0.0	-4.7	89.0	899.8	0.00
2020.12.26 03:40:00	0	0.0	0.0	-4.7	89.1	899.8	0.00
2020.12.26 03:45:00	0	0.0	0.0	-4.7	89.0	899.9	0.00
2020.12.26 03:50:00	0	0.0	0.0	-4.7	89.1	900.0	0.00
2020.12.26 03:55:00	0	0.0	0.0	-4.7	89.1	900.1	0.00
2020.12.26 04:00:00	0	0.0	0.0	-4.6	89.1	900.2	0.00
2020.12.26 04:05:00	0	0.0	0.0	-4.7	89.0	900.2	0.00
2020.12.26 04:10:00	0	0.0	0.0	-4.7	89.0	900.2	0.00
2020.12.26 04:15:00	0	0.0	0.0	-4.7	88.7	900.3	0.00
2020.12.26 04:20:00	0	0.0	0.0	-4.7	88.7	900.4	0.00
2020.12.26 04:25:00	0	0.0	0.0	-4.7	88.7	900.5	0.00
2020.12.26 04:30:00	0	0.0	0.0	-4.7	88.6	900.6	0.00
2020.12.26 04:35:00	0	0.0	0.0	-4.8	88.7	900.6	0.00
2020.12.26 04:40:00	0	0.0	0.0	-4.7	88.9	900.7	0.00
2020.12.26 04:45:00	0	0.0	0.0	-4.7	89.0	900.6	0.00
2020.12.26 04:50:00	0	0.0	0.0	-4.8	88.8	900.6	0.00
2020.12.26 04:55:00	0	0.0	0.0	-4.8	88.9	900.6	0.00
2020.12.26 05:00:00	0	0.0	0.0	-4.8	89.1	900.7	0.00
2020.12.26 05:05:00	0	0.0	0.0	-4.8	89.1	900.7	0.00
2020.12.26 05:10:00	0	0.0	0.0	-4.8	89.1	900.7	0.00
2020.12.26 05:15:00	0	0.0	0.0	-4.8	89.2	900.7	0.00
2020.12.26 05:20:00	0	0.0	0.0	-4.8	89.2	900.7	0.00
2020.12.26 05:25:00	0	0.0	0.0	-4.8	89.3	900.7	0.00
2020.12.26 05:30:00	0	0.0	0.0	-4.8	89.2	900.7	0.00
2020.12.26 05:35:00	0	0.0	0.0	-4.7	89.2	900.7	0.00
2020.12.26 05:40:00	0	0.0	0.0	-4.8	89.0	900.7	0.00
2020.12.26 05:45:00	0	0.0	0.0	-4.8	88.9	900.8	0.00
2020.12.26 05:50:00	0	0.0	0.0	-4.8	88.9	900.8	0.00
2020.12.26 05:55:00	0	0.0	0.0	-4.8	88.9	900.9	0.00
2020.12.26 06:00:00	0	0.0	0.0	-4.8	88.8	901.0	0.00
2020.12.26 06:05:00	0	0.0	0.0	-4.8	88.8	901.1	0.00
2020.12.26 06:10:00	0	0.0	0.0	-4.8	88.7	901.1	0.00
2020.12.26 06:15:00	0	0.0	0.0	-4.8	88.7	901.1	0.00
2020.12.26 06:20:00	0	0.0	0.0	-4.8	88.2	901.0	0.00
2020.12.26 06:25:00	0	0.0	0.0	-4.8	88.3	901.0	0.00
2020.12.26 06:30:00	0	0.0	0.0	-4.8	88.7	901.1	0.00
2020.12.26 06:35:00	0	0.0	0.0	-4.8	88.9	901.2	0.00
2020.12.26 06:40:00	0	0.0	0.0	-4.8	89.0	901.3	0.00
2020.12.26 06:45:00	0	0.0	0.0	-4.8	89.3	901.4	0.00
2020.12.26 06:50:00	0	0.0	0.0	-4.8	89.4	901.4	0.00
2020.12.26 06:55:00	0	0.0	0.0	-4.8	89.5	901.4	0.00
2020.12.26 07:00:00	0	0.0	0.0	-4.8	88.9	901.4	0.00
2020.12.26 07:05:00	0	0.0	0.0	-4.9	88.5	901.4	0.00
2020.12.26 07:10:00	0	0.0	0.0	-4.8	87.9	901.4	0.00
2020.12.26 07:15:00	0	0.0	0.0	-4.8	88.5	901.4	0.00
2020.12.26 07:20:00	0	0.0	0.0	-4.8	88.2	901.4	0.00
2020.12.26 07:25:00	0	0.0	0.0	-4.8	88.6	901.5	0.00
2020.12.26 07:30:00	0	0.0	0.0	-4.9	88.7	901.5	0.00
2020.12.26 07:35:00	0	0.0	0.0	-4.9	88.6	901.5	0.00
2020.12.26 07:40:00	0	0.0	0.0	-4.9	88.8	901.5	0.00
2020.12.26 07:45:00	0	0.0	0.0	-4.9	89.0	901.6	0.00
2020.12.26 07:50:00	0	0.0	0.0	-4.9	89.0	901.6	0.00
2020.12.26 07:55:00	0	0.0	0.0	-4.9	89.0	901.7	0.00
2020.12.26 08:00:00	0	0.0	0.0	-4.9	89.3	901.6	0.00
2020.12.26 08:05:00	0	0.0	0.0	-4.9	89.5	901.5	0.00
2020.12.26 08:10:00	0	0.0	0.0	-4.9	89.5	901.6	0.00
2020.12.26 08:15:00	0	0.0	0.0	-4.9	89.5	901.6	0.00
2020.12.26 08:20:00	0	0.0	0.0	-5.0	89.4	901.7	0.00
2020.12.26 08:25:00	0	0.0	0.0	-5.1	88.9	901.7	0.00
2020.12.26 08:30:00	0	0.0	0.0	-5.1	88.6	901.7	0.00
2020.12.26 08:35:00	0	0.0	0.0	-5.2	87.3	901.8	0.00
2020.12.26 08:40:00	0	0.0	0.0	-5.3	84.5	901.8	0.00
2020.12.26 08:45:00	0	0.0	0.0	-5.4	85.4	901.9	0.00
2020.12.26 08:50:00	0	0.0	0.0	-5.4	86.8	902.0	0.00
2020.12.26 08:55:00	0	0.0	0.0	-5.5	87.3	902.0	0.00
2020.12.26 09:00:00	0	0.0	0.0	-5.5	88.2	902.1	0.00
2020.12.26 09:05:00	0	0.0	0.0	-5.4	87.6	902.1	0.00
2020.12.26 09:10:00	0	0.0	0.0	-5.4	88.1	902.1	0.00
2020.12.26 09:15:00	0	0.0	0.0	-5.3	87.4	902.1	0.00
2020.12.26 09:20:00	0	0.0	0.0	-5.2	87.7	902.2	0.00
2020.12.26 09:25:00	0	0.0	0.0	-5.2	87.5	902.1	0.00
2020.12.26 09:30:00	0	0.0	0.0	-5.2	87.0	902.1	0.00
2020.12.26 09:35:00	0	0.0	0.0	-5.1	87.3	902.2	0.00
2020.12.26 09:40:00	0	0.0	0.0	-5.0	87.7	902.2	0.00
2020.12.26 09:45:00	0	0.0	0.0	-5.0	87.4	902.2	0.00
2020.12.26 09:50:00	0	0.0	0.0	-4.9	88.1	902.3	0.00
2020.12.26 09:55:00	0	0.0	0.0	-4.7	88.5	902.4	0.01
2020.12.26 10:00:00	0	0.0	0.0	-4.6	88.6	902.5	0.00
2020.12.26 10:05:00	0	0.0	0.0	-4.5	88.1	902.5	0.00
2020.12.26 10:10:00	0	0.0	0.0	-4.5	86.7	902.4	0.00
2020.12.26 10:15:00	0	0.0	0.0	-4.6	85.9	902.4	0.00
2020.12.26 10:20:00	0	0.0	0.0	-4.6	86.6	902.3	0.00
2020.12.26 10:25:00	0	0.0	0.0	-4.5	87.2	902.3	0.00
2020.12.26 10:30:00	0	0.0	0.0	-4.4	86.8	902.2	0.00
2020.12.26 10:35:00	0	0.0	0.0	-4.3	86.1	902.2	0.00
2020.12.26 10:40:00	0	0.0	0.0	-4.2	84.8	902.2	0.00
2020.12.26 10:45:00	0	0.0	0.0	-4.1	84.2	902.2	0.00
2020.12.26 10:50:00	0	0.0	0.0	-4.0	84.2	902.2	0.00
2020.12.26 10:55:00	0	0.0	0.0	-3.8	86.7	902.2	0.00
2020.12.26 11:00:00	0	0.0	0.0	-3.5	85.9	902.2	0.00
2020.12.26 11:05:00	0	0.0	0.0	-3.4	82.1	902.2	0.00
2020.12.26 11:10:00	0	0.0	0.0	-3.3	82.7	902.1	0.00
2020.12.26 11:15:00	0	0.0	0.0	-3.6	82.5	902.1	0.02
2020.12.26 11:20:00	0	0.0	0.0	-3.7	81.9	902.0	0.00
2020.12.26 11:25:00	0	0.0	0.0	-3.9	82.3	901.9	0.00
2020.12.26 11:30:00	0	0.0	0.0	-4.0	82.0	901.8	0.00
2020.12.26 11:35:00	0	0.0	0.0	-4.0	82.6	901.7	0.00
2020.12.26 11:40:00	0	0.0	0.0	-4.0	82.6	901.6	0.00
2020.12.26 11:45:00	0	0.0	0.0	-4.0	82.9	901.4	0.00
2020.12.26 11:50:00	0	0.0	0.0	-3.6	81.6	901.3	0.00
2020.12.26 11:55:00	0	0.0	0.0	-3.5	79.1	901.2	0.00
2020.12.26 12:00:00	0	0.0	0.0	-4.2	79.7	901.0	0.00
2020.12.26 12:05:00	0	0.0	0.0	-4.3	82.3	901.0	0.00
2020.12.26 12:10:00	0	0.0	0.0	-4.2	66.4	900.9	0.00
2020.12.26 12:15:00	0	0.0	0.0	-4.4	65.3	900.8	0.00
2020.12.26 12:20:00	0	0.0	0.0	-4.6	73.4	900.8	0.00
2020.12.26 12:25:00	0	0.0	0.0	-4.6	68.4	900.8	0.00
2020.12.26 12:30:00	0	0.0	0.0	-4.6	76.3	900.7	0.00
2020.12.26 12:35:00	0	0.0	0.0	-5.0	76.2	900.8	0.00
2020.12.26 12:40:00	0	0.0	0.0	-5.1	76.3	900.9	0.00
2020.12.26 12:45:00	0	0.0	0.0	-5.2	70.8	901.0	0.00
2020.12.26 12:50:00	0	0.0	0.0	-5.4	70.9	901.1	0.00
2020.12.26 12:55:00	0	0.0	0.0	-5.5	83.5	901.2	0.00
2020.12.26 13:00:00	0	0.0	0.0	-5.4	83.8	901.3	0.00
2020.12.26 13:05:00	0	0.0	0.0	-5.9	78.4	901.4	0.00
