,time,ghi,sea,temp,RH,wind,SW_global,ppt,vp_a,press,cld,Discharge,alb,LW_in,SW_direct,SW_diffuse,T_F,e_a
1064,2021-01-05 23:00:00,0.0,0.0,-5.1,91.067,0.583,0.0,0.0,3.8,784.188,1.0,4.946,0.608,241.083,0.0,0.0,0.0,0.824
1065,2021-01-06 00:00:00,0.0,0.0,-5.15,90.367,0.75,0.0,0.0,3.8,783.959,1.0,5.211,0.605,240.909,0.0,0.0,0.0,0.824
1066,2021-01-06 01:00:00,0.0,0.0,-5.2,90.6,0.25,0.0,0.0,3.8,784.154,1.0,4.506,0.602,240.736,0.0,0.0,0.0,0.824
1067,2021-01-06 02:00:00,0.0,0.0,-5.2,90.6,0.167,0.0,0.0,3.8,784.03,1.0,4.387,0.599,240.736,0.0,0.0,0.0,0.824
1068,2021-01-06 03:00:00,0.0,0.0,-5.267,89.9,0.083,0.0,0.0,3.7,784.152,1.0,4.288,0.596,239.589,0.0,0.0,0.0,0.821
1069,2021-01-06 04:00:00,0.0,0.0,-5.367,90.617,0.0,0.0,0.0,3.7,784.131,1.0,4.177,0.593,239.245,0.0,0.0,0.0,0.821
1070,2021-01-06 05:00:00,0.0,0.0,-5.467,91.317,0.0,0.0,0.0,3.7,784.219,0.995,4.188,0.59,238.47,0.0,0.0,0.0,0.819
1071,2021-01-06 06:00:00,0.0,0.0,-5.55,92.25,0.0,0.0,0.0,3.7,784.221,1.0,4.193,0.587,238.615,0.0,0.0,0.0,0.821
1072,2021-01-06 07:00:00,0.0,0.0,-5.433,92.75,0.0,0.0,0.2,3.8,784.79,0.995,4.165,0.85,239.498,0.0,0.0,0.0,0.822
1073,2021-01-06 08:00:00,0.0,0.0,-4.983,92.817,0.5,15.355,0.0,3.917,785.006,0.997,4.768,0.848,242.275,0.046,15.309,0.0,0.826
1074,2021-01-06 09:00:00,66.914,0.103,-4.7,92.233,0.667,91.541,0.2,4.0,785.55,0.995,4.52,0.85,243.817,0.458,91.083,0.0,0.828
1075,2021-01-06 10:00:00,182.282,0.223,-4.35,92.233,0.25,188.492,0.0,4.1,786.017,0.979,3.228,0.848,244.508,3.958,184.534,0.0,0.826
1076,2021-01-06 11:00:00,273.896,0.311,-2.983,88.817,0.0,241.85,0.0,4.35,786.038,0.969,2.179,0.843,250.567,7.497,234.353,0.0,0.829
1077,2021-01-06 12:00:00,324.437,0.358,-2.683,85.45,0.0,249.052,0.0,4.267,785.776,0.941,1.876,0.838,248.503,14.694,234.358,0.0,0.819
1078,2021-01-06 13:00:00,326.804,0.36,-3.2,86.917,0.333,213.28,0.0,4.2,785.892,0.968,2.25,0.833,248.455,6.825,206.455,0.0,0.825
1079,2021-01-06 14:00:00,280.689,0.317,-3.5,87.65,0.0,166.703,0.0,4.15,786.315,0.99,2.256,0.828,248.909,1.667,165.036,0.0,0.83
1080,2021-01-06 15:00:00,192.485,0.233,-4.217,87.25,0.0,96.619,0.0,3.9,786.575,0.995,2.903,0.823,244.627,0.483,96.136,0.0,0.825
1081,2021-01-06 16:00:00,78.099,0.115,-5.483,88.333,0.0,21.232,0.0,3.583,786.921,0.994,3.781,0.817,237.238,0.127,21.105,0.0,0.815
1082,2021-01-06 17:00:00,0.0,0.0,-6.4,89.65,0.167,0.0,0.0,3.4,787.176,0.974,4.675,0.812,230.719,0.0,0.0,0.0,0.804
1083,2021-01-06 18:00:00,0.0,0.0,-7.117,89.933,0.917,0.0,0.0,3.217,787.429,0.952,6.299,0.808,224.791,0.0,0.0,0.0,0.792
1084,2021-01-06 19:00:00,0.0,0.0,-7.85,90.483,1.167,0.0,0.0,3.033,787.783,0.937,7.137,0.803,219.402,0.0,0.0,0.0,0.781
1085,2021-01-06 20:00:00,0.0,0.0,-7.9,91.183,0.917,0.0,0.0,3.067,788.013,0.92,6.613,0.798,218.314,0.0,0.0,0.0,0.778
1086,2021-01-06 21:00:00,0.0,0.0,-7.033,92.05,0.417,0.0,0.0,3.3,787.946,0.87,5.273,0.793,219.695,0.0,0.0,0.0,0.773
1087,2021-01-06 22:00:00,0.0,0.0,-6.633,91.4,0.083,0.0,0.0,3.417,788.208,0.888,4.555,0.788,223.4,0.0,0.0,0.0,0.781
1088,2021-01-06 23:00:00,0.0,0.0,-6.8,91.1,0.417,0.0,0.0,3.35,788.261,0.997,5.216,0.783,230.791,0.0,0.0,0.0,0.809
1089,2021-01-07 00:00:00,0.0,0.0,-7.7,89.533,0.75,0.0,0.0,3.067,788.237,0.936,6.199,0.779,220.155,0.0,0.0,0.0,0.782
1090,2021-01-07 01:00:00,0.0,0.0,-8.583,90.183,0.5,0.0,0.0,2.883,788.341,0.793,5.938,0.774,205.607,0.0,0.0,0.0,0.74
1091,2021-01-07 02:00:00,0.0,0.0,-8.983,90.067,0.833,0.0,0.0,2.8,788.352,0.832,6.875,0.769,206.052,0.0,0.0,0.0,0.746
1092,2021-01-07 03:00:00,0.0,0.0,-9.167,89.283,0.583,0.0,0.0,2.717,788.226,0.936,6.334,0.765,211.801,0.0,0.0,0.0,0.769
1093,2021-01-07 04:00:00,0.0,0.0,-9.35,89.033,1.083,0.0,0.0,2.7,788.104,0.95,7.668,0.76,212.074,0.0,0.0,0.0,0.772
1094,2021-01-07 05:00:00,0.0,0.0,-9.383,88.567,1.333,0.0,0.0,2.667,787.948,0.933,8.326,0.756,210.356,0.0,0.0,0.0,0.766
1095,2021-01-07 06:00:00,0.0,0.0,-9.367,87.4,1.25,0.0,0.0,2.617,787.724,0.88,8.122,0.751,206.114,0.0,0.0,0.0,0.751
1096,2021-01-07 07:00:00,0.0,0.0,-9.333,87.283,1.25,0.0,0.0,2.6,787.828,0.848,8.107,0.747,203.883,0.0,0.0,0.0,0.742
1097,2021-01-07 08:00:00,0.0,0.0,-9.25,86.367,1.5,22.045,0.0,2.6,788.005,0.776,8.708,0.743,199.597,4.938,17.107,0.0,0.726
1098,2021-01-07 09:00:00,67.665,0.104,-8.817,86.333,1.183,126.711,0.0,2.7,788.393,0.521,7.314,0.738,188.974,60.695,66.016,0.0,0.683
1099,2021-01-07 10:00:00,183.53,0.224,-7.667,85.417,0.25,240.388,0.0,2.933,788.446,0.522,4.141,0.734,194.493,114.905,125.483,0.0,0.691
1100,2021-01-07 11:00:00,275.61,0.312,-7.617,83.433,0.0,329.353,0.0,2.883,787.957,0.53,3.103,0.73,194.496,154.796,174.557,0.0,0.69
1101,2021-01-07 12:00:00,326.584,0.36,-7.717,81.783,0.0,377.934,0.0,2.817,787.461,0.03,2.85,0.725,182.342,366.596,11.338,0.0,0.648
1102,2021-01-07 13:00:00,329.317,0.363,-7.883,82.283,0.5,349.394,0.0,2.8,787.221,0.027,3.944,0.721,181.738,339.96,9.434,0.0,0.647
1103,2021-01-07 14:00:00,283.455,0.32,-7.983,84.483,1.1,269.154,0.0,2.8,787.328,0.008,5.523,0.717,181.448,267.001,2.153,0.0,0.647
1104,2021-01-07 15:00:00,195.32,0.236,-7.9,85.033,1.433,155.085,0.0,2.867,787.49,0.001,6.701,0.713,182.279,154.93,0.155,0.0,0.649
1105,2021-01-07 16:00:00,80.628,0.118,-8.233,85.033,1.517,34.206,0.0,2.8,787.644,0.008,7.729,0.709,180.789,33.932,0.274,0.0,0.647
1106,2021-01-07 17:00:00,0.0,0.0,-8.567,84.867,1.9,0.0,0.0,2.7,787.82,0.507,9.28,0.705,189.098,0.0,0.0,0.0,0.681
1107,2021-01-07 18:00:00,0.0,0.0,-8.7,83.75,1.8,0.0,0.0,2.65,787.812,0.623,9.149,0.701,193.365,0.0,0.0,0.0,0.697
1108,2021-01-07 19:00:00,0.0,0.0,-8.2,80.617,2.0,0.0,0.0,2.65,787.996,0.579,9.326,0.697,192.691,0.0,0.0,0.0,0.69
1109,2021-01-07 20:00:00,0.0,0.0,-7.633,77.7,2.0,0.0,0.0,2.7,788.035,0.598,8.979,0.693,195.699,0.0,0.0,0.0,0.694
1110,2021-01-07 21:00:00,0.0,0.0,-6.933,75.867,2.1,0.0,0.0,2.767,787.985,0.545,8.715,0.689,195.939,0.0,0.0,0.0,0.688
1111,2021-01-07 22:00:00,0.0,0.0,-6.233,73.717,2.1,0.0,0.0,2.817,788.018,0.719,8.245,0.685,207.453,0.0,0.0,0.0,0.721
1112,2021-01-07 23:00:00,0.0,0.0,-5.95,73.7,1.517,0.0,0.0,2.883,787.894,0.731,7.056,0.681,209.712,0.0,0.0,0.0,0.726
1113,2021-01-08 00:00:00,0.0,0.0,-6.95,70.433,1.8,0.0,0.0,2.55,787.722,0.623,8.242,0.677,197.261,0.0,0.0,0.0,0.693
1114,2021-01-08 01:00:00,0.0,0.0,-8.35,76.333,1.25,0.0,0.0,2.483,787.676,0.65,7.773,0.674,193.897,0.0,0.0,0.0,0.696
1115,2021-01-08 02:00:00,0.0,0.0,-9.283,80.9,1.0,0.0,0.0,2.433,787.947,0.765,7.535,0.67,196.967,0.0,0.0,0.0,0.717
1116,2021-01-08 03:00:00,0.0,0.0,-8.683,84.85,0.583,0.0,0.0,2.7,788.004,0.836,6.23,0.666,206.146,0.0,0.0,0.0,0.743
1117,2021-01-08 04:00:00,0.0,0.0,-7.817,85.033,0.167,0.0,0.0,2.883,787.852,0.917,5.05,0.663,216.433,0.0,0.0,0.0,0.77
1118,2021-01-08 05:00:00,0.0,0.0,-7.683,84.317,0.083,0.0,0.0,2.9,787.674,0.945,4.851,0.659,219.138,0.0,0.0,0.0,0.778
1119,2021-01-08 06:00:00,0.0,0.0,-7.8,82.967,0.25,0.0,0.0,2.817,787.58,0.704,5.249,0.655,201.94,0.0,0.0,0.0,0.718
1120,2021-01-08 07:00:00,0.0,0.0,-8.083,83.15,0.083,0.0,0.0,2.8,787.854,0.696,4.945,0.652,200.49,0.0,0.0,0.0,0.716
1121,2021-01-08 08:00:00,0.0,0.0,-7.917,82.183,0.083,21.91,0.0,2.8,788.158,0.691,4.923,0.648,200.698,6.77,15.14,0.0,0.715
1122,2021-01-08 09:00:00,68.522,0.105,-8.0,80.567,0.5,129.589,0.0,2.7,788.633,0.741,5.489,0.645,202.259,33.564,96.025,0.0,0.722
1123,2021-01-08 10:00:00,184.905,0.225,-7.133,78.4,0.583,210.899,0.0,2.8,788.706,0.634,4.753,0.641,199.943,77.189,133.71,0.0,0.704
1124,2021-01-08 11:00:00,277.457,0.314,-7.067,77.183,0.083,322.074,0.0,2.783,788.669,0.746,3.236,0.638,206.208,81.807,240.267,0.0,0.726
1125,2021-01-08 12:00:00,328.864,0.362,-7.233,76.7,0.0,366.858,0.0,2.7,788.333,0.737,2.815,0.634,204.288,96.484,270.374,0.0,0.721
1126,2021-01-08 13:00:00,331.959,0.365,-7.383,76.3,0.0,358.284,0.0,2.7,788.124,0.515,2.829,0.631,192.71,173.768,184.516,0.0,0.681
1127,2021-01-08 14:00:00,286.34,0.322,-7.75,77.35,0.417,283.062,0.0,2.65,788.419,0.164,4.036,0.628,181.703,236.64,46.422,0.0,0.646
1128,2021-01-08 15:00:00,198.263,0.238,-8.25,78.3,0.083,163.629,0.0,2.567,788.743,0.23,3.907,0.624,180.59,125.994,37.635,0.0,0.647
1129,2021-01-08 16:00:00,83.253,0.121,-8.833,78.917,0.583,37.762,0.0,2.483,788.826,0.274,5.882,0.621,179.072,27.415,10.347,0.0,0.647
1130,2021-01-08 17:00:00,0.0,0.0,-9.117,79.117,1.083,0.0,0.0,2.417,789.173,0.398,7.695,0.618,180.849,0.0,0.0,0.0,0.656
1131,2021-01-08 18:00:00,0.0,0.0,-9.533,79.683,1.183,0.0,0.0,2.367,789.446,0.43,8.137,0.614,180.226,0.0,0.0,0.0,0.658
1132,2021-01-08 19:00:00,0.0,0.0,-9.667,79.9,1.633,0.0,0.0,2.317,789.623,0.6,9.386,0.611,185.963,0.0,0.0,0.0,0.681
1133,2021-01-08 20:00:00,0.0,0.0,-9.583,78.0,1.6,0.0,0.0,2.3,789.768,0.591,9.278,0.608,185.59,0.0,0.0,0.0,0.678
1134,2021-01-08 21:00:00,0.0,0.0,-9.65,77.333,1.9,0.0,0.0,2.3,790.046,0.729,10.12,0.605,192.308,0.0,0.0,0.0,0.704
1135,2021-01-08 22:00:00,0.0,0.0,-9.733,76.9,2.0,0.0,0.0,2.267,790.091,0.74,10.448,0.602,192.289,0.0,0.0,0.0,0.704
1136,2021-01-08 23:00:00,0.0,0.0,-9.933,77.6,2.0,0.0,0.0,2.2,789.921,0.802,10.575,0.599,194.49,0.0,0.0,0.0,0.715
1137,2021-01-09 00:00:00,0.0,0.0,-9.95,78.0,2.1,0.0,0.0,2.2,789.924,0.849,10.852,0.596,197.349,0.0,0.0,0.0,0.725
1138,2021-01-09 01:00:00,0.0,0.0,-10.033,78.533,2.0,0.0,0.0,2.233,789.912,0.74,10.629,0.593,191.032,0.0,0.0,0.0,0.703
1139,2021-01-09 02:00:00,0.0,0.0,-9.817,79.883,1.8,0.0,0.0,2.317,790.196,0.943,9.923,0.59,205.575,0.0,0.0,0.0,0.754
1140,2021-01-09 03:00:00,0.0,0.0,-9.7,80.95,1.8,0.0,0.0,2.4,790.179,1.0,9.832,0.587,211.183,0.0,0.0,0.0,0.773
1141,2021-01-09 04:00:00,0.0,0.0,-9.667,81.617,2.0,0.0,0.0,2.4,789.876,1.0,10.329,0.584,211.285,0.0,0.0,0.0,0.773
1142,2021-01-09 05:00:00,0.0,0.0,-9.55,81.183,1.7,0.0,0.0,2.4,789.932,1.0,9.472,0.581,211.647,0.0,0.0,0.0,0.773
1143,2021-01-09 06:00:00,0.0,0.0,-9.617,80.633,2.0,0.0,0.0,2.4,789.876,1.0,10.31,0.578,211.44,0.0,0.0,0.0,0.773
1144,2021-01-09 07:00:00,0.0,0.0,-9.333,79.383,1.9,0.0,0.0,2.4,790.247,1.0,9.877,0.575,212.32,0.0,0.0,0.0,0.773
1145,2021-01-09 08:00:00,0.0,0.0,-8.9,78.817,1.9,20.538,0.0,2.483,790.454,1.0,9.598,0.572,214.708,0.0,20.538,0.0,0.777
1146,2021-01-09 09:00:00,69.486,0.106,-8.267,79.133,1.0,110.98,0.0,2.617,790.996,1.0,6.723,0.569,218.332,0.0,110.98,0.0,0.782
1147,2021-01-09 10:00:00,186.407,0.227,-7.5,77.4,0.083,208.337,0.0,2.7,790.795,1.0,3.838,0.566,221.767,0.0,208.337,0.0,0.785
1148,2021-01-09 11:00:00,279.437,0.316,-7.217,75.6,0.0,294.228,0.0,2.7,790.548,1.0,3.108,0.564,222.68,0.0,294.228,0.0,0.785
1149,2021-01-09 12:00:00,331.276,0.364,-7.1,74.333,0.083,338.273,0.0,2.667,790.121,0.961,2.974,0.561,219.596,13.193,325.08,0.0,0.773
1150,2021-01-09 13:00:00,334.726,0.368,-6.717,73.7,0.083,329.759,0.0,2.7,789.861,0.976,2.886,0.558,222.381,7.914,321.845,0.0,0.778
1151,2021-01-09 14:00:00,289.343,0.325,-6.95,74.467,0.25,265.176,0.0,2.7,790.007,0.527,3.506,0.555,194.428,125.428,139.748,0.0,0.683
1152,2021-01-09 15:00:00,201.313,0.241,-7.533,77.0,0.083,153.006,0.0,2.683,790.08,0.504,3.765,0.553,191.67,75.891,77.115,0.0,0.679
1153,2021-01-09 16:00:00,85.973,0.124,-8.617,80.05,0.75,35.441,0.0,2.55,790.34,0.945,6.176,0.55,212.243,1.949,33.492,0.0,0.764
1154,2021-01-09 17:00:00,0.0,0.0,-9.283,84.1,1.6,0.0,0.0,2.533,790.586,0.959,9.012,0.547,211.018,0.0,0.0,0.0,0.768
1155,2021-01-09 18:00:00,0.0,0.0,-9.4,85.883,1.333,0.0,0.0,2.6,790.716,0.887,8.372,0.545,206.302,0.0,0.0,0.0,0.752
1156,2021-01-09 19:00:00,0.0,0.0,-8.717,87.117,1.417,0.0,0.0,2.75,791.123,0.852,8.198,0.542,207.649,0.0,0.0,0.0,0.749
1157,2021-01-09 20:00:00,0.0,0.0,-7.767,84.867,1.8,0.0,0.0,2.9,791.201,0.827,8.527,0.54,210.455,0.0,0.0,0.0,0.748
1158,2021-01-09 21:00:00,0.0,0.0,-7.75,83.95,1.9,0.0,0.0,2.9,791.375,0.9,8.744,0.537,215.582,0.0,0.0,0.0,0.766
1159,2021-01-09 22:00:00,0.0,0.0,-7.7,85.617,1.0,0.0,0.0,2.95,791.302,1.0,6.779,0.534,223.939,0.0,0.0,0.0,0.795
1160,2021-01-09 23:00:00,0.0,0.0,-7.467,86.433,1.717,0.0,0.0,3.0,791.148,0.991,8.136,0.532,224.51,0.0,0.0,0.0,0.795
1161,2021-01-10 00:00:00,0.0,0.0,-7.05,85.367,1.433,0.0,0.0,3.1,791.072,0.925,7.337,0.529,221.742,0.0,0.0,0.0,0.78
1162,2021-01-10 01:00:00,0.0,0.0,-6.85,84.15,1.433,0.0,0.0,3.1,791.122,0.395,7.244,0.527,193.58,0.0,0.0,0.0,0.679
1163,2021-01-10 02:00:00,0.0,0.0,-6.733,83.783,0.833,0.0,0.0,3.1,791.109,0.029,6.065,0.525,187.507,0.0,0.0,0.0,0.656
1164,2021-01-10 03:00:00,0.0,0.0,-6.9,82.983,0.85,0.0,0.0,3.0,791.257,0.009,6.176,0.522,186.149,0.0,0.0,0.0,0.653
1165,2021-01-10 04:00:00,0.0,0.0,-7.2,83.483,0.583,0.0,0.0,3.0,791.12,0.001,5.759,0.52,185.338,0.0,0.0,0.0,0.653
1166,2021-01-10 05:00:00,0.0,0.0,-7.317,83.9,0.917,0.0,0.0,3.0,790.888,0.0,6.467,0.517,185.024,0.0,0.0,0.0,0.653
1167,2021-01-10 06:00:00,0.0,0.0,-7.617,83.633,0.25,0.0,0.0,2.9,790.766,0.002,5.197,0.515,183.33,0.0,0.0,0.0,0.65
1168,2021-01-10 07:00:00,0.0,0.0,-7.95,84.05,0.583,0.0,0.0,2.817,791.054,0.004,6.0,0.513,181.69,0.0,0.0,0.0,0.648
1169,2021-01-10 08:00:00,0.0,0.0,-8.6,83.517,1.517,28.042,0.0,2.667,791.011,0.002,8.421,0.51,178.576,27.986,0.056,0.0,0.643
1170,2021-01-10 09:00:00,70.558,0.107,-9.533,84.533,1.083,148.38,0.0,2.517,791.528,0.004,7.408,0.508,174.709,147.786,0.594,0.0,0.638
1171,2021-01-10 10:00:00,188.037,0.228,-9.2,85.367,0.0,274.985,0.0,2.6,791.332,0.029,3.858,0.506,176.41,267.01,7.975,0.0,0.641
1172,2021-01-10 11:00:00,281.549,0.318,-9.067,85.4,0.083,368.124,0.0,2.617,791.163,0.041,3.507,0.504,176.95,353.031,15.093,0.0,0.642
1173,2021-01-10 12:00:00,333.818,0.367,-9.1,84.933,0.0,391.45,0.0,2.6,790.751,0.032,3.015,0.501,176.675,378.924,12.526,0.0,0.641
1174,2021-01-10 13:00:00,337.619,0.37,-9.183,85.167,0.083,375.191,0.0,2.6,790.557,0.019,3.213,0.499,176.435,368.062,7.129,0.0,0.641
1175,2021-01-10 14:00:00,292.462,0.328,-9.333,85.45,0.333,299.396,0.0,2.583,790.786,0.013,4.132,0.497,175.876,295.504,3.892,0.0,0.64
1176,2021-01-10 15:00:00,204.468,0.244,-9.467,86.233,1.0,177.492,0.0,2.583,790.852,0.009,6.378,0.495,175.528,175.895,1.597,0.0,0.64
1177,2021-01-10 16:00:00,88.787,0.127,-9.9,87.25,1.417,44.121,0.0,2.5,791.197,0.003,8.333,0.493,173.604,43.989,0.132,0.0,0.638
1178,2021-01-10 17:00:00,0.0,0.0,-10.2,88.117,1.7,0.0,0.0,2.5,791.321,0.002,9.772,0.49,172.842,0.0,0.0,0.0,0.638
1179,2021-01-10 18:00:00,0.0,0.0,-10.5,88.7,1.617,0.0,0.0,2.45,791.528,0.002,9.712,0.488,171.587,0.0,0.0,0.0,0.636
1180,2021-01-10 19:00:00,0.0,0.0,-10.767,89.167,1.6,0.0,0.0,2.4,791.79,0.002,9.814,0.486,170.413,0.0,0.0,0.0,0.634
1181,2021-01-10 20:00:00,0.0,0.0,-11.05,89.517,1.417,0.0,0.0,2.367,791.865,0.0,9.429,0.484,169.369,0.0,0.0,0.0,0.633
1182,2021-01-10 21:00:00,0.0,0.0,-11.117,90.1,1.8,0.0,0.0,2.383,792.118,0.0,10.606,0.482,169.365,0.0,0.0,0.0,0.634
1183,2021-01-10 22:00:00,0.0,0.0,-11.183,89.15,1.9,0.0,0.0,2.3,792.129,0.0,10.963,0.48,168.346,0.0,0.0,0.0,0.63
1184,2021-01-10 23:00:00,0.0,0.0,-11.467,89.083,1.517,0.0,0.0,2.267,792.009,0.033,9.967,0.478,167.337,0.0,0.0,0.0,0.629
1185,2021-01-11 00:00:00,0.0,0.0,-11.583,89.967,1.333,0.0,0.0,2.3,791.842,0.037,9.446,0.476,167.407,0.0,0.0,0.0,0.631
1186,2021-01-11 01:00:00,0.0,0.0,-11.7,90.017,1.083,0.0,0.0,2.217,791.979,0.053,8.717,0.474,166.296,0.0,0.0,0.0,0.628
1187,2021-01-11 02:00:00,0.0,0.0,-11.833,89.417,1.517,0.0,0.0,2.2,792.097,0.099,10.167,0.472,166.042,0.0,0.0,0.0,0.628
1188,2021-01-11 03:00:00,0.0,0.0,-11.9,88.833,1.8,0.0,0.0,2.2,792.204,0.096,11.119,0.47,165.857,0.0,0.0,0.0,0.628
1189,2021-01-11 04:00:00,0.0,0.0,-12.1,88.317,1.617,0.0,0.0,2.15,792.175,0.141,10.656,0.468,165.211,0.0,0.0,0.0,0.627
1190,2021-01-11 05:00:00,0.0,0.0,-12.3,87.8,1.433,0.0,0.0,2.1,792.172,0.163,10.17,0.466,164.411,0.0,0.0,0.0,0.626
1191,2021-01-11 06:00:00,0.0,0.0,-12.267,87.917,1.417,0.0,0.0,2.1,792.258,0.209,10.098,0.464,165.107,0.0,0.0,0.0,0.629
1192,2021-01-11 07:00:00,0.0,0.0,-12.3,87.45,1.167,0.0,0.0,2.1,792.729,0.217,9.293,0.462,165.149,0.0,0.0,0.0,0.629
1193,2021-01-11 08:00:00,0.0,0.0,-12.317,87.217,0.917,27.289,0.0,2.1,793.186,0.229,8.475,0.461,165.3,21.04,6.249,0.0,0.63
1194,2021-01-11 09:00:00,71.738,0.108,-11.817,88.7,1.35,134.818,0.0,2.183,793.595,0.104,9.227,0.459,165.935,120.797,14.021,0.0,0.627
1195,2021-01-11 10:00:00,189.793,0.23,-10.15,87.0,0.25,260.459,0.0,2.483,793.992,0.113,4.682,0.457,173.286,231.027,29.432,0.0,0.639
1196,2021-01-11 11:00:00,283.793,0.32,-9.617,81.517,0.083,350.72,0.0,2.4,794.041,0.226,3.646,0.455,175.259,271.457,79.263,0.0,0.641
1197,2021-01-11 12:00:00,336.49,0.369,-9.8,80.533,0.333,387.276,0.0,2.317,793.572,0.158,4.061,0.453,172.925,326.086,61.19,0.0,0.634
1198,2021-01-11 13:00:00,340.634,0.373,-9.6,80.317,0.583,362.081,0.0,2.367,793.353,0.239,4.644,0.451,175.186,275.544,86.537,0.0,0.64
1199,2021-01-11 14:00:00,295.694,0.331,-9.15,79.217,1.083,284.599,0.0,2.4,793.491,0.155,6.024,0.45,175.421,240.486,44.113,0.0,0.637
1200,2021-01-11 15:00:00,207.725,0.248,-9.333,80.15,1.083,165.211,0.0,2.4,793.608,0.081,6.595,0.448,174.284,151.829,13.382,0.0,0.635
1201,2021-01-11 16:00:00,91.695,0.13,-9.667,81.283,1.1,42.267,0.0,2.4,794.043,0.08,7.437,0.446,173.428,38.886,3.381,0.0,0.635
1202,2021-01-11 17:00:00,0.0,0.0,-9.8,82.133,1.7,0.0,0.0,2.4,794.164,0.078,9.611,0.444,173.079,0.0,0.0,0.0,0.635
1203,2021-01-11 18:00:00,0.0,0.0,-9.4,80.817,2.0,0.0,0.0,2.4,794.342,0.085,10.157,0.443,174.139,0.0,0.0,0.0,0.635
1204,2021-01-11 19:00:00,0.0,0.0,-8.5,76.2,1.533,0.0,0.0,2.467,794.786,0.081,8.513,0.441,177.112,0.0,0.0,0.0,0.637
1205,2021-01-11 20:00:00,0.0,0.0,-8.417,75.4,0.917,0.0,0.0,2.433,794.962,0.213,7.046,0.439,178.483,0.0,0.0,0.0,0.641
1206,2021-01-11 21:00:00,0.0,0.0,-8.083,78.017,1.517,0.0,0.0,2.583,794.652,0.096,8.21,0.438,179.469,0.0,0.0,0.0,0.641
1207,2021-01-11 22:00:00,0.0,0.0,-7.733,74.9,2.0,0.0,0.0,2.55,794.872,0.036,9.097,0.436,179.74,0.0,0.0,0.0,0.639
1208,2021-01-11 23:00:00,0.0,0.0,-8.1,74.35,1.45,0.0,0.0,2.467,794.574,0.034,8.128,0.434,177.935,0.0,0.0,0.0,0.636
1209,2021-01-12 00:00:00,0.0,0.0,-8.617,76.4,1.267,0.0,0.0,2.417,794.553,0.053,7.945,0.433,176.148,0.0,0.0,0.0,0.634
1210,2021-01-12 01:00:00,0.0,0.0,-7.983,78.05,0.5,0.0,0.0,2.6,795.012,0.424,5.908,0.431,186.635,0.0,0.0,0.0,0.666
1211,2021-01-12 02:00:00,0.0,0.0,-8.117,78.733,0.75,0.0,0.0,2.6,794.784,0.999,6.5,0.429,218.526,0.0,0.0,0.0,0.781
1212,2021-01-12 03:00:00,0.0,0.0,-8.45,79.533,1.083,0.0,0.0,2.583,794.588,0.995,7.386,0.428,216.953,0.0,0.0,0.0,0.779
1213,2021-01-12 04:00:00,0.0,0.0,-8.317,80.2,0.5,0.0,0.0,2.6,794.432,0.995,5.981,0.426,217.578,0.0,0.0,0.0,0.78
1214,2021-01-12 05:00:00,0.0,0.0,-8.083,80.533,0.583,0.0,0.0,2.7,794.148,0.995,6.09,0.425,219.5,0.0,0.0,0.0,0.784
1215,2021-01-12 06:00:00,0.0,0.0,-7.8,80.267,0.917,0.0,0.0,2.717,794.021,0.995,6.72,0.423,220.603,0.0,0.0,0.0,0.785
1216,2021-01-12 07:00:00,0.0,0.0,-7.85,83.517,0.5,0.0,0.0,2.817,793.927,1.0,5.795,0.422,221.983,0.0,0.0,0.0,0.79
1217,2021-01-12 08:00:00,0.0,0.0,-6.967,83.183,0.5,18.474,0.0,3.017,794.006,0.982,5.525,0.42,225.6,0.333,18.141,0.0,0.793
1218,2021-01-12 09:00:00,73.027,0.11,-5.1,78.133,0.917,105.886,0.0,3.283,793.844,0.989,5.197,0.419,235.167,1.165,104.721,0.0,0.803
1219,2021-01-12 10:00:00,191.676,0.232,-4.65,76.0,2.383,195.514,0.0,3.267,793.873,1.0,6.322,0.417,237.465,0.0,195.514,0.0,0.806
1220,2021-01-12 11:00:00,286.167,0.322,-3.417,73.983,0.167,237.902,0.0,3.517,793.473,1.0,2.565,0.416,244.258,0.0,237.902,0.0,0.814
1221,2021-01-12 12:00:00,339.291,0.372,-2.833,77.617,0.5,228.348,0.0,3.85,792.716,1.0,2.353,0.414,249.508,0.0,228.348,0.0,0.824
1222,2021-01-12 13:00:00,343.771,0.376,-3.317,87.133,0.417,144.507,0.0,4.15,792.181,1.0,2.263,0.413,250.46,0.0,144.507,0.0,0.833
1223,2021-01-12 14:00:00,299.04,0.334,-3.1,91.05,0.0,103.355,0.8,4.417,791.837,1.0,2.031,0.85,253.486,0.0,103.355,0.0,0.841
1224,2021-01-12 15:00:00,211.084,0.251,-2.75,92.333,0.417,47.255,0.2,4.583,791.746,1.0,2.772,0.85,256.101,0.0,47.255,0.0,0.845
1225,2021-01-12 16:00:00,94.695,0.134,-2.583,93.967,0.0,10.367,1.2,4.783,791.521,1.0,3.057,0.85,258.283,0.0,10.367,0.0,0.85
1226,2021-01-12 17:00:00,0.0,0.0,-2.233,94.667,0.083,0.0,2.2,4.883,791.582,1.0,3.571,0.85,260.343,0.0,0.0,0.0,0.852
