,When,Discharge,v_a,Maximum Wind Speed,Wind Direction,T_a,RH,p_a,Fountain
11740,2019-03-12 11:20:00,0.0,0.6,1.6,79.0,0.3,65.1,910.3,0
11741,2019-03-12 11:25:00,0.0,0.5,1.5,122.0,0.7,65.1,910.1,0
11742,2019-03-12 11:30:00,0.0,0.7,1.4,90.0,1.1,65.5,910.1,0
11743,2019-03-12 11:35:00,0.0,0.8,1.7,81.0,1.1,61.2,910.0,0
11744,2019-03-12 11:40:00,0.0,0.7,1.4,72.0,0.8,66.4,910.0,0
11745,2019-03-12 11:45:00,0.0,0.8,1.6,87.0,0.8,67.6,910.0,0
11746,2019-03-12 11:50:00,0.0,0.7,1.5,77.0,0.9,63.9,910.0,0
11747,2019-03-12 11:55:00,0.0,0.3,0.9,333.0,0.9,70.6,909.8,0
11748,2019-03-12 12:00:00,0.0,0.4,0.9,68.0,1.1,61.8,909.7,0
11749,2019-03-12 12:05:00,0.0,0.9,1.9,74.0,1.2,62.4,909.7,0
11750,2019-03-12 12:10:00,0.0,0.7,1.8,95.0,1.0,63.1,909.6,0
11751,2019-03-12 12:15:00,0.0,0.4,1.1,133.0,1.1,67.8,909.5,0
11752,2019-03-12 12:20:00,0.0,0.9,1.6,68.0,1.4,65.2,909.4,0
11753,2019-03-12 12:25:00,0.0,1.3,1.9,71.0,1.2,59.4,909.4,0
11754,2019-03-12 12:30:00,0.0,0.8,1.8,40.0,1.2,66.0,909.4,0
11755,2019-03-12 12:35:00,0.0,0.4,0.8,14.0,1.4,66.0,909.3,0
11756,2019-03-12 12:40:00,0.0,1.0,2.2,63.0,1.6,62.8,909.3,0
11757,2019-03-12 12:45:00,0.0,0.8,2.7,54.0,1.5,63.0,909.3,0
11758,2019-03-12 12:50:00,0.0,0.8,1.8,60.0,1.5,61.5,909.2,0
11759,2019-03-12 12:55:00,0.0,1.3,2.3,61.0,1.4,59.5,909.1,0
11760,2019-03-12 13:00:00,0.0,0.8,2.2,83.0,1.3,60.7,909.0,0
11761,2019-03-12 13:05:00,0.0,0.8,1.8,78.0,1.3,61.8,909.0,0
11762,2019-03-12 13:10:00,0.0,0.5,1.3,48.0,1.5,64.8,908.9,0
11763,2019-03-12 13:15:00,0.0,0.9,1.5,61.0,1.7,59.5,908.8,0
11764,2019-03-12 13:20:00,0.0,1.1,1.9,68.0,1.6,62.0,908.7,0
11765,2019-03-12 13:25:00,0.0,1.1,2.1,68.0,1.5,58.4,908.5,0
11766,2019-03-12 13:30:00,0.0,1.2,2.1,65.0,1.6,60.6,908.4,0
11767,2019-03-12 13:35:00,0.0,1.0,1.6,64.0,1.6,61.3,908.4,0
11768,2019-03-12 13:40:00,0.0,0.8,1.6,41.0,1.8,62.6,908.3,0
11769,2019-03-12 13:45:00,0.0,1.0,1.7,57.0,2.0,61.1,908.2,0
11770,2019-03-12 13:50:00,0.0,1.0,1.8,64.0,2.0,63.8,908.1,0
11771,2019-03-12 13:55:00,0.0,0.5,1.6,26.0,2.0,64.6,908.0,0
11772,2019-03-12 14:00:00,0.0,0.4,1.4,24.0,2.3,65.7,907.9,0
11773,2019-03-12 14:05:00,0.0,1.2,2.2,77.0,2.5,64.6,907.7,0
11774,2019-03-12 14:10:00,0.0,1.3,2.2,71.0,2.3,58.5,907.6,0
11775,2019-03-12 14:15:00,0.0,1.3,2.2,62.0,2.4,60.0,907.6,0
11776,2019-03-12 14:20:00,0.0,0.7,1.6,56.0,2.5,64.1,907.6,0
11777,2019-03-12 14:25:00,0.0,0.4,1.0,18.0,2.5,63.8,907.5,0
11778,2019-03-12 14:30:00,0.0,0.6,1.6,52.0,2.4,63.0,907.4,0
11779,2019-03-12 14:35:00,0.0,0.4,0.8,58.0,2.2,71.0,907.4,0
11780,2019-03-12 14:40:00,0.0,0.4,1.1,48.0,2.0,71.7,907.3,0
11781,2019-03-12 14:45:00,0.0,0.4,0.9,48.0,2.1,77.0,907.2,0
11782,2019-03-12 14:50:00,0.0,0.9,1.6,66.0,2.1,67.6,907.0,0
11783,2019-03-12 14:55:00,0.0,1.0,1.7,64.0,2.3,62.2,907.0,0
11784,2019-03-12 15:00:00,0.0,0.5,1.1,79.0,2.5,60.8,906.9,0
11785,2019-03-12 15:05:00,0.0,0.8,1.8,47.0,2.7,64.5,906.8,0
11786,2019-03-12 15:10:00,0.0,1.1,1.6,67.0,2.8,61.3,906.7,0
11787,2019-03-12 15:15:00,0.0,1.0,1.7,71.0,2.9,62.8,906.5,0
11788,2019-03-12 15:20:00,0.0,1.2,1.6,67.0,2.9,58.1,906.4,0
11789,2019-03-12 15:25:00,0.0,0.6,1.4,57.0,3.0,61.1,906.4,0
11790,2019-03-12 15:30:00,0.0,0.4,1.0,48.0,3.0,70.4,906.4,0
11791,2019-03-12 15:35:00,0.0,0.3,0.7,17.0,2.9,77.1,906.2,0
11792,2019-03-12 15:40:00,0.0,0.4,0.9,49.0,2.8,74.0,906.2,0
11793,2019-03-12 15:45:00,0.0,0.3,1.0,54.0,2.7,77.7,906.1,0
11794,2019-03-12 15:50:00,0.0,0.4,0.7,51.0,2.8,79.6,905.9,0
11795,2019-03-12 15:55:00,0.0,0.3,0.8,40.0,2.6,81.8,905.7,0
11796,2019-03-12 16:00:00,0.0,0.4,0.7,43.0,2.4,82.3,905.6,0
11797,2019-03-12 16:05:00,0.0,0.2,0.6,26.0,2.2,83.5,905.5,0
11798,2019-03-12 16:10:00,0.0,0.2,0.4,80.0,2.3,84.6,905.4,0
11799,2019-03-12 16:15:00,0.0,0.3,0.6,77.0,2.4,83.2,905.3,0
11800,2019-03-12 16:20:00,0.0,0.1,0.4,15.0,2.3,84.5,905.2,0
11801,2019-03-12 16:25:00,0.0,0.2,0.4,47.0,2.5,84.3,905.1,0
11802,2019-03-12 16:30:00,0.0,0.2,0.3,356.0,2.5,83.8,904.9,0
11803,2019-03-12 16:35:00,0.0,0.3,0.6,148.0,2.7,82.5,904.8,0
11804,2019-03-12 16:40:00,0.0,0.2,0.5,44.0,2.5,82.7,904.7,0
11805,2019-03-12 16:45:00,0.0,0.1,0.3,9.0,2.4,84.1,904.5,0
11806,2019-03-12 16:50:00,0.0,0.2,0.3,49.0,2.4,84.3,904.5,0
11807,2019-03-12 16:55:00,0.0,0.3,0.5,56.0,2.2,84.3,904.5,0
11808,2019-03-12 17:00:00,0.0,0.4,0.8,45.0,2.0,85.7,904.4,0
11809,2019-03-12 17:05:00,0.0,0.2,0.6,36.0,1.8,87.3,904.4,0
11810,2019-03-12 17:10:00,0.0,0.2,0.4,96.0,1.8,87.2,904.3,0
11811,2019-03-12 17:15:00,0.0,0.2,0.5,328.0,1.8,87.9,904.3,0
11812,2019-03-12 17:20:00,0.0,0.2,0.6,124.0,1.8,87.5,904.2,0
11813,2019-03-12 17:25:00,0.0,0.2,0.7,78.0,1.7,88.4,904.2,0
11814,2019-03-12 17:30:00,0.0,0.4,0.8,38.0,1.6,88.1,904.2,0
11815,2019-03-12 17:35:00,0.0,0.4,0.8,51.0,1.3,89.6,904.2,0
11816,2019-03-12 17:40:00,0.0,0.5,1.0,220.0,1.3,90.5,904.0,0
11817,2019-03-12 17:45:00,0.0,0.4,0.8,189.0,1.3,90.5,903.9,0
11818,2019-03-12 17:50:00,0.0,0.5,1.0,218.0,1.2,90.1,903.8,0
11819,2019-03-12 17:55:00,0.0,0.4,1.0,123.0,1.1,89.0,903.7,0
11820,2019-03-12 18:00:00,0.0,0.4,0.9,220.0,1.0,90.8,903.7,0
11821,2019-03-12 18:05:00,0.0,0.2,0.6,22.0,0.9,91.0,903.6,0
11822,2019-03-12 18:10:00,0.0,0.4,0.9,50.0,0.8,91.0,903.7,0
11823,2019-03-12 18:15:00,0.0,0.2,0.5,76.0,0.7,91.7,903.7,0
11824,2019-03-12 18:20:00,0.0,0.2,0.5,21.0,0.5,91.8,903.6,0
11825,2019-03-12 18:25:00,0.0,0.4,0.9,223.0,0.5,92.0,903.7,0
11826,2019-03-12 18:30:00,0.0,0.4,0.8,3.0,0.3,91.8,903.6,0
11827,2019-03-12 18:35:00,0.0,0.5,1.1,185.0,0.2,92.3,903.7,0
11828,2019-03-12 18:40:00,0.0,0.6,1.3,211.0,0.1,92.4,903.7,0
11829,2019-03-12 18:45:00,0.0,0.6,1.9,197.0,0.1,92.3,903.6,0
11830,2019-03-12 18:50:00,0.0,0.6,1.4,169.0,0.1,92.9,903.6,0
11831,2019-03-12 18:55:00,0.0,0.5,1.0,222.0,0.1,93.4,903.6,0
11832,2019-03-12 19:00:00,0.0,0.4,0.7,257.0,0.1,93.5,903.6,0
11833,2019-03-12 19:05:00,0.0,0.5,1.0,244.0,0.2,93.6,903.6,0
11834,2019-03-12 19:10:00,0.0,0.4,1.2,31.0,0.2,93.7,903.5,0
11835,2019-03-12 19:15:00,0.0,0.6,1.4,248.0,0.2,93.6,903.5,0
11836,2019-03-12 19:20:00,0.0,0.4,0.8,188.0,0.2,93.6,903.3,0
11837,2019-03-12 19:25:00,0.0,0.4,0.9,293.0,0.1,93.6,903.1,0
11838,2019-03-12 19:30:00,0.0,0.5,1.1,95.0,0.0,93.6,903.1,0
11839,2019-03-12 19:35:00,0.0,0.3,0.7,241.0,0.0,93.6,903.0,0
11840,2019-03-12 19:40:00,0.0,0.4,1.3,185.0,0.0,93.8,903.0,0
11841,2019-03-12 19:45:00,0.0,0.4,1.1,171.0,0.0,94.0,903.0,0
11842,2019-03-12 19:50:00,0.0,0.5,1.0,199.0,0.0,93.9,903.0,0
11843,2019-03-12 19:55:00,0.0,0.5,1.0,198.0,-0.2,93.7,902.8,0
11844,2019-03-12 20:00:00,0.0,0.7,1.5,200.0,-0.3,93.7,902.7,0
11845,2019-03-12 20:05:00,0.0,0.5,1.3,201.0,-0.3,93.9,902.6,0
11846,2019-03-12 20:10:00,0.0,0.4,0.7,246.0,-0.3,94.0,902.5,0
11847,2019-03-12 20:15:00,0.0,0.5,1.1,258.0,-0.3,94.1,902.4,0
11848,2019-03-12 20:20:00,0.0,0.5,1.2,286.0,-0.3,94.2,902.4,0
11849,2019-03-12 20:25:00,0.0,0.6,2.0,154.0,-0.3,94.3,902.4,0
11850,2019-03-12 20:30:00,0.0,0.6,1.3,190.0,-0.2,94.5,902.4,0
11851,2019-03-12 20:35:00,0.0,0.7,1.3,210.0,-0.2,94.4,902.3,0
11852,2019-03-12 20:40:00,0.0,0.8,1.6,217.0,0.0,94.5,902.4,0
11853,2019-03-12 20:45:00,0.0,0.5,1.3,174.0,0.0,94.7,902.2,0
11854,2019-03-12 20:50:00,0.0,0.4,1.0,202.0,0.1,94.7,902.2,0
11855,2019-03-12 20:55:00,0.0,0.5,1.1,123.0,0.2,94.7,901.9,0
11856,2019-03-12 21:00:00,0.0,0.7,1.4,209.0,0.3,94.7,902.1,0
11857,2019-03-12 21:05:00,0.0,0.6,1.2,213.0,0.5,94.5,902.1,0
11858,2019-03-12 21:10:00,0.0,0.8,1.5,233.0,0.5,94.2,901.9,0
11859,2019-03-12 21:15:00,0.0,0.9,1.9,211.0,0.8,93.8,901.9,0
11860,2019-03-12 21:20:00,0.0,0.7,1.3,207.0,0.9,93.2,901.9,0
11861,2019-03-12 21:25:00,0.0,1.0,2.2,198.0,1.2,92.7,902.0,0
11862,2019-03-12 21:30:00,0.0,1.0,2.1,225.0,1.6,84.0,902.0,0
11863,2019-03-12 21:35:00,0.0,0.9,2.2,215.0,2.5,80.0,902.1,0
11864,2019-03-12 21:40:00,0.0,1.1,2.0,231.0,3.4,80.1,902.2,0
11865,2019-03-12 21:45:00,0.0,1.0,2.3,219.0,3.5,76.4,902.0,0
11866,2019-03-12 21:50:00,0.0,1.2,3.1,226.0,3.7,76.4,902.0,0
11867,2019-03-12 21:55:00,0.0,1.0,1.8,220.0,3.8,67.2,901.8,0
11868,2019-03-12 22:00:00,0.0,1.2,2.8,231.0,4.2,65.7,901.9,0
11869,2019-03-12 22:05:00,0.0,1.0,2.2,227.0,4.4,69.9,901.7,0
11870,2019-03-12 22:10:00,0.0,1.0,2.1,221.0,4.5,67.0,901.8,0
11871,2019-03-12 22:15:00,0.0,1.1,2.8,209.0,4.5,63.7,901.8,0
11872,2019-03-12 22:20:00,0.0,1.3,3.8,225.0,4.8,63.8,901.8,0
11873,2019-03-12 22:25:00,0.0,1.1,3.5,210.0,4.9,59.2,901.7,0
11874,2019-03-12 22:30:00,0.0,1.1,3.3,203.0,5.6,49.2,901.7,0
11875,2019-03-12 22:35:00,0.0,1.2,5.6,198.0,6.1,50.2,901.7,0
11876,2019-03-12 22:40:00,0.0,1.1,3.5,200.0,6.7,44.5,901.6,0
11877,2019-03-12 22:45:00,0.0,1.2,2.7,206.0,6.4,51.2,901.7,0
11878,2019-03-12 22:50:00,0.0,1.3,4.8,189.0,6.2,49.1,901.6,0
11879,2019-03-12 22:55:00,0.0,1.6,6.9,183.0,6.7,50.2,901.8,0
11880,2019-03-12 23:00:00,0.0,1.3,4.4,198.0,6.5,45.4,901.9,0
11881,2019-03-12 23:05:00,0.0,1.3,5.6,210.0,6.4,52.0,901.8,0
11882,2019-03-12 23:10:00,0.0,1.1,2.5,211.0,5.9,54.0,901.7,0
11883,2019-03-12 23:15:00,0.0,1.0,2.1,228.0,5.7,51.7,901.5,0
11884,2019-03-12 23:20:00,0.0,0.8,2.0,232.0,5.7,52.6,901.2,0
11885,2019-03-12 23:25:00,0.0,1.0,2.5,205.0,5.7,47.5,901.0,0
11886,2019-03-12 23:30:00,0.0,1.7,5.7,194.0,5.9,46.1,901.0,0
11887,2019-03-12 23:35:00,0.0,1.8,7.5,221.0,6.4,46.9,901.0,0
11888,2019-03-12 23:40:00,0.0,1.5,6.8,184.0,6.8,46.9,900.9,0
11889,2019-03-12 23:45:00,0.0,1.2,4.0,190.0,7.0,46.5,900.8,0
11890,2019-03-12 23:50:00,0.0,1.1,3.6,211.0,6.7,50.6,900.6,0
11891,2019-03-12 23:55:00,0.0,1.0,4.3,207.0,6.3,52.7,900.3,0
11892,2019-03-13 00:00:00,0.0,1.2,5.0,193.0,6.4,52.2,900.2,0
11893,2019-03-13 00:05:00,0.0,1.2,6.6,205.0,6.4,52.7,900.1,0
11894,2019-03-13 00:10:00,0.0,0.8,2.1,217.0,6.4,52.7,899.9,0
11895,2019-03-13 00:15:00,0.0,1.1,3.6,217.0,6.3,53.3,899.6,0
11896,2019-03-13 00:20:00,0.0,1.0,2.6,206.0,6.3,52.9,899.6,0
11897,2019-03-13 00:25:00,0.0,1.3,4.0,214.0,6.6,52.9,899.7,0
11898,2019-03-13 00:30:00,0.0,1.9,6.6,208.0,6.8,52.5,899.5,0
11899,2019-03-13 00:35:00,0.0,1.6,5.5,201.0,7.2,48.8,899.5,0
11900,2019-03-13 00:40:00,0.0,1.8,8.2,215.0,7.3,49.5,899.8,0
11901,2019-03-13 00:45:00,0.0,1.4,5.1,197.0,7.2,50.7,900.0,0
11902,2019-03-13 00:50:00,0.0,0.9,2.0,186.0,7.2,50.7,900.2,0
11903,2019-03-13 00:55:00,0.0,0.7,2.5,316.0,6.9,50.7,900.8,0
11904,2019-03-13 01:00:00,0.0,1.1,5.1,171.0,6.7,52.1,901.0,0
11905,2019-03-13 01:05:00,0.0,1.8,8.3,153.0,5.9,52.1,901.5,0
11906,2019-03-13 01:10:00,0.0,2.2,7.4,162.0,7.2,48.3,902.1,0
11907,2019-03-13 01:15:00,0.0,2.0,8.2,185.0,7.1,48.1,902.3,0
11908,2019-03-13 01:20:00,0.0,2.8,11.4,156.0,6.2,50.8,902.9,0
11909,2019-03-13 01:25:00,0.0,2.6,8.1,164.0,5.6,55.1,903.0,0
11910,2019-03-13 01:30:00,0.0,2.1,8.0,199.0,5.0,60.3,903.0,0
11911,2019-03-13 01:35:00,0.0,1.8,6.6,188.0,4.3,65.8,903.4,0
11912,2019-03-13 01:40:00,0.0,2.1,8.1,150.0,3.7,67.8,903.4,0
11913,2019-03-13 01:45:00,0.0,1.3,5.2,188.0,3.4,72.7,903.5,0
11914,2019-03-13 01:50:00,0.0,0.9,4.7,204.0,3.0,76.7,903.7,0
11915,2019-03-13 01:55:00,0.0,1.2,4.5,185.0,2.4,81.2,904.0,0
11916,2019-03-13 02:00:00,0.0,0.7,2.5,223.0,1.9,85.0,904.0,0
11917,2019-03-13 02:05:00,0.0,0.7,2.6,334.0,1.5,87.3,904.0,0
11918,2019-03-13 02:10:00,0.0,0.6,1.7,202.0,1.2,88.8,904.2,0
11919,2019-03-13 02:15:00,0.0,0.7,1.3,260.0,1.0,90.2,904.3,0
11920,2019-03-13 02:20:00,0.0,0.5,1.2,92.0,0.8,91.1,904.3,0
11921,2019-03-13 02:25:00,0.0,0.6,1.6,118.0,0.7,92.0,904.3,0
11922,2019-03-13 02:30:00,0.0,1.0,3.8,323.0,0.7,92.3,904.4,0
11923,2019-03-13 02:35:00,0.0,0.7,1.1,213.0,0.7,92.4,904.5,0
11924,2019-03-13 02:40:00,0.0,0.7,1.6,203.0,0.5,92.7,904.5,0
11925,2019-03-13 02:45:00,0.0,0.6,1.3,214.0,0.5,93.1,904.4,0
11926,2019-03-13 02:50:00,0.0,0.6,1.1,216.0,0.4,93.2,904.5,0
11927,2019-03-13 02:55:00,0.0,1.0,3.9,194.0,0.4,93.5,904.5,0
11928,2019-03-13 03:00:00,0.0,1.1,3.9,186.0,0.5,93.1,904.5,0
11929,2019-03-13 03:05:00,0.0,1.1,4.2,177.0,0.4,93.0,904.4,0
11930,2019-03-13 03:10:00,0.0,0.9,2.7,185.0,0.4,92.9,904.5,0
11931,2019-03-13 03:15:00,0.0,2.0,6.6,167.0,0.4,92.2,904.6,0
11932,2019-03-13 03:20:00,0.0,1.2,3.6,180.0,0.7,90.6,904.7,0
11933,2019-03-13 03:25:00,0.0,1.1,3.4,181.0,0.6,91.0,904.6,0
11934,2019-03-13 03:30:00,0.0,1.5,5.7,181.0,0.6,89.4,904.7,0
11935,2019-03-13 03:35:00,0.0,1.6,4.8,172.0,0.5,89.5,904.8,0
11936,2019-03-13 03:40:00,0.0,1.9,5.9,162.0,0.7,87.4,904.8,0
11937,2019-03-13 03:45:00,0.0,1.0,2.6,231.0,0.8,86.5,904.7,0
11938,2019-03-13 03:50:00,0.0,0.6,1.3,185.0,0.6,90.4,904.8,0
11939,2019-03-13 03:55:00,0.0,0.8,2.2,202.0,0.4,91.9,904.6,0
11940,2019-03-13 04:00:00,0.0,0.8,3.8,194.0,0.4,92.6,904.5,0
11941,2019-03-13 04:05:00,0.0,0.8,1.9,226.0,0.4,92.7,904.7,0
11942,2019-03-13 04:10:00,0.0,1.1,3.8,195.0,0.4,92.5,904.6,0
11943,2019-03-13 04:15:00,0.0,0.7,2.2,197.0,0.4,92.3,904.8,0
11944,2019-03-13 04:20:00,0.0,0.8,2.5,192.0,0.3,92.6,904.9,0
11945,2019-03-13 04:25:00,0.0,1.3,5.6,211.0,0.3,87.0,904.9,0
11946,2019-03-13 04:30:00,0.0,0.8,1.2,225.0,0.5,91.4,904.9,0
11947,2019-03-13 04:35:00,0.0,0.8,1.1,216.0,0.3,92.4,904.9,0
11948,2019-03-13 04:40:00,0.0,0.7,1.5,204.0,0.3,93.0,904.9,0
11949,2019-03-13 04:45:00,0.0,0.7,2.1,212.0,0.2,93.4,904.9,0
11950,2019-03-13 04:50:00,0.0,0.9,1.8,241.0,0.2,93.1,904.9,0
11951,2019-03-13 04:55:00,0.0,0.3,0.6,182.0,0.2,93.0,904.9,0
11952,2019-03-13 05:00:00,0.0,0.7,1.9,208.0,0.1,93.0,904.8,0
11953,2019-03-13 05:05:00,0.0,0.3,0.6,108.0,0.1,93.3,904.8,0
11954,2019-03-13 05:10:00,0.0,0.4,0.8,225.0,0.1,93.6,904.7,0
11955,2019-03-13 05:15:00,0.0,0.2,0.4,169.0,0.1,93.7,904.7,0
11956,2019-03-13 05:20:00,0.0,0.5,1.2,217.0,0.1,93.9,904.7,0
11957,2019-03-13 05:25:00,0.0,0.6,1.8,138.0,0.1,94.0,904.8,0
11958,2019-03-13 05:30:00,0.0,0.2,0.9,168.0,0.1,93.8,904.7,0
11959,2019-03-13 05:35:00,0.0,0.5,0.9,66.0,0.1,93.8,904.7,0
11960,2019-03-13 05:40:00,0.0,0.3,0.9,11.0,0.1,93.9,904.7,0
11961,2019-03-13 05:45:00,0.0,0.7,1.5,76.0,0.1,93.8,904.8,0
11962,2019-03-13 05:50:00,0.0,0.8,1.6,14.0,0.0,93.6,904.8,0
11963,2019-03-13 05:55:00,0.0,0.5,1.7,78.0,0.0,93.9,904.9,0
11964,2019-03-13 06:00:00,0.0,1.0,3.0,192.0,0.0,94.0,904.9,0
11965,2019-03-13 06:05:00,0.0,1.6,5.1,173.0,0.1,91.4,904.9,0
11966,2019-03-13 06:10:00,0.0,1.5,4.0,174.0,0.1,87.8,905.0,0
11967,2019-03-13 06:15:00,0.0,0.9,3.3,207.0,0.1,88.5,905.1,0
11968,2019-03-13 06:20:00,0.0,0.7,3.1,204.0,0.0,88.9,905.2,0
11969,2019-03-13 06:25:00,0.0,1.0,3.9,178.0,0.0,87.8,905.2,0
11970,2019-03-13 06:30:00,0.0,0.6,4.2,185.0,0.0,88.5,905.2,0
11971,2019-03-13 06:35:00,0.0,0.9,4.2,193.0,0.0,86.9,905.2,0
11972,2019-03-13 06:40:00,0.0,0.8,3.4,203.0,0.0,89.2,905.2,0
11973,2019-03-13 06:45:00,0.0,0.8,2.3,206.0,0.0,88.7,905.2,0
11974,2019-03-13 06:50:00,0.0,0.8,1.8,187.0,-0.2,89.7,905.1,0
11975,2019-03-13 06:55:00,0.0,0.8,2.0,197.0,-0.3,87.4,905.0,0
11976,2019-03-13 07:00:00,0.0,0.6,1.5,187.0,-0.3,89.7,904.9,0
11977,2019-03-13 07:05:00,0.0,0.5,1.6,241.0,-0.3,90.7,904.8,0
11978,2019-03-13 07:10:00,0.0,0.6,1.7,212.0,-0.3,90.3,904.9,0
11979,2019-03-13 07:15:00,0.0,0.5,1.3,218.0,-0.3,90.0,904.9,0
11980,2019-03-13 07:20:00,0.0,0.6,1.8,185.0,-0.3,91.1,904.9,0
11981,2019-03-13 07:25:00,0.0,0.8,2.0,198.0,-0.3,90.9,905.0,0
11982,2019-03-13 07:30:00,0.0,1.1,4.0,186.0,-0.2,85.3,904.9,0
11983,2019-03-13 07:35:00,0.0,1.1,4.4,192.0,0.0,87.2,905.0,0
11984,2019-03-13 07:40:00,0.0,0.8,2.7,192.0,0.0,87.2,905.1,0
11985,2019-03-13 07:45:00,0.0,0.9,3.1,212.0,0.0,88.8,905.2,0
11986,2019-03-13 07:50:00,0.0,0.6,2.5,172.0,0.0,87.8,905.2,0
11987,2019-03-13 07:55:00,0.0,0.8,3.1,190.0,0.0,89.5,905.1,0
11988,2019-03-13 08:00:00,0.0,0.6,2.0,209.0,0.0,89.2,905.1,0
11989,2019-03-13 08:05:00,0.0,0.6,2.4,184.0,-0.2,89.5,905.1,0
11990,2019-03-13 08:10:00,0.0,0.7,2.7,188.0,-0.3,88.9,905.1,0
11991,2019-03-13 08:15:00,0.0,0.4,1.4,181.0,-0.3,90.6,905.1,0
11992,2019-03-13 08:20:00,0.0,0.6,1.9,184.0,-0.4,91.2,905.1,0
11993,2019-03-13 08:25:00,0.0,0.4,1.4,162.0,-0.4,91.4,905.1,0
11994,2019-03-13 08:30:00,0.0,0.6,1.5,187.0,-0.5,91.6,905.1,0
11995,2019-03-13 08:35:00,0.0,0.5,1.4,195.0,-0.5,91.9,905.0,0
11996,2019-03-13 08:40:00,0.0,0.3,1.5,204.0,-0.5,92.3,905.0,0
11997,2019-03-13 08:45:00,0.0,0.3,1.0,209.0,-0.5,92.2,905.1,0
11998,2019-03-13 08:50:00,0.0,0.3,1.1,225.0,-0.4,92.3,905.1,0
11999,2019-03-13 08:55:00,0.0,0.3,0.7,207.0,-0.4,92.0,905.1,0
12000,2019-03-13 09:00:00,0.0,0.1,0.1,244.0,-0.3,92.4,905.2,0
12001,2019-03-13 09:05:00,0.0,0.1,0.1,241.0,-0.3,91.5,905.2,0
12002,2019-03-13 09:10:00,0.0,0.3,0.3,256.0,-0.2,89.8,905.4,0
12003,2019-03-13 09:15:00,0.0,0.0,0.0,0.0,0.0,83.1,905.4,0
12004,2019-03-13 09:20:00,0.0,0.0,0.0,0.0,0.0,87.2,905.6,0
12005,2019-03-13 09:25:00,0.0,0.0,0.0,0.0,0.0,86.2,905.7,0
12006,2019-03-13 09:30:00,0.0,0.0,0.0,0.0,0.0,86.9,905.7,0
12007,2019-03-13 09:35:00,0.0,0.0,0.0,0.0,0.0,87.8,905.6,0
12008,2019-03-13 09:40:00,0.0,0.2,0.3,245.0,0.0,88.1,905.5,0
12009,2019-03-13 09:45:00,0.0,0.5,1.3,224.0,0.2,88.4,905.4,0
12010,2019-03-13 09:50:00,0.0,0.8,2.8,207.0,0.3,85.0,905.3,0
12011,2019-03-13 09:55:00,0.0,0.9,3.0,218.0,0.3,85.1,905.3,0
12012,2019-03-13 10:00:00,0.0,0.8,2.4,218.0,0.3,83.7,905.3,0
12013,2019-03-13 10:05:00,0.0,0.8,2.7,209.0,0.3,80.4,905.3,0
12014,2019-03-13 10:10:00,0.0,0.7,1.8,213.0,0.4,84.3,905.2,0
12015,2019-03-13 10:15:00,0.0,0.9,2.4,206.0,0.5,75.2,905.1,0
12016,2019-03-13 10:20:00,0.0,0.8,2.8,185.0,0.6,80.5,905.1,0
12017,2019-03-13 10:25:00,0.0,0.8,2.3,210.0,0.8,73.8,904.8,0
12018,2019-03-13 10:30:00,0.0,0.8,2.5,215.0,0.8,77.0,904.8,0
12019,2019-03-13 10:35:00,0.0,0.5,1.4,215.0,0.7,80.6,904.8,0
12020,2019-03-13 10:40:00,0.0,0.8,2.4,203.0,0.7,79.7,904.8,0
12021,2019-03-13 10:45:00,0.0,0.6,2.3,223.0,0.8,80.9,904.9,0
12022,2019-03-13 10:50:00,0.0,1.1,3.9,205.0,0.9,78.6,904.9,0
12023,2019-03-13 10:55:00,0.0,1.3,3.8,193.0,0.8,76.6,904.7,0
12024,2019-03-13 11:00:00,0.0,0.8,3.2,192.0,0.8,79.3,904.8,0
12025,2019-03-13 11:05:00,0.0,0.9,2.7,211.0,0.7,79.6,904.8,0
12026,2019-03-13 11:10:00,0.0,0.8,2.4,203.0,0.8,81.4,904.8,0
12027,2019-03-13 11:15:00,0.0,0.8,2.1,215.0,0.6,84.3,904.8,0
12028,2019-03-13 11:20:00,0.0,0.7,1.9,194.0,0.4,84.4,904.7,0
12029,2019-03-13 11:25:00,0.0,0.9,2.8,199.0,0.5,81.8,904.6,0
12030,2019-03-13 11:30:00,0.0,0.4,1.4,217.0,0.6,81.3,904.7,0
12031,2019-03-13 11:35:00,0.0,0.6,2.1,197.0,0.7,84.1,904.8,0
12032,2019-03-13 11:40:00,0.0,0.9,2.5,191.0,1.0,77.9,904.8,0
12033,2019-03-13 11:45:00,0.0,0.9,3.5,218.0,1.0,77.9,904.8,0
12034,2019-03-13 11:50:00,0.0,0.9,3.0,192.0,1.0,75.1,904.9,0
12035,2019-03-13 11:55:00,0.0,0.7,2.8,191.0,1.0,75.3,904.8,0
12036,2019-03-13 12:00:00,0.0,0.6,1.6,203.0,0.9,83.4,904.9,0
12037,2019-03-13 12:05:00,0.0,0.6,2.2,208.0,0.9,82.1,904.9,0
12038,2019-03-13 12:10:00,0.0,0.9,2.4,173.0,0.9,80.3,904.8,0
12039,2019-03-13 12:15:00,0.0,0.5,1.8,208.0,0.8,82.7,904.8,0
12040,2019-03-13 12:20:00,0.0,0.6,1.8,211.0,0.7,84.3,904.8,0
12041,2019-03-13 12:25:00,0.0,1.0,4.8,195.0,1.0,82.4,904.8,0
