,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,vp_a,p_a,missing,LW_in,a,cld,Discharge,T_s,T_bulk,f_cone,TotalE,SW,LW,Qs,Ql,Qf,Qg,ppt,dpt,cdt,vp_ice
2359,2021-01-23 14:00:00,0.292,1.35,58.45,5.4,125.158,156.582,0.0,0.0,776.139,0,208.104,0.35,0,0,0,0,1,113.759,183.131,-91.771,22.398,0,0,0,0,0,0,6.136
2360,2021-01-23 14:15:00,0.266,1.3,64.2,2.1,98.554,147.209,0.0,0.0,776.002,0,216.007,0.35,0,0,0,0,1,84.265,159.746,-83.868,8.386,0,0,0,0,0,0,6.136
2361,2021-01-23 14:30:00,0.237,0.8,73.15,2.1,71.949,137.836,0.0,0.0,775.864,0,223.91,0.35,0,0,0,0,1,65.556,136.36,-75.965,5.16,0,0,0,0,0,0,6.136
2362,2021-01-23 14:45:00,0.207,0.3,75.6,2.1,45.344,128.464,0.0,0.0,775.726,0,231.813,0.35,0,0,0,0,1,46.848,112.975,-68.062,1.935,0,0,0,0,0,0,6.136
2363,2021-01-23 15:00:00,0.174,0.85,59.05,3.85,18.74,119.091,0.0,0.0,775.589,0,239.716,0.35,0,0,0,0,1,39.479,89.59,-60.159,10.048,0,0,0,0,0,0,6.136
2364,2021-01-23 15:15:00,0.141,1.3,68.7,2.1,14.055,97.85,0.0,0.0,775.62,0,243.887,0.35,0,0,0,0,1,25.133,72.738,-55.988,8.382,0,0,0,0,0,0,6.136
2365,2021-01-23 15:30:00,0.105,0.6,69.35,1.55,9.37,76.61,0.0,0.0,775.65,0,248.058,0.35,0,0,0,0,1,6.926,55.887,-51.817,2.856,0,0,0,0,0,0,6.136
2366,2021-01-23 15:45:00,0.069,-0.1,72.7,1.5,4.685,55.369,0.0,0.0,775.681,0,252.229,0.35,0,17,0,0,1,-9.071,39.035,-47.646,-0.461,0,0,0,0,0,0,6.136
2367,2021-01-23 16:00:00,0.031,-0.5,76.85,1.5,0.0,34.128,0.0,0.0,775.712,0,256.4,0.35,0,17,0,0,1,-23.594,22.183,-43.475,-2.303,0,0,0,0,0,0,6.136
2368,2021-01-23 16:15:00,0.0,-0.7,80.7,0.5,0.0,25.796,0.0,0.0,775.729,0,258.092,0.35,0,17,0,0,1,-26.09,16.767,-41.783,-1.075,0,0,0,0,0,0,6.136
2369,2021-01-23 16:30:00,0.0,-1.0,81.6,0.75,0.0,17.464,0.0,0.0,775.746,0,259.784,0.35,0,17,0,0,1,-31.042,11.352,-40.091,-2.303,0,0,0,0,0,0,6.136
2370,2021-01-23 16:45:00,0.0,-1.2,83.1,2.1,0.0,9.133,0.0,0.0,775.763,0,261.475,0.35,0,17,0,0,1,-40.202,5.936,-38.4,-7.739,0,0,0,0,0,0,6.136
2371,2021-01-23 17:00:00,0.0,-1.3,84.9,2.6,0.0,0.801,0.0,0.0,775.78,0,263.167,0.35,0,17,0,0,1,-46.567,0.521,-36.708,-10.38,0,0,0,0,0,0,6.136
2372,2021-01-23 17:15:00,0.0,-1.3,84.9,1.0,0.0,0.601,0.0,0.0,775.774,0,258.008,0.35,0,17,0,0,1,-45.468,0.391,-41.867,-3.992,0,0,0,0,0,0,6.136
2373,2021-01-23 17:30:00,0.0,-1.2,85.3,1.0,0.0,0.4,0.0,0.0,775.769,0,252.85,0.35,0,17,0,0,1,-50.45,0.26,-47.025,-3.685,0,0,0,0,0,0,6.136
2374,2021-01-23 17:45:00,0.0,-1.2,85.0,0.5,0.0,0.2,0.0,0.0,775.764,0,247.692,0.35,0,17,0,0,1,-53.895,0.13,-52.183,-1.843,0,0,0,0,0,0,6.136
2375,2021-01-23 18:00:00,0.0,-1.2,84.65,1.55,0.0,0.0,0.0,0.0,775.758,0,242.533,0.35,0,17,0,0,1,-63.054,0.0,-57.342,-5.712,0,0,0,0,0,0,6.136
2376,2021-01-23 18:15:00,0.0,-1.1,85.0,1.0,0.0,0.0,0.0,0.0,775.729,0,241.108,0.35,0,17,0,0,1,-62.144,0.0,-58.767,-3.378,0,0,0,0,0,0,6.136
2377,2021-01-23 18:30:00,0.0,-1.25,86.25,3.85,0.0,0.0,0.0,0.0,775.7,0,239.683,0.35,0,17,0,0,1,-74.969,0.0,-60.192,-14.778,0,0,0,0,0,0,6.136
2378,2021-01-23 18:45:00,0.0,-1.4,88.2,2.6,0.0,0.0,0.0,0.0,775.671,0,238.258,0.35,0,17,0,0,1,-72.794,0.0,-61.617,-11.177,0,0,0,0,0,0,6.136
2379,2021-01-23 19:00:00,0.0,-1.45,88.15,1.5,0.0,0.0,0.0,0.0,775.642,0,236.833,0.35,0,17,0,0,1,-69.72,0.0,-63.042,-6.678,0,0,0,0,0,0,6.136
2380,2021-01-23 19:15:00,0.0,-1.6,89.5,1.0,0.0,0.0,0.0,0.0,775.582,0,235.887,0.35,0,17,0,0,1,-68.9,0.0,-63.988,-4.912,0,0,0,0,0,0,6.136
2381,2021-01-23 19:30:00,0.0,-1.7,88.8,0.5,0.0,0.0,0.0,0.0,775.522,0,234.941,0.35,0,17,0,0,1,-67.543,0.0,-64.934,-2.61,0,0,0,0,0,0,6.136
2382,2021-01-23 19:45:00,0.0,-1.9,88.8,0.5,0.0,0.0,0.0,0.0,775.461,0,233.995,0.35,0,17,0,0,1,-68.796,0.0,-65.88,-2.916,0,0,0,0,0,0,6.136
2383,2021-01-23 20:00:00,0.0,-2.1,90.1,2.05,0.0,0.0,0.0,0.0,775.401,0,233.049,0.35,0,17,0,0,1,-80.04,0.0,-66.826,-13.214,0,0,0,0,0,0,6.136
2384,2021-01-23 20:15:00,0.0,-1.9,90.1,1.5,0.0,0.0,0.0,0.0,775.462,0,233.233,0.35,0,17,0,0,1,-75.39,0.0,-66.642,-8.749,0,0,0,0,0,0,6.136
2385,2021-01-23 20:30:00,0.0,-1.15,80.45,2.35,0.0,0.0,0.0,0.0,775.523,0,233.418,0.35,0,17,0,0,1,-74.753,0.0,-66.457,-8.297,0,0,0,0,0,0,6.136
2386,2021-01-23 20:45:00,0.0,0.1,70.1,2.6,0.0,0.0,0.0,0.0,775.584,0,233.602,0.35,0,17,0,0,1,-65.474,0.0,-66.273,0.798,0,0,0,0,0,0,6.136
2387,2021-01-23 21:00:00,0.0,0.9,68.9,3.6,0.0,0.0,0.0,0.0,775.645,0,233.786,0.35,0,17,0,0,1,-56.14,0.0,-66.089,9.948,0,0,0,0,0,0,6.136
2388,2021-01-23 21:15:00,0.0,0.1,77.8,4.1,0.0,0.0,0.0,0.0,775.706,0,231.459,0.35,0,17,0,0,1,-67.157,0.0,-68.416,1.259,0,0,0,0,0,0,6.136
2389,2021-01-23 21:30:00,0.0,-0.85,83.45,2.85,0.0,0.0,0.0,0.0,775.766,0,229.132,0.35,0,17,0,0,1,-78.182,0.0,-70.743,-7.439,0,0,0,0,0,0,6.136
2390,2021-01-23 21:45:00,0.0,-1.4,86.9,1.0,0.0,0.0,0.0,0.0,775.827,0,226.806,0.35,0,17,0,0,1,-77.368,0.0,-73.069,-4.3,0,0,0,0,0,0,6.136
2391,2021-01-23 22:00:00,0.0,-1.65,88.45,1.8,0.0,0.0,0.0,0.0,775.888,0,224.479,0.35,0,17,0,0,1,-84.518,0.0,-75.396,-9.122,0,0,0,0,0,0,6.136
2392,2021-01-23 22:15:00,0.0,-1.8,90.1,1.0,0.0,0.0,0.0,0.0,775.956,0,228.132,0.35,0,17,0,0,1,-77.272,0.0,-71.743,-5.529,0,0,0,0,0,0,6.136
2393,2021-01-23 22:30:00,0.0,-1.8,90.1,1.0,0.0,0.0,0.0,0.0,776.023,0,231.786,0.35,0,17,0,0,1,-73.618,0.0,-68.089,-5.53,0,0,0,0,0,0,6.136
2394,2021-01-23 22:45:00,0.0,-1.8,90.8,0.0,0.0,0.0,0.0,0.0,776.09,0,235.44,0.35,0,17,0,0,1,-64.435,0.0,-64.435,-0.0,0,0,0,0,0,0,6.136
2395,2021-01-23 23:00:00,0.0,-1.8,91.5,0.0,0.0,0.0,0.0,0.0,776.158,0,239.093,0.35,0,17,0,0,1,-60.782,0.0,-60.782,-0.0,0,0,0,0,0,0,6.136
2396,2021-01-23 23:15:00,0.0,-1.8,91.5,0.0,0.0,0.0,0.0,0.0,776.222,0,235.094,0.35,0,17,0,0,1,-64.781,0.0,-64.781,-0.0,0,0,0,0,0,0,6.136
2397,2021-01-23 23:30:00,0.0,-1.8,92.2,0.0,0.0,0.0,0.0,0.0,776.286,0,231.094,0.35,0,17,0,0,1,-68.781,0.0,-68.781,-0.0,0,0,0,0,0,0,6.136
2398,2021-01-23 23:45:00,0.0,-1.8,92.9,1.0,0.0,0.0,0.0,0.0,776.35,0,227.094,0.35,0,17,0,0,1,-78.312,0.0,-72.781,-5.532,0,0,0,0,0,0,6.136
2399,2021-01-24 00:00:00,0.0,-1.8,92.9,0.0,0.0,0.0,0.0,0.0,776.414,0,223.095,0.35,0,17,0,0,1,-76.78,0.0,-76.78,-0.0,0,0,0,0,0,0,6.136
2400,2021-01-24 00:15:00,0.0,-1.8,92.9,0.5,0.0,0.0,0.0,0.0,776.427,0,222.282,0.35,0,17,0,0,1,-80.359,0.0,-77.593,-2.766,0,0,0,0,0,0,6.136
2401,2021-01-24 00:30:00,0.0,-1.8,94.2,1.0,0.0,0.0,0.0,0.0,776.44,0,221.469,0.35,0,17,0,0,1,-83.938,0.0,-78.406,-5.533,0,0,0,0,0,0,6.136
2402,2021-01-24 00:45:00,0.0,-1.8,93.6,0.5,0.0,0.0,0.0,0.0,776.453,0,220.657,0.35,0,17,0,0,1,-81.984,0.0,-79.218,-2.766,0,0,0,0,0,0,6.136
2403,2021-01-24 01:00:00,0.0,-1.8,94.2,0.25,0.0,0.0,0.0,0.0,776.466,0,219.844,0.35,0,17,0,0,1,-81.414,0.0,-80.031,-1.383,0,0,0,0,0,0,6.136
2404,2021-01-24 01:15:00,0.0,-1.7,94.3,0.5,0.0,0.0,0.0,0.0,776.566,0,223.743,0.35,0,17,0,0,1,-78.745,0.0,-76.132,-2.613,0,0,0,0,0,0,6.136
2405,2021-01-24 01:30:00,0.0,-1.7,94.3,0.5,0.0,0.0,0.0,0.0,776.666,0,227.642,0.35,0,17,0,0,1,-74.846,0.0,-72.233,-2.613,0,0,0,0,0,0,6.136
2406,2021-01-24 01:45:00,0.0,-1.6,95.0,0.5,0.0,0.0,0.0,0.0,776.765,0,231.542,0.35,0,17,0,0,1,-70.792,0.0,-68.333,-2.46,0,0,0,0,0,0,6.136
2407,2021-01-24 02:00:00,0.0,-1.6,95.0,0.75,0.0,0.0,0.0,0.0,776.865,0,235.441,0.35,0,17,0,0,1,-68.124,0.0,-64.434,-3.69,0,0,0,0,0,0,6.136
2408,2021-01-24 02:15:00,0.0,-1.5,95.0,0.5,0.0,0.0,0.0,0.0,777.022,0,237.2,0.35,0,17,0,0,1,-64.982,0.0,-62.675,-2.307,0,0,0,0,0,0,6.136
2409,2021-01-24 02:30:00,0.0,-1.45,95.0,0.0,0.0,0.0,0.0,0.0,777.178,0,238.959,0.35,0,17,0,0,1,-60.916,0.0,-60.916,-0.0,0,0,0,0,0,0,6.136
2410,2021-01-24 02:45:00,0.0,-1.4,95.0,0.0,0.0,0.0,0.0,0.0,777.334,0,240.718,0.35,0,17,0,0,1,-59.157,0.0,-59.157,-0.0,0,0,0,0,0,0,6.136
2411,2021-01-24 03:00:00,0.0,-1.35,95.0,0.5,0.0,0.0,0.0,0.0,777.491,0,242.477,0.35,0,17,0,0,1,-59.475,0.0,-57.398,-2.078,0,0,0,0,0,0,6.136
2412,2021-01-24 03:15:00,0.0,-1.4,95.0,0.0,0.0,0.0,0.0,0.0,777.508,0,242.302,0.35,0,17,0,0,1,-57.573,0.0,-57.573,-0.0,0,0,0,0,0,0,6.136
2413,2021-01-24 03:30:00,0.0,-1.4,95.0,0.5,0.0,0.0,0.0,0.0,777.524,0,242.127,0.35,0,17,0,0,1,-59.902,0.0,-57.748,-2.155,0,0,0,0,0,0,6.136
2414,2021-01-24 03:45:00,0.0,-1.4,95.0,1.0,0.0,0.0,0.0,0.0,777.541,0,241.952,0.35,0,17,0,0,1,-62.232,0.0,-57.923,-4.309,0,0,0,0,0,0,6.136
2415,2021-01-24 04:00:00,0.0,-1.45,95.0,1.0,0.0,0.0,0.0,0.0,777.558,0,241.777,0.35,0,17,0,0,1,-62.561,0.0,-58.098,-4.463,0,0,0,0,0,0,6.136
2416,2021-01-24 04:15:00,0.0,-1.6,95.0,0.5,0.0,0.0,0.0,0.0,777.599,0,239.352,0.35,0,17,0,0,1,-62.985,0.0,-60.523,-2.463,0,0,0,0,0,0,6.136
2417,2021-01-24 04:30:00,0.0,-1.65,95.0,1.55,0.0,0.0,0.0,0.0,777.64,0,236.928,0.35,0,17,0,0,1,-70.82,0.0,-62.947,-7.873,0,0,0,0,0,0,6.136
2418,2021-01-24 04:45:00,0.0,-1.7,95.0,2.1,0.0,0.0,0.0,0.0,777.682,0,234.504,0.35,0,17,0,0,1,-76.361,0.0,-65.371,-10.99,0,0,0,0,0,0,6.136
2419,2021-01-24 05:00:00,0.0,-1.75,95.0,1.5,0.0,0.0,0.0,0.0,777.723,0,232.079,0.35,0,17,0,0,1,-75.877,0.0,-67.796,-8.082,0,0,0,0,0,0,6.136
2420,2021-01-24 05:15:00,0.0,-1.7,95.0,2.1,0.0,0.0,0.0,0.0,777.781,0,232.072,0.35,0,17,0,0,1,-78.794,0.0,-67.803,-10.992,0,0,0,0,0,0,6.136
2421,2021-01-24 05:30:00,0.0,-1.8,95.0,1.8,0.0,0.0,0.0,0.0,777.839,0,232.066,0.35,0,17,0,0,1,-77.785,0.0,-67.809,-9.977,0,0,0,0,0,0,6.136
2422,2021-01-24 05:45:00,0.0,-1.8,95.0,1.5,0.0,0.0,0.0,0.0,777.897,0,232.059,0.35,0,17,0,0,1,-76.13,0.0,-67.816,-8.314,0,0,0,0,0,0,6.136
2423,2021-01-24 06:00:00,0.0,-1.9,94.9,1.0,0.0,0.0,0.0,0.0,777.955,0,232.052,0.35,0,17,0,0,1,-73.674,0.0,-67.823,-5.851,0,0,0,0,0,0,6.136
2424,2021-01-24 06:15:00,0.0,-2.0,94.9,0.0,0.0,0.0,0.0,0.0,778.069,0,228.85,0.35,0,17,0,0,1,-71.025,0.0,-71.025,-0.0,0,0,0,0,0,0,6.136
2425,2021-01-24 06:30:00,0.0,-2.15,94.2,0.25,0.0,0.0,0.0,0.0,778.184,0,225.648,0.35,0,17,0,0,1,-75.882,0.0,-74.227,-1.656,0,0,0,0,0,0,6.136
2426,2021-01-24 06:45:00,0.0,-2.2,93.5,0.5,0.0,0.0,0.0,0.0,778.298,0,222.446,0.35,0,17,0,0,1,-80.818,0.0,-77.429,-3.389,0,0,0,0,0,0,6.136
2427,2021-01-24 07:00:00,0.0,-2.3,93.5,1.55,0.0,0.0,0.0,0.0,778.412,0,219.244,0.35,0,17,0,0,1,-91.616,0.0,-80.631,-10.985,0,0,0,0,0,0,6.136
2428,2021-01-24 07:15:00,0.026,-2.3,93.5,2.1,2.852,5.997,0.0,0.0,778.534,0,214.33,0.35,0,17,0,0,1,-94.678,5.752,-85.545,-14.886,0,0,0,0,0,0,6.136
2429,2021-01-24 07:30:00,0.064,-2.4,92.8,2.1,5.704,11.994,0.0,0.0,778.655,0,209.417,0.35,0,17,0,0,1,-94.489,11.504,-90.458,-15.535,0,0,0,0,0,0,6.136
2430,2021-01-24 07:45:00,0.101,-2.6,93.5,1.5,8.556,17.992,0.0,0.0,778.776,0,204.504,0.35,0,17,0,0,1,-90.138,17.256,-95.371,-12.023,0,0,0,0,0,0,6.136
2431,2021-01-24 08:00:00,0.137,-2.75,92.8,2.3,11.408,23.989,0.0,0.0,778.898,0,199.59,0.35,0,17,0,0,1,-96.779,23.008,-100.285,-19.502,0,0,0,0,0,0,6.136
2432,2021-01-24 08:15:00,0.171,-2.8,92.8,2.6,27.56,34.285,0.0,0.0,778.994,0,203.072,0.35,0,17,0,0,1,-79.053,40.199,-96.803,-22.45,0,0,0,0,0,0,6.136
2433,2021-01-24 08:30:00,0.204,-2.75,92.8,4.35,43.711,44.582,0.0,0.0,779.09,0,206.555,0.35,0,17,0,0,1,-72.823,57.39,-93.32,-36.894,0,0,0,0,0,0,6.136
2434,2021-01-24 08:45:00,0.235,-2.8,92.8,5.1,59.862,54.878,0.0,0.0,779.185,0,210.038,0.35,0,17,0,0,1,-59.302,74.581,-89.837,-44.047,0,0,0,0,0,0,6.136
2435,2021-01-24 09:00:00,0.264,-2.8,92.8,4.35,76.014,65.174,0.0,0.0,779.281,0,213.52,0.35,0,17,0,0,1,-32.156,91.772,-86.355,-37.574,0,0,0,0,0,0,6.136
2436,2021-01-24 09:15:00,0.291,-2.8,92.8,4.1,93.372,78.458,0.0,0.0,779.427,0,214.027,0.35,0,17,0,0,1,-9.579,111.69,-85.848,-35.421,0,0,0,0,0,0,6.136
2437,2021-01-24 09:30:00,0.316,-2.75,93.15,2.3,110.731,91.742,0.0,0.0,779.574,0,214.534,0.35,0,0,0,0,1,26.748,131.607,-85.341,-19.519,0,0,0,0,0,0,6.136
2438,2021-01-24 09:45:00,0.339,-2.6,93.5,2.1,128.089,105.026,0.0,0.0,779.72,0,215.042,0.35,0,0,0,0,1,49.839,151.525,-84.833,-16.853,0,0,0,0,0,0,6.136
2439,2021-01-24 10:00:00,0.359,-2.35,91.45,1.25,145.448,118.31,0.0,0.0,779.866,0,215.549,0.35,0,0,0,0,1,78.048,171.443,-84.326,-9.069,0,0,0,0,0,0,6.136
2440,2021-01-24 10:15:00,0.377,-2.3,90.8,2.1,161.756,127.284,0.0,0.0,779.921,0,209.247,0.35,0,0,0,0,1,82.336,187.876,-90.628,-14.912,0,0,0,0,0,0,6.136
2441,2021-01-24 10:30:00,0.392,-2.55,91.1,2.35,178.064,136.258,0.0,0.0,779.977,0,202.945,0.35,0,0,0,0,1,88.877,204.309,-96.93,-18.503,0,0,0,0,0,0,6.136
2442,2021-01-24 10:45:00,0.404,-2.8,90.1,2.1,194.371,145.231,0.0,0.0,780.032,0,196.643,0.35,0,0,0,0,1,99.353,220.741,-103.232,-18.157,0,0,0,0,0,0,6.136
2443,2021-01-24 11:00:00,0.413,-3.0,91.05,2.85,210.679,154.205,0.0,0.0,780.088,0,190.341,0.35,0,0,0,0,1,101.238,237.175,-109.534,-26.403,0,0,0,0,0,0,6.136
2444,2021-01-24 11:15:00,0.42,-3.1,90.0,2.1,225.714,149.704,0.0,0.0,780.096,0,189.148,0.35,0,0,0,0,1,113.191,244.022,-110.727,-20.104,0,0,0,0,0,0,6.136
2445,2021-01-24 11:30:00,0.423,-3.1,89.35,1.8,240.749,145.203,0.0,0.0,780.103,0,187.954,0.35,0,0,0,0,1,121.716,250.869,-111.921,-17.232,0,0,0,0,0,0,6.136
2446,2021-01-24 11:45:00,0.423,-3.1,88.7,0.5,255.784,140.702,0.0,0.0,780.11,0,186.761,0.35,0,0,0,0,1,139.816,257.716,-113.114,-4.787,0,0,0,0,0,0,6.136
2447,2021-01-24 12:00:00,0.421,-3.35,86.7,0.25,270.819,136.201,0.0,0.0,780.118,0,185.568,0.35,0,0,0,0,1,147.67,264.563,-114.307,-2.586,0,0,0,0,0,0,6.136
2448,2021-01-24 12:15:00,0.415,-3.6,87.3,0.5,276.903,132.051,0.0,0.0,780.068,0,182.49,0.35,0,0,0,0,1,142.877,265.82,-117.385,-5.558,0,0,0,0,0,0,6.136
2449,2021-01-24 12:30:00,0.406,-3.8,85.95,0.0,282.986,127.9,0.0,0.0,780.018,0,179.413,0.35,0,0,0,0,1,146.614,267.076,-120.462,-0.0,0,0,0,0,0,0,6.136
2450,2021-01-24 12:45:00,0.395,-4.1,84.6,0.0,289.07,123.75,0.0,0.0,779.967,0,176.335,0.35,0,0,0,0,1,144.793,268.333,-123.54,-0.0,0,0,0,0,0,0,6.136
2451,2021-01-24 13:00:00,0.38,-4.45,84.9,0.0,295.154,119.6,0.0,0.0,779.917,0,173.257,0.35,0,0,0,0,1,142.973,269.59,-126.618,-0.0,0,0,0,0,0,0,6.136
2452,2021-01-24 13:15:00,0.363,-4.8,85.8,0.0,285.998,113.337,0.0,0.0,779.95,0,170.534,0.35,0,0,0,0,1,130.227,259.568,-129.341,-0.0,0,0,0,0,0,0,6.136
2453,2021-01-24 13:30:00,0.343,-5.0,85.8,0.0,276.842,107.075,0.0,0.0,779.984,0,167.811,0.35,0,0,0,0,1,117.483,249.546,-132.064,-0.0,0,0,0,0,0,0,6.136
2454,2021-01-24 13:45:00,0.321,-5.3,85.8,0.0,267.685,100.812,0.0,0.0,780.017,0,165.088,0.35,0,0,0,0,1,104.737,239.523,-134.787,-0.0,0,0,0,0,0,0,6.136
2455,2021-01-24 14:00:00,0.297,-5.4,87.1,1.0,258.529,94.55,0.0,0.0,780.05,0,162.365,0.35,0,0,0,0,1,75.317,229.501,-137.51,-16.675,0,0,0,0,0,0,6.136
2456,2021-01-24 14:15:00,0.27,-5.5,87.8,0.5,233.512,89.434,0.0,0.0,780.052,0,162.446,0.35,0,0,0,0,1,63.994,209.915,-137.429,-8.492,0,0,0,0,0,0,6.136
2457,2021-01-24 14:30:00,0.241,-5.6,88.15,0.75,208.496,84.317,0.0,0.0,780.054,0,162.528,0.35,0,0,0,0,1,40.012,190.328,-137.347,-12.969,0,0,0,0,0,0,6.136
2458,2021-01-24 14:45:00,0.211,-5.7,88.4,1.5,183.48,79.2,0.0,0.0,780.056,0,162.609,0.35,0,0,0,0,1,7.074,170.742,-137.266,-26.402,0,0,0,0,0,0,6.136
2459,2021-01-24 15:00:00,0.179,-5.75,87.45,1.25,158.463,74.084,0.0,0.0,780.058,0,162.69,0.35,0,17,0,0,1,-8.224,151.156,-137.185,-22.195,0,0,0,0,0,0,6.136
2460,2021-01-24 15:15:00,0.145,-5.8,87.1,1.5,132.147,64.627,0.0,0.0,780.155,0,160.776,0.35,0,17,0,0,1,-38.064,127.903,-139.099,-26.869,0,0,0,0,0,0,6.136
2461,2021-01-24 15:30:00,0.109,-6.05,85.7,1.8,105.83,55.169,0.0,0.0,780.252,0,158.863,0.35,0,17,0,0,1,-69.999,104.649,-141.012,-33.636,0,0,0,0,0,0,6.136
2462,2021-01-24 15:45:00,0.073,-6.2,85.0,2.1,79.514,45.712,0.0,0.0,780.348,0,156.95,0.35,0,17,0,0,1,-101.748,81.397,-142.925,-40.22,0,0,0,0,0,0,6.136
2463,2021-01-24 16:00:00,0.035,-6.25,84.05,2.1,53.198,36.254,0.0,0.0,780.445,0,155.036,0.35,0,17,0,0,1,-127.245,58.144,-144.839,-40.55,0,0,0,0,0,0,6.136
2464,2021-01-24 16:15:00,0.0,-6.3,83.1,1.5,39.998,27.621,0.0,0.0,780.355,0,155.528,0.35,0,17,0,0,1,-129.587,43.952,-144.347,-29.192,0,0,0,0,0,0,6.136
2465,2021-01-24 16:30:00,0.0,-6.45,81.7,2.1,26.799,18.988,0.0,0.0,780.264,0,156.02,0.35,0,17,0,0,1,-155.931,29.762,-143.855,-41.838,0,0,0,0,0,0,6.136
2466,2021-01-24 16:45:00,0.0,-6.6,81.1,2.1,13.599,10.356,0.0,0.0,780.174,0,156.511,0.35,0,17,0,0,1,-170.598,15.571,-143.364,-42.806,0,0,0,0,0,0,6.136
2467,2021-01-24 17:00:00,0.0,-6.5,79.5,2.1,0.4,1.723,0.0,0.0,780.084,0,157.003,0.35,0,17,0,0,1,-183.644,1.38,-142.872,-42.152,0,0,0,0,0,0,6.136
2468,2021-01-24 17:15:00,0.0,-6.3,78.0,2.1,0.3,1.292,0.0,0.0,780.088,0,162.144,0.35,0,17,0,0,1,-177.551,1.035,-137.731,-40.855,0,0,0,0,0,0,6.136
2469,2021-01-24 17:30:00,0.0,-6.05,78.95,1.0,0.2,0.862,0.0,0.0,780.092,0,167.286,0.35,0,17,0,0,1,-150.581,0.69,-132.589,-18.683,0,0,0,0,0,0,6.136
2470,2021-01-24 17:45:00,0.0,-5.9,79.9,1.0,0.1,0.431,0.0,0.0,780.096,0,172.427,0.35,0,17,0,0,1,-145.322,0.345,-127.448,-18.22,0,0,0,0,0,0,6.136
2471,2021-01-24 18:00:00,0.0,-5.8,81.5,0.75,0.0,0.0,0.0,0.0,780.1,0,177.568,0.35,0,17,0,0,1,-135.74,0.0,-122.307,-13.433,0,0,0,0,0,0,6.136
2472,2021-01-24 18:15:00,0.0,-5.6,80.0,2.1,0.0,0.0,0.0,0.0,780.084,0,190.547,0.35,0,17,0,0,1,-145.643,0.0,-109.328,-36.316,0,0,0,0,0,0,6.136
2473,2021-01-24 18:30:00,0.0,-5.45,80.35,0.75,0.0,0.0,0.0,0.0,780.069,0,203.526,0.35,0,17,0,0,1,-108.971,0.0,-96.349,-12.622,0,0,0,0,0,0,6.136
2474,2021-01-24 18:45:00,0.0,-5.3,77.0,1.5,0.0,0.0,0.0,0.0,780.054,0,216.505,0.35,0,17,0,0,1,-107.919,0.0,-83.37,-24.549,0,0,0,0,0,0,6.136
2475,2021-01-24 19:00:00,0.0,-5.0,77.3,0.5,0.0,0.0,0.0,0.0,780.038,0,229.484,0.35,0,17,0,0,1,-78.11,0.0,-70.391,-7.72,0,0,0,0,0,0,6.136
2476,2021-01-24 19:15:00,0.0,-4.8,75.8,1.0,0.0,0.0,0.0,0.0,779.929,0,228.73,0.35,0,17,0,0,1,-85.964,0.0,-71.145,-14.82,0,0,0,0,0,0,6.136
2477,2021-01-24 19:30:00,0.0,-4.7,77.1,0.75,0.0,0.0,0.0,0.0,779.82,0,227.975,0.35,0,17,0,0,1,-82.781,0.0,-71.9,-10.882,0,0,0,0,0,0,6.136
2478,2021-01-24 19:45:00,0.0,-4.6,74.1,2.1,0.0,0.0,0.0,0.0,779.71,0,227.221,0.35,0,17,0,0,1,-102.47,0.0,-72.654,-29.817,0,0,0,0,0,0,6.136
2479,2021-01-24 20:00:00,0.0,-3.35,62.2,2.85,0.0,0.0,0.0,0.0,779.601,0,226.466,0.35,0,17,0,0,1,-102.874,0.0,-73.409,-29.465,0,0,0,0,0,0,6.136
2480,2021-01-24 20:15:00,0.0,-2.1,55.1,3.1,0.0,0.0,0.0,0.0,779.525,0,229.139,0.35,0,17,0,0,1,-90.825,0.0,-70.736,-20.089,0,0,0,0,0,0,6.136
2481,2021-01-24 20:30:00,0.0,-1.45,52.1,3.1,0.0,0.0,0.0,0.0,779.448,0,231.811,0.35,0,17,0,0,1,-81.933,0.0,-68.064,-13.87,0,0,0,0,0,0,6.136
2482,2021-01-24 20:45:00,0.0,-1.2,51.1,3.6,0.0,0.0,0.0,0.0,779.372,0,234.484,0.35,0,17,0,0,1,-78.719,0.0,-65.391,-13.328,0,0,0,0,0,0,6.136
2483,2021-01-24 21:00:00,0.0,-1.15,53.6,4.6,0.0,0.0,0.0,0.0,779.296,0,237.156,0.35,0,17,0,0,1,-79.038,0.0,-62.719,-16.319,0,0,0,0,0,0,6.136
2484,2021-01-24 21:15:00,0.0,-1.3,56.6,6.7,0.0,0.0,0.0,0.0,779.178,0,233.336,0.35,0,17,0,0,1,-93.404,0.0,-66.539,-26.866,0,0,0,0,0,0,6.136
2485,2021-01-24 21:30:00,0.0,-1.7,65.9,6.95,0.0,0.0,0.0,0.0,779.059,0,229.516,0.35,0,17,0,0,1,-106.796,0.0,-70.359,-36.438,0,0,0,0,0,0,6.136
2486,2021-01-24 21:45:00,0.0,-2.2,70.1,8.2,0.0,0.0,0.0,0.0,778.94,0,225.697,0.35,0,17,0,0,1,-129.805,0.0,-74.178,-55.627,0,0,0,0,0,0,6.136
