,When,sea,T_a,RH,v_a,p_a,SW_direct,SW_diffuse,a,vp_a,LW_in,cld,e_a,Discharge,Prec
207,2020-12-16 03:45:00,0.319,-10.39,26.67,0.202,616.859,-2.12,-0.707,0.35,0.739,144.818,0,0.536,60,0
208,2020-12-16 04:00:00,0.355,-10.51,26.72,0.373,616.801,-2.269,-0.756,0.35,0.733,144.405,0,0.535,60,0
209,2020-12-16 04:15:00,0.389,-10.31,26.62,1.317,616.74,-2.151,-0.717,0.35,0.742,145.081,0,0.536,60,0
210,2020-12-16 04:30:00,0.42,-10.42,26.82,0.74,616.68,-2.176,-0.726,0.35,0.741,144.821,0,0.536,60,0
211,2020-12-16 04:45:00,0.449,-10.64,27.1,0.67,616.619,-1.938,-0.646,0.35,0.736,144.207,0,0.536,60,0
212,2020-12-16 05:00:00,0.476,-10.54,26.27,0.871,616.558,-2.133,-0.711,0.35,0.719,143.942,0,0.534,60,0
213,2020-12-16 05:15:00,0.499,-10.61,26.77,0.698,616.57,-2.242,-0.748,0.35,0.729,144.067,0,0.535,60,0
214,2020-12-16 05:30:00,0.519,-10.72,27.07,1.488,616.581,-2.249,-0.75,0.35,0.73,143.883,0,0.535,60,0
215,2020-12-16 05:45:00,0.536,-10.73,26.9,1.511,616.593,-2.215,-0.738,0.35,0.725,143.716,0,0.534,60,0
216,2020-12-16 06:00:00,0.549,-10.7,26.22,1.107,616.605,-2.408,-0.803,0.35,0.708,143.304,0,0.533,60,0
217,2020-12-16 06:15:00,0.559,-10.85,26.62,0.936,616.661,-2.571,-0.857,0.35,0.711,143.053,0,0.533,60,0
218,2020-12-16 06:30:00,0.564,-10.7,26.16,1.488,616.717,-2.446,-0.816,0.35,0.707,143.257,0,0.532,60,0
219,2020-12-16 06:45:00,0.566,-10.98,27.35,1.406,616.773,-2.218,-0.74,0.35,0.723,143.119,0,0.534,60,0
220,2020-12-16 07:00:00,0.565,-10.99,27.35,1.525,616.83,-2.342,-0.78,0.35,0.722,143.082,0,0.534,60,0
221,2020-12-16 07:15:00,0.559,-10.98,26.03,1.617,616.872,-1.472,-0.491,0.35,0.688,142.112,0,0.531,60,0
222,2020-12-16 07:30:00,0.549,-11.03,26.55,0.756,616.915,1.821,0.607,0.35,0.699,142.328,0,0.532,60,0
223,2020-12-16 07:45:00,0.536,-10.87,25.18,1.265,616.958,7.012,2.338,0.35,0.671,141.846,0,0.529,60,0
224,2020-12-16 08:00:00,0.52,-10.96,25.35,1.322,617.0,35.362,11.788,0.35,0.671,141.649,0,0.529,60,0
225,2020-12-16 08:15:00,0.5,-11.04,26.0,1.301,617.091,94.95,31.65,0.35,0.684,141.865,0,0.53,60,0
226,2020-12-16 08:30:00,0.477,-10.71,23.9,0.842,617.183,126.45,42.15,0.35,0.645,141.383,0,0.526,0,0
227,2020-12-16 08:45:00,0.45,-10.16,23.5,1.229,617.274,157.65,52.55,0.35,0.663,143.078,0,0.527,0,0
228,2020-12-16 09:00:00,0.422,-9.6,23.02,0.958,617.365,189.45,63.15,0.35,0.679,144.747,0,0.529,0,0
229,2020-12-16 09:15:00,0.39,-9.44,21.98,1.026,617.415,224.1,74.7,0.35,0.656,144.391,0,0.527,0,0
230,2020-12-16 09:30:00,0.356,-8.64,20.34,1.217,617.466,254.625,84.875,0.35,0.647,145.783,0,0.525,0,0
231,2020-12-16 09:45:00,0.32,-9.04,21.84,2.253,617.516,287.025,95.675,0.35,0.673,145.76,0,0.528,0,0
232,2020-12-16 10:00:00,0.282,-8.66,20.21,2.284,617.566,317.55,105.85,0.35,0.642,145.575,0,0.525,0,0
233,2020-12-16 10:15:00,0.243,-8.37,19.46,2.256,617.533,345.9,115.3,0.35,0.632,145.876,0,0.523,0,0
234,2020-12-16 10:30:00,0.201,-8.32,17.73,3.345,617.499,371.85,123.95,0.35,0.578,144.134,0,0.517,0,0
235,2020-12-16 10:45:00,0.159,-8.18,15.92,4.258,617.465,396.3,132.1,0.35,0.525,142.446,0,0.51,0,0
236,2020-12-16 11:00:00,0.114,-7.829,13.96,4.277,617.432,417.75,139.25,0.35,0.473,141.063,0,0.502,0,0
237,2020-12-16 11:15:00,0.069,-7.792,14.73,4.983,617.315,435.3,145.1,0.35,0.5,142.284,0,0.506,0,0
238,2020-12-16 11:30:00,0.023,-7.738,14.43,4.953,617.198,455.175,151.725,0.35,0.492,142.063,0,0.505,0,0
239,2020-12-16 11:45:00,0.0,-7.577,12.9,5.998,617.081,467.175,155.725,0.35,0.446,140.385,0,0.498,0,0
240,2020-12-16 12:00:00,0.0,-7.554,11.7,4.067,616.964,476.55,158.85,0.35,0.405,138.522,0,0.491,0,0
241,2020-12-16 12:15:00,0.0,-7.33,11.17,3.557,616.779,466.8,155.6,0.35,0.393,138.399,0,0.489,0,0
242,2020-12-16 12:30:00,0.0,-7.1,11.77,4.873,616.593,489.675,163.225,0.35,0.422,140.259,0,0.494,0,0
243,2020-12-16 12:45:00,0.0,-7.088,10.63,4.611,616.407,483.6,161.2,0.35,0.381,138.275,0,0.487,0,0
244,2020-12-16 13:00:00,0.0,-7.253,10.97,6.51,616.222,478.275,159.425,0.35,0.389,138.314,0,0.488,0,0
245,2020-12-16 13:15:00,0.0,-7.283,10.47,6.682,616.188,469.275,156.425,0.35,0.37,137.29,0,0.485,0,0
246,2020-12-16 13:30:00,0.0,-7.081,10.39,5.992,616.155,455.325,151.775,0.35,0.373,137.85,0,0.485,0,0
247,2020-12-16 13:45:00,0.0,-7.202,10.83,6.027,616.121,440.55,146.85,0.35,0.385,138.241,0,0.487,0,0
248,2020-12-16 14:00:00,0.0,-6.668,9.99,4.786,616.088,422.1,140.7,0.35,0.37,138.53,0,0.484,0,0
249,2020-12-16 14:15:00,0.0,-6.14,8.51,3.25,616.147,399.975,133.325,0.35,0.329,137.224,0,0.476,0,0
250,2020-12-16 14:30:00,0.0,-6.321,7.558,4.362,616.206,377.55,125.85,0.35,0.288,134.299,0,0.467,0,0
251,2020-12-16 14:45:00,0.0,-6.994,7.252,4.428,616.265,349.5,116.5,0.35,0.262,131.239,0,0.461,0,0
252,2020-12-16 15:00:00,0.0,-6.865,7.74,3.011,616.324,319.275,106.425,0.35,0.283,132.902,0,0.466,0,0
253,2020-12-16 15:15:00,0.0,-6.943,7.447,4.041,616.368,287.7,95.9,0.35,0.27,131.909,0,0.463,0,0
254,2020-12-16 15:30:00,0.0,-6.951,7.605,3.688,616.411,254.4,84.8,0.35,0.276,132.278,0,0.465,0,0
255,2020-12-16 15:45:00,0.0,-7.05,8.27,3.796,616.454,219.0,73.0,0.35,0.298,133.534,0,0.47,0,0
256,2020-12-16 16:00:00,0.0,-7.165,7.89,3.624,616.497,184.275,61.425,0.35,0.281,132.25,0,0.466,0,0
257,2020-12-16 16:15:00,0.0,-7.507,8.26,3.738,616.501,99.3,33.1,0.35,0.287,131.959,0,0.467,60,0
258,2020-12-16 16:30:00,0.0,-7.766,8.04,4.754,616.505,14.962,4.988,0.35,0.274,130.582,0,0.464,60,0
259,2020-12-16 16:45:00,0.0,-7.963,8.34,3.887,616.508,10.372,3.458,0.35,0.28,130.605,0,0.466,60,0
260,2020-12-16 17:00:00,0.0,-8.08,8.75,4.123,616.512,6.052,2.018,0.35,0.291,131.109,0,0.468,60,0
261,2020-12-16 17:15:00,0.0,-8.23,9.34,3.463,616.654,1.472,0.49,0.35,0.307,131.828,0,0.472,60,0
262,2020-12-16 17:30:00,0.0,-8.42,9.68,3.018,616.796,-2.266,-0.756,0.35,0.313,131.856,0,0.473,60,0
263,2020-12-16 17:45:00,0.0,-8.62,10.18,2.003,616.937,-3.232,-1.078,0.35,0.324,132.126,0,0.476,60,0
264,2020-12-16 18:00:00,0.0,-8.74,10.29,2.555,617.079,-3.46,-1.154,0.35,0.325,131.92,0,0.476,60,0
265,2020-12-16 18:15:00,0.0,-8.86,11.2,2.249,617.146,-3.598,-1.199,0.35,0.35,133.114,0,0.481,60,0
266,2020-12-16 18:30:00,0.0,-8.98,10.82,1.721,617.213,-3.116,-1.039,0.35,0.335,132.05,0,0.478,60,0
267,2020-12-16 18:45:00,0.0,-9.13,10.46,1.129,617.28,-3.281,-1.094,0.35,0.32,130.904,0,0.475,60,0
268,2020-12-16 19:00:00,0.0,-9.17,11.7,1.847,617.346,-3.332,-1.111,0.35,0.357,132.879,0,0.483,60,0
269,2020-12-16 19:15:00,0.0,-9.24,11.61,2.537,617.413,-2.995,-0.998,0.35,0.352,132.492,0,0.482,60,0
270,2020-12-16 19:30:00,0.0,-9.3,12.24,2.611,617.479,-2.918,-0.973,0.35,0.37,133.289,0,0.485,60,0
271,2020-12-16 19:45:00,0.0,-9.53,12.6,0.874,617.546,-3.047,-1.016,0.35,0.374,133.047,0,0.486,60,0
272,2020-12-16 20:00:00,0.0,-9.7,13.69,1.296,617.612,-2.791,-0.93,0.35,0.4,134.041,0,0.491,60,0
273,2020-12-16 20:15:00,0.0,-9.73,13.29,1.678,617.686,-3.066,-1.022,0.35,0.388,133.371,0,0.488,60,0
274,2020-12-16 20:30:00,0.0,-9.79,12.82,1.479,617.76,-2.957,-0.986,0.35,0.372,132.48,0,0.486,60,0
275,2020-12-16 20:45:00,0.0,-9.79,13.58,2.412,617.834,-3.185,-1.062,0.35,0.394,133.575,0,0.49,60,0
276,2020-12-16 21:00:00,0.0,-9.82,13.23,2.992,617.908,-3.102,-1.034,0.35,0.383,132.974,0,0.488,60,0
277,2020-12-16 21:15:00,0.0,-9.89,13.02,3.05,617.969,-3.007,-1.002,0.35,0.375,132.429,0,0.486,60,0
278,2020-12-16 21:30:00,0.0,-10.0,13.17,3.287,618.03,-2.776,-0.925,0.35,0.376,132.268,0,0.486,60,0
279,2020-12-16 21:45:00,0.0,-10.14,13.51,2.13,618.092,-3.012,-1.004,0.35,0.382,132.268,0,0.487,60,0
280,2020-12-16 22:00:00,0.0,-10.22,13.33,2.476,618.153,-2.9,-0.967,0.35,0.374,131.74,0,0.486,60,0
281,2020-12-16 22:15:00,0.0,-10.27,13.71,2.714,618.198,-2.707,-0.902,0.35,0.383,132.098,0,0.488,60,0
282,2020-12-16 22:30:00,0.0,-10.37,13.76,2.227,618.242,-2.716,-0.905,0.35,0.382,131.823,0,0.488,60,0
283,2020-12-16 22:45:00,0.0,-10.41,13.42,2.167,618.287,-2.518,-0.839,0.35,0.371,131.216,0,0.486,60,0
284,2020-12-16 23:00:00,0.0,-10.5,14.03,2.134,618.332,-2.669,-0.89,0.35,0.385,131.743,0,0.488,60,0
285,2020-12-16 23:15:00,0.0,-10.87,15.99,1.179,618.328,-2.55,-0.85,0.35,0.426,132.937,0,0.495,60,0
286,2020-12-16 23:30:00,0.0,-11.2,18.28,1.589,618.325,-2.636,-0.878,0.35,0.475,134.339,0,0.503,60,0
287,2020-12-16 23:45:00,0.0,-12.14,19.57,0.943,618.321,-2.691,-0.897,0.35,0.471,132.348,0,0.503,60,0
288,2020-12-17 00:00:00,0.0,-12.42,19.96,1.427,618.318,-2.574,-0.858,0.35,0.47,131.746,0,0.503,60,0
289,2020-12-17 00:15:00,0.0,-12.3,19.06,2.541,618.308,-2.694,-0.898,0.35,0.453,131.295,0,0.5,60,0
290,2020-12-17 00:30:00,0.0,-12.38,18.79,2.228,618.298,-2.686,-0.896,0.35,0.444,130.752,0,0.499,60,0
291,2020-12-17 00:45:00,0.0,-12.43,18.6,2.065,618.289,-2.68,-0.894,0.35,0.437,130.39,0,0.498,60,0
292,2020-12-17 01:00:00,0.0,-12.58,21.87,1.583,618.279,-2.843,-0.948,0.35,0.508,132.915,0,0.508,60,0
293,2020-12-17 01:15:00,0.0,-12.87,21.35,1.85,618.32,-2.882,-0.961,0.35,0.484,131.448,0,0.505,60,0
294,2020-12-17 01:30:00,0.0,-13.24,22.49,2.509,618.361,-2.882,-0.961,0.35,0.495,131.137,0,0.507,60,0
295,2020-12-17 01:45:00,0.0,-13.38,22.73,2.94,618.401,-3.194,-1.064,0.35,0.495,130.85,0,0.507,60,0
296,2020-12-17 02:00:00,0.019,-13.71,22.34,4.042,618.442,-2.935,-0.978,0.35,0.473,129.388,0,0.504,60,0
297,2020-12-17 02:15:00,0.065,-13.8,22.43,3.291,618.476,-2.896,-0.966,0.35,0.472,129.153,0,0.503,60,0
298,2020-12-17 02:30:00,0.111,-13.51,23.29,1.499,618.51,-2.832,-0.944,0.35,0.501,130.853,0,0.508,60,0
299,2020-12-17 02:45:00,0.155,-13.7,22.46,2.186,618.545,-2.737,-0.912,0.35,0.476,129.521,0,0.504,60,0
300,2020-12-17 03:00:00,0.198,-13.93,23.91,3.067,618.579,-2.497,-0.832,0.35,0.497,129.887,0,0.507,60,0
301,2020-12-17 03:15:00,0.24,-14.12,24.83,3.193,618.606,-2.672,-0.891,0.35,0.509,129.931,0,0.509,60,0
302,2020-12-17 03:30:00,0.279,-14.21,24.89,2.891,618.633,-2.756,-0.918,0.35,0.506,129.664,0,0.509,60,0
303,2020-12-17 03:45:00,0.317,-14.18,24.25,2.456,618.661,-2.597,-0.866,0.35,0.494,129.286,0,0.507,60,0
304,2020-12-17 04:00:00,0.353,-14.19,23.84,1.641,618.688,-2.47,-0.824,0.35,0.485,128.937,0,0.506,60,0
305,2020-12-17 04:15:00,0.387,-14.18,23.75,2.42,618.76,-2.573,-0.858,0.35,0.484,128.902,0,0.505,60,0
306,2020-12-17 04:30:00,0.419,-14.17,24.08,2.476,618.832,-2.618,-0.872,0.35,0.491,129.19,0,0.506,60,0
307,2020-12-17 04:45:00,0.448,-14.38,24.68,2.917,618.904,-2.554,-0.852,0.35,0.495,128.921,0,0.507,60,0
308,2020-12-17 05:00:00,0.474,-14.38,23.83,3.121,618.976,-2.543,-0.848,0.35,0.478,128.277,0,0.505,60,0
309,2020-12-17 05:15:00,0.498,-14.49,24.12,3.318,619.116,-2.49,-0.83,0.35,0.479,128.123,0,0.505,60,0
310,2020-12-17 05:30:00,0.518,-14.54,24.91,2.944,619.256,-2.537,-0.846,0.35,0.493,128.542,0,0.507,60,0
311,2020-12-17 05:45:00,0.535,-15.01,25.42,4.211,619.396,-2.369,-0.79,0.35,0.484,127.304,0,0.506,60,0
312,2020-12-17 06:00:00,0.548,-15.05,26.77,2.805,619.536,-2.379,-0.793,0.35,0.508,128.111,0,0.509,60,0
313,2020-12-17 06:15:00,0.558,-14.78,26.44,3.041,619.706,-2.355,-0.785,0.35,0.513,128.812,0,0.51,60,0
314,2020-12-17 06:30:00,0.564,-14.88,25.58,3.256,619.876,-2.474,-0.825,0.35,0.492,127.862,0,0.507,60,0
315,2020-12-17 06:45:00,0.566,-15.05,24.73,4.005,620.047,-2.529,-0.843,0.35,0.469,126.669,0,0.503,60,0
316,2020-12-17 07:00:00,0.564,-15.05,24.84,3.972,620.217,-2.38,-0.794,0.35,0.471,126.749,0,0.504,60,0
317,2020-12-17 07:15:00,0.558,-15.3,26.24,3.485,620.376,-1.482,-0.494,0.35,0.487,126.892,0,0.506,60,0
318,2020-12-17 07:30:00,0.549,-15.23,26.92,3.384,620.534,1.886,0.629,0.35,0.503,127.596,0,0.508,60,0
319,2020-12-17 07:45:00,0.536,-15.42,27.5,3.591,620.692,7.425,2.475,0.35,0.506,127.334,0,0.509,60,0
320,2020-12-17 08:00:00,0.52,-15.34,26.94,3.484,620.85,31.215,10.405,0.35,0.499,127.234,0,0.508,60,0
321,2020-12-17 08:15:00,0.5,-15.51,28.7,2.936,621.012,88.725,29.575,0.35,0.524,127.804,0,0.512,60,0
322,2020-12-17 08:30:00,0.477,-15.4,29.44,3.342,621.173,118.8,39.6,0.35,0.542,128.649,0,0.514,0,0
323,2020-12-17 08:45:00,0.451,-15.09,29.63,2.456,621.334,150.75,50.25,0.35,0.56,129.843,0,0.516,0,0
324,2020-12-17 09:00:00,0.422,-13.86,29.22,0.902,621.496,183.15,61.05,0.35,0.611,133.912,0,0.522,0,0
325,2020-12-17 09:15:00,0.391,-13.56,31.28,1.136,621.626,216.6,72.2,0.35,0.671,136.304,0,0.529,0,0
326,2020-12-17 09:30:00,0.357,-13.83,32.2,1.683,621.756,248.475,82.825,0.35,0.675,135.891,0,0.53,0,0
327,2020-12-17 09:45:00,0.321,-13.45,29.59,1.17,621.886,280.275,93.425,0.35,0.64,135.622,0,0.526,0,0
328,2020-12-17 10:00:00,0.283,-12.92,30.66,1.112,622.016,309.9,103.3,0.35,0.693,138.239,0,0.532,0,0
329,2020-12-17 10:15:00,0.244,-13.08,34.16,2.163,621.965,339.675,113.225,0.35,0.762,139.798,0,0.539,0,0
330,2020-12-17 10:30:00,0.202,-12.75,34.76,1.991,621.914,365.85,121.95,0.35,0.796,141.374,0,0.542,0,0
331,2020-12-17 10:45:00,0.16,-12.77,33.44,2.372,621.863,389.7,129.9,0.35,0.765,140.52,0,0.539,0,0
332,2020-12-17 11:00:00,0.115,-12.34,33.2,1.719,621.812,409.875,136.625,0.35,0.786,141.978,0,0.541,0,0
333,2020-12-17 11:15:00,0.07,-12.24,32.42,2.807,621.658,426.975,142.325,0.35,0.774,141.87,0,0.54,0,0
334,2020-12-17 11:30:00,0.024,-11.89,32.79,2.676,621.505,443.775,147.925,0.35,0.805,143.415,0,0.543,0,0
335,2020-12-17 11:45:00,0.0,-12.15,32.85,2.142,621.352,454.725,151.575,0.35,0.79,142.474,0,0.541,0,0
336,2020-12-17 12:00:00,0.0,-11.6,33.05,1.796,621.198,463.65,154.55,0.35,0.831,144.674,0,0.545,0,0
337,2020-12-17 12:15:00,0.0,-11.29,31.34,2.462,620.966,468.15,156.05,0.35,0.808,144.752,0,0.543,0,0
338,2020-12-17 12:30:00,0.0,-10.96,29.52,1.583,620.734,471.675,157.225,0.35,0.781,144.765,0,0.54,0,0
339,2020-12-17 12:45:00,0.0,-10.9,27.49,2.668,620.502,469.575,156.525,0.35,0.731,143.524,0,0.535,0,0
340,2020-12-17 13:00:00,0.0,-10.63,27.96,2.77,620.27,464.1,154.7,0.35,0.76,144.889,0,0.538,0,0
341,2020-12-17 13:15:00,0.0,-10.19,25.03,2.56,620.103,455.775,151.925,0.35,0.704,144.26,0,0.532,0,0
342,2020-12-17 13:30:00,0.0,-9.98,23.8,2.642,619.937,443.325,147.775,0.35,0.681,144.01,0,0.529,0,0
343,2020-12-17 13:45:00,0.0,-10.37,24.32,2.521,619.771,429.075,143.025,0.35,0.675,142.997,0,0.529,0,0
344,2020-12-17 14:00:00,0.0,-9.75,23.03,2.469,619.604,412.275,137.425,0.35,0.671,144.193,0,0.528,0,0
345,2020-12-17 14:15:00,0.0,-9.72,22.83,2.397,619.486,390.825,130.275,0.35,0.667,144.126,0,0.528,0,0
346,2020-12-17 14:30:00,0.0,-9.69,21.82,1.817,619.368,365.7,121.9,0.35,0.639,143.309,0,0.525,0,0
347,2020-12-17 14:45:00,0.0,-8.95,20.82,1.578,619.25,339.9,113.3,0.35,0.646,145.105,0,0.525,0,0
348,2020-12-17 15:00:00,0.0,-8.69,20.37,1.188,619.132,310.725,103.575,0.35,0.645,145.626,0,0.525,0,0
349,2020-12-17 15:15:00,0.0,-8.8,20.3,1.745,619.035,281.475,93.825,0.35,0.638,145.142,0,0.524,0,0
350,2020-12-17 15:30:00,0.0,-9.45,20.18,2.581,618.938,250.35,83.45,0.35,0.602,142.603,0,0.52,0,0
351,2020-12-17 15:45:00,0.0,-9.11,19.66,1.603,618.841,216.75,72.25,0.35,0.603,143.327,0,0.52,0,0
352,2020-12-17 16:00:00,0.0,-9.44,21.25,2.669,618.744,182.925,60.975,0.35,0.635,143.696,0,0.524,0,0
353,2020-12-17 16:15:00,0.0,-9.83,21.84,1.858,618.726,101.85,33.95,0.35,0.632,142.808,0,0.524,0,0
354,2020-12-17 16:30:00,0.0,-9.91,22.2,1.724,618.708,12.592,4.198,0.35,0.639,142.845,0,0.525,60,0
355,2020-12-17 16:45:00,0.0,-10.15,22.68,1.677,618.691,9.368,3.122,0.35,0.64,142.391,0,0.525,60,0
356,2020-12-17 17:00:00,0.0,-10.3,23.0,2.218,618.673,5.443,1.814,0.35,0.642,142.12,0,0.525,60,0
357,2020-12-17 17:15:00,0.0,-10.41,23.47,1.708,618.718,1.178,0.393,0.35,0.649,142.124,0,0.526,60,0
358,2020-12-17 17:30:00,0.0,-10.68,23.9,1.607,618.762,-2.145,-0.715,0.35,0.647,141.493,0,0.526,60,0
359,2020-12-17 17:45:00,0.0,-10.82,23.77,1.763,618.807,-3.291,-1.097,0.35,0.636,140.867,0,0.525,60,0
360,2020-12-17 18:00:00,0.0,-10.96,23.96,1.416,618.851,-3.208,-1.07,0.35,0.634,140.513,0,0.524,60,0
361,2020-12-17 18:15:00,0.0,-11.19,24.37,2.69,618.898,-3.266,-1.089,0.35,0.633,140.009,0,0.524,60,0
362,2020-12-17 18:30:00,0.0,-11.47,24.69,3.244,618.945,-2.999,-1.0,0.35,0.627,139.245,0,0.524,60,0
363,2020-12-17 18:45:00,0.0,-11.59,24.44,3.525,618.991,-2.817,-0.939,0.35,0.615,138.606,0,0.522,60,0
364,2020-12-17 19:00:00,0.0,-11.53,23.53,2.705,619.038,-2.684,-0.894,0.35,0.595,138.074,0,0.52,60,0
365,2020-12-17 19:15:00,0.0,-11.66,23.4,3.401,619.112,-2.761,-0.92,0.35,0.585,137.494,0,0.519,60,0
366,2020-12-17 19:30:00,0.0,-11.72,23.4,3.184,619.187,-2.582,-0.86,0.35,0.583,137.278,0,0.518,60,0
367,2020-12-17 19:45:00,0.0,-11.92,23.04,3.625,619.261,-2.539,-0.846,0.35,0.564,136.256,0,0.516,60,0
368,2020-12-17 20:00:00,0.0,-11.99,23.35,2.921,619.336,-2.732,-0.911,0.35,0.569,136.266,0,0.517,60,0
369,2020-12-17 20:15:00,0.0,-12.28,23.79,3.063,619.362,-2.934,-0.978,0.35,0.566,135.591,0,0.516,60,0
370,2020-12-17 20:30:00,0.0,-12.32,22.8,4.118,619.389,-2.898,-0.966,0.35,0.541,134.628,0,0.513,60,0
371,2020-12-17 20:45:00,0.0,-12.33,22.39,3.498,619.416,-2.276,-0.759,0.35,0.531,134.244,0,0.512,60,0
372,2020-12-17 21:00:00,0.0,-12.19,22.46,3.219,619.442,-2.206,-0.735,0.35,0.538,134.8,0,0.513,60,0
373,2020-12-17 21:15:00,0.0,-12.32,23.06,2.984,619.452,-2.3,-0.767,0.35,0.547,134.846,0,0.514,60,0
374,2020-12-17 21:30:00,0.0,-12.44,22.71,3.291,619.462,-2.11,-0.704,0.35,0.533,134.127,0,0.512,60,0
375,2020-12-17 21:45:00,0.0,-12.59,23.17,3.765,619.471,-2.378,-0.792,0.35,0.538,133.98,0,0.513,60,0
376,2020-12-17 22:00:00,0.0,-12.69,23.58,3.619,619.481,-2.938,-0.979,0.35,0.543,133.962,0,0.513,60,0
377,2020-12-17 22:15:00,0.0,-12.76,23.63,3.91,619.475,-2.905,-0.968,0.35,0.541,133.755,0,0.513,60,0
378,2020-12-17 22:30:00,0.0,-13.01,23.81,3.783,619.469,-2.853,-0.951,0.35,0.534,133.018,0,0.512,60,0
379,2020-12-17 22:45:00,0.0,-13.2,23.96,3.614,619.463,-2.724,-0.908,0.35,0.529,132.469,0,0.512,60,0
380,2020-12-17 23:00:00,0.0,-13.29,24.01,3.824,619.457,-2.833,-0.944,0.35,0.526,132.193,0,0.511,60,0
381,2020-12-17 23:15:00,0.0,-13.27,24.57,3.453,619.419,-2.789,-0.93,0.35,0.539,132.699,0,0.513,60,0
382,2020-12-17 23:30:00,0.0,-13.4,25.04,3.636,619.381,-2.657,-0.886,0.35,0.544,132.601,0,0.514,60,0
383,2020-12-17 23:45:00,0.0,-13.67,25.12,3.328,619.343,-2.512,-0.838,0.35,0.534,131.714,0,0.512,60,0
384,2020-12-18 00:00:00,0.0,-13.46,24.69,3.722,619.305,-2.344,-0.781,0.35,0.534,132.124,0,0.512,60,0
385,2020-12-18 00:15:00,0.0,-13.68,25.28,4.11,619.244,-2.323,-0.774,0.35,0.537,131.799,0,0.513,60,0
386,2020-12-18 00:30:00,0.0,-13.84,26.0,3.51,619.183,-2.32,-0.774,0.35,0.545,131.767,0,0.514,60,0
387,2020-12-18 00:45:00,0.0,-13.94,26.19,2.515,619.121,-2.35,-0.784,0.35,0.544,131.553,0,0.514,60,0
388,2020-12-18 01:00:00,0.0,-13.97,25.4,2.606,619.06,-2.426,-0.808,0.35,0.527,130.874,0,0.511,60,0
389,2020-12-18 01:15:00,0.0,-13.92,25.51,2.875,619.062,-2.377,-0.792,0.35,0.531,131.13,0,0.512,60,0
390,2020-12-18 01:30:00,0.0,-14.04,26.6,3.189,619.064,-2.233,-0.744,0.35,0.548,131.495,0,0.514,60,0
391,2020-12-18 01:45:00,0.0,-14.17,26.46,2.724,619.065,-2.205,-0.735,0.35,0.54,130.942,0,0.513,60,0
392,2020-12-18 02:00:00,0.017,-14.21,27.65,3.256,619.067,-2.099,-0.7,0.35,0.562,131.627,0,0.516,60,0
393,2020-12-18 02:15:00,0.064,-14.27,27.62,2.617,619.052,-2.334,-0.778,0.35,0.559,131.396,0,0.516,60,0
394,2020-12-18 02:30:00,0.109,-14.29,27.15,3.476,619.036,-2.441,-0.814,0.35,0.548,131.004,0,0.515,60,0
395,2020-12-18 02:45:00,0.153,-14.43,26.84,3.511,619.021,-2.434,-0.812,0.35,0.536,130.302,0,0.513,60,0
396,2020-12-18 03:00:00,0.196,-14.6,27.83,3.673,619.006,-2.249,-0.75,0.35,0.548,130.384,0,0.515,60,0
397,2020-12-18 03:15:00,0.238,-14.89,28.02,3.602,618.983,-2.222,-0.741,0.35,0.538,129.503,0,0.513,60,0
398,2020-12-18 03:30:00,0.278,-14.83,27.61,3.373,618.96,-2.176,-0.725,0.35,0.533,129.438,0,0.513,60,0
399,2020-12-18 03:45:00,0.316,-14.81,27.56,3.705,618.937,-2.228,-0.742,0.35,0.533,129.474,0,0.513,60,0
400,2020-12-18 04:00:00,0.352,-14.87,27.86,3.297,618.914,-2.325,-0.775,0.35,0.536,129.466,0,0.513,60,0
401,2020-12-18 04:15:00,0.386,-14.93,27.71,3.35,618.959,-2.177,-0.726,0.35,0.531,129.159,0,0.512,60,0
402,2020-12-18 04:30:00,0.417,-14.97,28.23,3.309,619.004,-2.284,-0.762,0.35,0.539,129.364,0,0.513,60,0
403,2020-12-18 04:45:00,0.447,-14.91,27.42,3.796,619.048,-2.299,-0.766,0.35,0.526,129.034,0,0.512,60,0
404,2020-12-18 05:00:00,0.473,-14.92,27.51,3.702,619.093,-2.417,-0.806,0.35,0.527,129.06,0,0.512,60,0
405,2020-12-18 05:15:00,0.496,-15.06,28.32,3.334,619.193,-2.222,-0.74,0.35,0.537,129.111,0,0.513,60,0
406,2020-12-18 05:30:00,0.517,-15.11,28.63,3.158,619.292,-2.032,-0.677,0.35,0.54,129.139,0,0.514,60,0
407,2020-12-18 05:45:00,0.534,-15.38,29.96,2.962,619.392,-2.025,-0.675,0.35,0.553,129.041,0,0.515,60,0
408,2020-12-18 06:00:00,0.547,-15.37,29.91,2.642,619.492,-2.073,-0.691,0.35,0.552,129.045,0,0.515,60,0
409,2020-12-18 06:15:00,0.557,-15.4,29.5,2.699,619.636,-2.143,-0.714,0.35,0.543,128.687,0,0.514,60,0
410,2020-12-18 06:30:00,0.563,-15.35,30.02,2.67,619.78,-2.102,-0.7,0.35,0.555,129.182,0,0.516,60,0
411,2020-12-18 06:45:00,0.565,-15.39,30.87,2.466,619.925,-2.004,-0.668,0.35,0.569,129.559,0,0.518,60,0
412,2020-12-18 07:00:00,0.564,-15.41,29.51,2.424,620.069,-1.975,-0.658,0.35,0.543,128.659,0,0.514,60,0
413,2020-12-18 07:15:00,0.558,-15.55,30.15,3.09,620.237,-1.168,-0.39,0.35,0.549,128.569,0,0.515,60,0
