,time,sea,temp,RH,wind,SW_global,ppt,press,missing_type,alb,vp_a,LW_in,SW_diffuse,SW_direct,e_a,Discharge
3148,2021-05-29 04:00:00,0.896,8.911,64.618,1.443,-108.0,0,796.89,-,0.25,7.373,278.968,-54.0,-54.0,0.777,0.0
3149,2021-05-29 05:00:00,1.106,8.532,65.398,1.642,-102.257,0,797.174,-,0.25,7.273,276.984,-51.128,-51.128,0.776,0.0
3150,2021-05-29 06:00:00,1.287,8.687,64.858,0.35,42.58,0,797.557,-,0.25,7.289,277.66,21.29,21.29,0.776,0.0
3151,2021-05-29 07:00:00,1.346,9.381,64.155,0.266,281.3,0,797.859,-,0.25,7.556,281.751,140.65,140.65,0.78,0.0
3152,2021-05-29 08:00:00,1.215,10.572,63.4,1.07,515.075,0,797.987,-,0.25,8.087,289.154,257.538,257.538,0.787,0.0
3153,2021-05-29 09:00:00,1.017,11.79,61.635,0.879,725.825,0,797.97,-,0.25,8.524,296.189,362.912,362.912,0.792,0.0
3154,2021-05-29 10:00:00,0.803,13.112,60.115,1.338,893.75,0,797.729,-,0.25,9.068,304.203,446.875,446.875,0.799,0.0
3155,2021-05-29 11:00:00,0.587,14.612,58.128,1.588,1009.0,0,797.357,-,0.25,9.666,313.241,504.5,504.5,0.806,0.0
3156,2021-05-29 12:00:00,0.373,14.987,55.662,2.44,1059.0,0,796.756,-,0.25,9.482,313.957,529.5,529.5,0.803,0.0
3157,2021-05-29 13:00:00,0.165,15.785,55.202,3.368,961.5,0,796.197,-,0.25,9.898,319.276,480.75,480.75,0.808,0.0
3158,2021-05-29 14:00:00,0.0,16.438,54.532,4.021,745.45,0,795.915,-,0.25,10.194,323.426,372.725,372.725,0.811,0.0
3159,2021-05-29 15:00:00,0.0,16.532,54.005,3.703,583.75,0,795.672,-,0.25,10.156,323.659,291.875,291.875,0.811,0.0
3160,2021-05-29 16:00:00,0.0,16.338,55.3,2.954,691.825,0,795.352,-,0.25,10.272,323.347,345.912,345.912,0.812,0.0
3161,2021-05-29 17:00:00,0.0,16.46,54.695,3.366,307.35,0,794.901,-,0.25,10.239,323.724,153.675,153.675,0.812,0.0
3162,2021-05-29 18:00:00,0.0,15.925,54.88,2.793,-28.158,0,794.711,-,0.25,9.929,320.015,-14.079,-14.079,0.808,0.0
3163,2021-05-29 19:00:00,0.0,15.072,57.242,2.43,-98.093,0,794.995,-,0.25,9.805,315.821,-49.046,-49.046,0.807,0.0
3164,2021-05-29 20:00:00,0.0,14.3,57.138,2.351,-108.0,0,795.265,-,0.25,9.312,310.273,-54.0,-54.0,0.801,0.0
3165,2021-05-29 21:00:00,0.0,13.86,57.55,2.569,-108.0,0,795.476,-,0.25,9.115,307.505,-54.0,-54.0,0.799,0.0
3166,2021-05-29 22:00:00,0.0,13.702,57.608,0.316,-108.0,0,795.635,-,0.25,9.031,306.447,-54.0,-54.0,0.798,0.0
3167,2021-05-29 23:00:00,0.0,12.825,60.402,0.909,-108.0,0,795.667,-,0.25,8.942,302.422,-54.0,-54.0,0.797,0.0
3168,2021-05-30 00:00:00,0.052,12.368,61.368,1.245,-108.0,0,795.483,-,0.25,8.817,299.956,-54.0,-54.0,0.796,0.0
3169,2021-05-30 01:00:00,0.255,11.965,62.192,0.746,-108.0,0,795.118,-,0.25,8.701,297.764,-54.0,-54.0,0.795,0.0
3170,2021-05-30 02:00:00,0.465,11.7,63.31,0.442,-108.0,0,794.811,-,0.25,8.704,296.712,-54.0,-54.0,0.795,0.0
3171,2021-05-30 03:00:00,0.681,10.92,66.398,-0.266,-108.0,0,794.806,-,0.25,8.668,293.419,-54.0,-54.0,0.795,0.0
3172,2021-05-30 04:00:00,0.897,10.194,70.225,0.24,-108.0,0,794.932,-,0.25,8.734,290.853,-54.0,-54.0,0.796,0.0
3173,2021-05-30 05:00:00,1.107,9.908,70.692,0.068,-102.418,0,795.322,-,0.25,8.626,289.204,-51.209,-51.209,0.794,0.0
3174,2021-05-30 06:00:00,1.289,9.411,73.71,0.008,54.3,0,795.702,-,0.25,8.699,287.596,27.15,27.15,0.796,0.0
3175,2021-05-30 07:00:00,1.349,9.717,75.318,0.056,143.825,0,796.036,-,0.25,9.073,290.543,71.912,71.912,0.8,0.0
3176,2021-05-30 08:00:00,1.217,11.128,71.835,-0.282,490.375,0,796.185,-,0.25,9.509,298.164,245.188,245.188,0.805,0.0
3177,2021-05-30 09:00:00,1.018,11.817,70.518,1.417,713.65,0,796.03,-,0.25,9.77,302.129,356.825,356.825,0.808,0.0
3178,2021-05-30 10:00:00,0.805,13.505,64.118,1.591,885.25,0,795.715,-,0.25,9.923,309.779,442.625,442.625,0.809,0.0
3179,2021-05-30 11:00:00,0.589,14.712,61.555,1.794,937.25,0,795.255,-,0.25,10.302,316.53,468.625,468.625,0.813,0.0
3180,2021-05-30 12:00:00,0.375,15.765,60.792,1.696,1040.0,0,794.876,-,0.25,10.887,323.56,520.0,520.0,0.819,0.0
3181,2021-05-30 13:00:00,0.167,15.448,62.1,2.189,959.3,0,794.477,-,0.25,10.897,322.238,479.65,479.65,0.819,0.0
3182,2021-05-30 14:00:00,0.0,15.895,62.245,2.634,609.0,0,794.018,-,0.25,11.24,325.604,304.5,304.5,0.823,0.0
3183,2021-05-30 15:00:00,0.0,16.192,62.382,3.184,312.125,0,793.764,-,0.25,11.48,327.886,156.062,156.062,0.825,0.0
3184,2021-05-30 16:00:00,0.0,15.695,64.835,3.674,520.05,0,793.68,-,0.25,11.559,326.036,260.025,260.025,0.826,0.0
3185,2021-05-30 17:00:00,0.0,15.308,65.925,1.664,353.7,0,793.842,-,0.25,11.465,323.977,176.85,176.85,0.825,0.0
3186,2021-05-30 18:00:00,0.0,13.81,70.862,1.754,34.7,0,794.22,-,0.25,11.187,316.424,17.35,17.35,0.823,0.0
3187,2021-05-30 19:00:00,0.0,12.495,75.302,2.443,-88.07,0,794.652,-,0.25,10.909,309.753,-44.035,-44.035,0.821,0.0
3188,2021-05-30 20:00:00,0.0,11.865,76.42,1.183,-108.0,0,795.019,-,0.25,10.621,305.955,-54.0,-54.0,0.818,0.0
3189,2021-05-30 21:00:00,0.0,11.418,78.09,0.41,-108.0,0,795.244,-,0.25,10.537,303.764,-54.0,-54.0,0.817,0.0
3190,2021-05-30 22:00:00,0.0,10.071,89.45,5.748,-108.0,0,795.368,-,0.25,11.034,300.226,-54.0,-54.0,0.823,0.0
3191,2021-05-30 23:00:00,0.0,9.925,89.652,3.806,-108.0,0,795.179,-,0.25,10.952,299.307,-54.0,-54.0,0.822,0.0
3192,2021-05-31 00:00:00,0.053,9.596,88.185,3.756,-108.0,0,794.724,-,0.25,10.537,296.329,-54.0,-54.0,0.818,0.0
3193,2021-05-31 01:00:00,0.255,9.608,87.192,0.231,-108.0,0,794.42,-,0.25,10.427,295.933,-54.0,-54.0,0.816,0.0
3194,2021-05-31 02:00:00,0.466,8.755,89.702,-0.577,-108.0,0,794.194,-,0.25,10.127,291.288,-54.0,-54.0,0.813,0.0
3195,2021-05-31 03:00:00,0.681,8.126,90.457,-0.769,-108.0,0,794.088,-,0.25,9.786,287.378,-54.0,-54.0,0.81,0.0
3196,2021-05-31 04:00:00,0.897,8.057,88.832,-0.282,-108.0,0,794.11,-,0.25,9.565,286.171,-54.0,-54.0,0.807,0.0
3197,2021-05-31 05:00:00,1.108,7.773,91.84,-0.34,-99.935,0,794.099,-,0.25,9.699,285.627,-49.968,-49.968,0.809,0.0
3198,2021-05-31 06:00:00,1.29,7.708,91.0,-0.204,35.348,0,794.2,-,0.25,9.568,284.817,17.674,17.674,0.807,0.0
3199,2021-05-31 07:00:00,1.351,7.838,89.248,-0.432,222.575,0,794.254,-,0.25,9.467,284.895,111.288,111.288,0.806,0.0
3200,2021-05-31 08:00:00,1.22,9.716,83.945,0.226,426.75,0,794.187,-,0.25,10.112,295.073,213.375,213.375,0.813,0.0
3201,2021-05-31 09:00:00,1.02,10.632,81.402,2.035,732.95,0,793.915,-,0.25,10.425,300.081,366.475,366.475,0.816,0.0
3202,2021-05-31 10:00:00,0.806,11.317,77.065,1.654,933.75,0,793.46,-,0.25,10.33,302.487,466.875,466.875,0.815,0.0
3203,2021-05-31 11:00:00,0.59,12.178,75.37,3.093,909.85,0,792.956,-,0.25,10.694,307.552,454.925,454.925,0.818,0.0
3204,2021-05-31 12:00:00,0.377,13.06,73.165,2.703,515.05,0,792.57,-,0.25,10.999,312.49,257.525,257.525,0.821,0.0
3205,2021-05-31 13:00:00,0.169,13.258,71.515,2.803,459.6,0,792.202,-,0.25,10.891,312.883,229.8,229.8,0.82,0.0
3206,2021-05-31 14:00:00,0.0,13.885,65.708,1.632,900.0,0,791.716,-,0.25,10.424,313.563,450.0,450.0,0.815,0.0
3207,2021-05-31 15:00:00,0.0,14.903,66.08,3.194,761.025,0,790.894,-,0.25,11.197,321.137,380.512,380.512,0.823,0.0
3208,2021-05-31 16:00:00,0.0,14.602,68.292,3.755,432.275,0,790.446,-,0.25,11.349,320.463,216.138,216.138,0.824,0.0
3209,2021-05-31 17:00:00,0.0,14.362,66.5,2.533,165.7,0,790.563,-,0.25,10.881,317.517,82.85,82.85,0.819,0.0
3210,2021-05-31 18:00:00,0.0,14.098,65.78,1.916,-12.76,0,790.853,-,0.25,10.581,315.132,-6.38,-6.38,0.816,0.0
3211,2021-05-31 19:00:00,0.0,13.55,69.885,1.765,-98.57,0,791.145,-,0.25,10.848,313.935,-49.285,-49.285,0.819,0.0
3212,2021-05-31 20:00:00,0.0,12.918,72.108,1.844,-108.0,0,791.698,-,0.25,10.74,310.832,-54.0,-54.0,0.819,0.0
3213,2021-05-31 21:00:00,0.0,12.042,74.29,1.891,-108.0,0,792.205,-,0.25,10.447,305.962,-54.0,-54.0,0.816,0.0
3214,2021-05-31 22:00:00,0.0,10.54,89.795,2.604,-108.0,0,792.462,-,0.25,11.43,303.671,-54.0,-54.0,0.827,0.0
3215,2021-05-31 23:00:00,0.0,9.099,91.968,3.364,-108.0,0,792.391,-,0.25,10.627,294.684,-54.0,-54.0,0.819,0.0
3216,2021-06-01 00:00:00,0.054,10.007,86.793,0.747,-108.0,0,792.084,-,0.25,10.661,298.492,-54.0,-54.0,0.819,0.0
3217,2021-06-01 01:00:00,0.256,9.357,88.252,-0.14,-108.0,0,791.841,-,0.25,10.377,294.719,-54.0,-54.0,0.816,0.0
3218,2021-06-01 02:00:00,0.467,9.188,88.04,-0.264,-108.0,0,791.558,-,0.25,10.235,293.46,-54.0,-54.0,0.814,0.0
3219,2021-06-01 03:00:00,0.682,9.265,88.15,-0.518,-108.0,0,791.584,-,0.25,10.301,294.039,-54.0,-54.0,0.815,0.0
3220,2021-06-01 04:00:00,0.898,8.489,95.988,1.453,-108.0,0,791.744,-,0.25,10.643,292.298,-54.0,-54.0,0.819,0.0
3221,2021-06-01 05:00:00,1.108,7.802,100.0,0.692,-103.765,0,791.93,-,0.25,10.582,289.318,-51.882,-51.882,0.819,0.0
3222,2021-06-01 06:00:00,1.292,7.882,100.0,0.6,-62.782,0,792.08,-,0.25,10.64,289.862,-31.391,-31.391,0.82,0.0
3223,2021-06-01 07:00:00,1.354,7.58,100.0,-0.085,-4.45,0,792.365,-,0.25,10.423,287.813,-2.225,-2.225,0.817,0.0
3224,2021-06-01 08:00:00,1.222,6.698,100.0,0.361,57.6,0,792.658,-,0.25,9.811,281.895,28.8,28.8,0.811,0.0
3225,2021-06-01 09:00:00,1.022,5.805,100.0,0.542,39.9,0,792.867,-,0.25,9.224,275.998,19.95,19.95,0.804,0.0
3226,2021-06-01 10:00:00,0.808,4.969,100.0,0.142,189.175,0,793.012,-,0.25,8.703,270.563,94.588,94.588,0.798,0.0
3227,2021-06-01 11:00:00,0.592,4.794,100.0,0.456,372.275,0,793.057,-,0.25,8.597,269.436,186.138,186.138,0.796,0.0
3228,2021-06-01 12:00:00,0.378,5.707,100.0,0.43,921.2,0,792.781,-,0.25,9.161,275.356,460.6,460.6,0.803,0.0
3229,2021-06-01 13:00:00,0.171,7.124,100.0,1.412,593.175,0,792.373,-,0.25,10.102,284.742,296.588,296.588,0.814,0.0
3230,2021-06-01 14:00:00,0.0,7.384,100.0,1.873,477.075,0,792.324,-,0.25,10.284,286.49,238.538,238.538,0.816,0.0
3231,2021-06-01 15:00:00,0.0,7.706,100.0,1.382,226.175,0,792.576,-,0.25,10.513,288.667,113.088,113.088,0.818,0.0
3232,2021-06-01 16:00:00,0.0,7.59,100.0,2.167,40.275,0,792.854,-,0.25,10.43,287.881,20.138,20.138,0.817,0.0
3233,2021-06-01 17:00:00,0.0,7.529,100.0,1.409,198.875,0,792.984,-,0.25,10.386,287.469,99.438,99.438,0.817,0.0
3234,2021-06-01 18:00:00,0.0,7.671,100.0,0.528,6.118,0,793.103,-,0.25,10.488,288.43,3.059,3.059,0.818,0.0
3235,2021-06-01 19:00:00,0.0,7.413,100.0,0.488,-90.065,0,793.386,-,0.25,10.304,286.686,-45.032,-45.032,0.816,0.0
3236,2021-06-01 20:00:00,0.0,6.34,100.0,0.725,-108.0,0,793.89,-,0.25,9.572,279.519,-54.0,-54.0,0.808,0.0
3237,2021-06-01 21:00:00,0.0,3.542,100.0,-0.201,-108.0,0,794.492,-,0.25,7.873,261.477,-54.0,-54.0,0.787,0.0
3238,2021-06-01 22:00:00,0.0,4.818,100.0,-0.464,-108.0,0,794.653,-,0.25,8.611,269.59,-54.0,-54.0,0.796,0.0
3239,2021-06-01 23:00:00,0.0,5.155,100.0,-0.179,-108.0,0,794.549,-,0.25,8.816,271.765,-54.0,-54.0,0.799,0.0
3240,2021-06-02 00:00:00,0.055,5.036,100.0,-0.287,-108.0,0,794.424,-,0.25,8.744,270.996,-54.0,-54.0,0.798,0.0
3241,2021-06-02 01:00:00,0.257,4.778,100.0,-0.336,-108.0,0,794.412,-,0.25,8.587,269.333,-54.0,-54.0,0.796,0.0
3242,2021-06-02 02:00:00,0.467,4.605,100.0,-0.497,-108.0,0,794.239,-,0.25,8.484,268.223,-54.0,-54.0,0.795,0.0
3243,2021-06-02 03:00:00,0.682,4.483,100.0,-0.491,-108.0,0,794.216,-,0.25,8.412,267.442,-54.0,-54.0,0.794,0.0
3244,2021-06-02 04:00:00,0.899,4.47,100.0,-0.745,-108.0,0,794.278,-,0.25,8.404,267.359,-54.0,-54.0,0.794,0.0
3245,2021-06-02 05:00:00,1.109,4.534,100.0,-0.519,-96.422,0,794.526,-,0.25,8.442,267.768,-48.211,-48.211,0.794,0.0
3246,2021-06-02 06:00:00,1.293,4.567,100.0,-0.516,-14.372,0,794.784,-,0.25,8.461,267.979,-7.186,-7.186,0.794,0.0
3247,2021-06-02 07:00:00,1.356,4.974,100.0,0.543,273.675,0,795.047,-,0.25,8.706,270.595,136.838,136.838,0.798,0.0
3248,2021-06-02 08:00:00,1.224,6.301,100.0,0.647,513.65,0,795.246,-,0.25,9.546,279.261,256.825,256.825,0.808,0.0
3249,2021-06-02 09:00:00,1.024,7.535,100.0,0.95,740.95,0,795.218,-,0.25,10.391,287.509,370.475,370.475,0.817,0.0
3250,2021-06-02 10:00:00,0.81,8.844,93.323,0.634,1003.5,0,795.069,-,0.25,10.6,293.549,501.75,501.75,0.819,0.0
3251,2021-06-02 11:00:00,0.593,10.8,82.62,1.938,492.975,0,794.646,-,0.25,10.7,301.888,246.488,246.488,0.819,0.0
3252,2021-06-02 12:00:00,0.38,10.988,79.065,1.782,1018.95,0,794.302,-,0.25,10.369,301.302,509.475,509.475,0.815,0.0
3253,2021-06-02 13:00:00,0.173,10.435,85.408,1.52,39.875,0,794.182,-,0.25,10.795,300.774,19.938,19.938,0.82,0.0
3254,2021-06-02 14:00:00,0.0,10.377,88.645,0.97,81.125,0,794.238,-,0.25,11.161,301.971,40.562,40.562,0.824,0.0
3255,2021-06-02 15:00:00,0.0,10.397,86.107,3.498,202.6,0,794.253,-,0.25,10.856,300.86,101.3,101.3,0.821,0.0
3256,2021-06-02 16:00:00,0.0,10.732,85.382,1.408,82.15,0,794.346,-,0.25,11.008,302.834,41.075,41.075,0.822,0.0
3257,2021-06-02 17:00:00,0.0,9.543,92.57,3.801,276.275,0,794.502,-,0.25,11.022,298.023,138.138,138.138,0.823,0.0
3258,2021-06-02 18:00:00,0.0,9.37,93.395,1.453,45.212,0,794.862,-,0.25,10.991,297.203,22.606,22.606,0.823,0.0
3259,2021-06-02 19:00:00,0.0,9.341,93.495,0.201,-87.702,0,795.205,-,0.25,10.982,297.048,-43.851,-43.851,0.823,0.0
3260,2021-06-02 20:00:00,0.0,8.871,96.1,0.276,-108.0,0,795.66,-,0.25,10.935,294.967,-54.0,-54.0,0.822,0.0
3261,2021-06-02 21:00:00,0.0,8.276,99.885,0.234,-108.0,0,796.121,-,0.25,10.916,292.503,-54.0,-54.0,0.822,0.0
3262,2021-06-02 22:00:00,0.0,7.83,100.0,-0.215,-108.0,0,796.474,-,0.25,10.602,289.508,-54.0,-54.0,0.819,0.0
3263,2021-06-02 23:00:00,0.0,7.59,100.0,-0.62,-108.0,0,796.592,-,0.25,10.43,287.881,-54.0,-54.0,0.817,0.0
3264,2021-06-03 00:00:00,0.055,7.17,100.0,0.187,-108.0,0,796.31,-,0.25,10.134,285.05,-54.0,-54.0,0.814,0.0
3265,2021-06-03 01:00:00,0.257,6.464,100.0,0.266,-108.0,0,796.124,-,0.25,9.654,280.34,-54.0,-54.0,0.809,0.0
3266,2021-06-03 02:00:00,0.468,6.174,100.0,-0.344,-108.0,0,796.232,-,0.25,9.463,278.423,-54.0,-54.0,0.807,0.0
3267,2021-06-03 03:00:00,0.683,5.816,100.0,0.451,-108.0,0,796.268,-,0.25,9.231,276.07,-54.0,-54.0,0.804,0.0
3268,2021-06-03 04:00:00,0.899,4.722,100.0,-0.024,-108.0,0,796.25,-,0.25,8.554,268.973,-54.0,-54.0,0.796,0.0
3269,2021-06-03 05:00:00,1.11,4.855,100.0,-0.608,-103.263,0,796.369,-,0.25,8.634,269.828,-51.632,-51.632,0.797,0.0
3270,2021-06-03 06:00:00,1.294,4.792,100.0,0.118,2.888,0,796.447,-,0.25,8.596,269.423,1.444,1.444,0.796,0.0
3271,2021-06-03 07:00:00,1.358,5.203,100.0,0.216,278.475,0,796.5,-,0.25,8.846,272.076,139.238,139.238,0.799,0.0
3272,2021-06-03 08:00:00,1.225,6.736,100.0,0.527,422.325,0,796.675,-,0.25,9.837,282.148,211.163,211.163,0.811,0.0
3273,2021-06-03 09:00:00,1.025,7.793,100.0,0.911,500.55,0,796.689,-,0.25,10.575,289.257,250.275,250.275,0.819,0.0
3274,2021-06-03 10:00:00,0.811,9.971,99.715,1.192,853.225,0,796.25,-,0.25,12.219,304.215,426.612,426.612,0.835,0.0
3275,2021-06-03 11:00:00,0.595,10.74,94.0,2.673,874.5,0,795.809,-,0.25,12.126,307.079,437.25,437.25,0.834,0.0
3276,2021-06-03 12:00:00,0.382,11.855,87.198,1.622,1075.5,0,795.5,-,0.25,12.111,311.705,537.75,537.75,0.833,0.0
3277,2021-06-03 13:00:00,0.174,12.868,81.96,3.739,1032.0,0,795.227,-,0.25,12.168,316.21,516.0,516.0,0.833,0.0
3278,2021-06-03 14:00:00,0.0,13.082,78.072,2.809,674.575,0,794.983,-,0.25,11.754,315.56,337.288,337.288,0.829,0.0
3279,2021-06-03 15:00:00,0.0,13.845,75.502,2.624,354.375,0,794.736,-,0.25,11.947,319.558,177.188,177.188,0.831,0.0
3280,2021-06-03 16:00:00,0.0,12.118,85.12,3.318,86.625,0,795.034,-,0.25,12.03,312.513,43.312,43.312,0.832,0.0
3281,2021-06-03 17:00:00,0.0,10.86,94.405,2.943,28.9,0,795.652,-,0.25,12.275,308.12,14.45,14.45,0.835,0.0
3282,2021-06-03 18:00:00,0.0,11.225,87.702,1.272,-17.855,0,795.877,-,0.25,11.684,307.473,-8.928,-8.928,0.829,0.0
3283,2021-06-03 19:00:00,0.0,10.86,92.25,2.185,-93.908,0,796.313,-,0.25,11.995,307.106,-46.954,-46.954,0.832,0.0
3284,2021-06-03 20:00:00,0.0,9.797,98.655,0.923,-108.0,0,796.868,-,0.25,11.948,302.527,-54.0,-54.0,0.832,0.0
3285,2021-06-03 21:00:00,0.0,8.898,100.0,0.706,-108.0,0,797.302,-,0.25,11.4,296.835,-54.0,-54.0,0.827,0.0
3286,2021-06-03 22:00:00,0.0,8.552,100.0,0.447,-108.0,0,797.426,-,0.25,11.136,294.446,-54.0,-54.0,0.825,0.0
3287,2021-06-03 23:00:00,0.0,8.156,100.0,-0.093,-108.0,0,797.444,-,0.25,10.84,291.73,-54.0,-54.0,0.822,0.0
3288,2021-06-04 00:00:00,0.056,8.0,100.0,0.027,-108.0,0,797.242,-,0.25,10.726,290.665,-54.0,-54.0,0.82,0.0
3289,2021-06-04 01:00:00,0.258,8.004,100.0,0.066,-108.0,0,796.96,-,0.25,10.729,290.693,-54.0,-54.0,0.82,0.0
3290,2021-06-04 02:00:00,0.468,7.691,100.0,0.54,-108.0,0,796.715,-,0.25,10.502,288.565,-54.0,-54.0,0.818,0.0
3291,2021-06-04 03:00:00,0.683,7.54,100.0,0.298,-108.0,0,796.618,-,0.25,10.394,287.543,-54.0,-54.0,0.817,0.0
3292,2021-06-04 04:00:00,0.899,6.608,100.0,1.048,-108.0,0,796.699,-,0.25,9.75,281.296,-54.0,-54.0,0.81,0.0
3293,2021-06-04 05:00:00,1.11,6.034,100.0,0.362,-103.499,0,796.93,-,0.25,9.371,277.501,-51.75,-51.75,0.806,0.0
3294,2021-06-04 06:00:00,1.296,4.978,100.0,1.392,-52.5,0,797.254,-,0.25,8.708,270.621,-26.25,-26.25,0.798,0.0
3295,2021-06-04 07:00:00,1.361,3.394,100.0,2.007,110.8,0,797.59,-,0.25,7.791,260.548,55.4,55.4,0.786,0.0
3296,2021-06-04 08:00:00,1.227,3.966,100.0,-0.209,160.325,0,797.81,-,0.25,8.112,264.152,80.162,80.162,0.79,0.0
3297,2021-06-04 09:00:00,1.027,5.686,100.0,0.112,35.375,0,797.746,-,0.25,9.148,275.219,17.688,17.688,0.803,0.0
3298,2021-06-04 10:00:00,0.813,6.339,100.0,1.212,190.9,0,797.656,-,0.25,9.571,279.512,95.45,95.45,0.808,0.0
3299,2021-06-04 11:00:00,0.597,5.862,100.0,0.325,206.975,0,797.418,-,0.25,9.26,276.371,103.488,103.488,0.804,0.0
3300,2021-06-04 12:00:00,0.383,7.063,100.0,0.516,289.25,0,797.071,-,0.25,10.06,284.333,144.625,144.625,0.813,0.0
3301,2021-06-04 13:00:00,0.176,6.962,100.0,1.777,85.175,0,796.83,-,0.25,9.991,283.656,42.588,42.588,0.813,0.0
3302,2021-06-04 14:00:00,0.0,6.298,100.0,2.921,148.675,0,796.728,-,0.25,9.544,279.241,74.338,74.338,0.808,0.0
3303,2021-06-04 15:00:00,0.0,6.199,100.0,0.541,297.6,0,796.681,-,0.25,9.479,278.588,148.8,148.8,0.807,0.0
3304,2021-06-04 16:00:00,0.0,6.326,100.0,0.628,151.85,0,796.641,-,0.25,9.563,279.426,75.925,75.925,0.808,0.0
3305,2021-06-04 17:00:00,0.0,6.772,100.0,-0.224,12.36,0,796.556,-,0.25,9.861,282.388,6.18,6.18,0.811,0.0
3306,2021-06-04 18:00:00,0.0,7.158,100.0,0.174,-15.637,0,796.536,-,0.25,10.126,284.97,-7.818,-7.818,0.814,0.0
3307,2021-06-04 19:00:00,0.0,7.221,100.0,-0.267,-91.577,0,796.882,-,0.25,10.17,285.393,-45.788,-45.788,0.815,0.0
3308,2021-06-04 20:00:00,0.0,6.898,100.0,-0.201,-108.0,0,797.167,-,0.25,9.947,283.229,-54.0,-54.0,0.812,0.0
3309,2021-06-04 21:00:00,0.0,6.018,100.0,0.158,-108.0,0,797.537,-,0.25,9.361,277.395,-54.0,-54.0,0.805,0.0
3310,2021-06-04 22:00:00,0.0,6.622,100.0,0.891,-108.0,0,797.757,-,0.25,9.76,281.389,-54.0,-54.0,0.81,0.0
3311,2021-06-04 23:00:00,0.0,6.238,100.0,-0.786,-108.0,0,797.675,-,0.25,9.505,278.845,-54.0,-54.0,0.807,0.0
3312,2021-06-05 00:00:00,0.057,6.16,100.0,-0.378,-108.0,0,797.465,-,0.25,9.453,278.33,-54.0,-54.0,0.806,0.0
3313,2021-06-05 01:00:00,0.258,6.192,100.0,-0.051,-108.0,0,797.178,-,0.25,9.474,278.541,-54.0,-54.0,0.807,0.0
3314,2021-06-05 02:00:00,0.468,6.021,100.0,-0.372,-108.0,0,797.026,-,0.25,9.363,277.415,-54.0,-54.0,0.805,0.0
3315,2021-06-05 03:00:00,0.683,6.046,100.0,0.135,-108.0,0,796.954,-,0.25,9.379,277.58,-54.0,-54.0,0.806,0.0
3316,2021-06-05 04:00:00,0.9,5.869,100.0,-0.663,-108.0,0,797.102,-,0.25,9.265,276.417,-54.0,-54.0,0.804,0.0
3317,2021-06-05 05:00:00,1.111,5.682,100.0,-0.215,-101.115,0,797.411,-,0.25,9.146,275.193,-50.558,-50.558,0.803,0.0
3318,2021-06-05 06:00:00,1.297,5.849,100.0,-0.766,5.435,0,797.75,-,0.25,9.252,276.286,2.718,2.718,0.804,0.0
3319,2021-06-05 07:00:00,1.363,6.777,100.0,-0.236,202.825,0,798.06,-,0.25,9.864,282.421,101.412,101.412,0.811,0.0
3320,2021-06-05 08:00:00,1.229,8.12,100.0,0.544,454.15,0,798.244,-,0.25,10.814,291.484,227.075,227.075,0.821,0.0
3321,2021-06-05 09:00:00,1.028,9.044,100.0,0.731,653.975,0,798.242,-,0.25,11.513,297.848,326.988,326.988,0.828,0.0
3322,2021-06-05 10:00:00,0.814,9.926,94.345,1.422,458.85,0,798.252,-,0.25,11.526,301.504,229.425,229.425,0.828,0.0
3323,2021-06-05 11:00:00,0.598,10.575,84.668,0.779,291.125,0,798.267,-,0.25,10.802,301.375,145.562,145.562,0.82,0.0
3324,2021-06-05 12:00:00,0.385,11.683,76.495,1.737,328.75,0,798.047,-,0.25,10.505,304.721,164.375,164.375,0.816,0.0
3325,2021-06-05 13:00:00,0.178,13.34,74.415,1.535,929.075,0,797.567,-,0.25,11.394,315.253,464.538,464.538,0.825,0.0
3326,2021-06-05 14:00:00,0.0,14.188,67.888,1.613,940.25,0,797.038,-,0.25,10.984,317.202,470.125,470.125,0.821,0.0
3327,2021-06-05 15:00:00,0.0,14.555,66.98,2.674,383.4,0,796.479,-,0.25,11.097,319.236,191.7,191.7,0.822,0.0
3328,2021-06-05 16:00:00,0.0,14.712,62.75,2.4,523.375,0,795.984,-,0.25,10.502,317.4,261.688,261.688,0.815,0.0
3329,2021-06-05 17:00:00,0.0,14.808,60.82,2.791,307.525,0,795.742,-,0.25,10.242,316.674,153.762,153.762,0.812,0.0
3330,2021-06-05 18:00:00,0.0,14.58,59.615,2.462,-52.312,0,795.793,-,0.25,9.893,314.145,-26.156,-26.156,0.808,0.0
3331,2021-06-05 19:00:00,0.0,13.798,62.445,1.978,-100.835,0,796.065,-,0.25,9.85,310.674,-50.418,-50.418,0.808,0.0
3332,2021-06-05 20:00:00,0.0,12.905,65.028,1.086,-108.0,0,796.455,-,0.25,9.677,306.186,-54.0,-54.0,0.806,0.0
3333,2021-06-05 21:00:00,0.0,12.312,66.472,1.505,-108.0,0,796.964,-,0.25,9.515,303.01,-54.0,-54.0,0.805,0.0
3334,2021-06-05 22:00:00,0.0,12.07,64.518,2.854,-108.0,0,797.275,-,0.25,9.089,300.052,-54.0,-54.0,0.8,0.0
3335,2021-06-05 23:00:00,0.0,11.498,65.385,3.3,-108.0,0,797.304,-,0.25,8.87,296.701,-54.0,-54.0,0.797,0.0
