,When,sea,T_a,RH,v_a,p_a,SW_global,SW_diffuse,SW_direct,Prec,missing_type,cld,DroneV,dia,h_s,a,vp_a,LW_in,e_a,Discharge,T_s,T_bulk,f_cone,TotalE,SW,LW,Qs,Ql,Qf,Qg,ppt,dpt,cdt
965,2021-01-28 01:30:00,0.0,-11.83,27.91,2.697,620.006,-3.635,0,0.0,0,-,0,,,,0.35,0.689,140.372,0.531,60,0,0,1,-232.343,0.0,-159.502,-72.841,0,0,0,0,0,0
966,2021-01-28 01:45:00,0.0,-11.85,28.6,2.621,619.978,-3.541,0,0.0,0,-,0,,,,0.35,0.705,140.789,0.533,60,0,0,1,-229.99,0.0,-159.086,-70.905,0,0,0,0,0,0
967,2021-01-28 02:00:00,0.02,-12.01,29.12,3.336,619.95,-3.383,0,0.0,0,-,0,,,,0.35,0.708,140.559,0.533,60,0,0,1,-250.777,0.0,-159.315,-91.462,0,0,0,0,0,0
968,2021-01-28 02:15:00,0.069,-12.08,27.93,3.045,619.915,-3.623,0,0.0,0,-,0,,,,0.35,0.676,139.467,0.529,60,0,0,1,-244.373,0.0,-160.408,-83.965,0,0,0,0,0,0
969,2021-01-28 02:30:00,0.118,-12.12,28.9,3.228,619.879,-3.355,0,0.0,0,-,0,,,,0.35,0.697,140.001,0.532,60,0,0,1,-249.174,0.0,-159.873,-89.301,0,0,0,0,0,0
970,2021-01-28 02:45:00,0.165,-12.32,31.43,3.25,619.844,-3.225,0,0.0,0,-,0,,,,0.35,0.746,140.945,0.537,60,0,0,1,-250.317,0.0,-158.929,-91.388,0,0,0,0,0,0
971,2021-01-28 03:00:00,0.212,-12.64,32.08,3.88,619.808,-3.174,0,0.0,0,-,0,,,,0.35,0.741,140.17,0.537,60,0,0,1,-271.636,0.0,-159.705,-111.931,0,0,0,0,0,0
972,2021-01-28 03:15:00,0.257,-12.51,29.76,3.175,619.737,-3.071,0,0.0,0,-,0,,,,0.35,0.695,139.151,0.532,60,0,0,1,-251.364,0.0,-160.723,-90.64,0,0,0,0,0,0
973,2021-01-28 03:30:00,0.301,-12.32,30.2,2.429,619.666,-3.225,0,0.0,0,-,0,,,,0.35,0.716,140.144,0.534,60,0,0,1,-228.013,0.0,-159.731,-68.282,0,0,0,0,0,0
974,2021-01-28 03:45:00,0.343,-12.48,31.2,2.424,619.595,-3.04,0,0.0,0,-,0,,,,0.35,0.731,140.205,0.536,60,0,0,1,-228.689,0.0,-159.67,-69.019,0,0,0,0,0,0
975,2021-01-28 04:00:00,0.384,-12.65,31.67,2.518,619.524,-2.908,0,0.0,0,-,0,,,,0.35,0.731,139.875,0.536,60,0,0,1,-232.663,0.0,-159.999,-72.664,0,0,0,0,0,0
976,2021-01-28 04:15:00,0.422,-12.87,31.42,3.171,619.483,-3.115,0,0.0,0,-,0,,,,0.35,0.713,138.907,0.534,60,0,0,1,-254.06,0.0,-160.967,-93.093,0,0,0,0,0,0
977,2021-01-28 04:30:00,0.459,-12.84,31.25,3.123,619.443,-3.102,0,0.0,0,-,0,,,,0.35,0.711,138.91,0.534,60,0,0,1,-252.429,0.0,-160.965,-91.464,0,0,0,0,0,0
978,2021-01-28 04:45:00,0.493,-12.93,31.77,2.966,619.403,-3.08,0,0.0,0,-,0,,,,0.35,0.717,138.907,0.534,60,0,0,1,-248.437,0.0,-160.968,-87.469,0,0,0,0,0,0
979,2021-01-28 05:00:00,0.525,-12.97,32.28,1.82,619.362,-3.145,0,0.0,0,-,0,,,,0.35,0.726,139.076,0.535,60,0,0,1,-214.634,0.0,-160.799,-53.836,0,0,0,0,0,0
980,2021-01-28 05:15:00,0.554,-13.04,32.16,2.143,619.374,-3.138,0,0.0,0,-,0,,,,0.35,0.72,138.745,0.535,60,0,0,1,-224.863,0.0,-161.13,-63.733,0,0,0,0,0,0
981,2021-01-28 05:30:00,0.58,-13.16,33.11,2.056,619.385,-2.895,0,0.0,0,-,0,,,,0.35,0.734,138.881,0.536,60,0,0,1,-222.703,0.0,-160.994,-61.71,0,0,0,0,0,0
982,2021-01-28 05:45:00,0.602,-13.21,32.7,1.914,619.396,-3.016,0,0.0,0,-,0,,,,0.35,0.722,138.45,0.535,60,0,0,1,-219.091,0.0,-161.424,-57.667,0,0,0,0,0,0
983,2021-01-28 06:00:00,0.621,-13.36,33.59,2.005,619.407,-2.998,0,0.0,0,-,0,,,,0.35,0.732,138.431,0.536,60,0,0,1,-222.539,0.0,-161.444,-61.096,0,0,0,0,0,0
984,2021-01-28 06:15:00,0.636,-13.38,32.78,2.414,619.498,-3.141,0,0.0,0,-,0,,,,0.35,0.713,137.876,0.534,60,0,0,1,-235.678,0.0,-161.999,-73.679,0,0,0,0,0,0
985,2021-01-28 06:30:00,0.647,-13.41,35.42,0.998,619.588,-2.955,0,0.0,0,-,0,,,,0.35,0.769,139.299,0.54,60,0,0,1,-191.109,0.0,-160.575,-30.533,0,0,0,0,0,0
986,2021-01-28 06:45:00,0.654,-13.74,35.84,0.486,619.679,-2.865,0,0.0,0,-,0,,,,0.35,0.757,138.316,0.539,60,0,0,1,-176.795,0.0,-161.558,-15.237,0,0,0,0,0,0
987,2021-01-28 07:00:00,0.657,-13.9,37.35,0.471,619.769,-2.773,0,0.0,0,-,0,,,,0.35,0.779,138.544,0.541,60,0,0,1,-176.272,0.0,-161.331,-14.941,0,0,0,0,0,0
988,2021-01-28 07:15:00,0.656,-14.15,38.84,0.349,619.858,-1.805,0,0.0,0,-,0,,,,0.35,0.793,138.395,0.542,60,0,0,1,-172.751,0.0,-161.479,-11.272,0,0,0,0,0,0
989,2021-01-28 07:30:00,0.65,-14.06,35.29,2.531,619.947,2.596,0,2.596,0,-,0,,,,0.35,0.726,136.841,0.536,60,0,0,1,-242.581,1.687,-163.033,-81.235,0,0,0,0,0,0
990,2021-01-28 07:45:00,0.641,-13.93,35.8,1.573,620.037,11.61,0,11.61,0,-,0,,,,0.35,0.745,137.597,0.537,60,0,0,1,-204.758,7.546,-162.277,-50.028,0,0,0,0,0,0
991,2021-01-28 08:00:00,0.627,-14.22,38.81,0.286,620.126,51.95,0,51.95,0,-,0,,,,0.35,0.788,138.122,0.542,60,0,0,1,-137.271,33.768,-161.752,-9.287,0,0,0,0,0,0
992,2021-01-28 08:15:00,0.609,-14.46,40.97,0.356,620.206,117.3,0,117.3,0,-,0,,,,0.35,0.816,138.307,0.545,60,0,0,1,-97.079,76.245,-161.568,-11.756,0,0,0,0,0,0
993,2021-01-28 08:30:00,0.588,-13.72,36.31,0.186,620.287,161.4,0,161.4,0,-,0,,,,0.35,0.768,138.648,0.54,60,0,0,1,-62.145,104.91,-161.227,-5.829,0,0,0,0,0,0
994,2021-01-28 08:45:00,0.563,-12.15,36.53,0.259,620.367,208.2,0,208.2,0,-,0,,,,0.35,0.879,144.652,0.55,60,0,0,1,-27.081,135.33,-155.223,-7.188,0,0,0,0,0,0
995,2021-01-28 09:00:00,0.536,-12.83,39.66,0.847,620.448,253.7,0,253.7,0,-,0,,,,0.35,0.903,143.759,0.552,60,0,0,1,-16.038,164.905,-156.116,-24.827,0,0,0,0,0,0
996,2021-01-28 09:15:00,0.505,-12.5,37.55,0.594,620.537,303.3,0,303.3,0,-,0,,,,0.35,0.878,143.889,0.55,0,0,0,1,24.193,197.145,-155.986,-16.966,0,0,0,0,0,0
997,2021-01-28 09:30:00,0.472,-12.19,38.34,0.387,620.627,316.8,0,316.8,0,-,0,,,,0.35,0.919,145.501,0.553,0,0,0,1,40.766,205.92,-154.373,-10.781,0,0,0,0,0,0
998,2021-01-28 09:45:00,0.436,-11.95,37.46,1.201,620.716,404.2,0,404.2,0,-,0,,,,0.35,0.916,145.938,0.553,0,0,0,1,75.991,262.73,-153.936,-32.803,0,0,0,0,0,0
999,2021-01-28 10:00:00,0.398,-11.79,36.49,0.644,620.806,410.5,0,410.5,0,-,0,,,,0.35,0.903,146.005,0.552,0,0,0,1,95.599,266.825,-153.869,-17.357,0,0,0,0,0,0
1000,2021-01-28 10:15:00,0.358,-11.57,37.7,1.549,620.832,408.4,0,408.4,0,-,0,,,,0.35,0.95,147.537,0.556,0,0,0,1,72.152,265.46,-152.338,-40.971,0,0,0,0,0,0
1001,2021-01-28 10:30:00,0.316,-11.82,38.74,1.795,620.857,491.9,0,491.9,0,-,0,,,,0.35,0.957,147.142,0.556,0,0,0,1,118.498,319.735,-152.732,-48.505,0,0,0,0,0,0
1002,2021-01-28 10:45:00,0.273,-11.32,39.21,2.375,620.883,521.8,0,521.8,0,-,0,,,,0.35,1.008,149.342,0.56,0,0,0,1,127.172,339.17,-150.532,-61.466,0,0,0,0,0,0
1003,2021-01-28 11:00:00,0.228,-11.41,39.71,1.894,620.909,590.5,0,590.5,0,-,0,,,,0.35,1.014,149.261,0.561,0,0,0,1,183.802,383.825,-150.614,-49.409,0,0,0,0,0,0
1004,2021-01-28 11:15:00,0.182,-11.09,38.65,2.38,620.871,636.6,0,636.6,0,-,0,,,,0.35,1.012,149.936,0.561,0,0,0,1,203.509,413.79,-149.939,-60.342,0,0,0,0,0,0
1005,2021-01-28 11:30:00,0.135,-10.79,38.36,2.18,620.833,662.8,0,662.8,0,-,0,,,,0.35,1.029,150.954,0.562,0,0,0,1,228.126,430.82,-148.921,-53.773,0,0,0,0,0,0
1006,2021-01-28 11:45:00,0.087,-10.68,37.29,2.298,620.795,679.7,0,679.7,0,-,0,,,,0.35,1.009,150.777,0.56,0,0,0,1,236.605,441.805,-149.098,-56.103,0,0,0,0,0,0
1007,2021-01-28 12:00:00,0.038,-10.19,34.94,1.456,620.757,695.7,0,695.7,0,-,0,,,,0.35,0.983,151.301,0.558,0,0,0,1,269.718,452.205,-148.574,-33.913,0,0,0,0,0,0
1008,2021-01-28 12:15:00,0.0,-9.91,36.0,2.234,620.598,708.8,0,708.8,0,-,0,,,,0.35,1.036,153.058,0.562,0,0,0,1,263.312,460.72,-146.816,-50.592,0,0,0,0,0,0
1009,2021-01-28 12:30:00,0.0,-9.65,34.45,2.606,620.439,718.7,0,718.7,0,-,0,,,,0.35,1.012,153.129,0.56,0,0,0,1,262.956,467.155,-146.746,-57.453,0,0,0,0,0,0
1010,2021-01-28 12:45:00,0.0,-9.36,34.15,1.506,620.28,716.4,0,716.4,0,-,0,,,,0.35,1.026,154.091,0.561,0,0,0,1,287.681,465.66,-145.783,-32.196,0,0,0,0,0,0
1011,2021-01-28 13:00:00,0.0,-8.99,32.94,2.694,620.121,625.9,0,625.9,0,-,0,,,,0.35,1.019,154.773,0.561,0,0,0,1,206.431,406.835,-145.101,-55.303,0,0,0,0,0,0
1012,2021-01-28 13:15:00,0.0,-8.86,31.89,2.668,619.967,410.6,0,410.6,0,-,0,,,,0.35,0.997,154.577,0.559,0,0,0,1,67.628,266.89,-145.298,-53.964,0,0,0,0,0,0
1013,2021-01-28 13:30:00,0.0,-8.62,32.88,2.672,619.814,446.9,0,446.9,0,-,0,,,,0.35,1.047,156.217,0.563,0,0,0,1,94.26,290.485,-143.657,-52.568,0,0,0,0,0,0
1014,2021-01-28 13:45:00,0.0,-8.59,30.0,2.125,619.66,475.6,0,475.6,0,-,0,,,,0.35,0.958,154.304,0.555,0,0,0,1,121.919,309.14,-145.57,-41.65,0,0,0,0,0,0
1015,2021-01-28 14:00:00,0.0,-8.52,29.09,3.34,619.507,556.6,0,556.6,0,-,0,,,,0.35,0.934,153.904,0.553,0,0,0,1,150.904,361.79,-145.971,-64.915,0,0,0,0,0,0
1016,2021-01-28 14:15:00,0.0,-8.22,25.93,3.524,619.397,442.1,0,442.1,0,-,0,,,,0.35,0.852,152.57,0.546,0,0,0,1,73.992,287.365,-147.305,-66.068,0,0,0,0,0,0
1017,2021-01-28 14:30:00,0.0,-8.02,25.62,4.572,619.288,429.9,0,429.9,0,-,0,,,,0.35,0.855,153.093,0.546,0,0,0,1,49.038,279.435,-146.782,-83.615,0,0,0,0,0,0
1018,2021-01-28 14:45:00,0.0,-8.2,23.52,4.036,619.178,568.8,0,568.8,0,-,0,,,,0.35,0.774,150.536,0.539,0,0,0,1,144.925,369.72,-149.339,-75.456,0,0,0,0,0,0
1019,2021-01-28 15:00:00,0.0,-7.985,21.12,3.925,619.069,629.3,0,629.3,0,-,0,,,,0.35,0.707,149.06,0.532,0,0,0,1,186.786,409.045,-150.814,-71.444,0,0,0,0,0,0
1020,2021-01-28 15:15:00,0.0,-7.856,21.25,2.05,618.921,529.1,0,529.1,0,-,0,,,,0.35,0.718,149.686,0.533,0,0,0,1,157.023,343.915,-150.189,-36.703,0,0,0,0,0,0
1021,2021-01-28 15:30:00,0.0,-7.728,20.97,3.542,618.774,306.5,0,306.5,0,-,0,,,,0.35,0.716,149.894,0.533,60,0,0,1,-13.124,199.225,-149.981,-62.368,0,0,0,0,0,0
1022,2021-01-28 15:45:00,0.0,-7.843,22.79,4.418,618.626,332.4,0,332.4,0,-,0,,,,0.35,0.771,151.24,0.538,60,0,0,1,-11.506,216.06,-148.635,-78.931,0,0,0,0,0,0
1023,2021-01-28 16:00:00,0.0,-8.08,23.16,4.235,618.478,294.3,0,294.3,0,-,0,,,,0.35,0.769,150.668,0.538,60,0,0,1,-35.841,191.295,-149.206,-77.93,0,0,0,0,0,0
1024,2021-01-28 16:15:00,0.0,-8.39,23.73,4.645,618.531,208.8,0,208.8,0,-,0,,,,0.35,0.77,149.992,0.538,60,0,0,1,-102.923,135.72,-149.882,-88.761,0,0,0,0,0,0
1025,2021-01-28 16:30:00,0.0,-8.43,23.39,4.513,618.584,144.1,0,144.1,0,-,0,,,,0.35,0.756,149.529,0.537,60,0,0,1,-143.338,93.665,-150.345,-86.657,0,0,0,0,0,0
1026,2021-01-28 16:45:00,0.0,-8.52,23.08,3.55,618.638,104.2,0,104.2,0,-,0,,,,0.35,0.741,148.899,0.535,60,0,0,1,-152.145,67.73,-150.976,-68.9,0,0,0,0,0,0
1027,2021-01-28 17:00:00,0.0,-8.68,23.35,3.184,618.691,135.0,0,135.0,0,-,0,,,,0.35,0.74,148.533,0.535,60,0,0,1,-126.554,87.75,-151.342,-62.962,0,0,0,0,0,0
1028,2021-01-28 17:15:00,0.0,-8.88,23.75,2.991,618.741,40.62,0,40.62,0,-,0,,,,0.35,0.741,148.127,0.536,60,0,0,1,-185.858,26.403,-151.747,-60.513,0,0,0,0,0,0
1029,2021-01-28 17:30:00,0.0,-8.93,23.89,2.61,618.791,20.77,0,20.77,0,-,0,,,,0.35,0.743,148.06,0.536,60,0,0,1,-191.42,13.5,-151.814,-53.107,0,0,0,0,0,0
1030,2021-01-28 17:45:00,0.0,-9.05,24.62,1.994,618.841,11.97,0,11.97,0,-,0,,,,0.35,0.758,148.238,0.537,60,0,0,1,-184.977,7.781,-151.636,-41.121,0,0,0,0,0,0
1031,2021-01-28 18:00:00,0.0,-9.28,29.08,0.339,618.891,-1.908,0,0.0,0,-,0,,,,0.35,0.879,150.906,0.549,60,0,0,1,-156.138,0.0,-148.968,-7.169,0,0,0,0,0,0
1032,2021-01-28 18:15:00,0.0,-9.55,27.6,0.149,618.955,-3.638,0,0.0,0,-,0,,,,0.35,0.817,148.74,0.543,60,0,0,1,-154.377,0.0,-151.134,-3.243,0,0,0,0,0,0
1033,2021-01-28 18:30:00,0.0,-9.72,26.49,0.254,619.018,-3.83,0,0.0,0,-,0,,,,0.35,0.774,147.22,0.539,60,0,0,1,-158.282,0.0,-152.654,-5.628,0,0,0,0,0,0
1034,2021-01-28 18:45:00,0.0,-9.67,27.8,2.371,619.082,-3.77,0,0.0,0,-,0,,,,0.35,0.815,148.431,0.543,60,0,0,1,-203.709,0.0,-151.443,-52.266,0,0,0,0,0,0
1035,2021-01-28 19:00:00,0.0,-9.76,28.7,2.302,619.146,-2.539,0,0.0,0,-,0,,,,0.35,0.836,148.761,0.545,60,0,0,1,-202.336,0.0,-151.114,-51.223,0,0,0,0,0,0
1036,2021-01-28 19:15:00,0.0,-10.2,28.86,2.829,619.178,-2.316,0,0.0,0,-,0,,,,0.35,0.811,147.186,0.543,60,0,0,1,-218.478,0.0,-152.688,-65.79,0,0,0,0,0,0
1037,2021-01-28 19:30:00,0.0,-10.06,28.71,2.508,619.211,-2.765,0,0.0,0,-,0,,,,0.35,0.816,147.613,0.543,60,0,0,1,-209.789,0.0,-152.261,-57.528,0,0,0,0,0,0
1038,2021-01-28 19:45:00,0.0,-10.35,29.67,2.849,619.244,-3.165,0,0.0,0,-,0,,,,0.35,0.824,147.194,0.544,60,0,0,1,-219.918,0.0,-152.681,-67.237,0,0,0,0,0,0
1039,2021-01-28 20:00:00,0.0,-10.4,29.77,2.616,619.276,-3.205,0,0.0,0,-,0,,,,0.35,0.824,147.073,0.544,60,0,0,1,-214.841,0.0,-152.802,-62.04,0,0,0,0,0,0
1040,2021-01-28 20:15:00,0.0,-10.63,30.93,3.456,619.251,-3.528,0,0.0,0,-,0,,,,0.35,0.84,146.994,0.546,60,0,0,1,-236.65,0.0,-152.88,-83.77,0,0,0,0,0,0
1041,2021-01-28 20:30:00,0.0,-10.69,30.38,3.859,619.226,-2.682,0,0.0,0,-,0,,,,0.35,0.822,146.388,0.544,60,0,0,1,-247.548,0.0,-153.486,-94.062,0,0,0,0,0,0
1042,2021-01-28 20:45:00,0.0,-10.73,29.86,3.253,619.2,-2.576,0,0.0,0,-,0,,,,0.35,0.805,145.876,0.542,60,0,0,1,-233.583,0.0,-153.999,-79.584,0,0,0,0,0,0
1043,2021-01-28 21:00:00,0.0,-10.69,29.54,4.167,619.175,-2.613,0,0.0,0,-,0,,,,0.35,0.799,145.803,0.542,60,0,0,1,-255.632,0.0,-154.071,-101.561,0,0,0,0,0,0
1044,2021-01-28 21:15:00,0.0,-10.55,29.08,2.428,619.149,-3.148,0,0.0,0,-,0,,,,0.35,0.795,146.009,0.541,60,0,0,1,-212.265,0.0,-153.866,-58.4,0,0,0,0,0,0
1045,2021-01-28 21:30:00,0.0,-10.52,29.07,2.338,619.123,-2.035,0,0.0,0,-,0,,,,0.35,0.797,146.116,0.542,60,0,0,1,-209.831,0.0,-153.758,-56.073,0,0,0,0,0,0
1046,2021-01-28 21:45:00,0.0,-10.55,29.17,2.401,619.098,-2.466,0,0.0,0,-,0,,,,0.35,0.798,146.073,0.542,60,0,0,1,-211.546,0.0,-153.801,-57.745,0,0,0,0,0,0
1047,2021-01-28 22:00:00,0.0,-10.64,29.64,2.047,619.072,-2.005,0,0.0,0,-,0,,,,0.35,0.805,146.064,0.542,60,0,0,1,-203.46,0.0,-153.81,-49.649,0,0,0,0,0,0
1048,2021-01-28 22:15:00,0.0,-10.73,29.12,2.842,619.103,-1.637,0,0.0,0,-,0,,,,0.35,0.785,145.353,0.541,60,0,0,1,-224.039,0.0,-154.521,-69.518,0,0,0,0,0,0
1049,2021-01-28 22:30:00,0.0,-10.67,31.63,2.459,619.134,-1.742,0,0.0,0,-,0,,,,0.35,0.857,147.311,0.547,60,0,0,1,-212.38,0.0,-152.564,-59.816,0,0,0,0,0,0
1050,2021-01-28 22:45:00,0.0,-10.6,31.64,1.57,619.165,-1.698,0,0.0,0,-,0,,,,0.35,0.862,147.587,0.548,60,0,0,1,-190.23,0.0,-152.288,-37.942,0,0,0,0,0,0
1051,2021-01-28 23:00:00,0.0,-10.56,31.64,1.29,619.196,-1.743,0,0.0,0,-,0,,,,0.35,0.865,147.741,0.548,60,0,0,1,-183.193,0.0,-152.134,-31.06,0,0,0,0,0,0
1052,2021-01-28 23:15:00,0.0,-10.47,30.21,0.337,619.198,-1.712,0,0.0,0,-,0,,,,0.35,0.831,147.113,0.545,60,0,0,1,-160.807,0.0,-152.762,-8.045,0,0,0,0,0,0
1053,2021-01-28 23:30:00,0.0,-10.62,33.47,0.18,619.2,-1.799,0,0.0,0,-,0,,,,0.35,0.91,148.7,0.552,60,0,0,1,-155.533,0.0,-151.175,-4.359,0,0,0,0,0,0
1054,2021-01-28 23:45:00,0.0,-10.73,33.7,1.115,619.202,-1.73,0,0.0,0,-,0,,,,0.35,0.908,148.419,0.552,60,0,0,1,-178.735,0.0,-151.456,-27.278,0,0,0,0,0,0
1055,2021-01-29 00:00:00,0.0,-10.84,32.2,1.249,619.204,-1.61,0,0.0,0,-,0,,,,0.35,0.86,147.033,0.548,60,0,0,1,-183.711,0.0,-152.841,-30.87,0,0,0,0,0,0
1056,2021-01-29 00:15:00,0.0,-10.68,39.99,1.375,619.171,-1.526,0,0.0,0,-,0,,,,0.35,1.082,152.29,0.566,60,0,0,1,-181.065,0.0,-147.584,-33.481,0,0,0,0,0,0
1057,2021-01-29 00:30:00,0.0,-10.73,41.82,2.413,619.138,-1.416,0,0.0,0,-,0,,,,0.35,1.127,153.067,0.569,60,0,0,1,-205.836,0.0,-146.808,-59.028,0,0,0,0,0,0
1058,2021-01-29 00:45:00,0.0,-10.83,37.53,1.242,619.105,-1.582,0,0.0,0,-,0,,,,0.35,1.004,150.325,0.56,60,0,0,1,-180.213,0.0,-149.549,-30.664,0,0,0,0,0,0
1059,2021-01-29 01:00:00,0.0,-11.27,36.48,1.429,619.072,-1.809,0,0.0,0,-,0,,,,0.35,0.942,148.004,0.555,60,0,0,1,-188.582,0.0,-151.87,-36.712,0,0,0,0,0,0
1060,2021-01-29 01:15:00,0.0,-11.47,51.0,1.344,619.065,-2.28,0,0.0,0,-,0,,,,0.35,1.296,154.449,0.581,60,0,0,1,-180.566,0.0,-145.425,-35.141,0,0,0,0,0,0
1061,2021-01-29 01:30:00,0.0,-11.62,56.12,2.655,619.057,-2.177,0,0.0,0,-,0,,,,0.35,1.409,155.96,0.588,60,0,0,1,-214.24,0.0,-143.915,-70.326,0,0,0,0,0,0
1062,2021-01-29 01:45:00,0.0,-11.69,59.61,1.426,619.049,-1.882,0,0.0,0,-,0,,,,0.35,1.488,157.021,0.593,60,0,0,1,-180.852,0.0,-142.853,-37.999,0,0,0,0,0,0
1063,2021-01-29 02:00:00,0.022,-11.84,59.06,1.998,619.042,-1.662,0,0.0,0,-,0,,,,0.35,1.456,156.197,0.591,60,0,0,1,-197.602,0.0,-143.678,-53.924,0,0,0,0,0,0
1064,2021-01-29 02:15:00,0.072,-11.67,57.08,2.048,619.0,-1.868,0,0.0,0,-,0,,,,0.35,1.427,156.133,0.589,60,0,0,1,-198.217,0.0,-143.741,-54.476,0,0,0,0,0,0
1065,2021-01-29 02:30:00,0.12,-11.71,54.64,1.559,618.959,-2.643,0,0.0,0,-,0,,,,0.35,1.362,154.999,0.585,60,0,0,1,-186.484,0.0,-144.876,-41.608,0,0,0,0,0,0
1066,2021-01-29 02:45:00,0.168,-11.74,55.1,1.079,618.918,-3.188,0,0.0,0,-,0,,,,0.35,1.37,155.062,0.586,60,0,0,1,-173.681,0.0,-144.812,-28.869,0,0,0,0,0,0
1067,2021-01-29 03:00:00,0.214,-11.79,54.99,1.704,618.876,-2.785,0,0.0,0,-,0,,,,0.35,1.361,154.815,0.585,60,0,0,1,-190.842,0.0,-145.06,-45.783,0,0,0,0,0,0
1068,2021-01-29 03:15:00,0.26,-11.79,56.7,2.527,618.796,-2.646,0,0.0,0,-,0,,,,0.35,1.404,155.494,0.588,60,0,0,1,-212.267,0.0,-144.381,-67.886,0,0,0,0,0,0
1069,2021-01-29 03:30:00,0.304,-11.92,55.47,2.333,618.715,-2.594,0,0.0,0,-,0,,,,0.35,1.359,154.478,0.585,60,0,0,1,-208.753,0.0,-145.396,-63.357,0,0,0,0,0,0
1070,2021-01-29 03:45:00,0.346,-11.95,54.16,2.647,618.635,-2.908,0,0.0,0,-,0,,,,0.35,1.324,153.831,0.583,60,0,0,1,-218.1,0.0,-146.044,-72.056,0,0,0,0,0,0
1071,2021-01-29 04:00:00,0.387,-11.94,52.4,2.299,618.554,-2.721,0,0.0,0,-,0,,,,0.35,1.282,153.147,0.58,60,0,0,1,-209.25,0.0,-146.728,-62.522,0,0,0,0,0,0
1072,2021-01-29 04:15:00,0.426,-12.08,51.54,1.534,618.515,-2.747,0,0.0,0,-,0,,,,0.35,1.247,152.223,0.578,60,0,0,1,-189.855,0.0,-147.651,-42.204,0,0,0,0,0,0
1073,2021-01-29 04:30:00,0.462,-12.36,52.42,2.135,618.476,-2.706,0,0.0,0,-,0,,,,0.35,1.239,151.471,0.578,60,0,0,1,-208.501,0.0,-148.404,-60.097,0,0,0,0,0,0
1074,2021-01-29 04:45:00,0.497,-12.5,48.85,2.674,618.437,-2.683,0,0.0,0,-,0,,,,0.35,1.142,149.399,0.571,60,0,0,1,-226.592,0.0,-150.475,-76.117,0,0,0,0,0,0
1075,2021-01-29 05:00:00,0.529,-12.68,49.15,2.966,618.398,-2.681,0,0.0,0,-,0,,,,0.35,1.132,148.821,0.57,60,0,0,1,-236.692,0.0,-151.053,-85.639,0,0,0,0,0,0
1076,2021-01-29 05:15:00,0.558,-12.8,49.28,3.488,618.388,-2.66,0,0.0,0,-,0,,,,0.35,1.124,148.406,0.57,60,0,0,1,-253.131,0.0,-151.468,-101.663,0,0,0,0,0,0
1077,2021-01-29 05:30:00,0.584,-12.91,48.98,3.598,618.377,-2.447,0,0.0,0,-,0,,,,0.35,1.107,147.846,0.568,60,0,0,1,-257.796,0.0,-152.028,-105.768,0,0,0,0,0,0
1078,2021-01-29 05:45:00,0.606,-12.84,48.04,3.393,618.366,-2.433,0,0.0,0,-,0,,,,0.35,1.092,147.711,0.567,60,0,0,1,-251.363,0.0,-152.164,-99.199,0,0,0,0,0,0
1079,2021-01-29 06:00:00,0.625,-12.87,46.85,2.923,618.356,-2.676,0,0.0,0,-,0,,,,0.35,1.063,147.066,0.565,60,0,0,1,-238.465,0.0,-152.809,-85.656,0,0,0,0,0,0
1080,2021-01-29 06:15:00,0.641,-12.92,47.22,2.687,618.435,-3.137,0,0.0,0,-,0,,,,0.35,1.067,147.036,0.565,60,0,0,1,-231.895,0.0,-152.838,-79.056,0,0,0,0,0,0
1081,2021-01-29 06:30:00,0.652,-12.71,47.52,2.414,618.514,-3.437,0,0.0,0,-,0,,,,0.35,1.092,147.989,0.567,60,0,0,1,-221.765,0.0,-151.886,-69.879,0,0,0,0,0,0
1082,2021-01-29 06:45:00,0.659,-13.02,49.22,2.875,618.593,-3.372,0,0.0,0,-,0,,,,0.35,1.103,147.52,0.568,60,0,0,1,-237.619,0.0,-152.355,-85.264,0,0,0,0,0,0
1083,2021-01-29 07:00:00,0.662,-13.22,49.49,3.093,618.672,-3.271,0,0.0,0,-,0,,,,0.35,1.091,146.855,0.567,60,0,0,1,-246.17,0.0,-153.019,-93.15,0,0,0,0,0,0
1084,2021-01-29 07:15:00,0.661,-13.33,48.25,2.732,618.755,-2.025,0,0.0,0,-,0,,,,0.35,1.054,145.898,0.565,60,0,0,1,-236.951,0.0,-153.977,-82.974,0,0,0,0,0,0
1085,2021-01-29 07:30:00,0.655,-13.36,48.94,2.363,618.837,2.238,0,2.238,0,-,0,,,,0.35,1.067,146.078,0.566,60,0,0,1,-224.28,1.455,-153.797,-71.938,0,0,0,0,0,0
1086,2021-01-29 07:45:00,0.645,-13.28,46.56,3.118,618.92,10.4,0,10.4,0,-,0,,,,0.35,1.021,145.349,0.562,60,0,0,1,-242.133,6.76,-154.526,-94.367,0,0,0,0,0,0
1087,2021-01-29 08:00:00,0.632,-13.03,46.71,2.574,619.002,22.67,0,22.67,0,-,0,,,,0.35,1.046,146.382,0.564,60,0,0,1,-215.204,14.736,-153.493,-76.447,0,0,0,0,0,0
1088,2021-01-29 08:15:00,0.614,-13.02,50.35,2.176,619.108,79.7,0,79.7,0,-,0,,,,0.35,1.128,147.999,0.57,60,0,0,1,-164.658,51.805,-151.876,-64.588,0,0,0,0,0,0
