Time	 Day_RTM	 Hour_Minute_RTM	date_time	 WndScMae	 WndVtMean	 WndDir	 WndDirStd	 VWmax_act	 Tair_act_AVG	 Rhum_act_AVG	 SWdown_AVG	 SWup_AVG	 LWdown_AVG	 LWup_AVG	 Baro_act_AVG	 HS_act	 Tilt1_AVG	 Tilt2_AVG	 Tilt3_AVG	 TCG1_AVG	 TLog_act_AVG	 VBatt_act_AVG		LWdown_cor	LWup_cor	comment	SWdown_cor	SWup_cor
100	72	2050	13/3/21 20:49	0.983	0.466	70.4	58.23	2.151	-2.786	57.32	6.862	5.222	290.1	269.7	782	157.4	1.32	1.3	-37.54	-3.335	-2.876	13.02		287.13	260.91		7.20	7.40
100	72	2100	13/3/21 20:59	3.147	2.84	108.2	25.31	6.082	-2.851	57.81	7.59	6.194	292.3	263.7	782	157.7	1.35	1.27	-37.38	-3.329	-2.92	13.01		289.95	253.19		7.87	8.29
100	72	2110	13/3/21 21:09	3.724	3.05	161.5	34.47	5.984	-2.816	57.93	7.11	4.797	290.2	243.8	781	157.5	1.31	1.26	-37.59	-3.223	-2.943	13		287.12	227.48		7.43	7.00
100	72	2120	13/3/21 21:19	3.413	3.115	157.3	23.94	5.515	-3.357	60.27	7.11	4.737	289.6	249.3	781	157.7	1.34	1.26	-37.74	-3.578	-2.928	12.99		286.80	235.00		7.43	6.95
100	72	2130	13/3/21 21:29	2.867	2.711	174.6	18.92	5.085	-3.655	62.82	6.741	4.858	288.7	255.9	781	157.1	1.31	1.28	-37.78	-3.877	-2.94	12.99		286.02	243.86		7.09	7.06
100	72	2140	13/3/21 21:39	2.44	2.26	168.4	22	4.596	-3.745	63.18	7.41	4.615	286.2	239.1	781	157.2	1.32	1.27	-37.5	-4.082	-2.98	12.98		283.06	222.52		7.70	6.84
100	72	2150	13/3/21 21:49	2.642	2.21	184.6	32.75	4.459	-3.976	64.93	7.11	4.676	286.3	247.8	781	157.5	1.32	1.26	-37.6	-4.302	-3.061	12.98		283.47	233.98		7.43	6.89
100	72	2200	13/3/21 21:59	2.948	2.212	148.1	40.49	5.867	-3.375	62.11	7.83	5.951	287.9	251.5	781	156.9	1.31	1.29	-37.51	-3.997	-3.172	12.97		285.14	238.36		8.09	8.06
100	72	2210	13/3/21 22:09	2.243	2.081	182	21.77	3.364	-3.91	64.86	7.04	4.858	285.8	248.6	781	157.3	1.3	1.26	-37.44	-4.191	-3.278	12.97		282.69	234.87		7.36	7.06
100	72	2220	13/3/21 22:19	1.338	0.74	140.5	53.92	3.833	-4.263	66.48	6.802	3.704	280.9	233.5	781	157.6	1.31	1.3	-37.5	-4.657	-3.38	12.96		276.97	216.05		7.15	6.00
100	72	2230	13/3/21 22:29	3.072	2.52	109.1	34.32	11.17	-4.11	67	7.89	5.162	283.1	234.6	780	157.3	1.33	1.3	-37.06	-4.792	-3.508	12.96		279.97	217.63		8.15	7.34
100	72	2240	13/3/21 22:39	4.049	3.615	112.1	26.5	7.74	-3.385	67.27	8.08	6.376	289.5	257.6	780	157.5	1.33	1.27	-37.3	-4.103	-3.65	12.95		287.33	246.33		8.32	8.45
100	72	2250	13/3/21 22:49	4.204	3.97	118.5	19.09	8.66	-3.33	69.55	6.984	6.559	294.7	286.4	781	157.7	1.34	1.29	-37.96	-3.58	-3.756	12.95		293.36	282.69		7.31	8.62
100	72	2300	13/3/21 22:59	4.34	4.025	129.8	21.85	7.33	-3.461	72.9	6.741	6.559	296.5	291.7	781	157	1.33	1.3	-37.53	-3.542	-3.774	12.94		295.62	289.45		7.09	8.62
100	72	2310	13/3/21 23:09	3.909	3.651	108.6	20.8	6.669	-3.808	76.2	6.923	6.619	297.8	294.3	780	157.6	1.33	1.27	-37.71	-3.766	-3.728	12.94		297.58	293.08		7.26	8.68
100	72	2320	13/3/21 23:19	1.906	1.45	124.8	39.61	3.97	-3.423	73.9	7.29	7.17	298.1	295.3	780	157.3	1.31	1.28	-37.58	-3.61	-3.657	12.94		297.76	294.16		7.59	9.18
100	72	2330	13/3/21 23:29	2.361	2.098	148.5	27.02	4.83	-3.492	76.3	6.984	6.741	298.7	296.1	780	157.4	1.3	1.28	-37.58	-3.565	-3.582	12.93		298.48	295.14		7.31	8.79
100	72	2340	13/3/21 23:39	2.37	2.185	161.2	22.61	4.459	-3.793	80.4	6.68	6.376	298.9	297	780	157.5	1.3	1.27	-37.58	-3.71	-3.523	12.93		298.92	296.48		7.03	8.45
100	72	2350	13/3/21 23:49	2.332	2.037	166.9	28.81	3.52	-4.113	85.5	6.862	6.012	299.3	298.2	780	156.8	1.3	1.26	-37.59	-3.956	-3.464	12.92		299.74	298.33		7.20	8.12
100	72	2400	14/3/21 0:00	1.613	1.416	163.6	27.97	2.816	-4.208	87.7	7.11	6.073	299.3	300	780	156.6	1.3	1.28	-37.6	-4.123	-3.43	12.92		299.95	300.85		7.43	8.18
100	73	10	14/3/21 0:09	2.589	2.548	144.8	10.17	3.579	-4.213	88.4	7.29	6.073	299.6	300.7	780	156.5	1.31	1.26	-37.53	-4.2	-3.424	12.92		300.44	301.85		7.59	8.18
100	73	20	14/3/21 0:19	0.979	0.676	211.4	43.69	2.386	-4.106	87.3	7.47	6.437	299.4	301.1	780	156.5	1.3	1.29	-37.5	-4.214	-3.43	12.91		300.20	302.38		7.76	8.51
100	73	30	14/3/21 0:29	2.142	1.724	0.046	35.79	4.126	-4.046	88.6	7.41	6.68	300.5	301.8	780	157	1.32	1.29	-37.45	-4.212	-3.451	12.91		301.61	303.28		7.70	8.73
100	73	40	14/3/21 0:39	2.655	2.601	287.7	11.59	4.967	-4.273	93.4	7.29	6.741	301.4	302.5	780	155.9	1.32	1.29	-37.55	-4.284	-3.47	12.91		302.86	304.27		7.59	8.79
100	73	50	14/3/21 0:49	2.454	2.049	154.9	32.92	3.833	-4.401	97.1	7.35	7.17	301.8	303	780	157.7	1.31	1.24	-37.39	-4.365	-3.481	12.9		303.47	305.01		7.65	9.18
100	73	100	14/3/21 0:59	4.306	4.136	141	16.08	6.062	-4.657	97.9	7.29	5.89	296.1	296.3	780	157.5	1.34	1.28	-37.46	-4.611	-3.497	12.9		296.45	296.71		7.59	8.01
100	73	110	14/3/21 1:09	4.3	4.262	154.2	7.65	6.219	-4.724	95.3	7.65	4.554	288.7	287.1	779	157.1	1.32	1.29	-37.38	-4.84	-3.532	12.9		287.23	285.17		7.92	6.78
100	73	120	14/3/21 1:19	4.527	4.42	150.2	12.44	6.923	-4.755	90.5	7.89	4.19	287.7	285.1	779	159.4	1.33	1.28	-37.34	-4.952	-3.606	12.89		286.08	282.74		8.15	6.45
100	73	130	14/3/21 1:29	5.49	5.36	159.9	12.48	7.86	-4.45	87.7	8.68	4.797	289.7	283	779	159.4	1.33	1.27	-37.63	-4.767	-3.718	12.89		288.42	279.81		8.87	7.00
100	73	140	14/3/21 1:39	4.794	4.643	175.5	14.4	7.57	-4.33	86.5	7.89	4.433	289.4	281.9	779	160	1.33	1.23	-37.49	-4.709	-3.842	12.89		287.97	278.33		8.15	6.67
100	73	150	14/3/21 1:49	6.871	6.808	172	7.75	8.68	-3.901	86.4	8.38	6.194	296.7	288.8	779	159.7	1.34	1.25	-37.97	-4.282	-3.958	12.88		296.81	286.66		8.60	8.29
100	73	200	14/3/21 1:59	4.598	4.294	186.8	20.85	6.336	-3.856	86.7	7.77	5.951	296.2	288.6	779	159.5	1.3	1.25	-37.4	-4.09	-4.035	12.88		295.93	286.16		8.03	8.06
100	73	210	14/3/21 2:09	5.164	5.073	170.9	10.75	6.805	-3.973	88.6	7.59	6.498	298.3	291.6	779	159.5	1.34	1.26	-37.7	-4.143	-4.056	12.88		298.69	290.08		7.87	8.57
100	73	220	14/3/21 2:19	3.11	2.787	144.6	26.08	5.045	-3.912	86.5	7.53	6.559	297.4	291.3	779	159.5	1.32	1.26	-37.46	-4.106	-4.046	12.87		297.49	289.65		7.81	8.62
100	73	230	14/3/21 2:29	2.392	1.635	168.1	45.57	5.221	-3.736	78.6	7.83	6.619	297	291.6	779	159.5	1.31	1.27	-37.56	-4.049	-4.012	12.87		296.90	289.96		8.09	8.68
100	73	240	14/3/21 2:39	4.562	3.874	320	31.46	9.56	-2.917	61.98	8.74	7.23	297.8	289.7	779	157.6	1.3	1.28	-37.57	-3.624	-3.977	12.87		297.40	286.98		8.93	9.24
100	73	250	14/3/21 2:49	4.961	4.817	308.5	13.79	8.17	-2.549	53.28	7.96	7.04	297.2	286	779	158.1	1.31	1.25	-37.45	-3.085	-3.923	12.87		295.94	281.54		8.21	9.06
100	73	300	14/3/21 2:59	5.058	4.547	315	25.76	8.33	-2.413	48.78	7.41	5.891	292.6	248.9	779	156.8	1.31	1.25	-37.91	-2.891	-3.823	12.86		289.78	233.61		7.70	8.01
100	73	310	14/3/21 3:09	3.834	3.729	335.2	13.39	7.55	-2.507	46.41	7.29	3.583	283.1	215.6	778	157.6	1.3	1.27	-37.61	-3.113	-3.713	12.86		277.85	191.09		7.59	5.89
100	73	320	14/3/21 3:19	1.139	0.61	239.6	52.85	3.207	-3.394	48.99	6.133	2.672	277.1	228.3	778	157.7	1.3	1.27	-37.66	-3.979	-3.622	12.86		271.24	208.51		6.53	5.05
100	73	330	14/3/21 3:29	3.698	3.276	116.7	27.36	6.395	-3.875	67.5	7.47	5.162	286.6	244.7	778	157.5	1.32	1.27	-37.44	-4.41	-3.613	12.86		283.99	230.14		7.76	7.34
100	73	340	14/3/21 3:39	3.182	3.026	143.9	17.97	4.341	-4.08	62.47	7.35	5.223	282.6	236.9	778	157.3	1.3	1.3	-37.5	-4.523	-3.667	12.85		278.99	220.25		7.65	7.40
100	73	350	14/3/21 3:49	2.975	2.901	143.7	12.78	4.126	-4.311	57.41	6.923	4.555	278.3	233.1	777	156.9	1.31	1.29	-37.5	-4.755	-3.771	12.85		273.76	215.66		7.26	6.78
100	73	400	14/3/21 3:59	3.146	2.96	147.2	19.67	6.18	-4.507	60.31	7.23	5.526	282.5	247.7	777	158	1.31	1.29	-37.5	-4.919	-3.927	12.85		279.36	234.63		7.54	7.67
100	73	410	14/3/21 4:09	6.065	5.588	151	22.71	9.21	-3.775	69.31	8.32	6.923	290.9	253.1	778	156.1	1.33	1.28	-37.48	-4.281	-4.104	12.85		289.36	240.77		8.54	8.96
100	73	420	14/3/21 4:19	5.4	4.794	168.4	27.13	10.42	-4.504	81.5	7.35	5.769	292.6	259.4	777	158.7	1.35	1.29	-37.9	-4.596	-4.239	12.85		291.94	249.26		7.65	7.90
100	73	430	14/3/21 4:29	6.062	5.883	184.8	13.91	8.53	-4.674	90.6	7.41	6.498	294.9	274.2	778	157	1.35	1.25	-37.55	-4.782	-4.333	12.84		295.13	268.52		7.70	8.57
100	73	440	14/3/21 4:39	6.115	5.843	137	17.07	9.25	-4.869	92	7.41	6.741	295.3	274.7	778	157.3	1.33	1.28	-37.41	-4.96	-4.374	12.84		295.86	269.38		7.70	8.79
100	73	450	14/3/21 4:49	4.772	4.49	148	19.71	8.06	-4.929	92.5	7.53	6.499	294.1	270.8	778	159.5	1.31	1.29	-37.4	-5.061	-4.39	12.84		294.45	264.50		7.81	8.57
100	73	500	14/3/21 4:59	4.26	3.959	138.1	21.52	6.414	-4.783	91.3	7.65	6.985	294.9	278.9	778	159	1.33	1.28	-37.37	-5.006	-4.425	12.84		295.41	274.84		7.92	9.01
100	73	510	14/3/21 5:09	3.676	3.558	169.7	14.51	4.85	-5.107	94.5	7.29	6.377	292.6	270.4	778	159.1	1.33	1.27	-37.4	-5.217	-4.454	12.83		292.71	264.18		7.59	8.46
100	73	520	14/3/21 5:19	1.72	0.945	188.4	54.14	3.54	-4.965	89.9	7.65	6.62	291.9	276.4	778	159.1	1.3	1.29	-37.33	-5.239	-4.471	12.83		291.84	271.92		7.92	8.68
100	73	530	14/3/21 5:29	1.881	1.824	299.9	14.11	8.25	-5.251	89.3	7.29	6.56	292.1	283.6	778	159.3	1.3	1.3	-37.37	-5.383	-4.514	12.83		292.28	281.35		7.59	8.62
100	73	540	14/3/21 5:39	11.28	11.21	301.1	6.532	14.76	-6.498	91.9	6.56	6.56	291.7	289.4	778	157.3	1.24	1.24	-36.47	-6.276	-4.576	12.83		292.87	289.91		6.92	8.62
100	73	550	14/3/21 5:49	12.01	11.92	303.4	7.3	16.27	-7.38	93.9	7.17	7.17	290.1	287.6	778	157.4	1.25	1.26	-37.83	-7.23	-4.658	12.83		291.98	288.76		7.48	9.18
100	73	600	14/3/21 5:59	8.32	8.26	303.5	6.891	11.01	-7.5	92.7	7.29	7.29	289.6	285.6	779	157.5	1.28	1.25	-36.91	-7.36	-4.833	12.82		291.49	286.35		7.59	9.29
100	73	610	14/3/21 6:09	6.401	6.314	311.8	9.43	9.02	-7.45	91.1	7.29	7.29	289.4	284.4	779	157.5	1.29	1.27	-36.99	-7.36	-5.065	12.82		291.24	284.81		7.59	9.29
100	73	620	14/3/21 6:19	6.05	5.89	325.5	13.15	8.6	-7.26	86.4	7.41	7.35	289	283.1	779	157.4	1.3	1.29	-37.09	-7.18	-5.308	12.82		290.50	282.92		7.70	9.35
100	73	630	14/3/21 6:29	6.95	6.89	311.7	7.53	8.59	-7.41	85.8	7.71	7.47	288.2	280.6	779	157.5	1.3	1.25	-37.23	-7.27	-5.529	12.81		289.58	279.81		7.98	9.46
100	73	640	14/3/21 6:39	5.384	5.057	326.5	19.95	7.63	-7.32	82	9.72	9.6	287.6	276.8	779	157.6	1.29	1.27	-36.81	-7.26	-5.722	12.81		288.80	274.92		9.83	11.42
100	73	650	14/3/21 6:49	4.385	4.21	338.5	16.17	7.04	-6.93	73.4	13.73	13.97	287.2	276.9	779	157.5	1.3	1.3	-36.96	-6.956	-5.88	12.81		287.92	274.68		13.51	15.43
100	73	700	14/3/21 6:59	3.855	3.626	317	19.74	6.082	-6.913	72.4	19.56	20.59	286	270	779	157.5	1.3	1.27	-37.1	-6.832	-6.003	12.83		286.22	265.66		18.86	21.51
100	73	710	14/3/21 7:09	3.162	3.123	319.6	9.03	4.615	-7.06	73.4	24.91	26.49	284.8	267.2	779	157.4	1.3	1.28	-37.06	-6.914	-6.085	12.84		284.78	262.16		23.77	26.93
100	73	720	14/3/21 7:19	2.675	2.623	337.5	11.28	3.422	-7.01	74.2	34.32	37	285	269.4	779	157.4	1.3	1.29	-37.17	-6.875	-6.152	12.87		284.99	264.94		32.42	36.58
100	73	730	14/3/21 7:29	3.915	3.886	309.3	6.926	5.221	-6.984	71.4	47.45	52.79	286	274.6	779	157.5	1.3	1.29	-37.16	-6.728	-6.19	12.92		286.09	271.44		44.47	51.08
100	73	740	14/3/21 7:39	4.809	4.665	315.9	14	7.51	-6.739	69.56	64.28	72.6	287.1	276.9	779	157.4	1.3	1.26	-37.14	-6.396	-6.215	13		287.10	273.99		59.93	69.27
100	73	750	14/3/21 7:49	6.583	6.372	311	14.51	8.55	-6.781	68.05	75.9	86.7	286	261.7	779	157.3	1.3	1.27	-37.1	-6.332	-6.204	13.09		285.61	254.37		70.60	82.21
100	73	800	14/3/21 7:59	7.11	6.935	302.2	12.78	10.38	-6.858	63.27	92.8	107	283.7	248.5	779	157.3	1.3	1.26	-37.4	-6.402	-6.162	13.21		282.74	237.49		86.12	100.86
100	73	810	14/3/21 8:09	7.44	7.36	304.2	8	11.73	-6.912	57.79	118	135.8	282.6	248.9	779	157.4	1.29	1.27	-37.45	-6.343	-6.111	13.37		281.25	237.94		109.26	127.30
100	73	820	14/3/21 8:19	7.53	7.44	316.4	8.94	12.4	-6.833	55.05	125.2	143.4	282.8	254.4	780	157.3	1.29	1.28	-37.49	-6.224	-6.055	13.55		281.36	244.86		115.87	134.28
100	73	830	14/3/21 8:29	6.127	6.038	321.7	9.75	8.21	-6.839	55.71	122.6	139.8	284.3	266.5	780	157.3	1.3	1.26	-37.48	-6.119	-5.993	13.72		283.16	260.28		113.48	130.97
100	73	840	14/3/21 8:39	5.853	5.7	324.8	13.11	9.97	-7.2	66.35	122.3	139.1	285.8	276.4	780	157.3	1.3	1.27	-37.55	-6.293	-5.934	13.91		285.30	273.22		113.20	130.33
100	73	850	14/3/21 8:49	5.302	5.111	331.4	15.37	7.67	-7.69	78.4	124.4	140.3	287	281.7	780	157.2	1.3	1.29	-37.27	-6.583	-5.858	14.34		287.20	280.39		115.13	131.43
100	73	900	14/3/21 8:59	6.431	6.383	315.3	6.96	8.8	-8.41	90.3	148.2	168	287	282.2	780	157.4	1.3	1.28	-36.82	-7.35	-5.802	14.8		288.14	281.97		136.99	156.87
100	73	910	14/3/21 9:09	5.695	5.617	323	9.48	7.27	-8.3	87	278.1	328.4	287.6	264.9	780	157.3	1.3	1.28	-37.18	-6.823	-5.785	15		288.27	259.09		256.27	304.16
100	73	920	14/3/21 9:19	5.069	4.929	333.9	13.5	7.71	-7.97	82.7	292	346.3	288.3	260.4	781	157.2	1.3	1.27	-37.2	-5.983	-5.762	14.99		288.14	252.27		269.04	320.60
100	73	930	14/3/21 9:29	6.591	6.477	311.5	10.66	8.47	-7.58	69.05	285.9	338.8	287.6	265.1	780	157.2	1.3	1.28	-37.43	-5.728	-5.675	14.98		286.92	258.00		263.43	313.71
100	73	940	14/3/21 9:39	6.063	5.922	317.6	12.32	8.8	-7.4	65.25	343.1	404.1	289.2	271.6	780	157.2	1.3	1.26	-37.27	-5.311	-5.506	14.98		288.46	265.84		315.96	373.67
100	73	950	14/3/21 9:49	4.645	4.54	332.3	12.19	6.395	-7.19	62.46	341.9	400.6	290.2	272.9	781	157.1	1.3	1.25	-37.42	-4.61	-5.293	14.97		288.87	266.63		314.86	370.46
100	73	1000	14/3/21 9:59	4.436	4.195	347.8	18.87	6.532	-7.51	63.83	293.1	339.2	289.3	278.3	781	157	1.3	1.28	-37.42	-4.943	-5.023	14.96		288.13	273.99		270.05	314.08
100	73	1010	14/3/21 10:09	4.609	4.525	333.4	10.9	6.297	-7.58	67.1	315.3	368.4	290.3	277.7	781	157.2	1.3	1.26	-37.58	-4.953	-4.737	14.95		289.43	273.23		290.43	340.89
100	73	1020	14/3/21 10:19	6.142	6.018	314.9	11.53	8.33	-7.45	61.77	356.7	417.6	289.6	275.6	781	157.2	1.3	1.28	-37.86	-5.003	-4.468	14.95		288.59	270.60		328.45	386.07
100	73	1030	14/3/21 10:29	6.191	6.086	311	10.56	10.01	-7.34	57.78	360.8	424.2	289.5	272.5	781	157.2	1.3	1.29	-37.33	-4.924	-4.253	14.94		288.36	266.51		332.21	392.13
100	73	1040	14/3/21 10:39	5.125	4.936	327	15.57	7.27	-7.12	54.98	363.4	430.7	290.2	271.6	781	157.1	1.3	1.27	-37.55	-4.515	-4.075	14.94		288.75	264.84		334.60	398.10
100	73	1050	14/3/21 10:49	4.841	4.332	322.5	26.27	7.8	-7.09	53.19	332.3	390.5	289.9	270.3	781	157.1	1.3	1.25	-37.64	-4.37	-3.912	14.94		288.18	262.99		306.04	361.19
100	73	1100	14/3/21 10:59	3.888	3.762	348.3	14.63	6.532	-7	53.23	393.4	468	291.3	268.9	781	157.2	1.31	1.27	-37.55	-3.965	-3.736	14.94		289.47	260.68		362.15	432.35
100	73	1110	14/3/21 11:09	5.216	4.876	327.9	20.68	8.7	-7.11	53.74	377.7	441.9	290.9	276.5	781	157	1.3	1.28	-37.53	-3.948	-3.545	14.93		288.94	270.43		347.73	408.39
100	73	1120	14/3/21 11:19	4.026	3.735	355.2	21.78	6.669	-7.13	56.81	441.6	527	293.4	275.3	781	157	1.3	1.26	-37.43	-3.432	-3.316	14.92		291.50	268.23		406.41	486.53
100	73	1130	14/3/21 11:29	4.048	3.868	348.9	17.1	6.493	-7.21	56.32	433.1	514.3	294	278.3	781	157.3	1.31	1.26	-37.81	-3.321	-3.08	14.91		292.13	271.95		398.60	474.87
100	73	1140	14/3/21 11:39	5.195	4.892	340	19.58	7.88	-6.881	54.78	439.3	511.7	293.3	282.2	781	156.9	1.3	1.28	-37.62	-3.286	-2.811	14.9		291.18	276.92		404.30	472.48
100	73	1150	14/3/21 11:49	4.822	4.669	4.55	14.44	7.29	-7.4	63.63	454.9	530.7	293.4	282.3	781	157.3	1.3	1.27	-37.95	-3.52	-2.543	14.89		291.61	277.34		418.62	489.93
100	73	1200	14/3/21 11:59	4.113	3.99	343.1	14.02	6.317	-7.01	61.07	467.8	544.8	296	283.6	781	157	1.3	1.27	-37.77	-3.002	-2.299	14.88		294.29	278.35		430.47	502.88
100	73	1210	14/3/21 12:09	4.553	4.439	334	12.77	6.903	-6.929	57.93	476.4	560	295.3	281.7	781	157	1.3	1.28	-37.76	-3.047	-2.084	14.88		293.45	275.97		438.37	516.83
100	73	1220	14/3/21 12:19	4.499	4.05	333.2	25.61	9.05	-6.641	53.93	446	525.2	295.7	277.8	781	156.9	1.3	1.27	-37.73	-2.7	-1.861	14.87		293.52	270.51		410.45	484.88
100	73	1230	14/3/21 12:29	5.544	5.309	331.4	16.7	8.82	-6.7	50.9	493.1	597.2	294.9	273.7	781	157.1	1.31	1.24	-37.55	-3.07	-1.641	14.87		292.96	265.71		453.70	550.99
100	73	1240	14/3/21 12:39	6.017	5.897	319.3	11.44	9.48	-6.401	49.55	596.6	743	298.3	274.8	781	156.7	1.3	1.26	-37.69	-2.302	-1.469	14.87		296.35	266.15		548.74	684.88
100	73	1250	14/3/21 12:49	6.166	6.018	317.8	12.57	8.45	-6.473	50.68	552.8	676.8	297	278.5	781	156.7	1.3	1.27	-37.76	-2.556	-1.302	14.86		295.01	271.23		508.52	624.09
100	73	1300	14/3/21 12:59	8.45	8.3	302.4	10.78	12.55	-6.973	53.29	463.8	556.5	293	276.1	781	156.8	1.27	1.26	-37.44	-3.723	-1.146	14.86		291.35	269.63		426.80	513.62
100	73	1310	14/3/21 13:09	5.769	5.518	321.5	16.89	9.21	-6.779	51.08	524	646.1	297	277.5	781	156.4	1.29	1.26	-37.66	-3.367	-1.071	14.87		296.04	270.98		482.08	595.90
100	73	1320	14/3/21 13:19	5.997	5.89	315.4	10.77	8.35	-6.979	55.36	437.2	518.9	294.8	280.3	781	156.7	1.3	1.26	-37.4	-3.653	-1.089	14.87		293.58	274.94		402.37	479.09
100	73	1330	14/3/21 13:29	4.67	4.549	345.2	13.04	6.473	-6.852	57.71	456.8	544.5	296.8	280.6	781	156.2	1.3	1.26	-37.65	-3.293	-1.127	14.87		295.69	274.87		420.37	502.60
100	73	1340	14/3/21 13:39	5.439	5.31	2.2	12.49	7.2	-7.29	63.27	480.4	585.9	295.7	280.1	781	156.6	1.3	1.3	-36.94	-3.408	-1.153	14.87		294.42	274.37		442.04	540.62
100	73	1350	14/3/21 13:49	4.766	4.594	2.489	15.36	8.39	-7.28	60.63	471.2	572.8	296.9	279.8	781	157	1.3	1.26	-37.41	-3.464	-1.134	14.86		296.04	274.06		433.59	528.59
100	73	1400	14/3/21 13:59	5.124	4.957	336.9	14.62	7.26	-6.928	57.8	413.4	495.9	296.3	280.1	781	156.6	1.3	1.28	-37.95	-3.319	-1.08	14.86		295.08	274.26		380.51	457.97
100	73	1410	14/3/21 14:09	5.939	5.873	327.2	8.5	7.43	-7.14	58.68	401.4	476.6	294.3	280.7	781	156.9	1.3	1.29	-37.55	-4.096	-1.031	14.86		293.49	276.01		369.50	440.25
100	73	1420	14/3/21 14:19	4.53	4.299	338.5	18.29	6.414	-7.06	59.97	406.5	491.9	295.7	278.6	781	156.9	1.3	1.27	-37.82	-3.893	-1.051	14.87		295.04	273.06		374.18	454.30
100	73	1430	14/3/21 14:29	4.337	4.16	340.2	16.36	7.02	-6.93	59.48	451.1	561.6	297.8	274.1	782	157	1.3	1.28	-37.7	-3.282	-1.121	14.87		296.96	266.50		415.13	518.30
100	73	1440	14/3/21 14:39	5.531	5.43	326.8	10.94	8.12	-6.692	55.95	443.8	553.6	297.1	275.4	782	157	1.3	1.24	-37.72	-3.27	-1.13	14.86		296.05	268.15		408.43	510.96
100	73	1450	14/3/21 14:49	5.307	5.074	320.3	16.94	8.08	-6.889	56.51	367.9	461.1	294.6	264	781	156.7	1.3	1.25	-37.4	-3.893	-1.081	14.86		293.62	254.29		338.73	426.02
100	73	1500	14/3/21 14:59	4.584	4.488	337.7	11.68	6.493	-6.771	55.06	316.4	388.9	293.6	265.3	782	156.6	1.3	1.27	-37.66	-4.047	-1.07	14.86		292.53	256.16		291.44	359.72
100	73	1510	14/3/21 15:09	4.324	4.066	340	19.78	6.59	-6.829	55.58	263.9	317.9	292.8	269.9	782	156.7	1.3	1.28	-37.56	-4.307	-1.101	14.87		291.83	262.40		243.23	294.52
100	73	1520	14/3/21 15:19	6.404	6.254	314.6	12.38	8.55	-7.15	60.38	251.4	302.2	290.5	269.5	781	156.6	1.3	1.28	-37.22	-5.072	-1.183	14.88		289.83	262.84		231.75	280.10
100	73	1530	14/3/21 15:29	5.265	5.172	326.8	10.76	7.37	-7.44	67.35	263.8	322.7	290.3	258.6	781	156.8	1.3	1.28	-37.21	-5.51	-1.36	14.89		290.12	249.37		243.14	298.93
100	73	1540	14/3/21 15:39	6.016	5.883	304	12.02	7.82	-7.2	56.96	240.1	296.7	289.3	261.3	782	156.2	1.3	1.27	-37.63	-5.385	-1.63	14.9		288.68	252.69		221.38	275.05
100	73	1550	14/3/21 15:49	5.376	5.147	303	16.73	7.65	-7.21	55.98	215.1	256.8	289	270.4	782	156.5	1.3	1.29	-37.29	-5.671	-1.921	14.91		288.65	264.74		198.42	238.41
100	73	1600	14/3/21 15:59	5.452	5.327	297.5	12.24	9.29	-7.24	56.87	199.6	240.7	288.7	267.9	782	156.6	1.3	1.28	-37.33	-5.616	-2.213	14.92		288.20	261.46		184.19	223.63
100	73	1610	14/3/21 16:09	5.518	5.382	291.2	12.71	8.29	-7.3	59.2	170.2	202.3	288.5	271.8	782	156.6	1.3	1.25	-37.18	-5.896	-2.498	14.93		288.28	266.82		157.19	188.37
100	73	1620	14/3/21 16:19	5.259	5.134	305.6	12.48	8.31	-7.5	63.25	145.6	170	288.1	274.7	782	156.6	1.3	1.3	-37.28	-6.25	-2.777	14.93		288.21	270.98		134.60	158.71
100	73	1630	14/3/21 16:29	5.554	5.478	312.7	9.44	7.27	-7.73	68.46	147.9	172	288.1	278.3	782	156.6	1.3	1.28	-37.26	-6.463	-3.059	14.94		288.47	275.87		136.71	160.54
100	73	1640	14/3/21 16:39	5.022	4.972	319.5	8.14	6.864	-7.93	74	120.5	139.4	287.9	279.5	782	156.6	1.31	1.29	-37.36	-6.795	-3.355	14.94		288.62	277.82		111.55	130.61
100	73	1650	14/3/21 16:49	4.866	4.836	320.4	6.269	6.532	-8.2	78.7	113.1	130.2	287.6	279.7	782	156.6	1.31	1.29	-37.11	-7.16	-3.644	14.95		288.68	278.52		104.76	122.16
100	73	1700	14/3/21 16:59	4.676	4.637	332.4	7.43	5.945	-8.23	80.7	109.8	125.8	287.8	280.3	782	157	1.3	1.29	-37.27	-7.22	-3.941	14.96		289.01	279.37		101.73	118.12
100	73	1710	14/3/21 17:09	4.688	4.635	329.3	8.62	6.199	-8.36	83.8	86.1	98.4	287	276.6	782	157	1.3	1.29	-36.98	-7.53	-4.232	14.95		288.36	274.99		79.96	92.96
100	73	1720	14/3/21 17:19	4.214	4.193	337.6	5.802	5.534	-8.29	82.4	87.1	99.7	286.7	274.1	782	157	1.3	1.29	-37.16	-7.56	-4.497	14.96		288.01	271.81		80.88	94.15
100	73	1730	14/3/21 17:29	4.371	4.331	334	7.74	5.515	-8.15	80.7	53.21	59.64	286.6	276.9	782	157.1	1.3	1.3	-37.25	-7.56	-4.756	14.86		287.88	275.41		49.76	57.37
100	73	1740	14/3/21 17:39	4.484	4.449	333.7	7.16	5.945	-8.14	80.6	41	45.74	286.4	279	782	157	1.3	1.29	-37.11	-7.71	-4.991	14.81		287.80	278.29		38.55	44.60
