time,temp,RH,wind,SW_global,ppt,press,LW_in,snow_h
2022-01-10 09:00:00,-2.45,94.08,0.58,4.75,0.0,89.375,304.94,44.04
2022-01-10 10:00:00,-2.215,92.29,0.55,11.585,0.0,89.465,308.385,42.615
2022-01-10 11:00:00,-2.06,90.86,0.685,15.51,0.0,89.555,310.485,41.625
2022-01-10 12:00:00,-1.81,89.715,0.595,23.32,0.0,89.61,315.035,41.49
2022-01-10 13:00:00,-1.175,86.855,0.47,31.265,0.0,89.645,316.045,
2022-01-10 14:00:00,-1.405,88.61,0.53,29.745,0.0,89.7,316.45,40.63
2022-01-10 15:00:00,-1.89,89.97,0.565,15.06,0.0,89.775,315.905,42.015
2022-01-10 16:00:00,-1.99,89.37,0.37,9.41,0.0,89.83,315.12,40.89
2022-01-10 17:00:00,-2.37,90.195,0.31,1.05,0.0,89.94,306.615,39.89
2022-01-10 18:00:00,-2.88,91.51,0.39,0.175,0.0,90.01,301.635,40.085
2022-01-10 19:00:00,-5.045,93.06,0.43,0.955,0.0,90.08,292.595,39.98
2022-01-10 20:00:00,-7.425,94.625,0.41,0.655,0.0,90.145,279.805,39.935
2022-01-10 21:00:00,-6.74,94.595,0.49,-1.075,0.0,90.21,278.01,40.275
2022-01-10 22:00:00,-6.015,88.165,0.53,0.14,0.0,90.24,282.925,40.215
2022-01-10 23:00:00,-6.415,88.195,0.67,-0.42,0.0,90.275,279.805,40.205
2022-01-11 00:00:00,-6.7,86.56,0.685,0.34,0.0,90.285,279.215,40.18
2022-01-11 01:00:00,-7.265,87.885,0.57,-0.21,0.0,90.305,275.1,40.345
2022-01-11 02:00:00,-8.015,88.415,0.465,-0.21,0.0,90.325,271.125,40.235
2022-01-11 03:00:00,-7.38,85.87,1.09,-1.455,0.0,90.355,273.115,40.285
2022-01-11 04:00:00,-6.155,77.39,2.155,-0.055,0.0,90.365,282.77,40.265
2022-01-11 05:00:00,-8.14,86.32,0.525,0.93,0.0,90.345,275.685,40.23
2022-01-11 06:00:00,-9.79,89.835,0.36,0.225,0.0,90.37,266.095,39.785
2022-01-11 07:00:00,-9.36,87.93,0.64,-0.26,0.0,90.41,266.2,39.82
2022-01-11 08:00:00,-9.34,89.91,0.555,0.55,0.0,90.455,266.205,40.125
2022-01-11 09:00:00,-8.725,88.065,0.565,4.51,0.0,90.5,268.48,39.7
2022-01-11 10:00:00,-8.86,88.87,0.59,27.06,0.0,90.525,270.875,39.5
2022-01-11 11:00:00,-4.72,78.13,0.73,121.98,0.0,90.53,299.47,38.98
2022-01-11 12:00:00,-5.84,82.66,0.55,51.12,0.0,90.53,306.665,39.21
2022-01-11 13:00:00,-7.91,88.16,0.43,14.55,0.0,90.56,284.58,39.1
2022-01-11 14:00:00,-8.73,90.485,0.395,12.65,0.0,90.57,276.42,38.98
2022-01-11 15:00:00,-9.19,91.555,0.38,9.48,0.0,90.565,271.94,38.92
2022-01-11 16:00:00,-8.785,91.8,0.35,4.96,0.0,90.565,269.465,38.755
2022-01-11 17:00:00,-8.96,92.06,0.445,0.775,0.0,90.6,267.965,38.83
2022-01-11 18:00:00,-9.24,90.72,0.43,-0.02,0.0,90.63,267.25,38.78
2022-01-11 19:00:00,-9.495,92.105,0.345,-0.44,0.0,90.69,264.14,38.48
2022-01-11 20:00:00,-9.375,91.835,0.53,-0.645,0.0,90.695,264.495,38.455
2022-01-11 21:00:00,-9.245,91.44,0.48,-0.345,0.0,90.75,265.935,38.145
2022-01-11 22:00:00,-9.94,92.185,0.405,-0.225,0.0,90.78,263.64,38.01
2022-01-11 23:00:00,-7.495,90.31,0.705,-1.635,0.0,90.825,271.27,38.13
2022-01-12 00:00:00,-8.48,88.74,0.57,0.88,0.0,90.81,273.275,37.935
2022-01-12 01:00:00,-9.5,90.92,0.55,0.17,0.0,90.835,266.895,37.785
2022-01-12 02:00:00,-9.745,91.695,0.625,-0.375,0.0,90.83,264.98,37.75
2022-01-12 03:00:00,-9.49,91.59,0.61,-0.325,0.0,90.85,266.425,37.445
2022-01-12 04:00:00,-8.665,89.425,0.725,-0.77,0.0,90.785,268.37,37.195
2022-01-12 05:00:00,-8.595,87.655,0.815,-0.18,0.0,90.82,270.67,37.07
2022-01-12 06:00:00,-9.345,89.87,0.575,0.125,0.0,90.86,268.085,36.985
2022-01-12 07:00:00,-9.54,89.5,0.65,-0.235,0.0,90.935,266.395,37.09
2022-01-12 08:00:00,-10.395,90.955,0.695,0.98,0.0,90.97,264.4,37.02
2022-01-12 09:00:00,-10.065,90.87,0.64,5.805,0.0,91.06,265.505,36.955
2022-01-12 10:00:00,-9.235,90.87,0.62,30.535,0.0,91.105,268.23,37.14
2022-01-12 11:00:00,-5.62,81.85,0.7,141.93,0.0,91.095,296.22,36.835
2022-01-12 12:00:00,-5.145,79.26,0.655,61.25,0.0,91.1,303.78,37.015
2022-01-12 13:00:00,-6.135,83.98,0.625,14.595,0.0,90.98,286.17,36.85
2022-01-12 14:00:00,-5.23,79.65,0.95,12.16,0.0,91.025,286.875,36.825
2022-01-12 15:00:00,-6.55,82.765,0.625,9.675,0.0,91.115,284.315,36.595
2022-01-12 16:00:00,-7.41,90.115,0.625,5.51,0.0,91.07,278.34,36.63
2022-01-12 17:00:00,-6.63,88.815,0.73,0.975,0.0,91.125,278.335,36.425
2022-01-12 18:00:00,-6.13,87.61,0.68,-0.505,0.0,91.17,279.515,36.63
2022-01-12 19:00:00,-6.81,87.84,0.645,0.16,0.0,91.2,279.035,36.39
2022-01-12 20:00:00,-6.255,87.45,0.675,-0.635,0.0,91.205,279.07,36.43
2022-01-12 21:00:00,-6.16,84.76,0.61,-0.41,0.0,91.26,279.41,36.6
2022-01-12 22:00:00,-6.325,85.445,0.57,-0.23,0.0,91.225,278.395,36.365
2022-01-12 23:00:00,-7.19,87.79,0.545,-0.245,0.0,91.225,275.495,36.36
2022-01-13 00:00:00,-6.845,87.445,0.525,-0.515,0.0,91.26,275.49,36.385
2022-01-13 01:00:00,-7.34,87.535,0.485,0.05,0.0,91.27,275.1,36.245
2022-01-13 02:00:00,-7.485,90.34,0.41,-0.51,0.0,91.3,272.76,36.35
2022-01-13 03:00:00,-7.405,88.67,0.36,-0.545,0.0,91.3,272.555,36.075
2022-01-13 04:00:00,-7.675,89.17,0.43,-0.56,0.0,91.305,271.5,36.015
2022-01-13 05:00:00,-7.005,88.595,0.43,-0.785,0.0,91.305,273.76,36.02
2022-01-13 06:00:00,-6.93,87.905,0.35,-0.405,0.0,91.275,274.795,35.875
2022-01-13 07:00:00,-6.995,89.69,0.49,-1.035,0.0,91.24,273.675,36.06
2022-01-13 08:00:00,-6.22,88.64,0.6,-0.095,0.0,91.27,277.585,35.95
2022-01-13 09:00:00,-5.45,86.815,0.585,4.4,0.0,91.305,282.375,35.945
2022-01-13 10:00:00,-6.12,86.345,0.48,31.55,0.0,91.325,282.695,35.62
2022-01-13 11:00:00,-1.54,75.105,0.685,146.84,0.0,91.295,308.175,35.585
2022-01-13 12:00:00,-1.805,74.34,0.56,64.095,0.0,91.28,315.855,35.595
2022-01-13 13:00:00,-3.665,81.935,0.51,19.805,0.0,91.255,303.29,35.705
2022-01-13 14:00:00,-4.27,84.385,0.465,12.44,0.0,91.245,294.085,35.505
2022-01-13 15:00:00,-3.785,86.655,0.395,9.2,0.0,91.245,292.205,35.425
2022-01-13 16:00:00,-3.665,85.27,0.56,5.355,0.0,91.215,292.5,35.335
2022-01-13 17:00:00,-4.09,87.155,0.48,0.86,0.0,91.225,289.435,35.275
2022-01-13 18:00:00,-4.315,87.57,0.385,-0.65,0.0,91.245,286.76,35.29
2022-01-13 19:00:00,-4.8,89.125,0.43,-0.605,0.0,91.29,285.255,35.21
2022-01-13 20:00:00,-4.835,89.67,0.355,-0.645,0.0,91.3,283.825,35.295
2022-01-13 21:00:00,-5.48,89.71,0.45,-0.69,0.0,91.305,282.29,35.275
2022-01-13 22:00:00,-6.63,92.645,0.32,-0.115,0.0,91.325,279.76,35.15
2022-01-13 23:00:00,-7.195,93.62,0.36,-0.53,0.0,91.325,275.955,35.05
2022-01-14 00:00:00,-6.4,93.375,0.34,-1.085,0.0,91.325,276.675,35.175
2022-01-14 01:00:00,-5.99,91.19,0.34,-0.865,0.0,91.315,278.39,35.02
2022-01-14 02:00:00,-6.17,91.88,0.245,-0.585,0.0,91.33,278.615,35.19
2022-01-14 03:00:00,-5.59,90.57,0.31,-0.95,0.0,91.31,279.22,35.035
2022-01-14 04:00:00,-4.625,89.65,0.405,-1.495,0.0,91.275,281.695,35.175
2022-01-14 05:00:00,-4.81,88.69,0.22,-0.35,0.0,91.26,284.48,35.01
2022-01-14 06:00:00,-4.755,90.96,0.295,-0.965,0.0,91.25,282.925,35.035
2022-01-14 07:00:00,-4.52,90.635,0.275,-0.95,0.0,91.225,283.43,34.885
2022-01-14 08:00:00,-3.9,88.95,0.31,-0.83,0.0,91.19,285.19,34.86
2022-01-14 09:00:00,-3.375,88.285,0.235,5.56,0.0,91.195,289.315,34.67
2022-01-14 10:00:00,-3.74,90.32,0.26,8.33,0.0,91.23,289.08,34.66
2022-01-14 11:00:00,0.775,77.38,0.585,215.355,0.0,91.22,313.96,34.415
2022-01-14 12:00:00,0.165,79.915,0.52,150.065,0.0,91.16,261.54,34.415
2022-01-14 13:00:00,-0.995,88.07,0.45,40.365,0.0,91.095,247.09,34.68
2022-01-14 14:00:00,-1.925,88.255,0.48,37.21,0.4,91.085,244.105,34.605
2022-01-14 15:00:00,-2.175,89.94,0.395,30.815,0.0,91.055,244.505,34.745
2022-01-14 16:00:00,-1.775,90.475,0.325,18.91,0.0,91.025,246.55,34.985
2022-01-14 17:00:00,-2.855,91.44,0.365,3.895,0.0,91.055,245.145,34.915
2022-01-14 18:00:00,-2.505,90.425,0.425,0.055,0.0,90.995,265.295,35.09
2022-01-14 19:00:00,-2.285,89.14,0.35,-0.76,0.0,90.96,276.785,35.13
2022-01-14 20:00:00,-2.48,89.98,0.4,0.37,0.0,90.905,282.015,35.1
2022-01-14 21:00:00,-2.23,88.695,0.55,-0.06,0.0,90.865,285.98,35.1
2022-01-14 22:00:00,-2.205,87.87,0.34,-0.375,0.0,90.83,286.685,34.74
2022-01-14 23:00:00,-2.57,88.19,0.305,0.24,0.0,90.8,285.715,34.955
2022-01-15 00:00:00,-2.94,89.27,0.28,0.33,0.0,90.77,285.22,35.0
2022-01-15 01:00:00,-2.395,86.865,0.41,0.285,0.0,90.67,288.045,35.15
2022-01-15 02:00:00,-2.685,87.85,0.415,0.07,0.0,90.63,287.72,35.005
2022-01-15 03:00:00,-3.04,87.845,0.405,-0.64,0.0,90.615,287.3,34.85
2022-01-15 04:00:00,-3.965,90.585,0.36,-0.27,0.0,90.61,283.61,34.65
2022-01-15 05:00:00,-4.67,91.945,0.42,-0.29,0.0,90.545,281.935,34.715
2022-01-15 06:00:00,-4.735,92.615,0.305,0.275,0.0,90.55,281.24,34.595
2022-01-15 07:00:00,-4.69,91.875,0.215,0.835,0.0,90.515,281.15,34.575
2022-01-15 08:00:00,-3.295,88.525,0.32,4.045,0.0,90.485,285.415,34.575
2022-01-15 09:00:00,-2.67,86.025,0.32,14.435,0.0,90.475,288.955,34.48
2022-01-15 10:00:00,-2.49,85.81,0.31,87.71,0.0,90.485,291.695,34.46
2022-01-15 11:00:00,1.91,73.37,0.44,391.33,0.0,90.475,265.745,34.005
2022-01-15 12:00:00,0.835,77.36,0.525,176.61,0.0,90.41,255.855,34.285
2022-01-15 13:00:00,-1.67,86.405,0.47,39.24,0.0,90.37,247.765,34.4
2022-01-15 14:00:00,-2.57,88.475,0.355,37.11,0.0,90.35,245.635,34.39
2022-01-15 15:00:00,-2.68,90.4,0.38,30.965,0.0,90.325,246.185,34.23
2022-01-15 16:00:00,-2.465,91.695,0.32,18.85,0.0,90.325,246.58,34.39
2022-01-15 17:00:00,-2.33,90.455,0.285,4.52,0.0,90.33,247.47,34.125
2022-01-15 18:00:00,-2.825,90.765,0.24,0.165,0.0,90.335,251.355,34.32
2022-01-15 19:00:00,-2.26,89.58,0.3,0.91,0.0,90.33,255.52,34.17
2022-01-15 20:00:00,-1.25,85.54,0.375,0.23,0.0,90.31,253.065,34.33
2022-01-15 21:00:00,-0.485,82.025,0.55,-0.345,0.0,90.31,248.235,34.175
2022-01-15 22:00:00,-1.08,82.16,0.45,-1.515,0.0,90.295,244.755,34.09
2022-01-15 23:00:00,-3.185,88.125,0.365,-0.595,0.0,90.33,240.845,34.005
2022-01-16 00:00:00,-3.46,89.51,0.365,-0.17,0.0,90.35,240.38,33.935
2022-01-16 01:00:00,-3.165,86.905,0.325,0.475,0.0,90.32,242.235,33.815
2022-01-16 02:00:00,-2.61,85.38,0.315,0.11,0.0,90.315,241.975,33.705
2022-01-16 03:00:00,-1.495,81.46,0.385,0.52,0.0,90.31,244.66,33.475
2022-01-16 04:00:00,-2.14,81.99,0.62,-1.15,0.0,90.265,241.155,33.505
2022-01-16 05:00:00,-4.035,85.75,0.51,-1.935,0.0,90.31,234.55,33.46
2022-01-16 06:00:00,-5.46,90.115,0.44,-0.83,0.0,90.34,232.68,33.485
2022-01-16 07:00:00,-5.32,89.48,0.38,0.34,0.0,90.41,235.49,33.5
2022-01-16 08:00:00,-4.645,87.995,0.34,3.165,0.0,90.45,238.85,33.56
2022-01-16 09:00:00,-4.275,85.65,0.525,15.04,0.0,90.475,240.485,33.345
2022-01-16 10:00:00,-4.785,88.81,0.635,100.015,0.0,90.52,238.105,33.325
2022-01-16 11:00:00,-1.44,80.44,0.61,443.12,0.0,90.585,240.875,33.305
2022-01-16 12:00:00,-0.91,75.59,0.57,196.255,0.0,90.57,241.02,33.285
2022-01-16 13:00:00,-3.215,82.99,0.535,39.465,0.0,90.575,233.33,33.46
2022-01-16 14:00:00,-3.8,84.7,0.545,37.63,0.0,90.56,231.655,33.37
2022-01-16 15:00:00,-4.235,86.08,0.34,31.11,0.0,90.595,230.47,33.355
2022-01-16 16:00:00,-3.5,84.73,0.43,20.72,0.0,90.605,230.725,33.56
2022-01-16 17:00:00,-3.69,82.38,0.41,4.65,0.0,90.65,229.725,33.565
2022-01-16 18:00:00,-4.11,84.125,0.425,0.07,0.0,90.725,232.375,33.715
2022-01-16 19:00:00,-4.285,85.54,0.34,0.695,0.0,90.795,250.97,33.695
2022-01-16 20:00:00,-3.875,86.375,0.38,1.09,0.0,90.845,261.62,33.955
2022-01-16 21:00:00,-2.815,85.185,0.485,1.225,0.0,90.9,281.41,33.945
2022-01-16 22:00:00,-2.66,86.07,0.465,0.355,0.0,90.97,281.53,33.885
2022-01-16 23:00:00,-2.795,87.56,0.46,0.31,0.0,90.96,278.67,33.83
2022-01-17 00:00:00,-2.285,86.04,0.435,0.655,0.0,90.99,287.335,33.755
2022-01-17 01:00:00,-1.725,84.265,0.415,0.76,0.0,91.01,288.745,33.865
2022-01-17 02:00:00,-1.82,85.71,0.31,0.29,0.0,91.04,288.13,33.895
2022-01-17 03:00:00,-1.91,84.87,0.51,0.18,0.0,91.05,283.86,33.78
2022-01-17 04:00:00,-2.5,86.485,0.235,0.26,0.0,91.015,280.095,33.8
2022-01-17 05:00:00,-2.605,85.24,0.28,-0.095,0.0,91.025,270.245,33.6
2022-01-17 06:00:00,-4.46,84.81,0.34,-0.51,0.0,91.07,238.68,33.77
2022-01-17 07:00:00,-5.09,83.455,0.435,-1.155,0.0,91.065,224.585,33.585
2022-01-17 08:00:00,-6.1,86.025,0.29,2.925,0.0,91.14,225.05,33.645
2022-01-17 09:00:00,-5.475,82.14,0.41,19.085,0.0,91.165,226.14,33.6
2022-01-17 10:00:00,-5.16,80.38,0.44,88.795,0.0,91.215,226.36,33.56
2022-01-17 11:00:00,-0.8,68.675,0.595,350.245,0.0,91.225,236.215,33.18
2022-01-17 12:00:00,-0.805,68.555,0.535,210.345,0.0,91.235,239.46,33.47
2022-01-17 13:00:00,-3.24,77.04,0.505,38.945,0.0,91.225,234.62,33.63
2022-01-17 14:00:00,-3.93,81.48,0.59,37.1,0.0,91.165,233.385,33.62
2022-01-17 15:00:00,-3.78,84.095,0.395,31.015,0.0,91.095,232.77,33.59
2022-01-17 16:00:00,-4.07,84.735,0.37,19.97,0.0,91.115,232.135,33.8
2022-01-17 17:00:00,-4.065,84.335,0.505,4.635,0.0,91.155,231.2,33.76
2022-01-17 18:00:00,-4.53,86.62,0.35,-0.65,0.0,91.19,230.07,33.72
2022-01-17 19:00:00,-5.5,89.7,0.38,-0.165,0.0,91.24,230.315,34.015
2022-01-17 20:00:00,-5.23,90.82,0.38,1.15,0.0,91.245,256.285,34.04
2022-01-17 21:00:00,-3.72,89.975,0.355,1.135,0.0,91.235,280.975,34.005
2022-01-17 22:00:00,-3.46,91.175,0.375,-0.125,0.0,91.22,268.195,34.04
2022-01-17 23:00:00,-4.19,91.05,0.4,-0.13,0.0,91.21,263.31,33.895
2022-01-18 00:00:00,-1.87,85.805,1.32,0.78,0.0,91.22,299.25,33.97
2022-01-18 01:00:00,-1.175,82.855,1.57,-0.595,0.0,91.18,289.54,33.865
2022-01-18 02:00:00,-2.595,83.485,1.135,-2.96,0.0,91.145,235.71,33.9
2022-01-18 03:00:00,-4.475,88.14,0.54,-1.27,0.0,91.105,227.585,33.77
2022-01-18 04:00:00,-5.645,90.545,0.54,-0.475,0.0,91.085,227.325,33.79
2022-01-18 05:00:00,-5.445,90.385,0.565,-1.03,0.0,91.03,228.005,33.875
2022-01-18 06:00:00,-6.0,91.855,0.485,-0.72,0.0,91.025,226.715,33.935
2022-01-18 07:00:00,-6.62,91.62,0.29,-0.57,0.0,91.03,229.07,33.84
2022-01-18 08:00:00,-6.44,90.97,0.405,3.3,0.0,91.04,232.34,33.69
2022-01-18 09:00:00,-6.645,90.44,0.36,15.37,0.0,91.05,234.895,33.695
2022-01-18 10:00:00,-5.76,88.8,0.4,93.12,0.0,91.055,238.935,33.55
2022-01-18 11:00:00,-1.45,76.295,0.565,405.925,0.0,91.055,240.07,33.535
2022-01-18 12:00:00,-1.055,75.315,0.54,235.33,0.0,90.985,239.455,33.705
2022-01-18 13:00:00,-3.74,81.675,0.53,38.25,0.0,90.955,233.915,33.71
2022-01-18 14:00:00,-4.455,85.195,0.48,37.34,0.0,90.915,233.135,33.75
2022-01-18 15:00:00,-4.365,85.175,0.35,30.96,0.0,90.91,233.045,33.615
2022-01-18 16:00:00,-4.78,86.385,0.22,20.74,0.0,90.93,232.96,33.595
2022-01-18 17:00:00,-4.98,87.395,0.385,5.87,0.0,90.96,231.31,33.67
2022-01-18 18:00:00,-5.71,89.6,0.335,-0.035,0.0,90.98,230.405,33.555
2022-01-18 19:00:00,-6.225,89.91,0.315,0.02,0.0,90.985,231.485,33.74
2022-01-18 20:00:00,-6.69,91.42,0.215,-0.075,0.0,90.975,234.63,33.87
2022-01-18 21:00:00,-6.865,91.97,0.215,0.53,0.0,90.995,239.29,33.71
2022-01-18 22:00:00,-6.84,91.65,0.23,-0.1,0.0,90.91,243.84,33.71
2022-01-18 23:00:00,-6.7,92.29,0.31,0.04,0.0,90.955,246.52,33.71
2022-01-19 00:00:00,-7.01,92.885,0.31,0.135,0.0,90.965,248.15,33.785
2022-01-19 01:00:00,-6.51,90.82,0.41,-0.135,0.0,90.955,253.295,33.745
2022-01-19 02:00:00,-5.37,87.895,0.415,0.275,0.0,90.885,258.28,33.68
2022-01-19 03:00:00,-5.12,85.66,0.355,-0.615,0.0,90.835,259.655,33.545
2022-01-19 04:00:00,-6.795,88.6,0.425,-1.03,0.0,90.795,255.13,33.53
2022-01-19 05:00:00,-6.575,89.645,0.43,-0.04,0.0,90.73,257.25,33.595
2022-01-19 06:00:00,-5.545,86.005,0.435,-0.435,0.0,90.73,260.51,33.67
2022-01-19 07:00:00,-5.53,85.94,0.41,-0.52,0.0,90.7,261.12,33.7
2022-01-19 08:00:00,-6.92,87.84,0.56,1.705,0.0,90.68,258.41,33.71
2022-01-19 09:00:00,-7.735,90.31,0.44,13.795,0.0,90.665,257.855,33.73
2022-01-19 10:00:00,-6.985,89.255,0.385,92.835,0.0,90.635,261.54,33.63
2022-01-19 11:00:00,-1.735,75.17,0.45,375.58,0.0,90.595,269.385,33.515
2022-01-19 12:00:00,-1.37,72.73,0.67,270.995,0.0,90.55,243.905,33.84
2022-01-19 13:00:00,-4.455,83.595,0.485,37.515,0.0,90.495,230.885,34.02
2022-01-19 14:00:00,-6.14,88.555,0.465,36.685,0.0,90.425,226.6,33.86
2022-01-19 15:00:00,-6.93,89.84,0.465,30.8,0.0,90.42,224.505,33.735
2022-01-19 16:00:00,-7.585,92.11,0.4,20.245,0.0,90.405,223.195,33.775
2022-01-19 17:00:00,-7.87,93.105,0.4,5.475,0.0,90.38,224.89,33.815
2022-01-19 18:00:00,-7.155,90.81,0.425,0.515,0.0,90.39,229.59,33.91
2022-01-19 19:00:00,-6.715,91.255,0.45,0.2,0.0,90.4,241.29,33.935
2022-01-19 20:00:00,-4.27,86.705,0.56,1.91,0.0,90.385,285.785,34.275
2022-01-19 21:00:00,-3.015,86.385,0.405,0.75,0.0,90.365,294.74,34.21
2022-01-19 22:00:00,-2.225,85.29,0.615,0.21,0.0,90.395,297.64,34.2
2022-01-19 23:00:00,-2.05,85.775,0.445,-0.11,0.2,90.39,297.6,34.08
2022-01-20 00:00:00,-2.11,86.985,0.645,-0.385,0.6,90.39,299.41,33.995
2022-01-20 01:00:00,-2.525,93.26,0.315,-0.22,0.4,90.39,303.035,33.94
2022-01-20 02:00:00,-2.5,95.19,0.455,0.025,0.2,90.4,303.025,34.905
2022-01-20 03:00:00,-2.065,95.825,0.555,0.205,0.4,90.435,305.415,35.275
2022-01-20 04:00:00,-2.075,97.0,0.445,-0.015,0.6,90.405,305.99,35.485
2022-01-20 05:00:00,-2.15,97.165,0.32,-0.16,0.4,90.37,305.55,36.03
2022-01-20 06:00:00,-2.135,96.855,0.64,-0.13,0.4,90.41,305.475,36.73
2022-01-20 07:00:00,-2.025,96.0,0.765,-0.14,0.6,90.44,305.76,37.325
2022-01-20 08:00:00,-2.065,96.445,0.575,0.275,0.2,90.435,305.975,37.935
2022-01-20 09:00:00,-2.125,96.87,0.495,3.34,0.0,90.45,306.225,39.225
2022-01-20 10:00:00,-1.99,96.52,0.44,5.8,0.0,90.47,307.695,39.44
2022-01-20 11:00:00,-1.77,95.83,0.49,12.485,0.6,90.485,310.045,39.54
2022-01-20 12:00:00,-1.515,94.115,0.83,15.585,0.6,90.495,311.89,39.23
2022-01-20 13:00:00,-1.645,95.75,0.9,14.55,0.2,90.425,311.91,40.575
2022-01-20 14:00:00,-1.7,96.885,1.04,12.28,0.0,90.405,310.965,41.095
2022-01-20 15:00:00,-1.555,95.19,1.1,10.265,0.0,90.36,310.855,41.07
2022-01-20 16:00:00,-1.555,95.25,1.12,4.5,0.2,90.385,309.425,41.285
2022-01-20 17:00:00,-1.63,94.415,1.09,0.55,0.0,90.415,307.87,41.255
2022-01-20 18:00:00,-1.75,94.47,1.1,-0.28,0.0,90.455,306.93,41.5
2022-01-20 19:00:00,-1.815,94.405,1.22,-0.265,0.0,90.465,306.665,40.06
2022-01-20 20:00:00,-1.955,91.385,1.23,-0.52,0.0,90.47,305.44,41.08
2022-01-20 21:00:00,-2.1,91.41,0.885,-0.58,0.0,90.495,304.49,40.775
2022-01-20 22:00:00,-2.235,92.27,0.86,-0.64,0.0,90.48,303.645,40.955
2022-01-20 23:00:00,-2.265,93.215,0.81,-0.585,0.0,90.485,303.525,40.89
2022-01-21 00:00:00,-2.49,90.785,0.995,-0.405,0.0,90.5,303.315,40.865
2022-01-21 01:00:00,-3.3,90.1,1.16,-0.465,0.0,90.54,299.83,40.92
2022-01-21 02:00:00,-3.53,89.49,1.015,-0.6,0.0,90.56,298.245,41.505
2022-01-21 03:00:00,-3.775,87.445,0.9,-0.875,0.0,90.575,296.33,41.64
2022-01-21 04:00:00,-4.38,87.435,0.545,-1.3,0.0,90.55,290.875,41.455
2022-01-21 05:00:00,-4.98,88.68,0.47,-0.92,0.0,90.55,289.12,41.44
2022-01-21 06:00:00,-4.68,88.675,0.675,-0.74,0.0,90.585,291.5,41.38
2022-01-21 07:00:00,-5.275,89.815,0.43,-0.605,0.0,90.6,289.51,41.275
2022-01-21 08:00:00,-5.275,90.645,0.37,0.46,0.0,90.65,289.225,41.235
2022-01-21 09:00:00,-5.08,90.335,0.345,6.69,0.0,90.715,291.43,41.14
2022-01-21 10:00:00,-5.135,86.93,0.42,61.785,0.0,90.715,296.78,40.94
2022-01-21 11:00:00,-4.16,81.605,0.795,183.555,0.0,90.72,313.75,41.195
2022-01-21 12:00:00,-3.41,76.895,0.605,95.83,0.0,90.75,315.96,41.39
2022-01-21 13:00:00,-3.125,78.86,0.585,70.635,0.0,90.76,315.305,41.52
2022-01-21 14:00:00,-3.11,78.08,0.55,50.975,0.0,90.765,310.6,41.11
2022-01-21 15:00:00,-3.105,77.15,0.545,29.975,0.0,90.795,306.455,40.75
2022-01-21 16:00:00,-3.59,77.465,0.395,8.85,0.0,90.8,300.155,40.8
2022-01-21 17:00:00,-4.12,80.395,0.34,1.145,0.0,90.835,294.535,40.74
2022-01-21 18:00:00,-4.185,82.93,0.335,-0.87,0.0,90.91,293.4,40.705
2022-01-21 19:00:00,-4.48,85.115,0.46,-0.855,0.0,90.93,292.655,40.615
2022-01-21 20:00:00,-5.19,87.645,0.455,-0.83,0.0,90.93,289.565,40.515
2022-01-21 21:00:00,-6.63,89.74,0.435,-0.78,0.0,90.89,282.23,40.535
2022-01-21 22:00:00,-7.18,91.4,0.59,-0.455,0.0,90.915,278.895,40.435
2022-01-21 23:00:00,-5.465,86.89,0.96,-0.54,0.0,90.905,286.965,40.385
2022-01-22 00:00:00,-5.94,90.075,0.36,-0.505,0.0,90.9,285.885,40.33
2022-01-22 01:00:00,-5.645,89.425,0.36,-0.485,0.0,90.895,286.77,40.17
2022-01-22 02:00:00,-5.375,89.23,0.37,-0.51,0.0,90.9,287.475,40.075
2022-01-22 03:00:00,-7.19,90.29,0.39,-0.945,0.0,90.895,279.595,39.81
2022-01-22 04:00:00,-7.775,92.195,0.395,-1.215,0.0,90.88,273.29,39.835
2022-01-22 05:00:00,-6.155,87.905,0.475,-0.575,0.0,90.89,281.26,39.85
2022-01-22 06:00:00,-6.07,87.28,0.43,-0.625,0.0,90.9,282.55,39.8
2022-01-22 07:00:00,-4.275,81.52,1.035,-0.86,0.0,90.855,289.745,39.755
2022-01-22 08:00:00,-4.615,84.545,0.77,0.12,0.0,90.885,293.235,39.715
2022-01-22 09:00:00,-4.395,85.06,0.505,13.005,0.0,90.99,294.36,39.66
2022-01-22 10:00:00,-3.585,84.105,0.46,36.455,0.0,91.02,302.205,39.54
2022-01-22 11:00:00,-2.505,80.71,0.38,62.645,0.0,91.02,312.655,39.455
2022-01-22 12:00:00,-1.23,73.975,0.4,102.125,0.0,90.985,315.79,39.42
2022-01-22 13:00:00,-1.925,73.415,0.51,47.445,0.0,90.935,315.56,39.255
2022-01-22 14:00:00,-3.67,80.19,0.475,39.93,0.0,90.935,302.12,39.38
2022-01-22 15:00:00,-2.66,81.05,0.45,32.195,0.0,90.915,302.805,39.295
2022-01-22 16:00:00,-1.65,83.105,0.46,27.385,0.0,90.95,306.86,39.39
2022-01-22 17:00:00,-1.035,84.195,0.535,3.45,0.0,90.99,308.13,39.37
2022-01-22 18:00:00,-1.48,84.37,0.68,-1.995,0.0,90.98,302.7,39.33
2022-01-22 19:00:00,-2.295,86.9,0.51,-1.915,0.0,90.97,299.075,39.27
2022-01-22 20:00:00,-3.02,88.89,0.565,-1.595,0.0,91.015,294.61,39.16
2022-01-22 21:00:00,-4.275,90.73,0.405,-1.815,0.0,91.05,288.565,39.175
