,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing,LW_in,a,vp_a,Discharge
3496,2019-03-08 03:00:00,0.0,1.5,88.1,0.9,0.0,0.0,0,902.1,0,261.738,0.35,5.997,0.0
3497,2019-03-08 03:15:00,0.0,1.5,87.3,0.9,0.0,0.0,0,902.1,0,262.629,0.35,5.942,0.0
3498,2019-03-08 03:30:00,0.0,2.1,83.2,1.3,0.0,0.0,0,902.0,0,263.52,0.35,5.912,0.0
3499,2019-03-08 03:45:00,0.0,2.3,83.3,0.8,0.0,0.0,0,902.0,0,264.41,0.35,6.004,0.0
3500,2019-03-08 04:00:00,0.0,2.0,84.5,0.8,0.0,0.0,0,902.2,0,265.301,0.35,5.962,0.0
3501,2019-03-08 04:15:00,0.0,1.8,83.6,1.0,0.0,0.0,0,902.2,0,270.049,0.35,5.814,0.0
3502,2019-03-08 04:30:00,0.0,1.8,85.6,0.8,0.0,0.0,0,902.3,0,274.797,0.35,5.953,0.0
3503,2019-03-08 04:45:00,0.0,1.9,83.5,0.9,0.0,0.0,0,902.3,0,279.545,0.35,5.849,0.0
3504,2019-03-08 05:00:00,0.0,1.7,85.0,0.8,0.0,0.0,0,902.5,0,284.293,0.35,5.869,0.0
3505,2019-03-08 05:15:00,0.0,1.7,84.2,1.2,0.0,0.0,0,902.5,0,286.347,0.35,5.814,0.0
3506,2019-03-08 05:30:00,0.0,1.9,83.5,0.8,0.0,0.0,0,902.6,0,288.4,0.35,5.849,0.0
3507,2019-03-08 05:45:00,0.0,1.8,84.3,1.0,0.0,0.0,0,902.9,0,290.454,0.35,5.863,0.0
3508,2019-03-08 06:00:00,0.0,1.9,84.5,0.7,0.0,0.0,0,903.0,0,292.508,0.35,5.919,0.0
3509,2019-03-08 06:15:00,0.036,2.0,84.5,1.0,2.237,4.153,0,903.2,0,291.5,0.35,5.962,0.0
3510,2019-03-08 06:30:00,0.08,1.9,85.2,0.7,4.474,8.306,0,903.3,0,290.492,0.35,5.968,0.0
3511,2019-03-08 06:45:00,0.124,2.0,83.7,0.6,6.71,12.458,0,903.3,0,289.483,0.35,5.905,0.0
3512,2019-03-08 07:00:00,0.167,2.3,82.9,0.8,8.947,16.611,0,903.5,0,288.475,0.35,5.976,0.0
3513,2019-03-08 07:15:00,0.209,2.4,82.6,0.9,20.848,31.569,0,903.6,0,285.605,0.35,5.997,0.0
3514,2019-03-08 07:30:00,0.251,2.2,82.4,0.8,32.748,46.526,0,903.8,0,282.736,0.35,5.897,0.0
3515,2019-03-08 07:45:00,0.291,2.4,84.0,1.0,44.649,61.484,0,904.0,0,279.866,0.35,6.098,0.0
3516,2019-03-08 08:00:00,0.331,1.9,88.0,0.7,56.55,76.442,0,904.2,0,276.996,0.35,6.164,0.0
3517,2019-03-08 08:15:00,0.369,1.8,89.8,0.7,58.89,91.886,0,904.3,0,276.149,0.35,6.245,0.0
3518,2019-03-08 08:30:00,0.406,2.0,90.0,0.8,61.23,107.33,0,904.5,0,275.302,0.35,6.35,0.0
3519,2019-03-08 08:45:00,0.442,2.2,90.5,0.3,63.571,122.773,0,904.8,0,274.456,0.35,6.477,0.0
3520,2019-03-08 09:00:00,0.475,2.4,90.5,0.4,65.911,138.217,0,905.1,0,273.609,0.35,6.57,0.0
3521,2019-03-08 09:15:00,0.507,2.7,86.2,1.2,63.962,139.84,0,905.5,0,276.506,0.35,6.393,0.0
3522,2019-03-08 09:30:00,0.536,2.6,85.1,1.1,62.014,141.462,0,905.8,0,279.403,0.35,6.267,0.0
3523,2019-03-08 09:45:00,0.564,2.5,86.5,1.4,60.065,143.084,0,906.1,0,282.3,0.35,6.325,0.0
3524,2019-03-08 10:00:00,0.588,2.4,87.6,1.1,58.116,144.707,0,906.4,0,285.197,0.35,6.36,0.0
3525,2019-03-08 10:15:00,0.61,2.3,87.5,1.0,80.383,159.338,0,906.7,0,282.032,0.35,6.307,0.0
3526,2019-03-08 10:30:00,0.628,2.1,90.9,0.6,102.65,173.969,0,906.9,0,278.866,0.35,6.459,0.0
3527,2019-03-08 10:45:00,0.644,2.3,91.9,0.5,124.918,188.6,0,907.1,0,275.701,0.35,6.624,0.0
3528,2019-03-08 11:00:00,0.656,2.4,89.9,0.6,147.185,203.231,0,907.0,0,272.536,0.35,6.527,0.0
3529,2019-03-08 11:15:00,0.664,2.9,89.9,0.8,137.608,209.076,0,907.1,0,276.752,0.35,6.763,0.0
3530,2019-03-08 11:30:00,0.669,3.3,89.0,0.7,128.031,214.921,0,907.2,0,280.967,0.35,6.888,0.0
3531,2019-03-08 11:45:00,0.67,3.8,82.9,1.1,118.453,220.767,0,907.2,0,285.182,0.35,6.646,0.0
3532,2019-03-08 12:00:00,0.668,3.7,83.0,0.7,108.876,226.612,0,907.4,0,289.398,0.35,6.608,0.0
3533,2019-03-08 12:15:00,0.661,3.7,86.8,0.7,104.419,218.837,0,907.5,0,290.836,0.35,6.91,0.0
3534,2019-03-08 12:30:00,0.651,3.9,78.5,1.8,99.962,211.062,0,907.5,0,292.274,0.35,6.338,0.0
3535,2019-03-08 12:45:00,0.638,4.1,80.9,1.2,95.504,203.288,0,907.5,0,293.712,0.35,6.625,0.0
3536,2019-03-08 13:00:00,0.621,4.0,79.8,1.2,91.047,195.513,0,907.5,0,295.15,0.35,6.489,0.0
3537,2019-03-08 13:15:00,0.601,3.9,80.6,1.4,110.527,188.538,0,907.4,0,291.427,0.35,6.508,0.0
3538,2019-03-08 13:30:00,0.578,4.6,79.7,1.3,130.007,181.562,0,907.4,0,287.703,0.35,6.759,0.0
3539,2019-03-08 13:45:00,0.553,4.8,73.1,1.5,149.487,174.586,0,907.3,0,283.98,0.35,6.287,0.0
3540,2019-03-08 14:00:00,0.525,4.7,75.7,1.3,168.967,167.611,0,907.4,0,280.257,0.35,6.465,0.0
3541,2019-03-08 14:15:00,0.494,4.5,76.5,1.1,167.364,149.596,0,907.3,0,279.914,0.35,6.443,0.0
3542,2019-03-08 14:30:00,0.462,4.8,75.3,1.8,165.762,131.581,0,907.4,0,279.572,0.35,6.476,0.0
3543,2019-03-08 14:45:00,0.428,4.6,77.3,1.0,164.159,113.566,0,907.6,0,279.229,0.35,6.556,0.0
3544,2019-03-08 15:00:00,0.391,4.6,77.5,1.2,162.556,95.551,0,907.7,0,278.886,0.35,6.573,0.0
3545,2019-03-08 15:15:00,0.354,4.7,75.7,1.3,141.789,94.951,0,907.8,0,277.146,0.35,6.465,0.0
3546,2019-03-08 15:30:00,0.315,4.6,77.2,0.8,121.022,94.352,0,907.9,0,275.407,0.35,6.547,0.0
3547,2019-03-08 15:45:00,0.275,4.2,77.1,0.7,100.255,93.752,0,908.0,0,273.668,0.35,6.358,0.0
3548,2019-03-08 16:00:00,0.234,4.1,77.4,1.1,79.488,93.152,0,908.1,0,271.928,0.35,6.338,0.0
3549,2019-03-08 16:15:00,0.192,3.9,78.1,1.1,67.781,78.6,0,908.1,0,273.646,0.35,6.306,0.0
3550,2019-03-08 16:30:00,0.15,3.8,78.0,1.2,56.073,64.048,0,907.9,0,275.364,0.35,6.254,0.0
3551,2019-03-08 16:45:00,0.106,3.7,79.5,0.8,44.366,49.495,0,908.0,0,277.081,0.35,6.329,0.0
3552,2019-03-08 17:00:00,0.062,3.7,79.2,0.6,32.659,34.943,0,907.9,0,278.799,0.35,6.305,0.0
3553,2019-03-08 17:15:00,0.018,3.6,76.9,1.2,24.794,27.036,0,907.9,0,274.612,0.35,6.079,0.0
3554,2019-03-08 17:30:00,0.0,3.8,79.0,0.6,16.928,19.13,0,907.8,0,270.424,0.35,6.334,0.0
3555,2019-03-08 17:45:00,0.0,3.5,81.1,0.5,9.063,11.224,0,907.9,0,266.236,0.35,6.366,0.0
3556,2019-03-08 18:00:00,0.0,3.3,81.0,0.6,1.198,3.317,0,907.9,0,262.049,0.35,6.269,0.0
3557,2019-03-08 18:15:00,0.0,3.2,80.7,0.6,0.898,2.488,0,908.1,0,256.99,0.35,6.201,0.0
3558,2019-03-08 18:30:00,0.0,3.2,82.5,0.4,0.599,1.658,0,908.3,0,251.932,0.35,6.34,0.0
3559,2019-03-08 18:45:00,0.0,2.8,84.6,0.6,0.3,0.829,0,908.5,0,246.873,0.35,6.319,0.0
3560,2019-03-08 19:00:00,0.0,2.9,84.3,0.4,0.0,0.0,0,908.6,0,241.815,0.35,6.342,0.0
3561,2019-03-08 19:15:00,0.0,2.9,85.3,0.2,0.0,0.0,0,909.0,0,247.259,0.35,6.417,0.0
3562,2019-03-08 19:30:00,0.0,2.7,86.0,0.8,0.0,0.0,0,909.1,0,252.702,0.35,6.378,0.0
3563,2019-03-08 19:45:00,0.0,2.6,86.6,0.7,0.0,0.0,0,909.2,0,258.146,0.35,6.377,0.0
3564,2019-03-08 20:00:00,0.0,2.5,86.8,0.5,0.0,0.0,0,909.3,0,263.59,0.35,6.347,0.0
3565,2019-03-08 20:15:00,0.0,2.5,86.3,0.3,0.0,0.0,0,909.1,0,264.957,0.35,6.31,0.0
3566,2019-03-08 20:30:00,0.0,2.0,89.3,0.3,0.0,0.0,0,908.9,0,266.324,0.35,6.3,0.0
3567,2019-03-08 20:45:00,0.0,1.7,90.6,0.4,0.0,0.0,0,909.0,0,267.692,0.35,6.256,0.0
3568,2019-03-08 21:00:00,0.0,1.6,90.0,0.3,0.0,0.0,0,909.0,0,269.059,0.35,6.17,0.0
3569,2019-03-08 21:15:00,0.0,1.3,90.1,0.2,0.0,0.0,0,909.5,0,267.54,0.35,6.045,0.0
3570,2019-03-08 21:30:00,0.0,1.0,90.8,0.3,0.0,0.0,0,909.6,0,266.02,0.35,5.962,0.0
3571,2019-03-08 21:45:00,0.0,1.0,91.9,0.4,0.0,0.0,0,909.6,0,264.5,0.35,6.034,0.0
3572,2019-03-08 22:00:00,0.0,0.9,92.2,0.3,0.0,0.0,0,909.7,0,262.981,0.35,6.01,0.0
3573,2019-03-08 22:15:00,0.0,0.9,92.6,0.3,0.0,0.0,0,909.8,0,262.799,0.35,6.036,0.0
3574,2019-03-08 22:30:00,0.0,0.9,92.8,0.2,0.0,0.0,0,909.6,0,262.616,0.35,6.049,0.0
3575,2019-03-08 22:45:00,0.0,0.9,92.8,0.4,0.0,0.0,0,909.7,0,262.434,0.35,6.049,0.0
3576,2019-03-08 23:00:00,0.0,1.1,92.9,0.7,0.0,0.0,0,909.6,0,262.252,0.35,6.144,0.0
3577,2019-03-08 23:15:00,0.0,1.7,88.2,0.8,0.0,0.0,0,909.5,0,261.662,0.35,6.09,0.0
3578,2019-03-08 23:30:00,0.0,3.0,79.0,0.8,0.0,0.0,0,909.4,0,261.072,0.35,5.985,0.0
3579,2019-03-08 23:45:00,0.0,3.2,78.1,0.9,0.0,0.0,0,909.3,0,260.481,0.35,6.002,0.0
3580,2019-03-09 00:00:00,0.0,3.6,74.5,1.0,0.0,0.0,0,909.5,0,259.891,0.35,5.889,0.0
3581,2019-03-09 00:15:00,0.0,3.8,71.9,0.7,0.0,0.0,0,909.6,0,260.909,0.35,5.765,0.0
3582,2019-03-09 00:30:00,0.0,3.6,73.8,0.9,0.0,0.0,0,909.7,0,261.928,0.35,5.834,0.0
3583,2019-03-09 00:45:00,0.0,3.4,75.3,0.8,0.0,0.0,0,909.8,0,262.946,0.35,5.869,0.0
3584,2019-03-09 01:00:00,0.0,3.1,76.4,0.6,0.0,0.0,0,909.9,0,263.964,0.35,5.83,0.0
3585,2019-03-09 01:15:00,0.0,2.9,78.5,0.6,0.0,0.0,0,909.8,0,263.988,0.35,5.905,0.0
3586,2019-03-09 01:30:00,0.0,3.2,74.8,0.9,0.0,0.0,0,909.7,0,264.011,0.35,5.748,0.0
3587,2019-03-09 01:45:00,0.0,4.3,71.0,1.1,0.0,0.0,0,909.7,0,264.034,0.35,5.896,0.0
3588,2019-03-09 02:00:00,0.0,4.1,69.5,1.2,0.0,0.0,0,909.4,0,264.058,0.35,5.691,0.0
3589,2019-03-09 02:15:00,0.0,4.2,70.1,1.4,0.0,0.0,0,909.7,0,265.43,0.35,5.781,0.0
3590,2019-03-09 02:30:00,0.0,4.1,72.2,0.8,0.0,0.0,0,909.7,0,266.802,0.35,5.912,0.0
3591,2019-03-09 02:45:00,0.0,4.1,72.0,1.2,0.0,0.0,0,909.6,0,268.173,0.35,5.896,0.0
3592,2019-03-09 03:00:00,0.0,3.8,73.2,1.0,0.0,0.0,0,909.5,0,269.545,0.35,5.869,0.0
3593,2019-03-09 03:15:00,0.0,3.9,72.8,1.1,0.0,0.0,0,909.5,0,268.442,0.35,5.878,0.0
3594,2019-03-09 03:30:00,0.0,4.0,73.7,1.1,0.0,0.0,0,909.4,0,267.338,0.35,5.993,0.0
3595,2019-03-09 03:45:00,0.0,4.0,71.6,0.5,0.0,0.0,0,909.4,0,266.234,0.35,5.822,0.0
3596,2019-03-09 04:00:00,0.0,4.1,72.2,1.0,0.0,0.0,0,909.4,0,265.131,0.35,5.912,0.0
3597,2019-03-09 04:15:00,0.0,4.2,71.7,1.0,0.0,0.0,0,909.7,0,272.788,0.35,5.913,0.0
3598,2019-03-09 04:30:00,0.0,4.1,70.7,1.1,0.0,0.0,0,909.6,0,280.444,0.35,5.789,0.0
3599,2019-03-09 04:45:00,0.0,4.0,72.5,1.3,0.0,0.0,0,909.5,0,288.101,0.35,5.895,0.0
3600,2019-03-09 05:00:00,0.0,3.9,71.9,0.9,0.0,0.0,0,909.6,0,295.758,0.35,5.805,0.0
3601,2019-03-09 05:15:00,0.0,4.0,72.8,0.5,0.0,0.0,0,909.8,0,297.602,0.35,5.92,0.0
3602,2019-03-09 05:30:00,0.0,3.6,78.7,0.6,0.0,0.0,0,910.1,0,299.445,0.35,6.221,0.0
3603,2019-03-09 05:45:00,0.0,2.8,87.2,0.6,0.0,0.0,0,910.2,0,301.288,0.35,6.513,0.0
3604,2019-03-09 06:00:00,0.0,2.4,90.2,0.8,0.0,0.0,0,910.0,0,303.132,0.35,6.548,0.0
3605,2019-03-09 06:15:00,0.041,2.5,87.6,0.9,1.634,4.324,0,909.9,0,301.116,0.35,6.405,0.0
3606,2019-03-09 06:30:00,0.086,2.8,84.1,0.7,3.268,8.648,0,909.9,0,299.1,0.35,6.282,0.0
3607,2019-03-09 06:45:00,0.129,2.8,83.9,0.5,4.903,12.973,0,909.8,0,297.083,0.35,6.267,0.0
3608,2019-03-09 07:00:00,0.172,3.0,81.8,0.6,6.537,17.297,0,909.6,0,295.067,0.35,6.197,0.0
3609,2019-03-09 07:15:00,0.215,3.5,76.0,0.9,7.516,30.577,0,909.6,0,295.972,0.35,5.966,0.0
3610,2019-03-09 07:30:00,0.257,3.8,74.8,0.6,8.496,43.857,0,909.7,0,296.877,0.35,5.997,0.0
3611,2019-03-09 07:45:00,0.297,3.3,79.9,0.8,9.476,57.137,0,909.9,0,297.782,0.35,6.184,0.0
3612,2019-03-09 08:00:00,0.337,3.3,82.4,0.5,10.455,70.417,0,910.3,0,298.687,0.35,6.377,0.0
3613,2019-03-09 08:15:00,0.375,3.3,85.8,0.3,11.13,72.596,0,910.5,0,302.766,0.35,6.64,0.0
3614,2019-03-09 08:30:00,0.413,3.3,84.8,0.4,11.804,74.774,0,910.5,0,306.844,0.35,6.563,0.0
3615,2019-03-09 08:45:00,0.448,3.6,82.5,0.6,12.479,76.953,0,910.6,0,310.922,0.35,6.522,0.0
3616,2019-03-09 09:00:00,0.482,4.4,75.1,0.8,13.154,79.132,0,910.7,0,315.001,0.35,6.281,0.0
3617,2019-03-09 09:15:00,0.513,4.6,75.6,0.4,16.258,95.098,0,911.0,0,314.652,0.35,6.412,0.0
3618,2019-03-09 09:30:00,0.543,4.6,76.8,0.7,19.362,111.065,0,911.0,0,314.304,0.35,6.513,0.0
3619,2019-03-09 09:45:00,0.57,4.8,76.3,0.6,22.467,127.031,0,910.9,0,313.956,0.35,6.562,0.0
3620,2019-03-09 10:00:00,0.595,5.1,76.2,0.8,25.571,142.997,0,911.0,0,313.607,0.35,6.692,0.0
3621,2019-03-09 10:15:00,0.617,6.1,70.1,1.4,31.681,149.95,0,911.0,0,312.178,0.35,6.599,0.0
3622,2019-03-09 10:30:00,0.635,6.0,72.2,0.8,37.79,156.904,0,911.0,0,310.749,0.35,6.75,0.0
3623,2019-03-09 10:45:00,0.651,5.5,82.6,0.5,43.9,163.858,0,910.9,0,309.32,0.35,7.459,0.0
3624,2019-03-09 11:00:00,0.663,5.4,85.0,0.3,50.01,170.811,0,911.0,0,307.891,0.35,7.623,0.0
3625,2019-03-09 11:15:00,0.671,5.5,84.1,0.6,46.937,162.51,0,911.1,0,310.961,0.35,7.595,0.0
3626,2019-03-09 11:30:00,0.676,6.2,77.8,0.6,43.864,154.208,0,910.8,0,314.032,0.35,7.375,0.0
3627,2019-03-09 11:45:00,0.677,6.7,74.0,0.8,40.792,145.906,0,910.8,0,317.102,0.35,7.261,0.0
3628,2019-03-09 12:00:00,0.674,7.0,71.8,1.2,37.719,137.605,0,910.9,0,320.172,0.35,7.192,0.0
3629,2019-03-09 12:15:00,0.668,6.7,73.5,0.5,29.392,143.503,0,911.0,0,321.275,0.35,7.212,0.0
3630,2019-03-09 12:30:00,0.658,6.6,75.1,2.0,21.065,149.4,0,910.7,0,322.379,0.35,7.318,0.0
3631,2019-03-09 12:45:00,0.644,6.8,76.2,1.2,12.737,155.298,0,910.7,0,323.482,0.35,7.529,0.0
3632,2019-03-09 13:00:00,0.627,7.2,72.8,1.7,4.41,161.196,0,910.5,0,324.585,0.35,7.393,0.0
3633,2019-03-09 13:15:00,0.607,6.7,75.9,1.6,10.355,152.215,0,910.5,0,324.802,0.35,7.448,0.0
3634,2019-03-09 13:30:00,0.584,6.4,80.8,0.8,16.3,143.234,0,910.4,0,325.02,0.35,7.766,0.0
3635,2019-03-09 13:45:00,0.559,6.5,83.7,0.8,22.245,134.254,0,910.2,0,325.237,0.35,8.101,0.0
3636,2019-03-09 14:00:00,0.53,6.6,80.2,0.7,28.19,125.273,0,910.2,0,325.454,0.35,7.815,0.0
3637,2019-03-09 14:15:00,0.5,6.4,84.6,0.8,33.932,121.99,0,910.1,0,322.235,0.35,8.131,0.0
3638,2019-03-09 14:30:00,0.467,6.7,80.1,1.4,39.674,118.706,0,910.3,0,319.016,0.35,7.86,0.0
3639,2019-03-09 14:45:00,0.433,6.4,83.8,1.4,45.416,115.423,0,910.6,0,315.797,0.35,8.054,0.0
3640,2019-03-09 15:00:00,0.397,6.2,85.0,1.5,51.158,112.14,0,910.6,0,312.578,0.35,8.058,0.0
3641,2019-03-09 15:15:00,0.359,6.3,85.5,1.0,39.822,94.377,0,910.7,0,315.944,0.35,8.161,0.0
3642,2019-03-09 15:30:00,0.32,6.1,86.9,1.0,28.486,76.614,0,910.8,0,319.31,0.35,8.181,0.0
3643,2019-03-09 15:45:00,0.28,6.1,86.8,1.6,17.149,58.85,0,910.8,0,322.676,0.35,8.172,0.0
3644,2019-03-09 16:00:00,0.239,6.3,86.7,1.2,5.813,41.087,0,910.8,0,326.042,0.35,8.276,0.0
3645,2019-03-09 16:15:00,0.197,6.1,87.8,1.0,4.362,34.365,0,911.2,0,324.953,0.35,8.266,0.0
3646,2019-03-09 16:30:00,0.154,5.8,88.8,1.1,2.911,27.643,0,911.4,0,323.864,0.35,8.188,0.0
3647,2019-03-09 16:45:00,0.111,5.5,91.5,0.9,1.46,20.921,0,911.7,0,322.775,0.35,8.263,0.0
3648,2019-03-09 17:00:00,0.067,5.4,92.2,1.2,0.009,14.199,0,911.5,0,321.686,0.35,8.269,0.0
3649,2019-03-09 17:15:00,0.022,5.6,92.9,0.6,0.007,10.835,0,912.0,0,323.532,0.35,8.448,0.0
3650,2019-03-09 17:30:00,0.0,5.4,92.6,1.1,0.004,7.47,0,912.3,0,325.379,0.35,8.304,0.0
3651,2019-03-09 17:45:00,0.0,5.3,92.8,0.8,0.002,4.106,0,912.4,0,327.226,0.35,8.265,0.0
3652,2019-03-09 18:00:00,0.0,5.4,91.4,1.0,0.0,0.742,0,912.5,0,329.072,0.35,8.197,0.0
3653,2019-03-09 18:15:00,0.0,5.1,92.9,0.9,0.0,0.556,0,912.5,0,329.124,0.35,8.159,0.0
3654,2019-03-09 18:30:00,0.0,5.0,93.6,0.7,0.0,0.371,0,912.6,0,329.176,0.35,8.163,0.0
3655,2019-03-09 18:45:00,0.0,5.1,94.4,0.6,0.0,0.186,0,912.8,0,329.227,0.35,8.291,0.0
3656,2019-03-09 19:00:00,0.0,4.8,94.4,0.6,0.0,0.0,0,913.0,0,329.279,0.35,8.119,0.0
3657,2019-03-09 19:15:00,0.0,4.6,94.5,0.6,0.0,0.0,0,912.8,0,327.321,0.35,8.015,0.0
3658,2019-03-09 19:30:00,0.0,4.4,94.3,0.3,0.0,0.0,0,912.7,0,325.363,0.35,7.886,0.0
3659,2019-03-09 19:45:00,0.0,4.0,94.2,0.7,0.0,0.0,0,913.0,0,323.405,0.35,7.66,0.0
3660,2019-03-09 20:00:00,0.0,3.9,94.5,0.6,0.0,0.0,0,912.9,0,321.447,0.35,7.63,0.0
3661,2019-03-09 20:15:00,0.0,3.9,94.7,0.2,0.0,0.0,0,912.6,0,321.748,0.35,7.646,0.0
3662,2019-03-09 20:30:00,0.0,3.7,94.7,0.3,0.0,0.0,0,912.7,0,322.048,0.35,7.539,0.0
3663,2019-03-09 20:45:00,0.0,3.6,94.7,0.4,0.0,0.0,0,912.6,0,322.348,0.35,7.486,0.0
3664,2019-03-09 21:00:00,0.0,3.5,94.8,0.4,0.0,0.0,0,912.4,0,322.649,0.35,7.441,0.0
3665,2019-03-09 21:15:00,0.0,3.5,94.9,0.4,0.0,0.0,0,912.4,0,321.928,0.35,7.449,0.0
3666,2019-03-09 21:30:00,0.0,3.5,94.9,0.4,0.0,0.0,0,912.3,0,321.207,0.35,7.449,0.0
3667,2019-03-09 21:45:00,0.0,3.3,95.0,0.2,0.0,0.0,0,912.4,0,320.486,0.35,7.352,0.0
3668,2019-03-09 22:00:00,0.0,3.4,95.1,0.3,0.0,0.0,0,912.3,0,319.765,0.35,7.412,0.0
3669,2019-03-09 22:15:00,0.0,3.5,95.1,0.3,0.0,0.0,0,912.1,0,318.53,0.35,7.465,0.0
3670,2019-03-09 22:30:00,0.0,3.3,95.1,0.1,0.0,0.0,0,911.9,0,317.294,0.35,7.36,0.0
3671,2019-03-09 22:45:00,0.0,3.3,95.2,0.5,0.0,0.0,0,911.9,0,316.058,0.35,7.368,0.0
3672,2019-03-09 23:00:00,0.0,3.3,95.2,0.6,0.0,0.0,0,911.7,0,314.823,0.35,7.368,0.0
3673,2019-03-09 23:15:00,0.0,3.3,95.2,0.3,0.0,0.0,0,910.9,0,314.322,0.35,7.368,0.0
3674,2019-03-09 23:30:00,0.0,3.2,95.2,0.4,0.0,0.0,0,911.2,0,313.821,0.35,7.316,0.0
3675,2019-03-09 23:45:00,0.0,3.1,95.2,0.8,0.0,0.0,0,911.1,0,313.32,0.35,7.264,0.0
3676,2019-03-10 00:00:00,0.0,3.2,95.3,0.5,0.0,0.0,0,910.9,0,312.819,0.35,7.323,0.0
3677,2019-03-10 00:15:00,0.0,3.3,95.2,0.4,0.0,0.0,0,910.7,0,313.952,0.35,7.368,0.0
3678,2019-03-10 00:30:00,0.0,3.3,95.2,0.3,0.0,0.0,0,910.6,0,315.085,0.35,7.368,0.0
3679,2019-03-10 00:45:00,0.0,3.4,95.3,0.3,0.0,0.0,0,910.5,0,316.218,0.35,7.428,0.0
3680,2019-03-10 01:00:00,0.0,3.4,95.4,0.4,0.0,0.0,0,910.5,0,317.351,0.35,7.436,0.0
3681,2019-03-10 01:15:00,0.0,3.5,95.4,0.4,0.0,0.0,0,910.2,0,318.76,0.35,7.488,0.0
3682,2019-03-10 01:30:00,0.0,3.6,95.4,0.3,0.0,0.0,0,909.8,0,320.169,0.35,7.541,0.0
3683,2019-03-10 01:45:00,0.0,3.4,95.3,0.5,0.0,0.0,0,909.7,0,321.578,0.35,7.428,0.0
3684,2019-03-10 02:00:00,0.0,3.2,95.2,0.3,0.0,0.0,0,909.4,0,322.987,0.35,7.316,0.0
3685,2019-03-10 02:15:00,0.0,3.2,95.3,0.3,0.0,0.0,0,909.2,0,322.85,0.35,7.323,0.0
3686,2019-03-10 02:30:00,0.0,3.3,95.3,0.4,0.0,0.0,0,908.8,0,322.712,0.35,7.375,0.0
3687,2019-03-10 02:45:00,0.0,3.5,95.5,1.0,0.0,0.0,0,908.3,0,322.574,0.35,7.496,0.0
3688,2019-03-10 03:00:00,0.0,4.3,95.7,0.8,0.0,0.0,0,907.9,0,322.437,0.35,7.947,0.0
3689,2019-03-10 03:15:00,0.0,4.6,95.6,0.8,0.0,0.0,0,907.6,0,321.724,0.35,8.108,0.0
3690,2019-03-10 03:30:00,0.0,4.8,95.6,0.8,0.0,0.0,0,907.2,0,321.011,0.35,8.222,0.0
3691,2019-03-10 03:45:00,0.0,4.6,95.3,0.7,0.0,0.0,0,906.9,0,320.298,0.35,8.082,0.0
3692,2019-03-10 04:00:00,0.0,4.8,95.6,1.0,0.0,0.0,0,907.1,0,319.585,0.35,8.222,0.0
3693,2019-03-10 04:15:00,0.0,5.6,95.8,1.0,0.0,0.0,0,907.2,0,321.218,0.35,8.712,0.0
3694,2019-03-10 04:30:00,0.0,5.6,95.5,1.2,0.0,0.0,0,907.1,0,322.85,0.35,8.684,0.0
3695,2019-03-10 04:45:00,0.0,6.1,95.4,0.8,0.0,0.0,0,907.2,0,324.483,0.35,8.981,0.0
3696,2019-03-10 05:00:00,0.0,6.0,94.8,1.2,0.0,0.0,0,907.1,0,326.116,0.35,8.863,0.0
3697,2019-03-10 05:15:00,0.0,6.8,91.9,1.4,0.0,0.0,0,907.3,0,326.924,0.35,9.08,0.0
3698,2019-03-10 05:30:00,0.0,7.9,86.1,1.1,0.0,0.0,0,907.1,0,327.732,0.35,9.172,0.0
3699,2019-03-10 05:45:00,0.0,7.2,89.9,1.5,0.0,0.0,0,907.1,0,328.539,0.35,9.129,0.0
3700,2019-03-10 06:00:00,0.003,7.4,86.0,1.3,0.0,0.0,0,906.9,0,329.347,0.35,8.854,0.0
3701,2019-03-10 06:15:00,0.047,7.3,88.6,1.6,0.0,1.992,0,906.9,0,331.588,0.35,9.059,0.0
3702,2019-03-10 06:30:00,0.091,7.9,86.5,1.3,0.0,3.984,0,906.8,0,333.83,0.35,9.215,0.0
3703,2019-03-10 06:45:00,0.135,7.6,84.0,1.1,0.0,5.975,0,906.9,0,336.072,0.35,8.767,0.0
3704,2019-03-10 07:00:00,0.178,7.9,84.0,1.1,0.0,7.967,0,907.0,0,338.313,0.35,8.948,0.0
3705,2019-03-10 07:15:00,0.221,7.8,84.4,1.7,1.382,18.161,0,907.1,0,336.082,0.35,8.93,0.0
3706,2019-03-10 07:30:00,0.263,7.8,86.2,1.1,2.763,28.355,0,907.3,0,333.85,0.35,9.12,0.0
3707,2019-03-10 07:45:00,0.303,7.1,90.6,1.6,4.144,38.549,0,907.1,0,331.618,0.35,9.138,0.0
3708,2019-03-10 08:00:00,0.343,7.8,86.7,1.5,5.526,48.743,0,907.4,0,329.387,0.35,9.173,0.0
3709,2019-03-10 08:15:00,0.382,7.6,86.9,1.5,6.97,57.135,0,907.5,0,328.688,0.35,9.07,0.0
3710,2019-03-10 08:30:00,0.419,7.1,88.7,1.5,8.414,65.526,0,907.2,0,327.99,0.35,8.946,0.0
3711,2019-03-10 08:45:00,0.454,6.9,89.5,1.3,9.859,73.918,0,907.5,0,327.291,0.35,8.904,0.0
3712,2019-03-10 09:00:00,0.488,7.0,90.1,1.0,11.303,82.31,0,906.9,0,326.592,0.35,9.025,0.0
