,level_0,index,When,T_a,RH,v_a,SW_direct,SW_diffuse,LW_in,p_a,Prec
4027,12583,12583,2019-02-13 16:35:00,3.4135825,58.46683,1.25578,57.55296583333333,29.85725416666667,231.50653333333332,907.2439041666667,0.0
4028,12584,12584,2019-02-13 16:40:00,3.17699,59.46671,1.26497,49.460566666666665,26.766393333333337,231.24657666666667,907.2568733333334,0.0
4029,12585,12585,2019-02-13 16:45:00,2.9403975,60.466590000000004,1.27416,41.3681675,23.675532500000003,230.98662000000002,907.2698425,0.0
4030,12586,12586,2019-02-13 16:50:00,2.703805,61.46647,1.28335,33.27576833333333,20.584671666666672,230.72666333333333,907.2828116666667,0.0
4031,12587,12587,2019-02-13 16:55:00,2.4672125,62.466350000000006,1.29254,25.183369166666665,17.49381083333334,230.46670666666665,907.2957808333333,0.0
4032,12588,12588,2019-02-13 17:00:00,2.23062,63.46623,1.30173,17.09097,14.40295,230.20675,907.30875,0.0
4033,12589,12589,2019-02-13 17:05:00,1.9397466666666667,64.423115,1.3180066666666668,15.666722499999999,13.202704166666667,230.1131825,907.344375,0.0
4034,12590,12590,2019-02-13 17:10:00,1.6488733333333334,65.38,1.3342833333333335,14.242474999999999,12.002458333333333,230.019615,907.38,0.0
4035,12591,12591,2019-02-13 17:15:00,1.358,66.336885,1.35056,12.818227499999999,10.8022125,229.9260475,907.4156250000001,0.0
4036,12592,12592,2019-02-13 17:20:00,1.0671266666666668,67.29377,1.3668366666666667,11.393979999999999,9.601966666666666,229.83248,907.4512500000001,0.0
4037,12593,12593,2019-02-13 17:25:00,0.7762533333333335,68.250655,1.3831133333333334,9.9697325,8.401720833333332,229.7389125,907.486875,0.0
4038,12594,12594,2019-02-13 17:30:00,0.48538000000000014,69.20754,1.39939,8.545485,7.201475,229.64534500000002,907.5225,0.0
4039,12595,12595,2019-02-13 17:35:00,0.19450666666666683,70.164425,1.4156666666666666,7.121237499999999,6.001229166666667,229.55177750000001,907.558125,0.0
4040,12596,12596,2019-02-13 17:40:00,-0.09636666666666649,71.12131,1.4319433333333333,5.6969899999999996,4.800983333333333,229.45821,907.59375,0.0
